absorbance_3.6_1,3.6_1,3.6_2,3.6_3,3.6_4,3.6_5,5.12_1,5.12_2,5.12_3,5.12_4,5.12_5,5.12_6
2801.098,0.03625378,0.05633416,0.0432304,0.05193171,0.07114268,0.06368727,0.04867175,0.01250354,0.0779895,0.05568679,0.03390206
2801.58,0.03653111,0.05646949,0.0433521,0.05200096,0.07119916,0.06370927,0.04873111,0.01268224,0.07815284,0.05573147,0.03391291
2802.062,0.03679832,0.05658919,0.04345152,0.05209743,0.07124597,0.06372353,0.04879919,0.01284251,0.07825916,0.05576828,0.03394056
2802.544,0.03702486,0.05670166,0.04353026,0.05222408,0.0712823,0.06374397,0.04887458,0.01297403,0.07831457,0.05581253,0.03400476
2803.027,0.03718987,0.05681588,0.04359651,0.05238193,0.07130933,0.06378347,0.04895493,0.01306998,0.07833196,0.0558775,0.03411631
2803.509,0.03728458,0.05693721,0.04366306,0.05256711,0.07133123,0.06385183,0.04903847,0.01312847,0.078328,0.05597116,0.03427247
2803.991,0.03731482,0.05706324,0.04374278,0.05276948,0.07135374,0.06395394,0.04912458,0.01315525,0.07831762,0.0560922,0.03445555
2804.473,0.0372974,0.05718356,0.04384241,0.05297434,0.07138138,0.06408986,0.04921257,0.01316361,0.07831201,0.05623188,0.03464048
2804.955,0.03725526,0.0572817,0.04395953,0.05316487,0.07141577,0.06425469,0.04930079,0.01317492,0.0783179,0.05637775,0.03480186
2805.437,0.03721061,0.05734209,0.04408183,0.053328,0.07145455,0.06444004,0.04938506,0.01321355,0.07833875,0.0565195,0.03492546
2805.919,0.0371793,0.05735688,0.04419227,0.05345939,0.07149351,0.06463479,0.04945944,0.01329993,0.07837499,0.05665302,0.03501323
2806.401,0.03717004,0.05733038,0.04427477,0.05356616,0.07152885,0.06482586,0.04951679,0.01344653,0.07842586,0.05678164,0.03508259
2806.884,0.03718475,0.05728035,0.04432241,0.05366521,0.07156118,0.06500072,0.04955299,0.0136524,0.07848972,0.0569144,0.0351585
2807.366,0.03722085,0.05723222,0.04434148,0.05377754,0.0715972,0.06515023,0.04956871,0.01390281,0.0785652,0.05706187,0.0352638
2807.848,0.03727478,0.05721325,0.04435152,0.05392236,0.07164839,0.06526974,0.04957264,0.01417316,0.07865124,0.05723216,0.03541209
2808.33,0.03734422,0.05724143,0.04437847,0.05410867,0.07172733,0.06536208,0.04957904,0.01443732,0.07874776,0.05742724,0.03560183
2808.812,0.03742893,0.05732168,0.04444691,0.05433194,0.07184259,0.06543627,0.04960592,0.01467505,0.07885595,0.05764205,0.03582107
2809.294,0.03753034,0.05744525,0.04457315,0.05457309,0.07199549,0.06550701,0.04967073,0.01487686,0.07897801,0.05786505,0.03605179
2809.776,0.0376505,0.05759666,0.04476009,0.05480522,0.07217921,0.06558911,0.04978391,0.0150462,0.07911609,0.0580822,0.03627994
2810.258,0.0377913,0.05776112,0.04499768,0.05500058,0.07238045,0.06569453,0.04994714,0.01519591,0.07927085,0.0582794,0.03649826
2810.74,0.03795288,0.05793135,0.04526678,0.05513769,0.07258376,0.06582886,0.05015168,0.01534257,0.07943969,0.05844618,0.03670741
2811.223,0.03813358,0.05811091,0.04554628,0.05520907,0.07277729,0.0659903,0.05038151,0.01549922,0.07961746,0.05857714,0.0369116
2811.705,0.03832925,0.05831092,0.0458174,0.05522209,0.07295547,0.06617143,0.0506174,0.01567183,0.07979587,0.05867391,0.03711407
2812.187,0.03853371,0.05854261,0.04606598,0.05519857,0.07311942,0.06636219,0.05084098,0.01585861,0.07996663,0.05874355,0.03731317
2812.669,0.03873991,0.05880938,0.04628452,0.05516683,0.07327443,0.06655532,0.05104076,0.01605328,0.08012371,0.05879746,0.03750332
2813.151,0.03894087,0.05910231,0.04646923,0.05515799,0.07342651,0.06674758,0.05121215,0.0162482,0.08026548,0.05884887,0.03767827
2813.633,0.03913204,0.05940016,0.04661933,0.05519877,0.07357965,0.06694077,0.05135746,0.01643943,0.08039567,0.05891066,0.03783604
2814.115,0.03931292,0.05967746,0.04673648,0.05530556,0.07373382,0.06713939,0.05148389,0.01662726,0.08052216,0.05899145,0.0379822
2814.597,0.03948742,0.05991155,0.0468253,0.05548408,0.07388619,0.06734756,0.05160025,0.01681558,0.08065601,0.0590953,0.03812892
2815.08,0.03966253,0.06009046,0.0468946,0.05572801,0.07403369,0.06756592,0.05171468,0.01700903,0.08080856,0.05922098,0.03829153
2815.562,0.03984538,0.0602166,0.04695568,0.05602285,0.07417554,0.06779081,0.05183302,0.01720995,0.08098835,0.05936395,0.03848097
2816.044,0.04003995,0.06030468,0.0470227,0.05634726,0.07431535,0.06801564,0.05195985,0.01741726,0.08120073,0.0595182,0.03870109
2816.526,0.04024503,0.06037617,0.04710872,0.0566779,0.07446033,0.06823535,0.05209879,0.01762658,0.08144605,0.05967934,0.03894664
2817.008,0.04045423,0.06045064,0.04722266,0.05699533,0.07461952,0.06844905,0.05225351,0.01783282,0.08172007,0.0598468,0.03920691
2817.49,0.04065756,0.06054274,0.04736958,0.05728478,0.07480174,0.06866241,0.05242844,0.01803149,0.08201433,0.06002387,0.0394706
2817.972,0.04084571,0.06065936,0.04754978,0.05754012,0.07501268,0.06888628,0.05262791,0.01822134,0.08231773,0.06021674,0.03973063
2818.454,0.041014,0.0608003,0.04776122,0.05776374,0.07525384,0.06913234,0.05285455,0.01840439,0.08261924,0.06043044,0.03998639
2818.937,0.04116414,0.06096148,0.04800226,0.05796447,0.07552136,0.06940874,0.05310781,0.0185858,0.08290982,0.06066768,0.04024212
2819.418,0.04130364,0.06113601,0.04827253,0.05815551,0.07580774,0.06971512,0.05338265,0.01877321,0.08318555,0.06092508,0.04050244
2819.901,0.04144319,0.06131709,0.04857304,0.05834849,0.07610369,0.07004291,0.05367028,0.01897492,0.08344905,0.06119414,0.04076909
2820.383,0.04159408,0.06149627,0.04890361,0.0585526,0.07639851,0.0703761,0.05395856,0.01920075,0.08370971,0.06146187,0.04103952
2820.865,0.04176544,0.06166639,0.04926085,0.05877118,0.07668344,0.07069827,0.05423604,0.01946005,0.08398054,0.06171507,0.04130892
2821.347,0.04196357,0.06182326,0.0496369,0.05900288,0.07695335,0.0709987,0.05449469,0.01975999,0.0842737,0.0619447,0.04157503
2821.829,0.04219479,0.06196989,0.05001866,0.05924309,0.07720772,0.07127664,0.05473253,0.02010431,0.08459722,0.06214862,0.04184167
2822.311,0.0424656,0.06211926,0.05039071,0.05948758,0.07745137,0.07154299,0.05495499,0.02048995,0.08495007,0.06233419,0.04212032
2822.793,0.04278321,0.06229444,0.05073842,0.05973604,0.077694,0.07181676,0.05517444,0.02090728,0.08532303,0.06251812,0.04242662
2823.275,0.04315403,0.06252629,0.05105034,0.05999252,0.07794845,0.07212169,0.05540796,0.02133989,0.08570074,0.06272426,0.04277553
2823.758,0.04357873,0.06284294,0.05132097,0.06026597,0.07822666,0.07247731,0.05567284,0.02177065,0.08606814,0.06297768,0.04317371
2824.24,0.04404923,0.06326199,0.05155241,0.06056686,0.07853706,0.07289535,0.0559819,0.02218663,0.08641564,0.06329939,0.04361621
2824.722,0.04454672,0.06378264,0.05175447,0.06090492,0.07888222,0.07337797,0.05634036,0.02258398,0.08674274,0.06370191,0.04408652
2825.204,0.04504638,0.06438462,0.05194472,0.06128406,0.07925826,0.07391854,0.0567443,0.0229713,0.08705847,0.06418485,0.04456306
2825.686,0.0455224,0.06503195,0.05214818,0.06170138,0.07965633,0.07450581,0.05718178,0.02336773,0.08737788,0.06473472,0.04502606
2826.168,0.04595658,0.06568188,0.05239643,0.06214661,0.08006589,0.07512724,0.05763562,0.02379853,0.08771756,0.0653268,0.0454644
2826.65,0.04634517,0.06630008,0.05272178,0.06260625,0.08047885,0.07577351,0.05809028,0.02428481,0.08808935,0.06593271,0.04587923
2827.132,0.04670043,0.06686706,0.05315316,0.06306723,0.08089301,0.07643916,0.05853505,0.0248384,0.08849862,0.06652518,0.04628246
2827.615,0.04704832,0.06738304,0.05370909,0.06352207,0.08131281,0.07712209,0.05896739,0.0254568,0.08894482,0.0670841,0.04669151
2828.097,0.04741844,0.06786423,0.05439112,0.06397213,0.08174843,0.07782201,0.05939247,0.02612593,0.08942467,0.06760154,0.04712198
2828.579,0.04783833,0.06833702,0.05518115,0.06442879,0.08221332,0.07853772,0.05982027,0.0268244,0.08993626,0.06808095,0.04758336
2829.061,0.04832546,0.0688291,0.05604293,0.06491089,0.08272028,0.07926597,0.06026099,0.02753196,0.09048116,0.06853472,0.04807733
2829.543,0.04888491,0.0693614,0.056933,0.06543867,0.08327734,0.0800014,0.06072027,0.02823752,0.09106462,0.06897829,0.04859996
2830.025,0.04951101,0.06994782,0.05780643,0.06602997,0.08388592,0.08073775,0.06119752,0.0289409,0.09169225,0.06942677,0.04914614
2830.507,0.05019122,0.07059436,0.05862939,0.06669465,0.08454007,0.08147062,0.06168694,0.02965259,0.09236642,0.06989079,0.04971484
2830.989,0.0509121,0.07130214,0.05938692,0.06743231,0.08522855,0.08220042,0.06218281,0.03038732,0.09308353,0.07037552,0.05031156
2831.471,0.05166052,0.07206958,0.06008184,0.06823416,0.08593637,0.08293501,0.06268442,0.03115932,0.09383352,0.07088361,0.05094898
2831.954,0.05242557,0.0728934,0.06073298,0.0690866,0.08664935,0.08369053,0.06320152,0.03197717,0.09460291,0.07141798,0.05164415
2832.436,0.05319977,0.07376911,0.06136595,0.06997678,0.08735784,0.08448951,0.06375388,0.03284279,0.09538131,0.07198444,0.05241377
2832.918,0.05397847,0.07469037,0.06201063,0.07089624,0.08805864,0.08535901,0.0643706,0.0337544,0.09616421,0.07259443,0.05327194
2833.4,0.05476262,0.07565053,0.06269541,0.07184379,0.08875695,0.08632519,0.06508264,0.03471169,0.09695747,0.07326375,0.05422705
2833.882,0.05556083,0.07664563,0.0634455,0.07282478,0.08946524,0.08740637,0.0659131,0.0357203,0.09777594,0.07400919,0.05528121
2834.364,0.05639167,0.07767618,0.06428739,0.0738491,0.09020293,0.08861066,0.06687368,0.03679399,0.09864161,0.07484765,0.05643133
2834.846,0.0572822,0.07875037,0.06524687,0.07492794,0.09099288,0.08993399,0.06796087,0.03795335,0.09957884,0.07579159,0.05767154
2835.328,0.05826249,0.07988222,0.0663465,0.0760711,0.09185782,0.09136342,0.06915978,0.03921986,0.1006096,0.07684811,0.05899585
2835.811,0.05936211,0.08109006,0.06760292,0.07728712,0.0928209,0.09288169,0.0704486,0.04061222,0.1017535,0.0780191,0.06040009
2836.292,0.06060193,0.08239204,0.06902049,0.07858428,0.09390308,0.09447677,0.07180862,0.04214098,0.1030268,0.07930294,0.06188516
2836.775,0.06199177,0.0838033,0.07058985,0.07997276,0.0951232,0.09614797,0.07323058,0.04380755,0.1044434,0.08069696,0.06345899
2837.257,0.06353174,0.08533587,0.07228929,0.08146766,0.09650016,0.09791011,0.07471713,0.04560729,0.1060164,0.08219951,0.0651371
2837.739,0.06521727,0.08700124,0.07409449,0.08308937,0.09805143,0.09979165,0.07628337,0.04753597,0.1077573,0.08381267,0.06694305
2838.221,0.06704652,0.08881417,0.07599002,0.08486277,0.09979354,0.101829,0.07795196,0.04959691,0.1096756,0.0855436,0.0689047
2838.703,0.06902443,0.09079592,0.07797894,0.08681639,0.1017407,0.1040602,0.0797505,0.05180679,0.1117765,0.08740507,0.07105267
2839.185,0.07116555,0.09297542,0.08008903,0.08897844,0.1039038,0.1065163,0.08170596,0.0541984,0.1140616,0.08941568,0.07341374
2839.667,0.07349145,0.09538551,0.08236998,0.09137528,0.1062909,0.1092181,0.08384399,0.05681781,0.1165308,0.09159888,0.07600804
2840.149,0.07602555,0.09805898,0.08488698,0.0940309,0.1089074,0.1121774,0.08618908,0.0597203,0.1191857,0.09398173,0.07884642
2840.632,0.07878968,0.1010223,0.08770342,0.09696688,0.1117617,0.1154022,0.08876552,0.06295794,0.1220349,0.09659319,0.08193358
2841.114,0.08180212,0.1042923,0.09087127,0.1002041,0.1148662,0.1189027,0.091598,0.06657087,0.1250981,0.09946202,0.08527115
2841.596,0.08507814,0.1078751,0.0944217,0.1037624,0.11824,0.1226959,0.09470882,0.07057671,0.1284058,0.1026148,0.08886372
2842.078,0.08863635,0.1117721,0.09836615,0.1076625,0.1219083,0.1268067,0.09811596,0.07496907,0.1319963,0.1060745,0.09272626
2842.56,0.09249864,0.1159813,0.1026988,0.1119208,0.1258966,0.1312641,0.1018275,0.07971482,0.1359079,0.1098585,0.09688482
2843.042,0.09668951,0.1204981,0.1074021,0.1165458,0.1302219,0.1360916,0.1058361,0.08475927,0.1401683,0.1139733,0.101373
2843.524,0.1012325,0.1253201,0.1124591,0.1215365,0.1348871,0.1413033,0.1101235,0.09004624,0.1447886,0.118417,0.1062256
2844.006,0.1061373,0.1304373,0.1178481,0.1268734,0.1398715,0.1468945,0.1146578,0.09552293,0.1497549,0.1231716,0.1114644
2844.489,0.1113904,0.1358267,0.1235393,0.1325151,0.1451284,0.1528395,0.1193979,0.101154,0.1550265,0.1282008,0.1170836
2844.971,0.1169538,0.1414519,0.1294941,0.1384065,0.1505966,0.1591005,0.1243067,0.1069303,0.1605489,0.1334586,0.1230481
2845.453,0.122758,0.1472558,0.1356489,0.1444723,0.1561996,0.165623,0.1293475,0.1128617,0.1662523,0.1388842,0.1292837
2845.935,0.1287085,0.1531644,0.1419136,0.1506257,0.1618586,0.1723404,0.1344878,0.1189639,0.1720638,0.1444117,0.135685
2846.417,0.1347013,0.1590964,0.1481794,0.1567785,0.1675003,0.1791767,0.139694,0.125236,0.1779154,0.1499786,0.1421362
2846.899,0.140621,0.1649635,0.1543169,0.1628376,0.1730521,0.1860334,0.1449212,0.1316359,0.1837408,0.1555244,0.1485163
2847.381,0.14635,0.170678,0.1601964,0.1687103,0.1784388,0.1927886,0.1501034,0.1380648,0.1894739,0.1609899,0.1547157
2847.863,0.1517728,0.176155,0.165703,0.1743051,0.183577,0.1993018,0.1551519,0.1443711,0.1950442,0.1663094,0.1606421
2848.345,0.1567758,0.181313,0.17075,0.1795318,0.1883721,0.2054182,0.1599559,0.1503627,0.2003739,0.1714017,0.1662179
2848.828,0.1612573,0.1860745,0.1752876,0.1843056,0.1927246,0.2109925,0.1643975,0.1558455,0.2053778,0.1761639,0.1713736
2849.31,0.165135,0.1903631,0.1792932,0.1885488,0.196538,0.2159078,0.168369,0.1606646,0.2099646,0.1804739,0.1760372
2849.792,0.1683621,0.1941046,0.1827642,0.1921988,0.1997339,0.2200892,0.1717857,0.1647267,0.2140423,0.1842,0.1801307
2850.274,0.1709277,0.1972211,0.1856874,0.1952063,0.2022563,0.2235018,0.1745925,0.1680072,0.2175159,0.1872204,0.1835665
2850.756,0.1728453,0.1996301,0.1880167,0.1975313,0.2040698,0.2261298,0.1767545,0.1705229,0.2202893,0.1894428,0.1862498
2851.238,0.1741449,0.201249,0.1896656,0.1991423,0.2051611,0.2279657,0.1782504,0.1723094,0.2222661,0.190819,0.1880898
2851.72,0.1748456,0.202009,0.1905189,0.2000102,0.2055305,0.2289916,0.1790579,0.1733808,0.2233598,0.19135,0.1890131
2852.202,0.1749433,0.2018753,0.1904689,0.2001108,0.2051919,0.2291852,0.1791541,0.1737207,0.2235117,0.191078,0.188981
2852.685,0.1744123,0.2008683,0.1894504,0.1994314,0.2041797,0.2285375,0.1785244,0.1732915,0.2227092,0.1900779,0.1880019
2853.167,0.1732176,0.1990709,0.1874822,0.1979783,0.2025473,0.2270707,0.1771763,0.1720595,0.2210011,0.1884334,0.1861383
2853.649,0.1713378,0.196613,0.1846724,0.1957842,0.2003629,0.2248456,0.1751519,0.170022,0.2184963,0.1862226,0.1835006
2854.131,0.1687806,0.1936509,0.1812071,0.1929095,0.1977025,0.2219571,0.1725315,0.1672198,0.2153541,0.1835138,0.1802397
2854.613,0.1655976,0.1903186,0.1772988,0.1894393,0.1946343,0.2185098,0.1694229,0.1637362,0.2117476,0.1803624,0.1765168
2855.095,0.1618808,0.1867042,0.1731423,0.1854763,0.191212,0.2146005,0.1659454,0.1596826,0.2078369,0.1768212,0.1724839
2855.577,0.1577562,0.1828412,0.1688844,0.1811373,0.1874758,0.2103084,0.1622172,0.1551842,0.2037515,0.1729524,0.1682699
2856.059,0.1533589,0.1787225,0.1645983,0.176538,0.1834617,0.2056946,0.1583337,0.1503582,0.1995713,0.1688309,0.1639597
2856.542,0.1488198,0.1743293,0.1602976,0.1717892,0.1792138,0.2008165,0.1543639,0.1453114,0.1953344,0.1645459,0.1595956
2857.024,0.1442536,0.1696649,0.1559615,0.166991,0.1747964,0.1957416,0.1503502,0.1401408,0.1910495,0.1601936,0.1551829
2857.506,0.1397398,0.164777,0.1515696,0.162221,0.1702905,0.1905475,0.1463127,0.1349283,0.186713,0.1558577,0.1507054
2857.988,0.1353275,0.1597601,0.1471254,0.1575369,0.1657885,0.1853192,0.1422611,0.1297475,0.1823256,0.1516025,0.1461429
2858.47,0.1310367,0.1547447,0.1426693,0.152978,0.1613818,0.1801354,0.1382071,0.1246648,0.1779047,0.1474668,0.1414914
2858.952,0.1268678,0.1498578,0.1382683,0.1485654,0.1571386,0.1750502,0.1341727,0.1197322,0.1734868,0.1434638,0.1367757
2859.434,0.1228131,0.1452086,0.1340031,0.1443128,0.1531031,0.1700931,0.1301979,0.1149919,0.1691259,0.1395925,0.1320537
2859.916,0.1188684,0.1408668,0.1299453,0.1402303,0.1492931,0.1652734,0.1263393,0.1104753,0.1648851,0.1358479,0.1274098
2860.398,0.1150388,0.1368537,0.1261343,0.1363257,0.145706,0.1605933,0.1226564,0.1061998,0.1608185,0.1322293,0.1229294
2860.881,0.1113432,0.1331571,0.1225772,0.1326086,0.1423317,0.1560662,0.1192053,0.1021741,0.1569679,0.1287444,0.1186899
2861.363,0.107811,0.1297446,0.1192506,0.1290889,0.1391618,0.1517255,0.1160247,0.09839742,0.1533557,0.1254079,0.1147402
2861.845,0.1044722,0.1265807,0.1161165,0.1257754,0.1361939,0.1476179,0.1131257,0.09486012,0.149985,0.1222364,0.1110942
2862.327,0.1013564,0.1236392,0.113138,0.1226802,0.1334324,0.1437984,0.1104958,0.09154774,0.1468511,0.1192483,0.1077424
2862.809,0.09848542,0.1209075,0.1102937,0.1198175,0.1308838,0.1403114,0.1081043,0.08844416,0.1439515,0.1164614,0.104665
2863.291,0.09587043,0.1183851,0.1075828,0.1172019,0.1285497,0.1371745,0.1059151,0.08553654,0.1412926,0.1138933,0.1018484
2863.773,0.0935175,0.1160791,0.1050248,0.114848,0.1264266,0.134381,0.1038959,0.08282122,0.1388939,0.1115658,0.09929527
2864.255,0.09142867,0.1139989,0.1026505,0.1127634,0.1245048,0.1319038,0.1020266,0.08030677,0.1367802,0.1095022,0.09702367
2864.738,0.08960379,0.1121501,0.1004898,0.1109416,0.1227726,0.1297097,0.1003004,0.07801117,0.1349679,0.1077211,0.09505418
2865.22,0.08804175,0.1105345,0.09856795,0.1093613,0.1212211,0.1277727,0.09871992,0.07596038,0.1334558,0.1062338,0.09339869
2865.702,0.08673634,0.1091483,0.09689844,0.107987,0.1198475,0.126082,0.09729151,0.07417724,0.1322157,0.1050341,0.09204492
2866.184,0.08567293,0.1079822,0.0954832,0.1067798,0.118655,0.1246387,0.09601971,0.07267119,0.1311977,0.1040964,0.0909552
2866.666,0.08482493,0.1070206,0.09431495,0.1057048,0.1176494,0.1234464,0.09490594,0.07143392,0.1303366,0.1033758,0.09006947
2867.148,0.08415423,0.106242,0.09337774,0.1047431,0.1168324,0.1224975,0.09394866,0.07043645,0.1295722,0.1028162,0.08932279
2867.63,0.08361704,0.1056206,0.09264777,0.1038938,0.1161955,0.1217655,0.09314369,0.06963523,0.1288633,0.1023628,0.08866031
2868.112,0.0831665,0.1051248,0.09209105,0.1031689,0.1157155,0.1212015,0.09248448,0.06897762,0.1281923,0.1019666,0.08804396
2868.594,0.08276319,0.1047222,0.091665,0.1025806,0.1153551,0.1207455,0.09196005,0.06841648,0.1275639,0.101597,0.08745639
2869.077,0.08237989,0.1043811,0.09132147,0.1021274,0.1150676,0.1203405,0.09155142,0.06791626,0.1269917,0.1012405,0.08689368
2869.559,0.08199851,0.1040683,0.0910086,0.1017829,0.1147992,0.1199391,0.09122707,0.06745287,0.1264845,0.1008959,0.08635359
2870.041,0.08160841,0.103752,0.09068198,0.1014977,0.1145028,0.1195145,0.09094667,0.06701117,0.1260337,0.1005664,0.08582768
2870.523,0.0812013,0.1034012,0.09030965,0.1012079,0.1141421,0.1190543,0.09066549,0.06657681,0.1256123,0.1002511,0.08529705
2871.005,0.08076426,0.1029854,0.08987422,0.1008479,0.113696,0.1185519,0.09034107,0.06612644,0.1251795,0.09993769,0.08473584
2871.487,0.08028101,0.1024815,0.08937362,0.1003737,0.1131619,0.1179968,0.08994621,0.06562775,0.1246988,0.09960294,0.0841202
2871.969,0.07973478,0.1018793,0.08881471,0.09976785,0.112553,0.1173702,0.08947301,0.06504318,0.1241475,0.0992137,0.08343512
2872.451,0.07911389,0.1011858,0.08820668,0.09904192,0.1118953,0.1166468,0.08893278,0.06433902,0.1235238,0.09873435,0.08267917
2872.934,0.07841776,0.1004272,0.08755441,0.09822512,0.1112187,0.115808,0.08834796,0.06350107,0.1228433,0.09813724,0.08186197
2873.416,0.0776595,0.09964345,0.08685727,0.09735118,0.1105521,0.1148519,0.08774288,0.06254137,0.1221291,0.09740917,0.0810008
2873.898,0.07686416,0.09887999,0.08611234,0.09644863,0.1099178,0.1138028,0.0871338,0.06150027,0.1213993,0.09655808,0.08011505
2874.38,0.07606061,0.09817044,0.08532085,0.0955347,0.1093254,0.1127072,0.08652323,0.06043391,0.1206591,0.09561315,0.07922219
2874.862,0.07527785,0.09753037,0.08449592,0.09462212,0.1087748,0.1116272,0.08590373,0.05940271,0.1199035,0.09462477,0.07834131
2875.344,0.07453951,0.0969519,0.08366659,0.09372796,0.1082562,0.1106251,0.08526489,0.05845514,0.1191263,0.09365781,0.0774953
2875.826,0.07385953,0.09641056,0.08287211,0.09287825,0.1077574,0.1097439,0.08460321,0.05761395,0.1183313,0.09277555,0.07670944
2876.308,0.07324647,0.09587599,0.08215813,0.0921106,0.1072678,0.1090039,0.08392851,0.05687815,0.1175402,0.09203473,0.0760139
2876.791,0.07270498,0.09532623,0.08156369,0.09146623,0.1067848,0.1083992,0.08326663,0.05622954,0.1167922,0.09147007,0.07543574
