absorbance_1.11_1A,1.11_1A,1.11_2A,1.11_3A,1.11_4A,1.11_5A,6.9_1,6.9_2,6.9_2_NoCbbes_DiffDrop_Drop1,6.9_2_NoCbbes_DiffDrop_Drop2_1,6.9_2_NoCbbes_DiffDrop_Drop2_2,6.9_2_NoCbbes_DiffDrop_Drop2_3,6.9_2_NoCbbes_SameDrop_1,6.9_2_NoCbbes_SameDrop_2,6.9_3,6.9_4,6.9_5
1842.168,0.03640932,0.04994192,0.07767507,0.02076674,0.06630319,0.0636825,0.0670156,0.06903847,0.0163434,0.06635705,0.09145921,0.04931121,0.0592289,0.04751218,0.02326785,0.01888075
1842.65,0.03681295,0.049959,0.07767743,0.02077229,0.06647185,0.06358518,0.06717987,0.06894875,0.01644717,0.06673371,0.091488,0.04927138,0.0592307,0.04759276,0.02303059,0.01904481
1843.132,0.03725226,0.04999788,0.07767279,0.02078966,0.06656713,0.06345259,0.06742712,0.06899425,0.01655704,0.06717831,0.0916834,0.04934638,0.05931174,0.04760486,0.02281802,0.01933414
1843.614,0.0376745,0.05004359,0.07766175,0.02082919,0.06655876,0.06329846,0.06771328,0.06917918,0.01663462,0.0676048,0.09203324,0.04954122,0.0594435,0.04752706,0.02268706,0.01969467
1844.096,0.03800298,0.05007981,0.07763873,0.02088821,0.06644458,0.06313812,0.06797303,0.06946937,0.0166437,0.06790795,0.09246644,0.04981835,0.05957354,0.04736531,0.02268261,0.02004927
1844.579,0.03817392,0.05009982,0.0775957,0.02094894,0.06625227,0.06298204,0.06814832,0.06979625,0.01656896,0.06801763,0.09287743,0.05010747,0.05965145,0.04715742,0.0228082,0.02033612
1845.061,0.03816762,0.05010689,0.07752836,0.02098486,0.0660195,0.06283451,0.06821535,0.0700871,0.01642053,0.06793198,0.09318108,0.05034301,0.05965427,0.04695409,0.02302633,0.02053292
1845.543,0.03800878,0.05010597,0.07743935,0.02096771,0.06577678,0.06269599,0.06818701,0.07028768,0.01622446,0.06770654,0.0933398,0.05048919,0.0595884,0.04679612,0.02328194,0.02065087
1846.025,0.03774587,0.0500941,0.07733766,0.02087939,0.06553939,0.06256929,0.06809824,0.07037553,0.01601003,0.06741714,0.09336536,0.05054673,0.05947781,0.04669907,0.02353022,0.02071074
1846.507,0.03742655,0.05005958,0.07723324,0.02071794,0.06531256,0.06246182,0.06798473,0.07035301,0.01580207,0.06712554,0.09329419,0.05053776,0.05934786,0.04665705,0.02374831,0.02072585
1846.989,0.03708925,0.04998563,0.07713455,0.02050168,0.06510198,0.06238688,0.06787226,0.0702354,0.01562221,0.06687216,0.09316789,0.05049078,0.05921896,0.04665155,0.02392894,0.02069861
1847.471,0.03675837,0.04986015,0.07704589,0.02026613,0.06491708,0.0623602,0.06776895,0.07004509,0.01548512,0.06666953,0.09301976,0.05042876,0.05910316,0.04666165,0.02407492,0.02062782
1847.953,0.03644567,0.04968305,0.07696775,0.02005414,0.06476901,0.06239399,0.06766652,0.06980692,0.0153952,0.06650794,0.0928697,0.05036382,0.05900462,0.04667166,0.02419139,0.02051693
1848.436,0.03615773,0.04947221,0.07690044,0.01990798,0.06466648,0.06249277,0.06754336,0.06954892,0.0153438,0.06636296,0.09272686,0.0502985,0.05892249,0.04667359,0.02428242,0.02038178
1848.918,0.03589819,0.04926088,0.07684637,0.01985161,0.06460913,0.06264748,0.06737559,0.06929814,0.01530871,0.06620739,0.09259244,0.05022927,0.05885117,0.0466694,0.02434929,0.02024734
1849.4,0.03567075,0.04908774,0.07681196,0.01988515,0.06458567,0.06283722,0.06714977,0.06907932,0.01526226,0.06602414,0.09246586,0.05015398,0.0587842,0.04666745,0.02439329,0.02013868
1849.882,0.03548068,0.04898856,0.07680693,0.0199853,0.06457775,0.06303211,0.06687139,0.06891568,0.0151809,0.06581337,0.09235232,0.05007754,0.05871661,0.04667681,0.0244172,0.0200719
1850.364,0.03533242,0.04898297,0.07684054,0.02011538,0.06456844,0.06320313,0.06656878,0.06882551,0.01505955,0.06559549,0.0922649,0.05001381,0.05864867,0.04670306,0.0244277,0.0200448
1850.846,0.03522748,0.04907412,0.0769176,0.02023702,0.06454978,0.06332897,0.06628602,0.06882165,0.01491546,0.06540363,0.09222303,0.04998149,0.05858717,0.04674514,0.02443383,0.02003896
1851.328,0.03516303,0.04924911,0.07703468,0.02031737,0.06452655,0.06339873,0.0660755,0.06890991,0.01478961,0.06527687,0.09224717,0.0499985,0.05854527,0.04679697,0.02444515,0.02002666
1851.81,0.03513231,0.04948469,0.0771786,0.02033693,0.06451446,0.06341407,0.06597883,0.06908447,0.014732,0.06524546,0.09234887,0.05007301,0.05853848,0.0468497,0.02446709,0.01998479
1852.292,0.03512593,0.04975137,0.07732677,0.02028953,0.06453342,0.06338758,0.06601571,0.06932518,0.0147871,0.06532265,0.09252163,0.05019888,0.05857929,0.04689545,0.02449797,0.01990513
1852.775,0.03513504,0.05001381,0.07745095,0.02018186,0.06459912,0.06333899,0.06617359,0.06959532,0.01497634,0.06549836,0.09273408,0.0503541,0.05867074,0.04693007,0.02452714,0.01980151
1853.257,0.03515502,0.05023732,0.07752649,0.020031,0.06471413,0.06328887,0.06641015,0.0698514,0.01528426,0.0657419,0.09293611,0.0505089,0.0588015,0.04695332,0.02453792,0.01970592
1853.739,0.03518533,0.05038979,0.07753845,0.01986312,0.06486505,0.06325355,0.06666432,0.0700522,0.01565902,0.06600962,0.09306767,0.05063459,0.05894658,0.04696877,0.02451263,0.01965723
1854.221,0.03522804,0.05044548,0.07748677,0.0197096,0.06502608,0.06324133,0.06687566,0.07017136,0.01602525,0.06625754,0.09307619,0.05071457,0.05907333,0.04698132,0.02443902,0.01968548
1854.703,0.03528309,0.05039253,0.0773844,0.01960039,0.0651696,0.06325103,0.0670083,0.07020713,0.01631383,0.06645752,0.09293623,0.05075033,0.05915473,0.04699476,0.02431511,0.01979692
1855.185,0.03534428,0.05023515,0.07725485,0.01956052,0.0652725,0.06327448,0.06705657,0.07018072,0.01647772,0.06659915,0.09265487,0.05075881,0.05917774,0.04701146,0.02415072,0.0199708
1855.667,0.03539617,0.04999693,0.07712498,0.01960489,0.06532213,0.0632998,0.0670445,0.07012919,0.01650478,0.066689,0.0922727,0.05076442,0.05914917,0.04703185,0.02396572,0.02016437
1856.149,0.03541858,0.04971551,0.07701772,0.01973242,0.0653171,0.06331559,0.0670101,0.07009007,0.01641549,0.06674226,0.09184887,0.05078762,0.05909289,0.04705499,0.02378398,0.02032963
1856.631,0.03538977,0.04943997,0.07695144,0.01992475,0.06526251,0.06331366,0.06699143,0.07009259,0.01625118,0.06677497,0.09145147,0.050838,0.05904357,0.04707798,0.02363114,0.02042443
1857.114,0.03529611,0.04921937,0.07693861,0.02014658,0.065167,0.06328966,0.06701085,0.07014743,0.01605852,0.06679676,0.09113917,0.0509093,0.0590333,0.04709464,0.02352976,0.02042756
1857.596,0.03513851,0.04908731,0.07698554,0.02035802,0.06503817,0.06324474,0.06706714,0.07024529,0.01586996,0.06680767,0.09094292,0.05098336,0.05907782,0.04709548,0.02349526,0.02034417
1858.078,0.03493513,0.04905524,0.07709482,0.02052159,0.0648839,0.0631838,0.0671379,0.07036072,0.01569952,0.06680061,0.09086312,0.05103489,0.05917057,0.04706766,0.02353436,0.02020282
1858.56,0.03471793,0.04910931,0.07726493,0.02061809,0.06471381,0.06311547,0.06719106,0.07046157,0.01554235,0.06676593,0.09087046,0.05104169,0.05928304,0.04699856,0.02364429,0.02004367
1859.042,0.03452121,0.0492191,0.07749003,0.02065112,0.06454007,0.06304856,0.06720122,0.07052129,0.01538702,0.06669813,0.09092345,0.0509922,0.05937779,0.04688195,0.02381336,0.01990105
1859.524,0.03437538,0.0493461,0.07775708,0.02064608,0.06437986,0.06299267,0.06715872,0.07052247,0.01522755,0.06659923,0.09098041,0.05088717,0.05942001,0.04672335,0.02401992,0.01979468
1860.006,0.03429754,0.04945763,0.07804403,0.02064062,0.0642501,0.062955,0.06707578,0.0704595,0.01507277,0.06648031,0.09101546,0.0507393,0.0593927,0.0465438,0.02423389,0.01972359
1860.488,0.03428876,0.04953485,0.07832219,0.02066771,0.06416281,0.06293967,0.06697954,0.07033716,0.01494426,0.06635777,0.09102491,0.05056767,0.05930235,0.0463767,0.02442216,0.01967039
1860.97,0.03433619,0.04957112,0.07855692,0.02074598,0.06411853,0.06294613,0.06690606,0.07016793,0.01486976,0.06625022,0.09102317,0.05039574,0.05917761,0.04626311,0.02455132,0.0196087
1861.453,0.03441798,0.0495687,0.07871629,0.02086973,0.06410538,0.06296831,0.06688595,0.06997039,0.01486888,0.0661721,0.09103395,0.05024472,0.05905874,0.04623757,0.02459799,0.01951452
1861.935,0.03451286,0.04953211,0.07877965,0.02101105,0.06410259,0.0629957,0.06693555,0.06976701,0.01494408,0.06612893,0.09107842,0.05013009,0.05898129,0.04631565,0.02455635,0.01937638
1862.417,0.03460344,0.04946434,0.07874049,0.02112697,0.06408659,0.06301427,0.06705453,0.06958526,0.01507883,0.06611665,0.0911672,0.05006034,0.05896833,0.04648873,0.02444012,0.01919803
1862.899,0.03468108,0.04936493,0.07860816,0.02117419,0.06404083,0.06301001,0.06722644,0.0694539,0.01524494,0.06612331,0.09129582,0.05003508,0.05902176,0.0467249,0.02427859,0.01899772
1863.381,0.03474545,0.04923471,0.07840268,0.0211229,0.06396089,0.06297318,0.06742623,0.06939771,0.01541506,0.06613503,0.09144855,0.05004667,0.05912649,0.04698148,0.02410644,0.01880227
1863.863,0.0348012,0.04907833,0.07815185,0.02096215,0.06385426,0.06289909,0.0676221,0.06943486,0.01556933,0.06613968,0.09160131,0.05008043,0.05925566,0.04721179,0.02395634,0.01864201
1864.345,0.0348547,0.04890841,0.07788424,0.02070405,0.063735,0.06279094,0.06778324,0.06956957,0.01570292,0.06613319,0.09173034,0.0501185,0.05938075,0.04738201,0.0238472,0.01854148
1864.827,0.03491006,0.04874201,0.07762486,0.02037925,0.0636159,0.06265896,0.06788264,0.0697903,0.01582418,0.06612265,0.09181716,0.05014343,0.0594798,0.0474772,0.02377963,0.01851405
1865.31,0.03496776,0.04860015,0.07739694,0.02003644,0.06350368,0.06251974,0.06789884,0.07006704,0.01595088,0.06612852,0.09185314,0.05014301,0.05954152,0.04750386,0.02373528,0.01855616
1865.792,0.03502376,0.0484986,0.07721861,0.01972921,0.06339472,0.06239157,0.0678204,0.07035718,0.01610174,0.06618185,0.09184343,0.05011594,0.05956976,0.04748627,0.02368093,0.01864495
1866.274,0.03507178,0.04844562,0.07710452,0.01950952,0.06327836,0.06228964,0.06764986,0.07061514,0.01629073,0.06631915,0.09180921,0.05007631,0.05958381,0.04745581,0.02357711,0.01873933
1866.756,0.03510593,0.04843829,0.07706547,0.01941817,0.0631437,0.06222045,0.06740987,0.07079715,0.01651988,0.06657152,0.09179069,0.05005635,0.05961709,0.04743872,0.02338757,0.01878154
1867.238,0.03512695,0.04846577,0.07710575,0.01947095,0.06299154,0.06217807,0.06714407,0.07087731,0.01677491,0.06694606,0.09183929,0.05009822,0.05970643,0.04743726,0.02309673,0.01871496
1867.72,0.03514772,0.04851491,0.07721733,0.01964911,0.06284256,0.06214438,0.06691448,0.07085437,0.01702533,0.06740584,0.09200369,0.05023833,0.05987764,0.04741964,0.02272484,0.01850535
1868.202,0.03519427,0.04857731,0.07737317,0.01989404,0.06273632,0.06209779,0.06678651,0.07075553,0.01722801,0.06785723,0.0923041,0.05048153,0.06012568,0.04732353,0.02233713,0.01816818
1868.684,0.03529555,0.04865583,0.07753446,0.02013241,0.06271371,0.06203106,0.06679565,0.07062171,0.0173457,0.06818293,0.09270649,0.05078184,0.06040582,0.04709284,0.02202237,0.01777506
1869.167,0.0354705,0.04876157,0.07766225,0.02030835,0.06279477,0.06196202,0.06692812,0.0704889,0.01736257,0.06829549,0.09312931,0.05105584,0.06065112,0.04671588,0.02185593,0.01742595
1869.649,0.03571354,0.04890412,0.0777325,0.02040734,0.062967,0.0619268,0.06712908,0.07037269,0.01728852,0.06818248,0.09347873,0.05122275,0.06080621,0.04624046,0.02186527,0.01719905
1870.131,0.03599571,0.04908154,0.07774168,0.02045297,0.06319581,0.06195809,0.06733937,0.07027104,0.01714783,0.06790154,0.09369619,0.05124744,0.0608556,0.04574708,0.02202791,0.01711638
1870.613,0.03627444,0.04928,0.07769758,0.02048201,0.06344493,0.06207231,0.06751846,0.07017785,0.01696535,0.06753908,0.09376689,0.05114234,0.06081829,0.04531451,0.02229826,0.01715638
1871.095,0.03650448,0.04947789,0.0776116,0.02052394,0.06368969,0.06226429,0.06765006,0.07009353,0.01675965,0.0671749,0.09370889,0.05095164,0.06073122,0.04499941,0.02262911,0.01727848
1871.577,0.03664953,0.0496544,0.077493,0.02058938,0.06392155,0.06251194,0.06773379,0.07002524,0.01654305,0.06686009,0.09355465,0.05072715,0.0606299,0.04482702,0.02298324,0.01744697
1872.059,0.03668321,0.04979219,0.07735066,0.02067401,0.0641415,0.06278154,0.06777354,0.06998273,0.01632693,0.06662366,0.09333953,0.05051838,0.06054081,0.04480082,0.02332848,0.01763641
1872.541,0.03659569,0.04987929,0.07719593,0.02076127,0.06435233,0.06303443,0.06777087,0.06996986,0.01612353,0.06647357,0.09309496,0.05036139,0.06047539,0.0449042,0.02363404,0.01783359
1873.023,0.03639734,0.04991113,0.07704214,0.02082992,0.06455065,0.0632387,0.06772458,0.06997773,0.01594514,0.06640074,0.09284233,0.05027157,0.06042828,0.04510488,0.02387285,0.01803377
1873.506,0.03611943,0.04988913,0.07690907,0.02085775,0.06472256,0.06337275,0.06763323,0.06998243,0.01580416,0.06638514,0.092595,0.05024372,0.06038097,0.04535916,0.02402027,0.01823517
1873.988,0.03581148,0.04982112,0.07681984,0.02082931,0.06484455,0.06343251,0.0675009,0.0699486,0.01571043,0.06640074,0.0923578,0.05025293,0.0603082,0.04562078,0.02406172,0.01843513
1874.47,0.03552532,0.04971831,0.07679497,0.02074017,0.06489392,0.06342922,0.06734002,0.06984298,0.01566882,0.06642502,0.09212954,0.05026652,0.06018968,0.04585477,0.02399879,0.01862809
1874.952,0.03530953,0.04959543,0.07684811,0.02059796,0.06485616,0.06338269,0.06717354,0.06964466,0.01568066,0.06644284,0.09190949,0.05025502,0.06001666,0.04604144,0.02385086,0.01880536
1875.434,0.03519411,0.04946861,0.07697981,0.02041965,0.06473499,0.06330955,0.06703024,0.06935714,0.01574364,0.06645134,0.09170137,0.05020682,0.05979755,0.04618133,0.0236517,0.01895725
1875.916,0.03518502,0.04935186,0.07717548,0.02022639,0.06455249,0.06321575,0.06693546,0.0690075,0.01585252,0.06645798,0.09151445,0.0501322,0.05955304,0.04628967,0.02344081,0.01907638
1876.398,0.03526627,0.04925713,0.07740484,0.0200404,0.06434686,0.06309623,0.06690449,0.06864311,0.01599649,0.06647643,0.09136056,0.0500608,0.05931063,0.04638892,0.02325954,0.01915921
1876.88,0.03540479,0.0491921,0.07762758,0.01988064,0.06415916,0.06294159,0.06693519,0.06831542,0.01615685,0.06651798,0.09124742,0.05002835,0.05909288,0.04649765,0.0231414,0.01920636
1877.363,0.03556259,0.04915863,0.07780397,0.01976037,0.0640196,0.06275026,0.06700871,0.06806429,0.01630769,0.06658491,0.09117207,0.05005953,0.05891101,0.04662399,0.02310599,0.01922197
1877.845,0.03570224,0.04915297,0.07790007,0.01968844,0.06394188,0.06253581,0.06709448,0.06791171,0.01641487,0.06666684,0.09111851,0.05015833,0.05876577,0.04676311,0.02315936,0.01921218
1878.327,0.03579871,0.04916877,0.07789852,0.01966732,0.06391954,0.06232841,0.06716262,0.0678576,0.01644576,0.06674092,0.09106231,0.0503036,0.05865228,0.04690002,0.02329338,0.01918224
1878.809,0.03584215,0.04919963,0.07780103,0.01969378,0.06393424,0.06216499,0.06719685,0.06788811,0.01637894,0.06677977,0.09098154,0.05045898,0.05857012,0.04701477,0.02348888,0.0191363
1879.291,0.03583764,0.04924219,0.07762761,0.01975765,0.06396431,0.06207831,0.06720042,0.06798451,0.01621213,0.06675728,0.09086771,0.05058525,0.05852941,0.04708665,0.02371901,0.0190774
1879.773,0.03580042,0.04929677,0.07741124,0.01984256,0.0639976,0.06208092,0.06719738,0.06813341,0.01596759,0.06666091,0.09073414,0.05065946,0.05855067,0.04710048,0.02395532,0.01900851
1880.255,0.03574907,0.04936617,0.07718791,0.01992761,0.06403359,0.06216038,0.06722305,0.06832891,0.0156881,0.06649682,0.09061504,0.05068272,0.05865629,0.04704842,0.02417279,0.018934
1880.737,0.03570089,0.04945183,0.07699276,0.01999039,0.0640823,0.06228208,0.06731492,0.0685685,0.01543012,0.06629287,0.09055921,0.05068013,0.05885997,0.04693129,0.02435336,0.01886051
1881.219,0.03566566,0.04955054,0.07684845,0.02001286,0.06415544,0.06240365,0.06749605,0.06884718,0.01524447,0.06609096,0.09061085,0.05068782,0.0591548,0.04675709,0.02449114,0.01879801
1881.702,0.03564427,0.04965342,0.07676245,0.01998651,0.06425729,0.06249133,0.06776765,0.06915271,0.01516244,0.06593604,0.09079533,0.05073642,0.05951072,0.04653975,0.02459237,0.01875864
1882.184,0.03563071,0.04974641,0.07672654,0.01991557,0.06437969,0.06252901,0.06810597,0.06946168,0.01518835,0.06586684,0.09110843,0.05083797,0.05987786,0.04629673,0.02467357,0.01875724
1882.666,0.03561622,0.04981458,0.07672018,0.01981463,0.06450225,0.06252275,0.06846957,0.06974661,0.01529915,0.06590243,0.09151642,0.05097988,0.06020402,0.04604565,0.02475472,0.01880787
1883.148,0.03559293,0.04984675,0.07671755,0.01970558,0.06459841,0.06249198,0.06880795,0.06998055,0.01545347,0.06603741,0.0919629,0.05112928,0.0604478,0.04580132,0.02485213,0.01892023
1883.63,0.0355568,0.04983755,0.07669332,0.01961109,0.06464303,0.06245807,0.06907124,0.07014437,0.01560267,0.06624176,0.09237824,0.05124424,0.06059041,0.04557583,0.0249736,0.01909474
1884.112,0.03550863,0.04978937,0.07663225,0.01954563,0.06462284,0.06243145,0.06922737,0.07023312,0.01570982,0.06646822,0.09270306,0.05129339,0.06064209,0.04537605,0.02511502,0.01931664
1884.594,0.03545201,0.04971067,0.07653388,0.01951142,0.06454066,0.06240792,0.06926862,0.07025689,0.01575825,0.06666291,0.09289907,0.05126533,0.06063692,0.04520461,0.02526363,0.01955437
1885.076,0.03539026,0.04961278,0.07641335,0.01949752,0.06441426,0.06237312,0.06921586,0.07023764,0.0157563,0.06677823,0.09296022,0.05117372,0.06062091,0.04506254,0.02540498,0.01976197
1885.558,0.03532335,0.04950558,0.07629521,0.01948502,0.06426628,0.06231587,0.06910926,0.07020031,0.01572928,0.0667883,0.09290953,0.05104686,0.06063103,0.04495218,0.02553092,0.01989366
1886.041,0.03524722,0.04939689,0.07620761,0.01945365,0.06411676,0.06223853,0.06899715,0.07016707,0.01571016,0.06668954,0.09278892,0.05091635,0.0606866,0.04487921,0.02564285,0.01991287
1886.523,0.03515645,0.04929305,0.07617436,0.01938923,0.0639756,0.06216266,0.06892155,0.07015429,0.01572656,0.06649949,0.0926454,0.05080459,0.06078497,0.04485361,0.02574935,0.01980137
1887.005,0.03504775,0.04920161,0.07620965,0.01928867,0.06384066,0.06212251,0.06890631,0.07017145,0.01579422,0.0662477,0.09251665,0.05072187,0.06090873,0.04488522,0.02585939,0.01956362
1887.487,0.03492476,0.04913416,0.07631898,0.01916082,0.06370178,0.06215584,0.06895299,0.07022334,0.01591516,0.06597335,0.09242985,0.05066987,0.0610318,0.04497967,0.02597242,0.01922774
1887.969,0.03480167,0.0491055,0.07649782,0.019026,0.06354661,0.06228584,0.06903854,0.07031054,0.01607882,0.06572191,0.09239998,0.05065082,0.06112917,0.04512911,0.02607235,0.01884648
1888.451,0.03470098,0.04912835,0.0767343,0.01891017,0.06336857,0.06250437,0.06912098,0.07042647,0.0162654,0.06553591,0.09242831,0.0506721,0.06118459,0.04530949,0.02612786,0.01848567
1888.933,0.03464962,0.04920546,0.077008,0.01883933,0.0631713,0.06276225,0.06914605,0.07055262,0.01644658,0.06544863,0.09250195,0.05074564,0.06119224,0.04548037,0.02610101,0.01821652
1889.415,0.03466749,0.0493237,0.07729581,0.0188305,0.06297161,0.06298075,0.06906842,0.0706573,0.01659219,0.06546621,0.09259403,0.05087629,0.06115623,0.04560136,0.02596773,0.01808857
1889.897,0.03475846,0.04945941,0.07757873,0.01888594,0.06279266,0.06309054,0.06887355,0.07070579,0.01667903,0.06556384,0.09267326,0.05104926,0.06108398,0.04565463,0.02573632,0.0181103
1890.38,0.034909,0.04958678,0.0778432,0.0189932,0.06265554,0.06306159,0.06858037,0.07066964,0.01669306,0.06569175,0.09271029,0.05122529,0.06097838,0.04565711,0.02544841,0.01824993
1890.862,0.03509565,0.04969177,0.07808001,0.01913193,0.06257095,0.06291731,0.06823225,0.07053835,0.01663066,0.06579928,0.09268768,0.0513521,0.06083485,0.04565319,0.02516063,0.01845575
1891.344,0.03529597,0.04977539,0.07827848,0.0192808,0.06253735,0.0627138,0.06787445,0.07032114,0.01649602,0.06585715,0.09260242,0.05138683,0.06064554,0.04569027,0.02491885,0.01868291
1891.826,0.03549248,0.04984965,0.07842162,0.01942188,0.06254538,0.06251784,0.06754702,0.07004242,0.01629999,0.06586233,0.09246235,0.05130539,0.06040528,0.04580401,0.02474921,0.01890026
1892.308,0.0356728,0.04992939,0.07848807,0.0195428,0.06258266,0.06238175,0.06727897,0.06973729,0.01606163,0.06583937,0.0922849,0.05111415,0.06012014,0.04600306,0.02465229,0.01909151
1892.79,0.03582883,0.05002306,0.07845706,0.01963746,0.062637,0.06233113,0.06709018,0.06944513,0.01580922,0.06582966,0.09209394,0.05084845,0.05981056,0.04626863,0.02460795,0.01924844
1893.272,0.03595002,0.05012641,0.07831714,0.01970457,0.06269737,0.0623636,0.06699755,0.06920999,0.01558435,0.06588355,0.091922,0.05057125,0.05951581,0.04655583,0.02458106,0.01936184
1893.754,0.03602368,0.05021985,0.07807747,0.01974758,0.06275577,0.06244786,0.06701302,0.06907016,0.01543379,0.06603952,0.09180483,0.05035717,0.05928646,0.04680715,0.02453011,0.01942073
1894.237,0.03603771,0.05027369,0.07777072,0.01977479,0.06280795,0.06253587,0.06714071,0.06904884,0.01539604,0.06630647,0.09177375,0.05026843,0.05917131,0.04697233,0.02442075,0.01941605
1894.719,0.03598376,0.05025709,0.07745372,0.01979899,0.06285471,0.06257356,0.06737125,0.06914745,0.01548909,0.06665157,0.09184912,0.05033531,0.05920355,0.04702364,0.02423412,0.01934685
