absorbance_6.1_1A,6.1_1A,absorbance_6.1_2A,6.1_2A,6.1_3A,6.1_4A
2500.0,0.0509,2500.257,0.06273399,0.04836629,0.05909023
2500.0,0.0507,2500.739,0.06268355,0.04827688,0.05895524
2500.0,0.0505,2501.221,0.06262709,0.04824207,0.05879114
2500.0,0.0503,2501.704,0.06257914,0.04824984,0.05863009
2500.0,0.0502,2502.186,0.06255613,0.04827807,0.05849103
2500.0,0.05,2502.668,0.06257244,0.04830398,0.05837509
2500.0,0.05,2503.15,0.06263682,0.04831018,0.05827194
2500.0,0.05,2503.632,0.06274693,0.04829092,0.05816707
2500.0,0.05,2504.114,0.0628872,0.04825252,0.05805264
2500.0,0.0501,2504.596,0.06302878,0.04821163,0.05793227
2500.0,0.0502,2505.078,0.06313524,0.04818985,0.05782209
2510.0,0.0503,2505.561,0.06317471,0.0482051,0.05774379
2510.0,0.0503,2506.043,0.06312718,0.048268,0.05771869
2510.0,0.0504,2506.525,0.06299298,0.04837685,0.05775838
2510.0,0.0504,2507.007,0.06279193,0.04851926,0.05786011
2510.0,0.0504,2507.489,0.06255904,0.04867516,0.05800751
2510.0,0.0504,2507.971,0.06233313,0.04882304,0.0581756
2510.0,0.0503,2508.453,0.06214356,0.04894799,0.05833956
2510.0,0.0503,2508.935,0.06200724,0.04904431,0.05847983
2510.0,0.0503,2509.417,0.0619247,0.04911774,0.0585881
2510.0,0.0503,2509.9,0.06188728,0.04918135,0.05866668
2510.0,0.0502,2510.382,0.06188364,0.04925065,0.05872608
2510.0,0.0503,2510.864,0.06190862,0.04933665,0.05877968
2510.0,0.0503,2511.346,0.06196555,0.04944072,0.05883822
2510.0,0.0504,2511.828,0.0620643,0.04955365,0.05890842
2510.0,0.0504,2512.31,0.06221429,0.04965883,0.05899097
2510.0,0.0505,2512.792,0.06241732,0.04973821,0.05908244
2510.0,0.0505,2513.274,0.06266309,0.04977737,0.05917659
2510.0,0.0506,2513.757,0.06292943,0.04977098,0.05926682
2510.0,0.0506,2514.239,0.06318766,0.04972373,0.05934704
2510.0,0.0506,2514.721,0.06340717,0.04964872,0.05941111
2510.0,0.0507,2515.203,0.06356508,0.04956164,0.05945398
2520.0,0.0508,2515.685,0.06364803,0.04947641,0.05947106
2520.0,0.0509,2516.167,0.0636539,0.04940246,0.05945893
2520.0,0.051,2516.649,0.06358944,0.04934189,0.05941691
2520.0,0.0511,2517.131,0.06346881,0.04929126,0.05934736
2520.0,0.0511,2517.614,0.06331228,0.0492433,0.05925693
2520.0,0.051,2518.096,0.06314275,0.04919019,0.05915533
2520.0,0.0508,2518.578,0.06298497,0.04912658,0.05905425
2520.0,0.0506,2519.06,0.06286281,0.0490502,0.05896608
2520.0,0.0504,2519.542,0.06279241,0.04896404,0.05890123
2520.0,0.0502,2520.024,0.06277954,0.0488764,0.05886698
2520.0,0.05,2520.506,0.06281576,0.04879953,0.05886735
2520.0,0.05,2520.988,0.06288143,0.0487475,0.05890227
2520.0,0.05,2521.47,0.06294785,0.04873334,0.05896765
2520.0,0.0501,2521.953,0.06298625,0.04876552,0.05905629
2520.0,0.0501,2522.435,0.06297626,0.04884467,0.05915916
2520.0,0.0502,2522.917,0.06290923,0.04896252,0.05926581
2520.0,0.0502,2523.399,0.06278855,0.04910329,0.05936643
2520.0,0.0501,2523.881,0.06262601,0.04924819,0.05945421
2520.0,0.0501,2524.363,0.06243648,0.0493789,0.05952456
2520.0,0.0501,2524.845,0.06223486,0.04948275,0.05957599
2520.0,0.0502,2525.327,0.06203294,0.04955553,0.05960971
2530.0,0.0503,2525.81,0.06184337,0.04960096,0.05962627
2530.0,0.0504,2526.292,0.06168193,0.0496279,0.05962419
2530.0,0.0506,2526.774,0.06156773,0.04964558,0.05959863
2530.0,0.0508,2527.256,0.06152228,0.04966118,0.05954044
2530.0,0.051,2527.738,0.06156196,0.04967727,0.059438
2530.0,0.0512,2528.22,0.06169019,0.04969226,0.05928181
2530.0,0.0513,2528.702,0.06189139,0.04970312,0.05906713
2530.0,0.0515,2529.184,0.06213136,0.04970767,0.05879892
2530.0,0.0516,2529.667,0.06236422,0.04970647,0.05849296
2530.0,0.0517,2530.148,0.06254033,0.04970326,0.05817712
2530.0,0.0518,2530.631,0.06262275,0.04970314,0.05788479
2530.0,0.0518,2531.113,0.06259501,0.04971088,0.05765036
2530.0,0.0518,2531.595,0.06246525,0.04972935,0.05750352
2530.0,0.0517,2532.077,0.06226156,0.04975754,0.05746021
2530.0,0.0516,2532.559,0.06202441,0.04979072,0.05752068
2530.0,0.0515,2533.041,0.0617975,0.0498204,0.05766707
2530.0,0.0514,2533.523,0.06161541,0.04983645,0.05786882
2530.0,0.0513,2534.005,0.0615005,0.04982784,0.05808704
2530.0,0.0512,2534.488,0.06146161,0.04978464,0.05828213
2530.0,0.0511,2534.97,0.06149559,0.04970159,0.058424
2530.0,0.051,2535.452,0.06159101,0.04957958,0.05849547
2540.0,0.0509,2535.934,0.06173196,0.0494276,0.058495
2540.0,0.0508,2536.416,0.06190161,0.04926155,0.05843476
2540.0,0.0506,2536.898,0.06208265,0.04910224,0.05833746
2540.0,0.0504,2537.38,0.0622587,0.04897104,0.05822973
2540.0,0.0503,2537.862,0.06241666,0.04888336,0.0581341
2540.0,0.0501,2538.344,0.06254521,0.04884642,0.05806717
2540.0,0.0501,2538.827,0.06263645,0.04885804,0.05803591
2540.0,0.0502,2539.309,0.06268669,0.04890859,0.05803828
2540.0,0.0504,2539.791,0.06269717,0.04898502,0.05806571
2540.0,0.0506,2540.273,0.06267517,0.0490747,0.0581064
2540.0,0.0509,2540.755,0.06263422,0.04916925,0.05814879
2540.0,0.0511,2541.237,0.06259497,0.04926202,0.05818311
2540.0,0.0513,2541.719,0.06258169,0.04934724,0.05820247
2540.0,0.0514,2542.201,0.06261653,0.04941715,0.0582033
2540.0,0.0513,2542.684,0.06271476,0.04946094,0.05818405
2540.0,0.0512,2543.166,0.06287739,0.0494677,0.05814504
2540.0,0.051,2543.648,0.06308841,0.04943205,0.05808767
2540.0,0.0509,2544.13,0.06331634,0.04935839,0.05801492
2540.0,0.0507,2544.612,0.06352284,0.04926332,0.05793143
2540.0,0.0506,2545.094,0.06367493,0.04917202,0.05784354
2550.0,0.0505,2545.576,0.0637533,0.04911295,0.05775968
2550.0,0.0506,2546.058,0.06376149,0.04910529,0.05768941
2550.0,0.0507,2546.541,0.06372339,0.04915259,0.05764235
2550.0,0.0507,2547.022,0.06367692,0.04923955,0.0576284
2550.0,0.0508,2547.505,0.0636587,0.049338,0.05765553
2550.0,0.0509,2547.987,0.06369334,0.04941596,0.05772892
2550.0,0.0509,2548.469,0.06378551,0.04944866,0.05785019
2550.0,0.0509,2548.951,0.06392013,0.04942902,0.05801624
2550.0,0.0508,2549.433,0.06406873,0.04936778,0.05821858
2550.0,0.0508,2549.915,0.06419845,0.04928897,0.05844264
2550.0,0.0508,2550.397,0.06428477,0.04921798,0.05867118
2550.0,0.0508,2550.879,0.0643139,0.04917384,0.05888395
2550.0,0.0508,2551.362,0.06428399,0.04916284,0.05906248
2550.0,0.0508,2551.844,0.0642014,0.04917924,0.05919408
2550.0,0.0508,2552.326,0.06407565,0.04921189,0.05927374
2550.0,0.0509,2552.808,0.06391631,0.0492526,0.05930548
2550.0,0.0509,2553.29,0.06373158,0.04930149,0.05930031
2550.0,0.051,2553.772,0.06353053,0.04936799,0.0592735
2550.0,0.0511,2554.254,0.06332313,0.04946504,0.0592399
2550.0,0.0512,2554.736,0.06312045,0.04960037,0.05920979
2550.0,0.0513,2555.219,0.06293271,0.04976946,0.05918788
2560.0,0.0513,2555.701,0.06276528,0.04995305,0.05917352
2560.0,0.0513,2556.183,0.06261805,0.05012153,0.05916416
2560.0,0.0512,2556.665,0.06248564,0.05024088,0.05915689
2560.0,0.051,2557.147,0.06236188,0.0502851,0.05915115
2560.0,0.0507,2557.629,0.06224515,0.05024319,0.05914801
2560.0,0.0505,2558.111,0.06214208,0.05012167,0.05914844
2560.0,0.0502,2558.593,0.06206708,0.04994265,0.05915056
2560.0,0.05,2559.075,0.06203738,0.04973568,0.05914975
2560.0,0.0498,2559.558,0.06206738,0.04953423,0.05913875
2560.0,0.0497,2560.04,0.0621605,0.04936642,0.05911157
2560.0,0.0497,2560.522,0.06230701,0.04925262,0.05906821
2560.0,0.0497,2561.004,0.06248569,0.04920563,0.05901611
2560.0,0.0498,2561.486,0.06267084,0.04922894,0.05896881
2560.0,0.0499,2561.968,0.06283996,0.04931875,0.05894157
2560.0,0.05,2562.45,0.06297868,0.04946311,0.05894594
2560.0,0.0501,2562.932,0.06308364,0.04964341,0.05898229
2560.0,0.0502,2563.415,0.06315976,0.04983652,0.05904021
2560.0,0.0502,2563.897,0.06321611,0.05001644,0.05910083
2560.0,0.0502,2564.379,0.06326076,0.05016111,0.05914684
2560.0,0.0501,2564.861,0.06329975,0.05025543,0.05916939
2560.0,0.0499,2565.343,0.06333674,0.05029349,0.05917495
2570.0,0.0498,2565.825,0.06337447,0.05027859,0.05918262
2570.0,0.0497,2566.307,0.06341683,0.05022062,0.05921838
2570.0,0.0497,2566.789,0.06346776,0.05013174,0.05930269
2570.0,0.0497,2567.271,0.0635282,0.05002211,0.05943947
2570.0,0.0499,2567.754,0.06359448,0.04989961,0.05961148
2570.0,0.0501,2568.236,0.06365607,0.04977005,0.05978366
2570.0,0.0503,2568.718,0.06369995,0.04963845,0.05991716
2570.0,0.0506,2569.2,0.06371307,0.04951186,0.05997964
2570.0,0.0508,2569.682,0.0636896,0.0493992,0.05996046
2570.0,0.0511,2570.164,0.06363431,0.04931006,0.05987252
2570.0,0.0512,2570.646,0.06356256,0.04925191,0.0597497
2570.0,0.0513,2571.128,0.06349552,0.04922744,0.05963271
2570.0,0.0514,2571.611,0.06345247,0.04923366,0.05955248
2570.0,0.0514,2572.093,0.06344481,0.04926249,0.05952218
2570.0,0.0513,2572.575,0.06347179,0.04930417,0.059532
2570.0,0.0512,2573.057,0.06352197,0.0493515,0.05955647
2570.0,0.0511,2573.539,0.06357742,0.04940139,0.05956466
2570.0,0.051,2574.021,0.06362145,0.04945554,0.05953533
2570.0,0.0509,2574.503,0.06364456,0.04951907,0.0594652
2570.0,0.0508,2574.985,0.06364609,0.04959709,0.0593706
2570.0,0.0507,2575.468,0.06363459,0.04969131,0.05928141
2580.0,0.0507,2575.95,0.06362306,0.04979809,0.05922883
2580.0,0.0507,2576.432,0.06362542,0.04990821,0.05923657
2580.0,0.0507,2576.914,0.06365109,0.05000868,0.05931096
2580.0,0.0508,2577.396,0.06370288,0.05008617,0.05944011
2580.0,0.0509,2577.878,0.06377549,0.05012885,0.05959643
2580.0,0.051,2578.36,0.06385621,0.05013083,0.05974699
2580.0,0.051,2578.842,0.06392618,0.05009327,0.05986026
2580.0,0.051,2579.324,0.06396281,0.05002502,0.05991338
2580.0,0.0509,2579.807,0.06394571,0.04994094,0.05989772
2580.0,0.0507,2580.289,0.06386211,0.04985848,0.05981861
2580.0,0.0505,2580.771,0.06371238,0.04979398,0.05969407
2580.0,0.0503,2581.253,0.06351237,0.04975636,0.05954821
2580.0,0.0502,2581.735,0.06329419,0.04974519,0.05940873
2580.0,0.0502,2582.217,0.06309916,0.04974935,0.05930082
2580.0,0.0502,2582.699,0.06296342,0.04975265,0.0592416
2580.0,0.0503,2583.181,0.06291007,0.04973809,0.05923904
2580.0,0.0505,2583.664,0.06293708,0.04969744,0.05928991
2580.0,0.0507,2584.146,0.06301824,0.04963579,0.05938197
2580.0,0.0508,2584.628,0.0631079,0.04957335,0.05949623
2580.0,0.0509,2585.11,0.0631565,0.04953939,0.05961088
2590.0,0.0511,2585.592,0.06312981,0.04956079,0.05970744
2590.0,0.0512,2586.074,0.06301892,0.0496526,0.05977155
2590.0,0.0514,2586.556,0.06284741,0.04980832,0.0597956
2590.0,0.0515,2587.038,0.06266294,0.05000084,0.05977917
2590.0,0.0517,2587.521,0.0625269,0.05018617,0.05972721
2590.0,0.0518,2588.002,0.06249256,0.05031964,0.05964763
2590.0,0.0519,2588.485,0.06258819,0.05037158,0.05954868
2590.0,0.0519,2588.967,0.06281127,0.05033528,0.05943793
2590.0,0.0518,2589.449,0.0631284,0.05023163,0.05932015
2590.0,0.0517,2589.931,0.06348696,0.05010021,0.05919798
2590.0,0.0515,2590.413,0.0638264,0.04998947,0.05907395
2590.0,0.0513,2590.895,0.06409743,0.04993737,0.05895218
2590.0,0.0512,2591.377,0.06427032,0.04996096,0.05884066
2590.0,0.0511,2591.859,0.06433789,0.05005283,0.0587534
2590.0,0.051,2592.342,0.06431317,0.05018514,0.05870661
2590.0,0.0509,2592.824,0.06422106,0.05032122,0.05871557
2590.0,0.0509,2593.306,0.06409173,0.05042557,0.0587883
2590.0,0.0509,2593.788,0.06395158,0.05047645,0.05891887
2590.0,0.0508,2594.27,0.0638201,0.05046869,0.05908528
2590.0,0.0508,2594.752,0.06371012,0.0504131,0.05925078
2590.0,0.0509,2595.234,0.06362701,0.05032948,0.05937599
2600.0,0.051,2595.716,0.06357113,0.05024056,0.05942841
2600.0,0.051,2596.198,0.06353951,0.05016635,0.05939525
2600.0,0.0511,2596.681,0.06352711,0.05011954,0.059289
2600.0,0.0512,2597.163,0.06352779,0.0501063,0.05914637
2600.0,0.0512,2597.645,0.06353627,0.05012728,0.05901769
2600.0,0.0512,2598.127,0.06354915,0.0501791,0.05894678
2600.0,0.0511,2598.609,0.06356622,0.05025549,0.05896076
2600.0,0.051,2599.091,0.06359036,0.05034756,0.05905796
2600.0,0.0509,2599.573,0.06362606,0.05044461,0.05921192
2600.0,0.0509,2600.055,0.06367567,0.05053392,0.05938007
2600.0,0.0508,2600.538,0.06373709,0.05060253,0.05952165
2600.0,0.0509,2601.02,0.06380149,0.05063994,0.05961344
2600.0,0.0509,2601.502,0.06385348,0.05063985,0.05965507
2600.0,0.051,2601.984,0.06387546,0.05060294,0.05966823
2600.0,0.0511,2602.466,0.06385367,0.05053694,0.05968308
2600.0,0.0512,2602.948,0.063783,0.05045688,0.05972762
2600.0,0.0513,2603.43,0.06367122,0.05038213,0.05981277
2600.0,0.0514,2603.912,0.06353697,0.05033099,0.05992895
2600.0,0.0516,2604.395,0.06340634,0.05031841,0.06004948
2600.0,0.0517,2604.876,0.06330289,0.05035033,0.0601413
2600.0,0.0517,2605.359,0.06324019,0.05042226,0.0601776
2610.0,0.0518,2605.841,0.06321744,0.05051907,0.0601447
2610.0,0.0518,2606.323,0.06322026,0.05061982,0.06004642
2610.0,0.0518,2606.805,0.06322771,0.05070318,0.05989987
2610.0,0.0517,2607.287,0.06321996,0.0507528,0.05973094
2610.0,0.0517,2607.769,0.06318908,0.05076339,0.05956515
2610.0,0.0517,2608.251,0.06314252,0.05074146,0.05942369
2610.0,0.0517,2608.733,0.06310294,0.05070332,0.05932261
2610.0,0.0517,2609.216,0.06309896,0.05066811,0.05927141
2610.0,0.0518,2609.698,0.06315624,0.05065187,0.05927306
2610.0,0.0518,2610.18,0.06328813,0.05066255,0.05932452
2610.0,0.0517,2610.662,0.06348923,0.05069758,0.0594156
2610.0,0.0516,2611.144,0.06373686,0.05074669,0.05952878
2610.0,0.0515,2611.626,0.06399596,0.05079644,0.05964079
2610.0,0.0514,2612.108,0.06423161,0.05083646,0.05972904
2610.0,0.0512,2612.59,0.06441534,0.05086223,0.05977528
2610.0,0.0512,2613.073,0.06453112,0.05087533,0.05977152
2610.0,0.0512,2613.555,0.06457858,0.05088044,0.05972179
2610.0,0.0512,2614.037,0.06456865,0.05088205,0.05964112
2610.0,0.0513,2614.519,0.06451964,0.05088159,0.05955068
2610.0,0.0514,2615.001,0.06444964,0.05087783,0.05946954
2620.0,0.0515,2615.483,0.064375,0.05086927,0.05941275
2620.0,0.0515,2615.965,0.06430721,0.05085825,0.05938692
2620.0,0.0515,2616.447,0.06425289,0.05085212,0.05939208
2620.0,0.0515,2616.929,0.064216,0.05086382,0.05942331
2620.0,0.0514,2617.412,0.06419896,0.05090589,0.0594743
2620.0,0.0514,2617.894,0.06420382,0.05098503,0.05953919
2620.0,0.0514,2618.376,0.06423291,0.05109741,0.05961201
2620.0,0.0514,2618.858,0.06428813,0.05122698,0.05968684
2620.0,0.0515,2619.34,0.06436981,0.05135049,0.05975808
2620.0,0.0516,2619.822,0.06447493,0.05144241,0.05982114
2620.0,0.0517,2620.304,0.06459614,0.0514849,0.05987397
2620.0,0.0519,2620.786,0.06472136,0.05147354,0.05991888
2620.0,0.052,2621.269,0.06483301,0.05141895,0.05996202
2620.0,0.0521,2621.751,0.06491223,0.05134249,0.0600109
2620.0,0.0521,2622.233,0.06494258,0.05126941,0.06006995
2620.0,0.0522,2622.715,0.06491337,0.05122315,0.06013748
2620.0,0.0522,2623.197,0.06482501,0.0512176,0.06020441
2620.0,0.0521,2623.679,0.06468894,0.05125608,0.06025648
2620.0,0.052,2624.161,0.06452741,0.05133279,0.060279
2620.0,0.0519,2624.643,0.06436586,0.05143593,0.06026418
2620.0,0.0518,2625.125,0.06422902,0.05155106,0.06021493
2630.0,0.0518,2625.608,0.06413408,0.05166278,0.06014619
2630.0,0.0517,2626.09,0.06408737,0.05175728,0.060079
2630.0,0.0517,2626.572,0.0640849,0.05182187,0.06003504
2630.0,0.0517,2627.054,0.06411555,0.05184598,0.06002898
2630.0,0.0518,2627.536,0.06416693,0.05182344,0.06006262
2630.0,0.0519,2628.018,0.06422882,0.05175377,0.06012537
2630.0,0.052,2628.5,0.06429563,0.05164387,0.06019775
2630.0,0.0521,2628.982,0.06436601,0.05150693,0.06025937
2630.0,0.0522,2629.465,0.06443974,0.0513616,0.06029432
2630.0,0.0523,2629.947,0.06451489,0.05122785,0.06029606
2630.0,0.0523,2630.429,0.06458604,0.05112175,0.06026855
2630.0,0.0523,2630.911,0.06464481,0.05105442,0.06022343
2630.0,0.0523,2631.393,0.06468184,0.05102985,0.06017632
2630.0,0.0522,2631.875,0.06469127,0.05104513,0.06014105
2630.0,0.0522,2632.357,0.06467224,0.05109262,0.06012851
2630.0,0.0521,2632.839,0.06463073,0.0511618,0.06014467
2630.0,0.0521,2633.322,0.06457686,0.05124232,0.06019071
2630.0,0.0521,2633.804,0.06452308,0.05132478,0.06026395
2630.0,0.0522,2634.286,0.06447941,0.051403,0.06035862
2630.0,0.0522,2634.768,0.06445014,0.05147516,0.06046692
2630.0,0.0522,2635.25,0.06443335,0.05154402,0.06057818
2640.0,0.0523,2635.732,0.0644217,0.05161663,0.06068045
2640.0,0.0523,2636.214,0.06440568,0.05170163,0.06076215
2640.0,0.0524,2636.696,0.06437714,0.0518064,0.06081215
2640.0,0.0524,2637.178,0.06433352,0.0519334,0.06082408
2640.0,0.0525,2637.661,0.06427969,0.05207657,0.06079675
2640.0,0.0525,2638.143,0.06422917,0.05222219,0.06073581
2640.0,0.0525,2638.625,0.0642002,0.05235114,0.06065295
2640.0,0.0525,2639.107,0.06421117,0.05244526,0.06056464
2640.0,0.0524,2639.589,0.064276,0.05249142,0.06048982
2640.0,0.0523,2640.071,0.06439785,0.05248713,0.06044496
2640.0,0.0522,2640.553,0.06456681,0.05244046,0.06044121
2640.0,0.0521,2641.035,0.06476031,0.05236822,0.06048125
2640.0,0.0521,2641.518,0.06495019,0.05228831,0.06055852
2640.0,0.052,2642.0,0.06510775,0.05221599,0.06065843
2640.0,0.052,2642.482,0.06521145,0.05215959,0.06076184
2640.0,0.0521,2642.964,0.06525333,0.05211939,0.06085208
2640.0,0.0521,2643.446,0.06523874,0.05209136,0.06091795
2640.0,0.0522,2643.928,0.065184,0.05207013,0.0609582
2640.0,0.0522,2644.41,0.06510878,0.05205301,0.06098034
2640.0,0.0523,2644.892,0.0650312,0.05204047,0.06099754
2640.0,0.0523,2645.375,0.06496253,0.05203474,0.06102312
2650.0,0.0524,2645.856,0.0649063,0.05203689,0.06106326
2650.0,0.0525,2646.339,0.06486093,0.05204395,0.0611156
2650.0,0.0527,2646.821,0.06482465,0.05204903,0.06116868
2650.0,0.0528,2647.303,0.06479803,0.0520435,0.0612078
2650.0,0.0529,2647.785,0.06478667,0.05201966,0.06121919
2650.0,0.053,2648.267,0.06479816,0.05197503,0.06119712
2650.0,0.0531,2648.749,0.06483845,0.05191316,0.0611458
2650.0,0.0531,2649.231,0.06490808,0.05184377,0.06107811
2650.0,0.0531,2649.713,0.06499962,0.05177896,0.06101024
2650.0,0.0531,2650.196,0.06509881,0.0517292,0.06095499
2650.0,0.0531,2650.678,0.06518744,0.05170201,0.06091822
2650.0,0.0531,2651.16,0.06524882,0.05169997,0.06089607
2650.0,0.0532,2651.642,0.06527189,0.05172252,0.06087866
2650.0,0.0532,2652.124,0.06525292,0.05176657,0.06085394
2650.0,0.0532,2652.606,0.06519559,0.05182904,0.06081403
2650.0,0.0533,2653.088,0.06510893,0.05190521,0.06075941
2650.0,0.0533,2653.57,0.0650058,0.05198816,0.06069893
2650.0,0.0533,2654.052,0.06489979,0.05206818,0.06064622
2650.0,0.0532,2654.535,0.06480429,0.05213196,0.06061514
2650.0,0.0532,2655.017,0.06473273,0.05216541,0.06061495
2660.0,0.0531,2655.499,0.06469607,0.05215821,0.06064599
2660.0,0.0531,2655.981,0.06470224,0.0521078,0.06069976
2660.0,0.0531,2656.463,0.06475338,0.05202293,0.06076054
2660.0,0.0531,2656.945,0.06484532,0.05192176,0.06081172
2660.0,0.0531,2657.427,0.06496645,0.05182995,0.06083963
2660.0,0.0532,2657.909,0.06509998,0.05177386,0.06083847
2660.0,0.0533,2658.392,0.06522919,0.05177183,0.06081261
2660.0,0.0534,2658.874,0.06533945,0.05183165,0.0607764
2660.0,0.0535,2659.356,0.0654228,0.05194738,0.06075151
2660.0,0.0536,2659.838,0.06547941,0.05210308,0.06075935
2660.0,0.0536,2660.32,0.0655153,0.0522759,0.06081823
2660.0,0.0537,2660.802,0.06553986,0.05244323,0.06093597
2660.0,0.0537,2661.284,0.06556121,0.05258787,0.0611078
2660.0,0.0536,2661.766,0.06558419,0.05269967,0.06131606
2660.0,0.0536,2662.249,0.06560918,0.05277625,0.06153394
2660.0,0.0535,2662.73,0.06563203,0.05282063,0.0617337
2660.0,0.0535,2663.213,0.06564648,0.05283832,0.06189058
2660.0,0.0534,2663.695,0.06564586,0.05283523,0.06199109
2660.0,0.0534,2664.177,0.06562568,0.05281592,0.06203468
2660.0,0.0533,2664.659,0.06558343,0.05278347,0.06203326
2660.0,0.0533,2665.141,0.06552048,0.05274061,0.06200631
2670.0,0.0533,2665.623,0.06544145,0.05269024,0.06197299
2670.0,0.0533,2666.105,0.06535492,0.05263679,0.06194962
2670.0,0.0533,2666.587,0.06527237,0.05258637,0.06194304
2670.0,0.0534,2667.07,0.06520626,0.05254547,0.06195199
2670.0,0.0534,2667.552,0.06516837,0.05252098,0.06196834
2670.0,0.0534,2668.034,0.06516568,0.05251809,0.06198214
2670.0,0.0534,2668.516,0.06519855,0.05253892,0.06198456
2670.0,0.0534,2668.998,0.0652592,0.05258122,0.06197048
2670.0,0.0534,2669.48,0.06533378,0.05263873,0.06193934
2670.0,0.0534,2669.962,0.06540572,0.05270199,0.06189455
2670.0,0.0534,2670.444,0.06546012,0.05275965,0.06184227
2670.0,0.0534,2670.927,0.06548802,0.05280199,0.06178986
2670.0,0.0535,2671.409,0.06548936,0.0528234,0.06174438
2670.0,0.0536,2671.891,0.0654717,0.05282417,0.06171309
2670.0,0.0537,2672.373,0.06544752,0.05281106,0.06170122
2670.0,0.0538,2672.855,0.06542986,0.05279531,0.06171086
2670.0,0.0539,2673.337,0.06542885,0.05279039,0.06174053
2670.0,0.054,2673.819,0.06544912,0.05280633,0.06178477
2670.0,0.054,2674.301,0.06548956,0.05284747,0.06183391
2670.0,0.054,2674.783,0.06554495,0.05290921,0.06187613
2670.0,0.0539,2675.266,0.06560908,0.05298035,0.06190101
2680.0,0.0538,2675.748,0.06567529,0.05304489,0.06190024
2680.0,0.0538,2676.23,0.06573889,0.05308657,0.0618707
2680.0,0.0537,2676.712,0.06579655,0.05309529,0.06181319
2680.0,0.0537,2677.194,0.06584608,0.0530681,0.06173266
2680.0,0.0538,2677.676,0.06588517,0.0530111,0.06163569
2680.0,0.0538,2678.158,0.0659118,0.05293538,0.06152958
2680.0,0.0538,2678.64,0.06592447,0.05285414,0.06142212
2680.0,0.0539,2679.123,0.06592328,0.05277737,0.06132191
2680.0,0.0539,2679.605,0.06591074,0.05270901,0.06123809
2680.0,0.0539,2680.087,0.06589298,0.05264764,0.06118141
2680.0,0.0538,2680.569,0.06587906,0.05258835,0.06116186
2680.0,0.0538,2681.051,0.06587967,0.0525273,0.06118617
2680.0,0.0537,2681.533,0.06590653,0.05246506,0.06125563
2680.0,0.0536,2682.015,0.06596787,0.05240759,0.06136335
2680.0,0.0535,2682.497,0.06606656,0.05236424,0.06149647
2680.0,0.0535,2682.979,0.06619683,0.05234487,0.06163573
2680.0,0.0535,2683.462,0.06634406,0.05235366,0.0617619
2680.0,0.0535,2683.944,0.06648647,0.05238727,0.06185911
2680.0,0.0535,2684.426,0.0665969,0.05243508,0.06191722
2680.0,0.0536,2684.908,0.06665112,0.05248283,0.06193399
2680.0,0.0536,2685.39,0.06663264,0.05251835,0.06191356
2690.0,0.0537,2685.872,0.06653707,0.05253646,0.06186437
2690.0,0.0537,2686.354,0.06637433,0.05254103,0.06179565
2690.0,0.0537,2686.836,0.06616623,0.05254306,0.06171554
