absorbance_1.7_1A,1.7_1A,1.7_2A,1.7_3A,1.7_4A,1.7_5,2.8_1A,2.8_2A,2.8_3A,2.8_4A,3.10_1A,3.10_2A,3.10_3A,3.10_4A,3.10_5A,3.1_1,3.1_2,3.1_3,3.1_4,4.3_1A,4.3_2A,4.3_3A,4.3_4A,4.3_5A,5.1_1A,5.1_2A,5.1_3A,5.1_4A,5.1_5A
560.7018,0.03202833,0.03059385,0.04311672,0.04120967,0.01758578,0.005660716,0.0497136,0.02955191,0.07377343,0.07661635,0.02774413,0.05087723,0.02477846,0.01709437,0.06110349,0.04038113,0.03647276,0.0480123,0.08229496,0.09247583,0.05815193,0.0667306,0.03713881,0.07174324,0.09447367,0.03126027,0.01291728,0.05871958
561.1839,0.02826805,0.03319746,0.0412636,0.0416121,0.02011515,0.01144417,0.04856662,0.03146315,0.07282683,0.08210419,0.02564999,0.05293884,0.02030404,0.01604222,0.06224333,0.04540153,0.03966526,0.04747439,0.08095738,0.09739968,0.06230053,0.06834566,0.03925855,0.07312629,0.0872407,0.02997944,0.01134425,0.05583171
561.666,0.02467705,0.03454509,0.03997542,0.04245548,0.0219638,0.01542068,0.04551523,0.03330878,0.07328483,0.08883809,0.02517305,0.05633717,0.01638785,0.01820323,0.06467617,0.05239971,0.04498903,0.04723494,0.08181177,0.1006695,0.06603698,0.07124192,0.04212334,0.07405843,0.07915289,0.0297598,0.01022439,0.05589481
562.1481,0.02421672,0.0379593,0.03508084,0.04324668,0.02795149,0.0257534,0.04112203,0.03481989,0.07160405,0.09265815,0.02641577,0.05725158,0.01272469,0.02009576,0.06653609,0.05500172,0.05188384,0.05040536,0.08085291,0.1067034,0.06488746,0.07264621,0.04528281,0.07643923,0.07087758,0.02466251,0.01001518,0.05950548
562.6302,0.02398352,0.04205406,0.02741099,0.04925248,0.03427909,0.03732639,0.0362453,0.03575641,0.06753247,0.094364,0.02914614,0.0555645,0.01096667,0.02100923,0.06626046,0.05343604,0.05950522,0.05518779,0.07730724,0.1127812,0.06149554,0.07346727,0.04836328,0.07927209,0.06298448,0.01871509,0.01122328,0.06433029
563.1124,0.02483619,0.04596998,0.01932051,0.05515482,0.03956571,0.04805333,0.03171534,0.03585514,0.06238686,0.0927643,0.03291051,0.05302041,0.01096114,0.02196278,0.06548627,0.04909896,0.06699139,0.05939741,0.07207641,0.1177306,0.05681708,0.07284377,0.05117948,0.08223717,0.05586579,0.01292163,0.01420329,0.07080159
563.5945,0.02628725,0.0498652,0.01222228,0.06018253,0.04260386,0.05628986,0.02820022,0.03478401,0.05630426,0.08792701,0.03708313,0.04993454,0.01259715,0.02238752,0.06401344,0.04257656,0.07352184,0.06164834,0.06530437,0.1205615,0.05139617,0.07094324,0.05374125,0.08434062,0.04983254,0.008318698,0.01903164,0.0783737
564.0766,0.02769237,0.0539908,0.007538863,0.06403786,0.04261496,0.06057699,0.02600939,0.03223575,0.04975278,0.0809284,0.04097948,0.04666726,0.01554225,0.02182071,0.06187866,0.03512722,0.0784919,0.0612518,0.05792028,0.1207549,0.04590029,0.06834245,0.05623265,0.08444525,0.04513509,0.005903229,0.02537866,0.08651132
564.5587,0.0284372,0.058349,0.006201155,0.06682779,0.03970746,0.06027669,0.02509657,0.02809303,0.04335289,0.0734046,0.04399146,0.04352292,0.01929687,0.02010962,0.05944744,0.02824665,0.08159129,0.05838582,0.05134381,0.1183438,0.04094248,0.06563071,0.0589083,0.08178469,0.04197478,0.006298002,0.03257733,0.09476633
565.0408,0.02819269,0.06253949,0.008462634,0.06892116,0.03503537,0.05580834,0.02518812,0.02257206,0.03761744,0.06682014,0.04560465,0.04072502,0.02322549,0.01752148,0.05726597,0.023391,0.08278096,0.05403238,0.04679867,0.1139096,0.03709008,0.06319118,0.06202786,0.07626906,0.04049831,0.009409336,0.03967905,0.1026393
565.5229,0.02703015,0.06582551,0.01378221,0.07066951,0.03043767,0.04861737,0.02598145,0.01629646,0.03275182,0.0619233,0.04554361,0.03839478,0.02665355,0.01466427,0.05587834,0.02148671,0.0822719,0.04954862,0.04474425,0.1082752,0.03474226,0.06107613,0.06574704,0.06861507,0.04072009,0.0144312,0.04571016,0.1096353
566.0051,0.02537385,0.06747106,0.0211472,0.07220282,0.02768254,0.04062139,0.02733616,0.01015438,0.02866762,0.05866865,0.04383115,0.03655686,0.02899936,0.01222376,0.05561981,0.02274724,0.08042992,0.04610325,0.04475142,0.1022326,0.03415114,0.0591348,0.07004421,0.06004049,0.04248976,0.02021397,0.04991422,0.1152493
566.4872,0.02388122,0.06703183,0.02932647,0.07342245,0.02794298,0.0338169,0.02934203,0.00518284,0.02515756,0.05651081,0.0408358,0.03519716,0.02985921,0.01075656,0.05653014,0.02672443,0.07773432,0.04448226,0.04572833,0.09652513,0.03545795,0.05725885,0.07466967,0.05199705,0.04546639,0.02556165,0.05183373,0.1189793
566.9693,0.02322675,0.06468531,0.03727561,0.07410056,0.03121892,0.02951969,0.03227274,0.002200864,0.02214403,0.0548303,0.037251,0.03436205,0.02921975,0.0104839,0.05827269,0.03247438,0.07465968,0.04491029,0.04646123,0.0918505,0.03863472,0.05564533,0.07914921,0.04571468,0.0491921,0.02965713,0.05147645,0.1205015
567.4514,0.02391792,0.06127831,0.04433364,0.07413084,0.0364009,0.02788515,0.03640814,0.001530055,0.01983813,0.05332465,0.03395617,0.03417011,0.0275795,0.0113265,0.06023112,0.03889631,0.07158363,0.04710809,0.04609206,0.08898014,0.04358908,0.05485658,0.08287846,0.04193202,0.05320839,0.03224948,0.04930462,0.1196901
567.9335,0.02612223,0.05800733,0.05009615,0.07369077,0.04161865,0.02799782,0.04185179,0.002852771,0.01872523,0.05213059,0.03190708,0.0347644,0.02593151,0.01294912,0.0616762,0.04486243,0.06875356,0.05045554,0.04446691,0.08870637,0.0499372,0.05564594,0.08523376,0.04086877,0.05714208,0.03355008,0.04620431,0.116734
568.4156,0.02887699,0.05470078,0.05071296,0.07422706,0.04873459,0.0335475,0.04836807,0.005285911,0.01731621,0.0505215,0.03177468,0.03473664,0.02455015,0.01661355,0.06106963,0.04640639,0.06622143,0.0535464,0.04128692,0.08759665,0.05196938,0.05765136,0.08584772,0.04082669,0.06084808,0.02976884,0.0432134,0.1160928
568.8978,0.0332123,0.05393311,0.0534467,0.07437,0.04948091,0.0330591,0.05540468,0.007775076,0.0195956,0.05085994,0.03371148,0.0368466,0.0259265,0.01822943,0.06038162,0.04932643,0.06388593,0.05707177,0.03897944,0.0939052,0.059055,0.06221483,0.08478603,0.04429609,0.06441369,0.02983866,0.04122431,0.1101101
569.3799,0.03653523,0.0547893,0.05265326,0.08051009,0.04835116,0.03276616,0.06219513,0.009510228,0.02132402,0.05198548,0.03725627,0.03742376,0.02971056,0.01775376,0.05668721,0.04829475,0.0615948,0.06055757,0.03563129,0.1026753,0.06418817,0.0680183,0.08262621,0.04887447,0.06807793,0.02887791,0.04083462,0.1028567
569.862,0.04140742,0.05470682,0.0523833,0.08088113,0.04562483,0.03109626,0.06803381,0.01036425,0.02565864,0.05239172,0.04149226,0.04041153,0.03467905,0.01903062,0.05566614,0.04769633,0.05928438,0.06177235,0.03515495,0.1124918,0.06849081,0.07243103,0.08029824,0.05467355,0.07204017,0.02750774,0.0422096,0.09729487
570.3441,0.04626454,0.05395025,0.05121748,0.08071475,0.0431633,0.03034177,0.07244553,0.01089687,0.02971469,0.05172151,0.04536374,0.04330958,0.04037242,0.02013936,0.05549413,0.04583077,0.05707239,0.06153569,0.0354352,0.1220567,0.07110212,0.07466057,0.07878531,0.06102657,0.07630207,0.02525117,0.04518901,0.09261949
570.8262,0.05016783,0.05299566,0.04869982,0.08303122,0.04236943,0.03238334,0.07525511,0.01213117,0.03151141,0.04987256,0.04793122,0.04438011,0.04603617,0.01977727,0.05499275,0.04184659,0.05527104,0.06062212,0.03494459,0.1301273,0.07176827,0.07409849,0.07882582,0.06731027,0.08057533,0.02203616,0.04939362,0.08829357
571.3083,0.0539857,0.05182825,0.04681429,0.0837632,0.04335421,0.0370325,0.07661803,0.01501116,0.03200427,0.04696113,0.04868867,0.04464848,0.05068961,0.01896388,0.05565109,0.03748293,0.05424537,0.05887056,0.03471138,0.1358384,0.07134624,0.0702005,0.0805484,0.0732106,0.08435938,0.01859058,0.05436049,0.0850906
571.7905,0.05778802,0.05129872,0.04650602,0.08207279,0.04559242,0.0435569,0.07694615,0.01999012,0.03171773,0.04395174,0.04759981,0.04426022,0.05403786,0.01770807,0.05728131,0.03348039,0.05424183,0.05686852,0.03515297,0.1391446,0.07045914,0.06356982,0.08340234,0.07830327,0.08710983,0.01571312,0.059595,0.08301499
572.2726,0.06144785,0.05207831,0.04826206,0.07769071,0.04807536,0.05038656,0.07682258,0.02676024,0.03145507,0.04201339,0.04506072,0.04345782,0.05625811,0.01599841,0.05934759,0.03052077,0.05521734,0.05540831,0.03688623,0.1406206,0.06955203,0.05539577,0.08627322,0.08232209,0.08844976,0.0140858,0.06456842,0.08190163
572.7547,0.0633599,0.05504885,0.05011442,0.076293,0.05027821,0.0567949,0.0768082,0.03432849,0.03006663,0.04228078,0.04171263,0.04051992,0.0581873,0.01210243,0.0589295,0.0271481,0.05678769,0.0560253,0.03858127,0.1412266,0.06807976,0.04752286,0.08797209,0.08504109,0.08836873,0.01357483,0.06877393,0.08032457
573.2368,0.0656278,0.05795503,0.05436871,0.06862412,0.05117768,0.05971565,0.07733589,0.04128103,0.0311555,0.04416313,0.03827482,0.03927036,0.05958215,0.00960124,0.05987152,0.02707552,0.05830453,0.0573498,0.04342237,0.1412936,0.06707963,0.03996542,0.08760551,0.08722892,0.08721431,0.01436071,0.07169483,0.08007379
573.7189,0.06664672,0.06049496,0.05798931,0.06077958,0.05138468,0.05972163,0.07859667,0.04615297,0.03264321,0.04748216,0.03540106,0.03795507,0.0610492,0.00709501,0.05983093,0.02832435,0.05904206,0.05998855,0.04903659,0.1410747,0.06542312,0.03402525,0.08490787,0.08915775,0.08559426,0.01527169,0.07281153,0.0798862
574.201,0.06626594,0.06179579,0.05971685,0.0538869,0.0516191,0.05736727,0.08047712,0.04794189,0.03370525,0.05143744,0.03354127,0.03657689,0.06258138,0.004919264,0.05895016,0.03044181,0.0585097,0.06324396,0.05418074,0.1402602,0.06265314,0.03018283,0.08032377,0.09133983,0.08412093,0.01541618,0.07172467,0.07970044
574.6832,0.06466348,0.06154753,0.05896417,0.0487319,0.05252802,0.05370384,0.0825695,0.0463023,0.03358383,0.05535617,0.03296373,0.035336,0.06394319,0.003534455,0.05780292,0.03297403,0.05664502,0.06613547,0.05762734,0.1383668,0.05865023,0.02880507,0.07487082,0.09411343,0.08328247,0.01429167,0.06823653,0.0797918
575.1653,0.06239227,0.06024285,0.05612183,0.04568074,0.05435108,0.04988006,0.08424023,0.04178257,0.03198792,0.05900426,0.03372398,0.03459809,0.06487586,0.003438013,0.05722094,0.03558338,0.05397569,0.06763853,0.05864093,0.1350999,0.05379084,0.03012444,0.06983298,0.09746042,0.08329707,0.01211383,0.06252141,0.08063309
575.6474,0.06014786,0.05884876,0.05234724,0.0446883,0.05676027,0.04674219,0.08486169,0.03564854,0.02931343,0.06261458,0.03565588,0.03475024,0.06528241,0.004922297,0.05793943,0.03812646,0.05146067,0.0670988,0.05739598,0.1305844,0.04876388,0.03402451,0.06622045,0.1009427,0.08406648,0.009768426,0.05517316,0.08266372
576.1295,0.05867603,0.05834794,0.04912669,0.04530571,0.05909568,0.04481584,0.08398671,0.02959994,0.02649495,0.06650519,0.03834571,0.03603973,0.06531431,0.007910404,0.06035355,0.04060475,0.05023192,0.06437796,0.05487353,0.1254172,0.04424317,0.03972089,0.06446482,0.1038723,0.08525433,0.008458063,0.04716855,0.0860452
576.6116,0.05851089,0.05919106,0.04757691,0.04684249,0.06073853,0.04426901,0.0815656,0.0251147,0.02459588,0.07062984,0.04117443,0.0383862,0.06533043,0.01184927,0.06427796,0.04308065,0.05108322,0.05991786,0.05235616,0.1203972,0.04059187,0.04570273,0.06420791,0.1055686,0.08646004,0.009099474,0.03959661,0.09045374
577.0938,0.05978321,0.06112062,0.04798905,0.04869157,0.06140446,0.04498128,0.07795632,0.02287992,0.02433781,0.07446501,0.04350853,0.04137414,0.06570455,0.01590693,0.06910218,0.04561264,0.05409858,0.05452763,0.05077143,0.1161455,0.03789923,0.0501782,0.06459063,0.1056774,0.08744278,0.01191781,0.03328355,0.09516205
577.5759,0.06224281,0.0633958,0.04985955,0.05036262,0.06121531,0.04667167,0.07382759,0.0227868,0.02595109,0.07719623,0.04481953,0.04437645,0.06669811,0.01915704,0.07404041,0.04822094,0.05861384,0.04914981,0.05045944,0.1128462,0.03609814,0.05151669,0.06464009,0.1042585,0.08819974,0.01648181,0.02871362,0.09926613
578.058,0.06538545,0.06515886,0.05220775,0.05160224,0.06060378,0.04902676,0.0699643,0.02417908,0.02914922,0.0780952,0.044866,0.04669262,0.06831955,0.02087375,0.07846738,0.05089425,0.06339813,0.04457472,0.05115162,0.1102617,0.03516055,0.04876243,0.06376214,0.1017796,0.0889487,0.02195929,0.0260185,0.1019119
578.5401,0.06870182,0.06588501,0.05409755,0.05235113,0.05998461,0.05172323,0.06704097,0.02632069,0.03337642,0.07681528,0.04375278,0.04783227,0.07034213,0.02071384,0.08204262,0.05361846,0.06712559,0.04144068,0.052267,0.1080436,0.03512405,0.04196657,0.06197432,0.09891281,0.08997288,0.02747667,0.02513908,0.1026553
579.0222,0.07176258,0.06559073,0.05494552,0.05267634,0.05963843,0.05424777,0.06557986,0.02862096,0.03803656,0.0737067,0.04190741,0.04755331,0.07240381,0.01881216,0.08469841,0.05643371,0.06861213,0.04027516,0.05330203,0.1061094,0.0362232,0.03222242,0.05987214,0.09645749,0.09149784,0.03238849,0.02600474,0.1014503
579.5043,0.07430455,0.06472855,0.05473423,0.0527821,0.0596823,0.05603869,0.06578919,0.03079049,0.04260489,0.06972881,0.03997744,0.04593021,0.07410389,0.01579656,0.08657214,0.05940775,0.06726895,0.04146787,0.05410503,0.1048465,0.03864436,0.02140119,0.0584088,0.09513307,0.09354832,0.036379,0.02858781,0.09871733
579.9865,0.07623725,0.06386989,0.05389348,0.05288038,0.06024297,0.05672118,0.06751113,0.03279737,0.04664665,0.06611048,0.03860204,0.04333947,0.07515347,0.0126084,0.08789456,0.0625596,0.06329985,0.04512646,0.05493075,0.1049371,0.04219151,0.01154808,0.05845048,0.09543245,0.09591636,0.03941713,0.03284016,0.09524645
580.4686,0.07756367,0.06331445,0.05305678,0.05325522,0.06158207,0.05637623,0.07022168,0.03470923,0.04967596,0.0638157,0.03826616,0.04035326,0.07536343,0.01027171,0.08885787,0.06575309,0.05768507,0.05101554,0.05620375,0.1070318,0.04604587,0.004359353,0.06047717,0.09749007,0.098176,0.04151089,0.03852992,0.09203656
580.9507,0.07840644,0.06308106,0.05275559,0.0540638,0.06410544,0.05550473,0.07317743,0.03653494,0.0512324,0.06313718,0.03907611,0.03765637,0.0747729,0.009527882,0.08953509,0.06868622,0.05184475,0.0584268,0.05815451,0.1112972,0.0489881,0.0005978774,0.06428584,0.1010731,0.09983018,0.04263837,0.04511976,0.08997252
581.4328,0.0789241,0.06304207,0.05320811,0.0552526,0.06817497,0.05476481,0.07567716,0.03811525,0.05101789,0.0637047,0.04075668,0.03584858,0.07359698,0.01058696,0.0898931,0.07099324,0.04708322,0.06629243,0.06065177,0.1171929,0.04993374,0.0,0.06912605,0.1057112,0.1004893,0.04273653,0.05182416,0.08952942
581.9149,0.07925344,0.06315221,0.05431375,0.05655367,0.07387844,0.05470325,0.07718851,0.03911574,0.04898743,0.06475405,0.0427691,0.03537711,0.07213415,0.013073,0.08984977,0.07234629,0.04432359,0.07327607,0.06324381,0.1235425,0.04831619,0.001527293,0.07394598,0.1108281,0.09993879,0.04177503,0.0576926,0.09071656
582.397,0.07943281,0.06358071,0.05574458,0.05760785,0.08078791,0.05544177,0.07748888,0.03914946,0.04543591,0.06556661,0.04456374,0.03637995,0.07063164,0.01616584,0.08931493,0.0725922,0.04382315,0.07813518,0.06538517,0.1289636,0.04441741,0.003893383,0.0778212,0.1158843,0.09819721,0.03984359,0.06188562,0.09306864
582.8792,0.07938462,0.06465426,0.05713077,0.05814307,0.08795407,0.05664878,0.07662727,0.03794966,0.04093201,0.06578963,0.04579759,0.038691,0.06921349,0.01890785,0.08821319,0.07177766,0.04526186,0.08005151,0.06671236,0.1323769,0.03917962,0.006048867,0.08020231,0.1204433,0.09546398,0.03719823,0.06388435,0.09588851
583.3613,0.0789955,0.06674866,0.05815242,0.05803649,0.09403466,0.05761597,0.07485075,0.03547864,0.03623399,0.06549338,0.0463983,0.04188199,0.06792648,0.0204488,0.08645428,0.0701129,0.0478932,0.07878041,0.06713985,0.1332857,0.03393986,0.007369491,0.08091497,0.1241931,0.09209144,0.03424004,0.06355614,0.09843498
583.8434,0.07817358,0.06995297,0.05860611,0.05741121,0.09778511,0.05766747,0.07251888,0.03202306,0.03201869,0.06505982,0.04655571,0.0453653,0.06671743,0.02034349,0.08396509,0.06787655,0.05081385,0.07478341,0.06692441,0.1319598,0.02980924,0.00773873,0.08014302,0.1269861,0.08851664,0.03138655,0.06123739,0.1002259
584.3255,0.0769285,0.07392626,0.05838075,0.0566093,0.09853692,0.05647634,0.0700222,0.02813258,0.02866179,0.06490292,0.04658003,0.0485265,0.06551266,0.01866871,0.08071581,0.06531389,0.05322558,0.06900454,0.06648398,0.1292497,0.02732546,0.007412115,0.07827632,0.1288214,0.08519793,0.0289275,0.05761111,0.1011402
584.8076,0.07541461,0.07793739,0.05743996,0.05612242,0.09644598,0.05420174,0.06776223,0.02454417,0.02614284,0.0652741,0.04677184,0.05088072,0.06427461,0.01600957,0.07678922,0.06260578,0.05458175,0.06263924,0.06623383,0.1263333,0.02636982,0.006901313,0.07581154,0.1298144,0.08258127,0.02696768,0.0535733,0.101489
585.2897,0.07389224,0.08117315,0.05585457,0.05643575,0.09248434,0.05140944,0.06605925,0.02192829,0.02410834,0.06616834,0.04729005,0.05226312,0.06307006,0.0132499,0.07245171,0.05987354,0.05476295,0.05669514,0.06644323,0.1242364,0.02636677,0.006763697,0.07321671,0.1301415,0.08096505,0.02545876,0.04991051,0.1019087
585.7719,0.07267871,0.08307879,0.05382034,0.05788786,0.08807188,0.04876671,0.06511887,0.02072323,0.02209164,0.06736201,0.04814626,0.05283431,0.06210654,0.01128924,0.06814422,0.05723689,0.05404662,0.05178305,0.06715921,0.1235707,0.0266696,0.007486355,0.07087852,0.1299794,0.08044349,0.02431072,0.04712176,0.1031162
586.254,0.07207549,0.08357026,0.05169036,0.06062573,0.08462636,0.04675091,0.06500722,0.0210458,0.01978426,0.06853341,0.04926855,0.0529712,0.06170748,0.01081067,0.06443754,0.05489118,0.05301892,0.04813027,0.06826891,0.1245182,0.02691391,0.009390926,0.0690986,0.1294514,0.0808728,0.02355873,0.04537106,0.1056345
586.7361,0.07228731,0.08310252,0.04987508,0.06452903,0.08300334,0.04539628,0.06562003,0.02266787,0.01723667,0.06936484,0.05059426,0.05306434,0.0622226,0.01204606,0.06179405,0.05308177,0.05234461,0.04568966,0.06953809,0.1269303,0.02715267,0.01257152,0.06804766,0.1286174,0.08191145,0.02339753,0.04453396,0.1095273
587.2182,0.0738124,0.08331911,0.04894516,0.06894654,0.08162554,0.0437677,0.06670602,0.02511682,0.01547598,0.06910831,0.05212749,0.05504352,0.0634235,0.0146825,0.05988797,0.05222148,0.05259177,0.04587918,0.07014916,0.1313547,0.02772384,0.0180905,0.06777075,0.1275433,0.08310558,0.02394683,0.0443483,0.1157427
587.7003,0.07594606,0.08357399,0.04892468,0.07379074,0.0818596,0.04242263,0.06790209,0.02779109,0.01456863,0.06812601,0.05392876,0.05679129,0.06557928,0.01823341,0.05936608,0.05227716,0.05408777,0.04681162,0.07079427,0.1366961,0.02883629,0.02365149,0.06817562,0.1262836,0.08399297,0.02586585,0.04452665,0.1216557
588.1824,0.07828875,0.08413003,0.04962548,0.07835791,0.08316772,0.04113066,0.06884982,0.03015962,0.01500046,0.06630319,0.05603358,0.05785986,0.06847929,0.02204965,0.0597978,0.05304994,0.05680233,0.04813312,0.07132189,0.1423524,0.03027854,0.02864744,0.06906156,0.1248637,0.08425878,0.02922377,0.04483029,0.1262859
588.6646,0.08029811,0.08506671,0.0507005,0.08201788,0.08483301,0.03973486,0.06926279,0.03184053,0.01713052,0.06374026,0.05836042,0.05782591,0.0717071,0.02558134,0.06063312,0.05417634,0.06037541,0.04959228,0.07166521,0.1478231,0.03177719,0.03249884,0.07016721,0.1234288,0.08377641,0.03390124,0.04504006,0.1289934
589.1467,0.08138943,0.08625881,0.05173188,0.08431868,0.08623558,0.03826348,0.06899257,0.03266839,0.02101542,0.06074396,0.06064418,0.05644349,0.07469765,0.02850286,0.06143427,0.05521984,0.06417455,0.05100904,0.07185477,0.1526881,0.03312446,0.03473002,0.07123868,0.122278,0.08263098,0.03949954,0.04489902,0.1296875
589.6288,0.08112957,0.08743585,0.05237006,0.08506078,0.08709274,0.03694591,0.06805854,0.03271865,0.02630934,0.05771045,0.0624994,0.05373046,0.07691224,0.03074197,0.06206401,0.05583659,0.06749026,0.05223069,0.07198713,0.1565829,0.0342778,0.03509452,0.07211718,0.1217771,0.0810615,0.04537553,0.04412708,0.128796
590.1109,0.07933792,0.08824819,0.05239012,0.08424536,0.08747746,0.03616884,0.06662092,0.03227182,0.03221218,0.05505095,0.06350155,0.04993939,0.07792975,0.03236358,0.062691,0.05586055,0.0696338,0.05307253,0.07218149,0.1591052,0.03535758,0.0336227,0.07275617,0.1222588,0.07940726,0.05064619,0.04244335,0.1270779
590.593,0.07621992,0.08836751,0.05176215,0.08205034,0.08774664,0.03632858,0.06493527,0.03175626,0.03752645,0.05308728,0.06334253,0.04548429,0.07758184,0.03345232,0.06368931,0.05538333,0.07010792,0.05333836,0.07252459,0.1598603,0.03655237,0.03070141,0.0732059,0.1238498,0.07803736,0.05434407,0.03970611,0.1253355
591.0751,0.07234262,0.08761775,0.05065862,0.07877587,0.08831561,0.03762467,0.06325603,0.03159434,0.04100859,0.05196838,0.06197193,0.04079062,0.07601339,0.03403169,0.06539821,0.0547016,0.06876042,0.05291845,0.07302655,0.1586315,0.03795145,0.02700423,0.07354966,0.1263546,0.07724865,0.05575252,0.03605458,0.1240891
591.5573,0.06857628,0.08603284,0.04942548,0.0748409,0.08947763,0.03994136,0.06178039,0.03210187,0.04163525,0.05167554,0.05963219,0.03621868,0.07366033,0.03406776,0.067931,0.05420854,0.06582342,0.05187704,0.07359935,0.1555649,0.03940651,0.02341245,0.07383224,0.1292242,0.07722934,0.05462203,0.03199899,0.1234735
592.0394,0.0658502,0.08389124,0.04848421,0.07073153,0.09123745,0.04282206,0.0605851,0.03334589,0.03905196,0.05204381,0.05680026,0.03197247,0.07111342,0.0335495,0.07103921,0.05419869,0.06188135,0.05051412,0.07406852,0.1512866,0.04050259,0.02074982,0.07400928,0.1317011,0.07799714,0.05137452,0.02832902,0.1232493
592.5215,0.06480842,0.08159925,0.04817712,0.06689773,0.09331828,0.04567288,0.05963158,0.03511831,0.03373149,0.05285274,0.05397867,0.02809523,0.06887649,0.03257282,0.07421495,0.05471249,0.0576467,0.04926249,0.07423662,0.146715,0.04074447,0.01946849,0.07396439,0.1331507,0.0794077,0.04692933,0.02577982,0.1230503
593.0036,0.06566477,0.07957925,0.04870732,0.06373018,0.09525751,0.0479443,0.05881909,0.03698754,0.02684014,0.05387971,0.05156077,0.02453358,0.06724612,0.03138445,0.07685587,0.05551618,0.05382351,0.04856513,0.07393016,0.1428375,0.0397439,0.01955902,0.07356817,0.1332572,0.08119309,0.04242578,0.02478348,0.122607
593.4857,0.06811059,0.07810235,0.05008028,0.0614914,0.09657734,0.04934385,0.05806564,0.03843429,0.01984537,0.05495954,0.04969354,0.02123548,0.06622926,0.03032481,0.07851294,0.05618743,0.0509115,0.04868583,0.07306927,0.1403611,0.03744213,0.02056893,0.07275542,0.1321664,0.08304794,0.03877542,0.0252545,0.1219142
593.9678,0.07148957,0.07721627,0.05212989,0.06029517,0.09694205,0.04988498,0.05736239,0.03902988,0.01400081,0.05599803,0.04829669,0.01822761,0.06562322,0.02968791,0.07902645,0.05631888,0.04911881,0.04961374,0.07170615,0.1395264,0.03414121,0.02186295,0.0715658,0.1303589,0.08472569,0.03636799,0.02667683,0.1211727
