absorbance_5.10_3A,5.10_3A,5.10_4A,5.9_1A_16,5.9_2A,5.9_2AA,5.9_3A,5.9_4A
3708.924,0.1053884,0.03684686,0.03276085,0.06499824,0.02893352,0.06890618,0.01981481
3709.406,0.1052506,0.03707866,0.03298118,0.06506234,0.02868847,0.06869897,0.0196683
3709.888,0.1049497,0.03743824,0.03301453,0.06517632,0.02850579,0.0684393,0.01951674
3710.37,0.1045791,0.03784403,0.03285091,0.06534483,0.02840958,0.06816655,0.01942018
3710.852,0.1042671,0.03821696,0.03254268,0.06554817,0.02839114,0.06793337,0.01945059
3711.334,0.1041024,0.03851946,0.03218425,0.06574216,0.02841482,0.06778657,0.01965046
3711.816,0.1040868,0.03875727,0.03186358,0.06588013,0.02844874,0.06774662,0.02000524
3712.299,0.1041599,0.03895956,0.03163385,0.06593203,0.0284807,0.06780437,0.02045489
3712.781,0.1042528,0.0391511,0.03150711,0.06589288,0.02851802,0.06793027,0.02092516
3713.263,0.1043256,0.03934341,0.03146993,0.06577571,0.02857056,0.06808975,0.02135809
3713.745,0.1043659,0.03954361,0.03150335,0.06560032,0.02864183,0.06825035,0.02171898
3714.227,0.1043788,0.03975799,0.0315882,0.06538833,0.02872497,0.06838717,0.02199764
3714.709,0.1043721,0.03999363,0.03170813,0.06515916,0.02880743,0.06848549,0.02220156
3715.191,0.1043472,0.04025847,0.03184662,0.06493562,0.02887491,0.06853885,0.02234778
3715.673,0.1042987,0.04055528,0.03198675,0.06474062,0.02891817,0.06855133,0.0224559
3716.156,0.1042189,0.04087895,0.03211155,0.06459591,0.02893459,0.06853706,0.02254167
3716.638,0.1041044,0.04121173,0.03220418,0.06452338,0.02893073,0.06852095,0.02261237
3717.12,0.1039643,0.0415269,0.03225299,0.06453591,0.02891859,0.0685339,0.02266592
3717.602,0.1038225,0.04179545,0.03225492,0.06463334,0.02891102,0.06860728,0.02269399
3718.084,0.1037178,0.04199355,0.03221833,0.06479812,0.02891472,0.06876598,0.02268783
3718.566,0.1036869,0.04211298,0.03216056,0.06499981,0.02892542,0.0690195,0.02264671
3719.048,0.1037515,0.04216072,0.03210295,0.06520191,0.02892752,0.06936051,0.02258069
3719.53,0.1039075,0.04215373,0.03206558,0.06536882,0.02889936,0.06976401,0.02250936
3720.012,0.1041239,0.04210688,0.03205918,0.06547533,0.02882334,0.07019428,0.02245209
3720.495,0.1043496,0.04202497,0.03208367,0.06550708,0.02869501,0.07060783,0.0224221
3720.977,0.1045263,0.04190307,0.03212711,0.06546065,0.0285291,0.07095411,0.02241664
3721.459,0.1046107,0.04173326,0.03217177,0.06534232,0.0283585,0.07118584,0.02241795
3721.941,0.1045886,0.04151535,0.03219885,0.06516662,0.02822766,0.07126415,0.02239797
3722.423,0.1044819,0.04126551,0.03219826,0.06495513,0.02817986,0.07117029,0.0223293
3722.905,0.1043353,0.04101122,0.03217344,0.06473128,0.02823965,0.07090905,0.02219789
3723.387,0.1041993,0.0407807,0.03214107,0.06451774,0.02840921,0.07050727,0.02200489
3723.869,0.1041094,0.0405872,0.03212478,0.0643326,0.02866757,0.07000609,0.02176382
3724.352,0.1040755,0.0404215,0.03214458,0.06418569,0.02897848,0.0694518,0.0214918
3724.834,0.1040844,0.04025404,0.03220917,0.06407869,0.02929078,0.06889828,0.02120803
3725.316,0.104108,0.04004527,0.0323084,0.06400396,0.02954378,0.06840324,0.02093127
3725.798,0.1041158,0.03976751,0.03241518,0.06394839,0.02968541,0.06801484,0.02068154
3726.28,0.1040855,0.03941408,0.03249268,0.06389721,0.02968584,0.06776275,0.02047995
3726.762,0.1040093,0.03900513,0.03251101,0.06384261,0.02955693,0.06764369,0.0203444
3727.244,0.1038932,0.03857085,0.03246145,0.06378728,0.02934537,0.06762574,0.02028181
3727.726,0.1037506,0.03813884,0.03235464,0.0637399,0.02911744,0.06766039,0.02028801
3728.208,0.1035947,0.03772462,0.03221529,0.06370877,0.02893848,0.06769864,0.02034805
3728.691,0.1034354,0.03733274,0.03206984,0.06369589,0.02885998,0.06770171,0.02044245
3729.173,0.1032773,0.03696805,0.03194446,0.063696,0.02892379,0.06763773,0.02055143
3729.655,0.10312,0.03663901,0.03185763,0.06369519,0.02915504,0.06748545,0.02065725
3730.137,0.1029609,0.03635978,0.0318191,0.06367121,0.02955978,0.06723403,0.02074753
3730.619,0.1028007,0.03614548,0.03182884,0.06359478,0.03010831,0.06689128,0.02081093
3731.101,0.1026486,0.0359995,0.03187735,0.06343562,0.0307303,0.06649061,0.02084357
3731.583,0.1025243,0.03589766,0.03195223,0.06317747,0.03132356,0.06609343,0.0208538
3732.065,0.1024603,0.03577596,0.03204494,0.0628316,0.03177252,0.06579035,0.02086658
3732.548,0.1024926,0.03554438,0.03216025,0.062445,0.03199656,0.06567597,0.02091785
3733.03,0.1026534,0.03511799,0.03231398,0.0620923,0.03197016,0.06582593,0.02103683
3733.512,0.1029607,0.03446014,0.03252036,0.06186141,0.03171901,0.06627588,0.02122641
3733.994,0.1034021,0.0336307,0.0327714,0.06182257,0.03128689,0.06699806,0.02144521
3734.476,0.1039135,0.0328109,0.03302249,0.06199926,0.03071802,0.06787859,0.02161057
3734.958,0.1043664,0.03227278,0.03320313,0.06234065,0.0300669,0.06871526,0.02163377
3735.44,0.104617,0.03222805,0.03326213,0.06273679,0.02941099,0.06930067,0.02149014
3735.922,0.1045827,0.03270208,0.03320985,0.06307662,0.02884482,0.06952518,0.0212455
3736.405,0.10428,0.03354137,0.03311361,0.06330208,0.02844338,0.06942081,0.02101527
3736.887,0.1037987,0.03454072,0.03304803,0.06341981,0.02823197,0.06910859,0.0208852
3737.369,0.1032474,0.03554461,0.03305931,0.06346206,0.02819147,0.06871837,0.02088644
3737.851,0.1027233,0.03646778,0.03315198,0.06346323,0.0282737,0.06834933,0.0210044
3738.333,0.1022942,0.03728048,0.03329333,0.06344949,0.02841908,0.06805507,0.02119972
3738.815,0.1020061,0.03797227,0.033426,0.06344598,0.02856847,0.06786003,0.02142626
3739.297,0.1018797,0.03853524,0.03348195,0.06347811,0.02867251,0.06776614,0.021639
3739.779,0.1019098,0.03896033,0.03340483,0.06356479,0.0287066,0.06775945,0.0218032
3740.261,0.1020708,0.03923285,0.03315882,0.06371557,0.02867361,0.06781812,0.02189588
3740.744,0.1023215,0.03934021,0.0327416,0.06392046,0.02860907,0.06791955,0.02191315
3741.226,0.1026181,0.03927849,0.03217797,0.06415019,0.02856918,0.06804929,0.02187221
3741.708,0.102914,0.03905903,0.03152081,0.06435615,0.02862935,0.06819926,0.02181393
3742.19,0.103166,0.03871479,0.03084563,0.06448004,0.02886295,0.06836792,0.02179713
3742.672,0.1033388,0.03830377,0.03024237,0.06447201,0.02931791,0.06855168,0.0218831
3743.154,0.103416,0.03792185,0.02982455,0.06431291,0.02996889,0.06872896,0.02210063
3743.636,0.103418,0.03768463,0.02969244,0.06405044,0.03066825,0.06885123,0.02240261
3744.118,0.1033989,0.03767561,0.02987422,0.06380308,0.03118055,0.06885944,0.0226711
3744.601,0.1034209,0.03788512,0.03027919,0.06371196,0.03131381,0.06872141,0.02278445
3745.083,0.1035058,0.03820297,0.03075485,0.06384294,0.03107552,0.06846204,0.02270804
3745.565,0.1036455,0.03849695,0.03118376,0.06414755,0.03062526,0.06814006,0.02248231
3746.047,0.1038308,0.03866459,0.03151537,0.06450532,0.03014373,0.06781334,0.02217141
3746.529,0.1040667,0.0386532,0.03174647,0.06478721,0.02974095,0.06751791,0.02182445
3747.011,0.1043647,0.0384419,0.03188394,0.06489558,0.02945557,0.06727026,0.02148001
3747.493,0.1047257,0.03802867,0.03192385,0.06477563,0.02928672,0.06707454,0.02118955
3747.975,0.105132,0.03743427,0.03184983,0.06443334,0.02920142,0.06692244,0.0210169
3748.458,0.1055385,0.03671443,0.03164204,0.06394825,0.02914508,0.06679244,0.02103295
3748.939,0.1058642,0.03599259,0.03130338,0.06349161,0.02904387,0.06664702,0.02128911
3749.422,0.1060108,0.03545359,0.03088992,0.06327783,0.02884023,0.06644864,0.02178136
3749.904,0.1059012,0.03529111,0.03051956,0.06346726,0.028542,0.06618867,0.0224226
3750.386,0.1055387,0.03559362,0.03033676,0.06404692,0.02825807,0.06591596,0.0230555
3750.868,0.1050192,0.03626149,0.03042162,0.06481618,0.02814177,0.06572657,0.0235334
3751.35,0.1044783,0.03706823,0.03074409,0.0655105,0.02828985,0.06571297,0.02378649
3751.832,0.104016,0.03780297,0.03119179,0.06595443,0.02868921,0.06591707,0.02383373
3752.314,0.1036632,0.03836605,0.0316452,0.06612446,0.02924613,0.06631332,0.02374289
3752.796,0.1034064,0.03875059,0.03202039,0.06608983,0.02985308,0.06684244,0.0235813
3753.279,0.1032152,0.0389986,0.0322795,0.06594113,0.03042385,0.06743778,0.0233939
3753.761,0.1030609,0.03916173,0.0324211,0.06574274,0.03090864,0.068046,0.02319888
3754.243,0.1029193,0.03928417,0.0324581,0.06552585,0.03128134,0.06862801,0.02300251
3754.725,0.1027682,0.03939775,0.03240876,0.06529786,0.03153408,0.06915544,0.02280891
3755.207,0.1025889,0.03952063,0.03228983,0.06505416,0.03167286,0.06961174,0.02262226
3755.689,0.102364,0.03965954,0.03211752,0.06479706,0.03171071,0.0699829,0.02245102
3756.171,0.1020866,0.03980985,0.03190668,0.06454401,0.03166527,0.07025933,0.02230284
3756.653,0.1017676,0.03995838,0.03167246,0.06432801,0.03155343,0.07043592,0.02218093
3757.135,0.1014465,0.04008623,0.03143071,0.06419496,0.03138489,0.07051205,0.02208161
3757.618,0.1011914,0.04017495,0.03119793,0.06418535,0.03115938,0.0704895,0.02199775
3758.1,0.1010778,0.04021453,0.03098736,0.06431586,0.03086917,0.07037193,0.02192661
3758.582,0.1011698,0.04020543,0.03080955,0.06456554,0.03050854,0.07016692,0.02187488
3759.064,0.1014844,0.04015978,0.03067083,0.06487538,0.03008862,0.06989043,0.02185897
3759.546,0.1019778,0.0400941,0.03057276,0.06517389,0.02964359,0.06957006,0.02189584
3760.028,0.1025603,0.04002365,0.03051215,0.06539819,0.0292227,0.0692452,0.02199158
3760.51,0.1031348,0.0399541,0.03048155,0.06551939,0.02887022,0.06895591,0.02213415
3760.992,0.1036343,0.03987962,0.03047276,0.06554261,0.0286088,0.06873067,0.02229516
3761.475,0.1040285,0.03978522,0.03047704,0.06548992,0.02843891,0.06858394,0.02243683
3761.957,0.1043234,0.03964928,0.03048834,0.06538593,0.02834335,0.06851371,0.02252477
3762.439,0.1045444,0.0394496,0.03050371,0.06524883,0.02829861,0.06850639,0.02253508
3762.921,0.1047211,0.03916522,0.0305237,0.06509347,0.0282836,0.06853968,0.02245836
3763.403,0.1048781,0.03878539,0.03055281,0.06492925,0.02828624,0.06858861,0.02230378
3763.885,0.1050298,0.03831758,0.03059876,0.06476165,0.02830507,0.0686292,0.02209907
3764.367,0.1051806,0.03779908,0.0306708,0.06459026,0.0283468,0.06864513,0.02188835
3764.849,0.1053245,0.03729269,0.03077492,0.06440842,0.02841959,0.06863517,0.02172052
3765.332,0.1054508,0.03686852,0.030912,0.06420653,0.02852586,0.06861193,0.02163311
3765.813,0.1055512,0.03657706,0.03107627,0.06397682,0.02865574,0.06859399,0.02164012
3766.296,0.1056245,0.0364306,0.03125946,0.0637191,0.02879095,0.06859233,0.02173002
3766.778,0.1056745,0.03641197,0.03145296,0.06344251,0.02890944,0.06860302,0.02187747
3767.26,0.1057025,0.03649168,0.0316485,0.06316897,0.02899165,0.06860836,0.02205552
3767.742,0.1057016,0.03664656,0.03183696,0.06293079,0.02902627,0.06858535,0.02224536
3768.224,0.1056519,0.03686189,0.03200584,0.06277404,0.0290126,0.06851422,0.02243315
3768.706,0.1055273,0.03712781,0.03213887,0.06274696,0.02896285,0.06839207,0.02260539
3769.188,0.1053104,0.03743288,0.03222195,0.06287698,0.02889872,0.06824075,0.02274996
3769.67,0.1050062,0.03775602,0.0322508,0.06315284,0.02884537,0.06810153,0.02285681
3770.153,0.1046482,0.03806797,0.03223548,0.06352343,0.02881825,0.06801613,0.0229226
3770.635,0.1042825,0.03834045,0.03219423,0.06392492,0.02881777,0.06800314,0.02295011
3771.117,0.1039519,0.03855143,0.03214528,0.06430077,0.0288317,0.06805488,0.02294307
3771.599,0.1036847,0.03868941,0.03209713,0.06461626,0.02884318,0.06814728,0.02290246
3772.081,0.1034908,0.0387527,0.0320472,0.06485678,0.02884032,0.06825645,0.02282805
3772.563,0.1033671,0.03874676,0.03198488,0.06502147,0.02881897,0.06836702,0.02272259
3773.045,0.1032977,0.03868309,0.03189686,0.06512006,0.02878499,0.06847735,0.0225957
3773.527,0.1032615,0.03857717,0.03177352,0.06517049,0.02875118,0.06859686,0.02246397
3774.01,0.1032329,0.03844794,0.03161457,0.06520159,0.02873597,0.06874142,0.02235092
3774.492,0.1031895,0.03831407,0.03143333,0.06524844,0.02875687,0.06892475,0.02228067
3774.974,0.1031182,0.03819033,0.03125389,0.06534606,0.02882574,0.0691523,0.02227035
3775.456,0.1030168,0.03808806,0.03111086,0.06552374,0.02894706,0.06941661,0.02232506
3775.938,0.1028961,0.03801338,0.03103864,0.06579355,0.02911626,0.0696977,0.02243343
3776.42,0.1027756,0.03797034,0.03106282,0.06614395,0.0293222,0.06996805,0.02257059
3776.902,0.1026823,0.03796383,0.03119486,0.06653216,0.02954672,0.07019398,0.02269873
3777.384,0.102644,0.03800131,0.03142331,0.06688646,0.02976791,0.07034301,0.02277608
3777.866,0.1026837,0.03809233,0.03171265,0.06711934,0.02996013,0.07039009,0.02276885
3778.349,0.1028125,0.03824323,0.03200162,0.06714723,0.03009581,0.07032374,0.02266141
3778.831,0.1030201,0.03845045,0.03222474,0.06693685,0.03015517,0.07015423,0.0224706
3779.313,0.1032756,0.03869697,0.03233729,0.06653137,0.03013463,0.06991233,0.02224225
3779.795,0.1035374,0.03895421,0.03233442,0.06604175,0.03005099,0.06964,0.02203199
3780.277,0.1037723,0.03919237,0.0322483,0.06558953,0.02993259,0.06937184,0.02187567
3780.759,0.1039659,0.03938647,0.03212655,0.06525672,0.02980663,0.0691277,0.02177837
3781.241,0.1041177,0.03951714,0.03201333,0.06507061,0.02969339,0.06891401,0.02172324
3781.723,0.1042343,0.03957042,0.03193603,0.06500912,0.02960396,0.06872916,0.02168641
3782.206,0.1043189,0.0395353,0.03190523,0.06502444,0.02954504,0.06857102,0.02165191
3782.688,0.1043674,0.03940472,0.03191702,0.06506012,0.02952141,0.06844027,0.02161766
3783.17,0.1043722,0.03918191,0.03195414,0.06506911,0.02953351,0.06834113,0.02159423
3783.652,0.1043276,0.03888643,0.0319881,0.06502034,0.02957373,0.06828107,0.02159817
3784.134,0.1042392,0.03856089,0.03198569,0.0649085,0.02962376,0.06826674,0.02163911
3784.616,0.1041254,0.03825856,0.03192147,0.06475385,0.02965931,0.06829997,0.02171195
3785.098,0.1040126,0.03803068,0.03178662,0.06458977,0.02965687,0.06837646,0.02179498
3785.58,0.1039244,0.03790697,0.03159403,0.06444573,0.02960449,0.06848638,0.02185895
3786.063,0.1038717,0.03788839,0.03137254,0.06433284,0.02950546,0.06861882,0.02188176
3786.545,0.1038518,0.03795347,0.03115927,0.0642435,0.02937475,0.06876379,0.02185588
3787.027,0.1038509,0.0380682,0.03099059,0.06415836,0.02923363,0.06891359,0.02179168
3787.509,0.103852,0.03819866,0.03089203,0.06405913,0.02910154,0.06906281,0.02171036
3787.991,0.1038405,0.03831409,0.0308759,0.06393556,0.02899384,0.06920637,0.02163658
3788.473,0.1038101,0.03839226,0.03093806,0.06379301,0.02891593,0.06933801,0.02158761
3788.955,0.1037666,0.03842307,0.03106035,0.06365034,0.02886407,0.06944942,0.02156644
3789.437,0.1037263,0.03840725,0.03121594,0.06353818,0.02882688,0.06952855,0.02156156
3789.919,0.1037111,0.03835465,0.03137824,0.06348878,0.02879052,0.0695615,0.02155222
3790.402,0.1037395,0.03828061,0.03153044,0.06352646,0.02874521,0.06953624,0.02151905
3790.884,0.1038214,0.03820277,0.03166743,0.06366166,0.02868858,0.06944601,0.02145099
3791.366,0.1039525,0.03813655,0.03179508,0.06388529,0.02862668,0.06929469,0.02135149
3791.848,0.104116,0.03809207,0.03192376,0.06417208,0.0285703,0.069097,0.02123503
3792.33,0.104286,0.03807517,0.03205994,0.064484,0.02853095,0.06887843,0.02112196
3792.812,0.1044359,0.03808718,0.03219918,0.06478097,0.02851453,0.06866793,0.02102938
3793.294,0.104544,0.03812578,0.03232424,0.06502897,0.02851864,0.06849005,0.02096529
3793.776,0.1045935,0.03818407,0.03240474,0.06520198,0.02853268,0.06836243,0.02092826
3794.259,0.1045755,0.03824901,0.03240492,0.06528628,0.02853986,0.06829001,0.02090864
3794.741,0.1044887,0.03829814,0.03229418,0.06528052,0.02852221,0.06826455,0.02089297
3795.223,0.1043438,0.03829613,0.03206176,0.06519614,0.0284653,0.06826649,0.02086739
3795.705,0.1041608,0.03820492,0.03172996,0.06505559,0.02836789,0.0682741,0.02082767
3796.187,0.1039645,0.03799964,0.03135512,0.06488926,0.02824629,0.06827274,0.02078312
3796.669,0.1037759,0.03768463,0.03101033,0.06472915,0.02813087,0.06826304,0.02075578
3797.151,0.1036054,0.03729189,0.03074929,0.06459901,0.02805004,0.06825828,0.0207656
3797.633,0.1034556,0.03686735,0.03059165,0.06450963,0.0280186,0.06827369,0.02082134
3798.115,0.1033287,0.03645878,0.03052481,0.06446136,0.02803251,0.06831629,0.02091955
3798.598,0.1032336,0.0361055,0.03051941,0.06444862,0.02807231,0.06837896,0.02105038
3799.08,0.1031895,0.03584591,0.03054111,0.06446891,0.02810911,0.06843785,0.02120116
3799.562,0.103227,0.03571977,0.03055732,0.0645223,0.02810499,0.0684542,0.02135179
3800.044,0.1033818,0.0357607,0.03054572,0.06460695,0.02802138,0.068386,0.02147212
3800.526,0.1036738,0.03597528,0.03049891,0.06470311,0.02783115,0.06820842,0.02151831
3801.008,0.1040641,0.03631935,0.0304357,0.06476948,0.02754921,0.06794569,0.02146532
3801.49,0.1044451,0.03671378,0.03039179,0.064776,0.02724482,0.06767081,0.02134537
3801.972,0.1046967,0.03708995,0.03040199,0.06473389,0.02700794,0.06746095,0.02124026
3802.455,0.1047674,0.03742739,0.03048166,0.064689,0.02689008,0.06734691,0.02121974
3802.937,0.1046887,0.03773739,0.03062862,0.06467819,0.02688682,0.0673129,0.02129615
3803.419,0.1045302,0.03803999,0.03083683,0.06471317,0.02696617,0.06732596,0.02144315
3803.901,0.1043641,0.03834441,0.03110195,0.06478563,0.02709258,0.06735913,0.02161754
3804.383,0.1042434,0.03864704,0.0314208,0.0648802,0.02723926,0.06740198,0.02177839
3804.865,0.1042032,0.03892435,0.03178396,0.06498434,0.0273879,0.0674601,0.02188311
3805.347,0.1042525,0.03913381,0.03216723,0.06508638,0.02752551,0.06755174,0.02188881
3805.829,0.1043715,0.03923007,0.03252885,0.0651715,0.02763995,0.06769638,0.02176232
3806.312,0.1045103,0.03918882,0.03281144,0.06521643,0.02771845,0.06789713,0.02149856
3806.793,0.1046041,0.03904295,0.03296935,0.06520222,0.02775661,0.06812803,0.02115012
3807.276,0.1046072,0.03887069,0.03299293,0.06512975,0.02776409,0.06834273,0.02080964
3807.758,0.1045135,0.03875567,0.03290702,0.06501739,0.02776024,0.06849828,0.02056683
3808.24,0.1043536,0.03873774,0.03274848,0.06488711,0.02776165,0.06857697,0.02046232
3808.722,0.1041712,0.03881038,0.0325457,0.06474993,0.02777353,0.06858578,0.02048831
3809.204,0.1040028,0.03894098,0.0323144,0.06461002,0.02779355,0.06854624,0.0206153
3809.686,0.1038637,0.03908938,0.0320621,0.06446923,0.02781583,0.06848434,0.02080842
3810.168,0.1037479,0.03922156,0.03179557,0.06433427,0.02783538,0.06842413,0.02103824
3810.65,0.1036306,0.03931436,0.03152696,0.0642198,0.02785156,0.06838474,0.02127975
3811.133,0.1034793,0.03936244,0.03127198,0.06414308,0.02786843,0.06837609,0.02151376
3811.615,0.1032641,0.03937678,0.03104576,0.06411973,0.02789385,0.06839923,0.02172475
3812.097,0.1029685,0.03938265,0.03085884,0.0641608,0.02793984,0.06844754,0.02190068
3812.579,0.1025953,0.03941204,0.03071183,0.06427184,0.02801983,0.06851063,0.0220353
3813.061,0.1021696,0.03949824,0.03059809,0.06445646,0.02814878,0.06857733,0.02212683
3813.543,0.1017441,0.03967083,0.03050842,0.06471779,0.02834052,0.06863559,0.02217571
3814.025,0.1013946,0.03994852,0.03044195,0.06505656,0.02860394,0.06867406,0.02218153
3814.507,0.1012216,0.04032821,0.03041518,0.06545692,0.02893029,0.06868127,0.02213791
3814.99,0.1013189,0.04077378,0.0304665,0.06586771,0.02927983,0.0686485,0.02203658
3815.472,0.1017107,0.0412275,0.03063795,0.06621116,0.02958963,0.06857671,0.02188129
3815.954,0.1023046,0.04163586,0.03094758,0.06641703,0.02979931,0.06848061,0.02170214
3816.436,0.1029263,0.0419839,0.03136909,0.06647139,0.02989292,0.06838394,0.02154533
3816.918,0.1034343,0.04228923,0.03184827,0.06641604,0.02989636,0.06830575,0.0214403
3817.4,0.1037665,0.04258204,0.03232841,0.06631242,0.02984948,0.06825643,0.02139294
3817.882,0.1039361,0.04288112,0.03276451,0.06620888,0.02977974,0.06823698,0.02139397
3818.364,0.1039863,0.0431873,0.03312591,0.06612747,0.0296954,0.0682449,0.02143746
3818.846,0.1039582,0.04347445,0.03337703,0.06607562,0.02959603,0.06827758,0.02153028
3819.329,0.1038784,0.0436812,0.03347338,0.06604072,0.02948057,0.06833671,0.02168402
3819.811,0.1037556,0.04372095,0.03336759,0.06598911,0.02935657,0.06842864,0.02189623
3820.293,0.1035997,0.04351189,0.03303786,0.06586293,0.02924213,0.06855958,0.02211839
3820.775,0.1034289,0.04306285,0.03253029,0.06562077,0.02915991,0.0687234,0.0222706
3821.257,0.1032639,0.0424946,0.03195343,0.06529114,0.02912327,0.06889489,0.02229815
3821.739,0.103121,0.04195589,0.0314175,0.06496123,0.0291258,0.06903756,0.0222022
3822.221,0.1030135,0.04152134,0.03098034,0.06471417,0.02914819,0.06912015,0.02201946
3822.703,0.102957,0.04118524,0.03065082,0.06458136,0.029168,0.06912447,0.02178245
3823.186,0.1029688,0.0409062,0.03042033,0.06455031,0.0291677,0.06904072,0.02151396
3823.667,0.103059,0.04064252,0.03028049,0.06458627,0.02914057,0.06886894,0.02123341
