absorbance_3.9_0,3.9_0,3.9_1,3.9_2A,3.9_3A,3.9_4,3.9_5
3214.754,0.01143235,0.02937053,0.06885803,0.04527532,0.02397914,0.04418502
3215.236,0.01139994,0.02918031,0.06882612,0.04529268,0.02374209,0.04389731
3215.719,0.01135764,0.02902959,0.06880474,0.04530054,0.02356565,0.04363547
3216.201,0.01130957,0.02895181,0.06877317,0.04529667,0.02347404,0.04343748
3216.683,0.0112612,0.02897628,0.06870449,0.04529095,0.02345803,0.04332105
3217.165,0.01122046,0.02912322,0.06857452,0.04529728,0.0234838,0.04327751
3217.647,0.01119644,0.02939311,0.06837364,0.04532199,0.02350961,0.04327131
3218.129,0.01119715,0.02976315,0.06811233,0.0453592,0.02350569,0.04325409
3218.611,0.01122727,0.03018405,0.06782128,0.04539013,0.02346292,0.04317655
3219.093,0.01128492,0.03059095,0.06754385,0.04539189,0.02339896,0.04301086
3219.575,0.01136052,0.03092241,0.06732313,0.04535053,0.02334809,0.04276088
3220.058,0.01143723,0.03113142,0.06719661,0.04526939,0.02334982,0.04246536
3220.54,0.01149597,0.03120211,0.06718326,0.04517319,0.02343048,0.0421854
3221.022,0.01152165,0.03114937,0.06728068,0.04509949,0.02359243,0.04198284
3221.504,0.01150753,0.03101304,0.06746266,0.04508916,0.02381114,0.04190598
3221.986,0.01145896,0.03084161,0.06768384,0.04516765,0.02404297,0.04197028
3222.468,0.01139168,0.03067524,0.06788867,0.04533507,0.02423807,0.04215684
3222.95,0.0113288,0.03053956,0.06801937,0.04556228,0.02435193,0.04241693
3223.432,0.01129239,0.03043874,0.06803561,0.04579858,0.02435944,0.04269125
3223.915,0.01129707,0.03036287,0.06792714,0.04598752,0.02425933,0.04292689
3224.396,0.01134725,0.03029602,0.06772394,0.04607997,0.02407396,0.0430892
3224.879,0.01143573,0.03022721,0.06749213,0.04605365,0.02384109,0.04317208
3225.361,0.01154786,0.03015641,0.06731992,0.04591871,0.02360566,0.04319243
3225.843,0.01166496,0.03009635,0.06729918,0.04571661,0.02341277,0.04318379
3226.325,0.01177193,0.03006754,0.06748952,0.04550549,0.0232975,0.04318015
3226.807,0.01185827,0.03009132,0.06790251,0.045345,0.02328169,0.04320597
3227.289,0.01191921,0.03018341,0.06849054,0.04527982,0.02337232,0.04327081
3227.771,0.01195392,0.03034547,0.06916252,0.04532479,0.02356081,0.04336759
3228.253,0.01196208,0.03056378,0.06980249,0.04546414,0.02382449,0.0434783
3228.736,0.01194234,0.03080688,0.07029873,0.04565673,0.02412866,0.0435809
3229.218,0.01189193,0.03103324,0.07057862,0.04585392,0.0244354,0.04365941
3229.7,0.01180801,0.03119343,0.07061462,0.04601017,0.02470626,0.04370673
3230.182,0.01169022,0.03124108,0.07042976,0.04609517,0.02491144,0.04372773
3230.664,0.01154328,0.03114551,0.07008056,0.04609971,0.02503593,0.04373692
3231.146,0.01137743,0.03089892,0.06964546,0.04603057,0.02508151,0.04375526
3231.628,0.01120782,0.03052472,0.06920538,0.04590335,0.02506473,0.04380389
3232.11,0.01105022,0.03007227,0.06882489,0.04573308,0.02500946,0.04389732
3232.593,0.01091919,0.02961307,0.06855247,0.04553174,0.0249402,0.04403932
3233.075,0.01082389,0.02922338,0.06841312,0.04530828,0.02487434,0.04421806
3233.557,0.0107664,0.02896184,0.06840831,0.0450725,0.02481712,0.04440868
3234.039,0.01074181,0.02886078,0.06852042,0.04484239,0.0247667,0.04457431
3234.521,0.01073901,0.02891544,0.06871514,0.04464464,0.02471807,0.04467658
3235.003,0.01074461,0.02909,0.06895231,0.04450886,0.02467138,0.04468875
3235.485,0.01074394,0.02932679,0.06918935,0.04446196,0.02463516,0.04460321
3235.967,0.01072588,0.02956727,0.06939366,0.04451514,0.02462585,0.04444026
3236.449,0.01068494,0.02976933,0.06954784,0.04465837,0.0246603,0.04424229
3236.932,0.01062204,0.02991285,0.06964745,0.04486123,0.02474903,0.0440687
3237.414,0.01054566,0.03000224,0.06969751,0.04508384,0.02488665,0.04397331
3237.896,0.01046899,0.0300562,0.06970222,0.04529243,0.02505202,0.04398714
3238.378,0.01040944,0.0300968,0.06965973,0.04546882,0.02520987,0.04410682
3238.86,0.01038316,0.03013721,0.0695605,0.04561984,0.02532367,0.04429242
3239.342,0.01040256,0.03017868,0.06939364,0.04577085,0.02536596,0.04448028
3239.824,0.01047298,0.03021209,0.06915606,0.04595605,0.0253254,0.04459853
3240.306,0.01059116,0.0302264,0.06886183,0.04620087,0.02520951,0.04459566
3240.789,0.01074499,0.03021545,0.0685432,0.04651209,0.02503939,0.04445486
3241.271,0.0109144,0.03018212,0.0682475,0.04687405,0.02484211,0.0441991
3241.753,0.01107625,0.03013731,0.06801974,0.04725605,0.02463897,0.04388108
3242.235,0.0112073,0.03009326,0.06789143,0.04762122,0.02444016,0.04356555
3242.717,0.01128682,0.03005808,0.06787197,0.04793632,0.02424554,0.04331008
3243.199,0.01130209,0.03003186,0.06794879,0.04817959,0.02404758,0.04314371
3243.681,0.01124912,0.03000837,0.0680953,0.0483369,0.02383913,0.04306466
3244.163,0.01113416,0.02998195,0.06828287,0.04839767,0.0236191,0.04304383
3244.646,0.01097179,0.02995371,0.0684927,0.04835115,0.0233962,0.04304212
3245.127,0.01078439,0.02993728,0.06871597,0.04818612,0.02318663,0.04302463
3245.61,0.01059828,0.02995547,0.06894895,0.04790047,0.02301122,0.0429756
3246.092,0.01043759,0.03002852,0.06918564,0.0475087,0.02288645,0.04290267
3246.574,0.01032462,0.03016407,0.0694095,0.04705202,0.02282333,0.04283148
3247.056,0.01027563,0.03034536,0.06959732,0.04659595,0.02282498,0.04279524
3247.538,0.01029904,0.03053384,0.06972857,0.04621287,0.02288711,0.04282117
3248.02,0.01039587,0.03067051,0.06979649,0.04596923,0.02300021,0.04292558
3248.502,0.01055797,0.03069613,0.06981671,0.04589943,0.02315075,0.04310858
3248.984,0.01076963,0.03057283,0.06982251,0.04599403,0.02332354,0.04335799
3249.467,0.01100718,0.03029633,0.06985538,0.0461988,0.02350051,0.04365192
3249.949,0.01124301,0.02990583,0.06994287,0.04643152,0.02366203,0.04396458
3250.431,0.01145114,0.0294724,0.07008437,0.04661282,0.02379134,0.04427178
3250.913,0.01160915,0.02908975,0.07024536,0.04668452,0.02387322,0.04455051
3251.395,0.01170304,0.02884465,0.07036971,0.04663292,0.02389837,0.0447831
3251.877,0.01172961,0.02879426,0.07040386,0.04648615,0.02386408,0.04495894
3252.359,0.01169531,0.02895722,0.07031538,0.0463024,0.02377443,0.04507541
3252.841,0.01161304,0.02930597,0.07011327,0.04614376,0.02364029,0.04513888
3253.323,0.01149941,0.02977816,0.06984342,0.04605256,0.02347694,0.04516294
3253.806,0.01137089,0.03028599,0.06957629,0.04604185,0.02330485,0.0451666
3254.288,0.01124064,0.03074205,0.06937473,0.04609378,0.02314731,0.04516656
3254.77,0.01111757,0.03107611,0.06927057,0.04617491,0.02302698,0.04517361
3255.252,0.01100738,0.03124283,0.06925423,0.0462523,0.02296694,0.04518986
3255.734,0.01091351,0.03123261,0.06928081,0.04631029,0.02298428,0.04521031
3256.216,0.01083847,0.03106706,0.06929031,0.04635336,0.02308745,0.04522663
3256.698,0.01078405,0.03079562,0.06922925,0.04639902,0.02327241,0.04523195
3257.18,0.01075027,0.03048076,0.06907343,0.04646326,0.02352252,0.04522393
3257.663,0.01073466,0.03018725,0.06883217,0.046548,0.02380767,0.04520508
3258.145,0.01073289,0.02996889,0.06854191,0.04663295,0.02408769,0.04517963
3258.627,0.01073938,0.02985329,0.06824929,0.04668265,0.02432153,0.04514955
3259.109,0.01075058,0.02983763,0.06799546,0.04665753,0.02447207,0.04511184
3259.591,0.01076722,0.02988938,0.06780541,0.04653158,0.02451208,0.04505863
3260.073,0.01079415,0.02996044,0.06768321,0.04630684,0.02443187,0.04498178
3260.555,0.01083992,0.03000021,0.06761829,0.04601679,0.02423874,0.04487677
3261.037,0.01091174,0.0299749,0.0675927,0.04572179,0.02395933,0.04474831
3261.52,0.01101127,0.02988099,0.06759063,0.04548588,0.02363363,0.04460953
3262.002,0.0111306,0.02974613,0.06760062,0.04536337,0.02331426,0.04448081
3262.484,0.01125176,0.02962053,0.06761704,0.04537712,0.02305704,0.0443835
3262.966,0.01135176,0.02955487,0.06763805,0.04551316,0.02290848,0.0443332
3263.448,0.01140676,0.02958577,0.06766358,0.04572294,0.02289984,0.04433665
3263.93,0.01140062,0.02971973,0.06769399,0.04593877,0.02303541,0.04438948
3264.412,0.01133032,0.02993271,0.06772995,0.04609963,0.02329043,0.04447783
3264.894,0.01120792,0.03017868,0.0677724,0.04616278,0.02361045,0.04458055
3265.376,0.01105796,0.03040896,0.06782168,0.04612046,0.0239238,0.04467228
3265.859,0.0109093,0.03059224,0.06787699,0.04599713,0.02416368,0.04472899
3266.341,0.01079116,0.03072261,0.06793475,0.0458407,0.02427841,0.04472748
3266.823,0.01072414,0.03082016,0.06798961,0.0457022,0.02425244,0.04465227
3267.305,0.01071853,0.03091701,0.06803605,0.04561772,0.02410791,0.0444992
3267.787,0.01077386,0.03104316,0.06807064,0.04560095,0.02390135,0.04427886
3268.269,0.01088146,0.03120839,0.06809317,0.04564017,0.0237058,0.04401702
3268.751,0.01102694,0.03139728,0.06810768,0.0457085,0.02358856,0.04374882
3269.233,0.01119136,0.03157049,0.06811994,0.04577523,0.02359866,0.04351319
3269.716,0.01135396,0.03167976,0.06813461,0.04582146,0.02374978,0.04333698
3270.198,0.01149384,0.03168397,0.06815322,0.04584491,0.02402147,0.04322613
3270.68,0.01158942,0.03156003,0.0681728,0.04585955,0.0243646,0.04316158
3271.162,0.01162432,0.03131332,0.06818813,0.04588655,0.02471897,0.0431054
3271.644,0.01158926,0.0309757,0.06819376,0.04594305,0.02502749,0.04301497
3272.126,0.01148697,0.03060109,0.06818593,0.04603471,0.0252444,0.04285911
3272.608,0.01133216,0.03025028,0.06816427,0.04615225,0.02534685,0.04263452
3273.09,0.01115084,0.0299817,0.06813082,0.04627613,0.02533394,0.04237045
3273.573,0.01097571,0.02984137,0.06808905,0.04638302,0.02522371,0.04212208
3274.055,0.01083565,0.02985011,0.06804226,0.04645598,0.02504486,0.04194738
3274.537,0.010751,0.03000085,0.06799363,0.04648675,0.02483105,0.04188963
3275.019,0.01072845,0.03025627,0.06794791,0.04647491,0.02461528,0.04195965
3275.501,0.01076063,0.03055854,0.06791115,0.04642398,0.02442203,0.04213362
3275.983,0.01083105,0.03083612,0.06789172,0.04633577,0.02426719,0.04236212
3276.465,0.0109202,0.03102069,0.06789848,0.04620973,0.02415671,0.04258876
3276.947,0.01101391,0.03106812,0.06793574,0.04604593,0.02408699,0.0427753
3277.429,0.01110571,0.03096771,0.06800295,0.04584936,0.02404828,0.04290934
3277.912,0.01119784,0.03074885,0.06809124,0.04563656,0.02402828,0.04300843
3278.394,0.01129675,0.03047004,0.06818754,0.04543346,0.02401684,0.04310638
3278.876,0.01140786,0.03020693,0.06827579,0.04527534,0.02400883,0.04323846
3279.358,0.01152949,0.03002783,0.06834295,0.0451965,0.02400509,0.04342405
3279.84,0.01165066,0.02997095,0.06838216,0.04522088,0.02401064,0.0436589
3280.322,0.01175131,0.03003751,0.06839366,0.04535775,0.02403076,0.04391689
3280.804,0.01180774,0.0301896,0.06838394,0.04559704,0.02406664,0.04416071
3281.286,0.01180051,0.03036685,0.06836328,0.04591459,0.02411239,0.04435796
3281.769,0.01172015,0.03049994,0.06834324,0.04627373,0.02415559,0.04448842
3282.25,0.01157214,0.03053452,0.06833362,0.04663264,0.02418052,0.04455142
3282.733,0.01137626,0.03044458,0.06834014,0.04695104,0.02417488,0.04455925
3283.215,0.01116426,0.03023317,0.06836339,0.04718848,0.02413381,0.04453136
3283.697,0.01097068,0.02992852,0.06839646,0.04731142,0.02406466,0.04448398
3284.179,0.01082401,0.02957018,0.06842652,0.04729803,0.02398517,0.0444243
3284.661,0.01074249,0.02920113,0.06843551,0.04714124,0.02392145,0.04435135
3285.143,0.01072849,0.02885612,0.06840635,0.04685628,0.02389948,0.04425925
3285.625,0.01077047,0.02856002,0.06832901,0.04647993,0.02393912,0.0441431
3286.107,0.01084634,0.02833017,0.06820673,0.04607063,0.02405085,0.04400292
3286.59,0.01093132,0.02817856,0.06805746,0.04569333,0.02423283,0.0438459
3287.072,0.0110029,0.02811387,0.06791074,0.04540802,0.02447229,0.04368525
3287.554,0.01104443,0.02814287,0.06779941,0.04525869,0.02474689,0.0435402
3288.036,0.01104852,0.02826783,0.06774566,0.04526131,0.02502971,0.04343144
3288.518,0.01101588,0.02848391,0.06775267,0.04540409,0.02529028,0.04338045
3289.0,0.01095342,0.02877841,0.06780234,0.04565246,0.02549542,0.04340791
3289.482,0.01087235,0.02913119,0.06786346,0.04596299,0.02561381,0.04352761
3289.964,0.01078572,0.02951636,0.06790558,0.04629126,0.02561622,0.043744
3290.447,0.01070773,0.02990458,0.06791389,0.04659946,0.02548077,0.0440447
3290.929,0.01065089,0.03026957,0.06789862,0.04686189,0.02519944,0.04440045
3291.411,0.0106251,0.03058819,0.06789265,0.04706159,0.02478471,0.04476345
3291.893,0.01063451,0.03084569,0.06793904,0.04718983,0.02427359,0.04507387
3292.375,0.01067596,0.03103761,0.06806877,0.04724625,0.02372297,0.04527747
3292.857,0.01073663,0.03117013,0.06828895,0.04724025,0.02320474,0.04533412
3293.339,0.01079681,0.03125886,0.06857571,0.04719179,0.02279147,0.04523202
3293.821,0.01083596,0.03132188,0.06888678,0.04712669,0.02253276,0.04499085
3294.303,0.0108371,0.0313763,0.06917459,0.04707392,0.02245063,0.04465797
3294.786,0.01079463,0.03143047,0.06940635,0.04705473,0.02252761,0.04429683
3295.268,0.01071755,0.0314827,0.06957382,0.04707485,0.02271376,0.04396794
3295.75,0.01062871,0.03151996,0.06968823,0.04712103,0.02293535,0.04372268
3296.232,0.01055968,0.03152439,0.06976718,0.04716409,0.02311646,0.04358941
3296.714,0.01053876,0.03148124,0.06981658,0.04717092,0.02320397,0.04357048
3297.196,0.01058434,0.03138395,0.06981958,0.04711465,0.02317884,0.0436452
3297.678,0.01069601,0.03123868,0.0697381,0.04698829,0.0230667,0.04377652
3298.16,0.0108565,0.031061,0.06952871,0.04680743,0.02292542,0.0439213
3298.643,0.01103508,0.03087201,0.0691621,0.04660705,0.02283195,0.04403495
3299.125,0.01120048,0.03069098,0.06864468,0.04642786,0.02285218,0.0440831
3299.607,0.01133115,0.03053146,0.06802388,0.04630287,0.02301806,0.04404656
3300.089,0.01141981,0.03040245,0.06738535,0.04624939,0.02331917,0.04392321
3300.571,0.01147482,0.03031155,0.06682616,0.04626392,0.02370225,0.04373011
3301.053,0.01151327,0.03026971,0.0664288,0.04632745,0.02408941,0.04349816
3301.535,0.01155273,0.03029361,0.06624428,0.046413,0.024395,0.04326728
3302.017,0.0116014,0.03040148,0.0662768,0.04649631,0.02455701,0.04307281
3302.5,0.01165466,0.03060448,0.06649043,0.04656126,0.02455179,0.04293657
3302.981,0.01169579,0.03089735,0.06682046,0.04660219,0.02439955,0.04286153
3303.464,0.01170429,0.03125205,0.06719834,0.0466225,0.02415558,0.04283121
3303.946,0.01166373,0.03161832,0.0675648,0.04663116,0.02389488,0.04281806
3304.428,0.01156875,0.03193131,0.06787815,0.04664008,0.02369287,0.04279547
3304.91,0.01142765,0.03213402,0.06812052,0.04666016,0.02360111,0.04275239
3305.392,0.01125985,0.03218809,0.0682905,0.0466991,0.02364045,0.04269934
3305.874,0.01109058,0.03208695,0.06839824,0.04675766,0.02379716,0.04266763
3306.356,0.01094222,0.03185549,0.06845774,0.04682671,0.02403212,0.04269435
3306.838,0.01083145,0.03154062,0.06848259,0.0468831,0.02428929,0.04280977
3307.321,0.01076687,0.03119547,0.06848332,0.04689022,0.0245088,0.04301859
3307.803,0.01074965,0.03085854,0.06846523,0.04680742,0.02464458,0.0432949
3308.285,0.01077647,0.03054682,0.06842943,0.04659867,0.02466832,0.0435853
3308.767,0.01084093,0.03025289,0.06837536,0.04624932,0.0245776,0.04382552
3309.249,0.01093488,0.02995639,0.06830469,0.04577622,0.02439263,0.043966
3309.731,0.01104722,0.02963942,0.06822478,0.04523201,0.02415351,0.04398354
3310.213,0.0111638,0.02930278,0.06815036,0.04469684,0.02390832,0.04388939
3310.695,0.01126924,0.02897172,0.06809913,0.04425547,0.02370011,0.04372015
3311.177,0.01134806,0.02869422,0.06808694,0.04398537,0.02356228,0.04352286
3311.66,0.01138954,0.0285248,0.06811848,0.04393165,0.0235103,0.04333502
3312.142,0.01139136,0.02850378,0.06818232,0.04409763,0.02354017,0.04317303
3312.624,0.01136051,0.02864455,0.06824935,0.04444371,0.02363135,0.04303374
3313.106,0.01131105,0.02892175,0.06828228,0.04489916,0.02375543,0.04290246
3313.588,0.01125851,0.02928038,0.06824873,0.04538366,0.02388375,0.04276899
3314.07,0.01121577,0.02964343,0.06813179,0.04581981,0.02399343,0.04263799
3314.552,0.01118758,0.02993785,0.06793952,0.0461545,0.02407308,0.04253249
3315.034,0.01117119,0.03011204,0.06770027,0.04636522,0.02412121,0.04248454
3315.517,0.01115788,0.03014223,0.06745599,0.04645843,0.02414331,0.04252406
3315.999,0.01113889,0.03003697,0.06724475,0.04646287,0.02414645,0.0426635
3316.481,0.01110945,0.02982668,0.06708957,0.04641934,0.02413591,0.04289261
3316.963,0.01107017,0.02955441,0.0669944,0.04637168,0.02411368,0.04318195
3317.445,0.01102634,0.02926065,0.06694663,0.04635391,0.02407864,0.04349684
3317.927,0.01098467,0.0289764,0.06692609,0.04638463,0.02402812,0.04381156
3318.409,0.01095068,0.02872541,0.06691364,0.04646489,0.02395883,0.04411862
3318.891,0.01092595,0.02852371,0.06689888,0.04657972,0.02386794,0.04442799
3319.374,0.01090945,0.0283867,0.06687897,0.04670426,0.02375302,0.04475743
3319.856,0.01089966,0.02833025,0.06685466,0.04681177,0.02361193,0.04511717
3320.338,0.01089687,0.02836683,0.06682632,0.0468847,0.02344552,0.04549735
3320.82,0.01090431,0.02849797,0.06679313,0.04691893,0.02326111,0.04586361
3321.302,0.01092592,0.02870728,0.06675726,0.04692519,0.02307655,0.04616347
3321.784,0.01096381,0.02895894,0.06672863,0.04692317,0.02291958,0.04634596
3322.266,0.01101494,0.02920142,0.06672968,0.04693383,0.02282651,0.04637485
3322.748,0.01106994,0.02937936,0.06679243,0.04697072,0.02283322,0.0462442
3323.23,0.01111623,0.02945649,0.0669463,0.04703307,0.02296078,0.04597858
3323.713,0.01114134,0.02942567,0.06720742,0.04710553,0.02320525,0.04562851
3324.195,0.01113814,0.02931933,0.06756616,0.04716273,0.02353059,0.04525485
3324.677,0.01110817,0.02919668,0.06798702,0.04717922,0.02387628,0.04490873
3325.159,0.01106089,0.02913209,0.06841343,0.04713514,0.02416549,0.04462781
3325.641,0.01101029,0.02918619,0.06878606,0.04702365,0.02432812,0.04442874
3326.123,0.01096797,0.02938364,0.0690622,0.04685044,0.02432452,0.04431109
3326.605,0.01094085,0.02970563,0.06922383,0.04663246,0.02415346,0.04426367
3327.087,0.01092759,0.03009327,0.069282,0.04639249,0.02385635,0.04426977
3327.57,0.01092119,0.03047392,0.06926593,0.04615265,0.0235009,0.04431087
3328.052,0.01091313,0.03077869,0.06921203,0.04593399,0.02316798,0.04436463
3328.534,0.01089784,0.03097262,0.06914934,0.04575239,0.02292495,0.04440441
3329.016,0.01087527,0.03106258,0.06909317,0.04561806,0.02280984,0.04440248
3329.498,0.01085084,0.03109349,0.06904934,0.0455358,0.02282944,0.0443286
3329.98,0.01083219,0.03112691,0.06902163,0.0455036,0.02296255,0.04415914
3330.462,0.01082605,0.03121516,0.06901811,0.04551282,0.02317238,0.04388258
3330.944,0.01083562,0.03138354,0.06905652,0.04554897,0.02341642,0.04350466
3331.427,0.01085975,0.03161533,0.06915696,0.04559548,0.02365775,0.04305056
3331.909,0.01089415,0.03185815,0.06933446,0.04563902,0.02386914,0.04256255
3332.391,0.010934,0.03203585,0.06958774,0.04567282,0.02403024,0.04209884
3332.873,0.01097434,0.03207787,0.06989542,0.04570006,0.02412908,0.04172134
3333.355,0.01101146,0.03193849,0.0702154,0.0457331,0.02416138,0.04148759
3333.837,0.01104046,0.03161094,0.07049131,0.04578997,0.02413275,0.04144323
3334.319,0.01105586,0.03113035,0.07066824,0.04588679,0.02406042,0.04160683
3334.801,0.01105124,0.03056529,0.07070239,0.04603226,0.02397324,0.04196504
3335.283,0.01102207,0.03000201,0.07057019,0.04622236,0.02390611,0.04246709
3335.766,0.01096852,0.02951575,0.07027463,0.04643962,0.02388652,0.04303693
3336.248,0.01089824,0.02915846,0.06984338,0.04665484,0.02392406,0.04358232
3336.73,0.01082667,0.02894676,0.06932472,0.04683105,0.02400116,0.04401641
3337.212,0.01077092,0.02886376,0.06877269,0.04693424,0.02407802,0.04428398
3337.694,0.01074587,0.02887063,0.06824015,0.04693659,0.02410237,0.0443694
3338.176,0.01075697,0.02892167,0.06776633,0.04682499,0.0240289,0.04430095
3338.658,0.01079646,0.02898348,0.06736799,0.0466042,0.02383973,0.04413586
3339.14,0.01084574,0.02903961,0.06704075,0.04629832,0.02355243,0.04394535
3339.623,0.01087965,0.02909266,0.06676448,0.04594763,0.02321915,0.04379116
3340.104,0.01087743,0.02915576,0.0665179,0.04559729,0.02290573,0.04370692
3340.587,0.0108273,0.02924288,0.06629154,0.04529151,0.02267709,0.04369599
3341.069,0.01073306,0.0293565,0.06609983,0.04505939,0.02257109,0.04373465
3341.551,0.01061137,0.02948329,0.06597962,0.04490646,0.02258717,0.04378816
3342.033,0.01048804,0.02959565,0.06598226,0.04481511,0.02268796,0.04382357
3342.515,0.01038939,0.02966211,0.06615035,0.04474976,0.02281459,0.04382392
