absorbance_2.2_1,2.2_1,2.2_2,2.2_3,2.2_4,6.10_1 (1),6.10_2,6.10_3,6.10_4
3758.1,0.09432057,0.01811924,0.06547992,0.02614938,0.08623829,0.02772825,0.0214675,0.07178356
3758.582,0.09411497,0.01757575,0.06538689,0.02597701,0.08611888,0.02748457,0.02150556,0.07159261
3759.064,0.09392117,0.01705822,0.0653459,0.02578238,0.08609354,0.02729027,0.02129721,0.07145063
3759.546,0.09375469,0.01666818,0.06536192,0.02560173,0.08614837,0.02716567,0.02089882,0.07137351
3760.028,0.0936176,0.01647961,0.06542815,0.02546264,0.08624106,0.02711873,0.02039881,0.07135641
3760.51,0.09350469,0.01650906,0.0655319,0.02537133,0.08632087,0.02714475,0.01987789,0.07137804
3760.992,0.09341196,0.01672157,0.06566133,0.02531566,0.08634708,0.02723097,0.01938145,0.0714134
3761.475,0.09334116,0.01705483,0.06580603,0.02527425,0.08629413,0.02736052,0.01892681,0.07144145
3761.957,0.09330047,0.01744481,0.06595691,0.02522705,0.08615524,0.02751752,0.01851208,0.07145084
3762.439,0.09330233,0.01784256,0.06610318,0.02516073,0.08593779,0.02769015,0.01813462,0.07143991
3762.921,0.09335925,0.01820923,0.06622883,0.02506766,0.085663,0.02787368,0.01780107,0.07141592
3763.403,0.09347688,0.01851925,0.06631207,0.02494928,0.08536384,0.02806887,0.01753077,0.0713943
3763.885,0.09364506,0.01875373,0.06632833,0.02481544,0.08508329,0.0282775,0.01735261,0.07139491
3764.367,0.09382965,0.01889765,0.06625509,0.02468729,0.08487047,0.02849409,0.01729554,0.07143677
3764.849,0.09397819,0.01894713,0.0660858,0.02459194,0.08476318,0.02870365,0.01737097,0.07152695
3765.332,0.09403775,0.01891256,0.06583767,0.02455223,0.08477329,0.02888429,0.01756064,0.07165291
3765.813,0.09397646,0.01881883,0.06555025,0.02457786,0.08488282,0.02901313,0.01781914,0.07178447
3766.296,0.09379642,0.01869286,0.06526788,0.02465953,0.08505651,0.02907463,0.01809377,0.07188888
3766.778,0.09352963,0.01855817,0.0650282,0.02477759,0.08525957,0.02905857,0.01834416,0.07194313
3767.26,0.09322713,0.01843233,0.0648563,0.02490568,0.08546768,0.02895988,0.01854691,0.0719424
3767.742,0.09294412,0.0183279,0.06476437,0.02501968,0.0856694,0.02877998,0.01869501,0.07190143
3768.224,0.09273522,0.01825436,0.0647556,0.02509327,0.08585785,0.02853554,0.01878622,0.0718518
3768.706,0.09264239,0.01821674,0.06482371,0.02510267,0.08602367,0.02826645,0.01881963,0.07183479
3769.188,0.09267683,0.01821365,0.06495022,0.02503351,0.08615331,0.02803163,0.01879893,0.07188082
3769.67,0.0928104,0.01823459,0.06510537,0.02488966,0.08623518,0.027894,0.01873789,0.07199273
3770.153,0.09298256,0.01826266,0.06525684,0.02469288,0.08626904,0.02788952,0.0186617,0.07213743
3770.635,0.09313245,0.01828122,0.06538414,0.02447022,0.08626734,0.02800859,0.01859304,0.0722658
3771.117,0.09322229,0.0182772,0.06547944,0.02424699,0.08624944,0.02819976,0.01854996,0.07233531
3771.599,0.09324799,0.01824443,0.06554443,0.02404087,0.0862316,0.02839277,0.01854106,0.07233007
3772.081,0.09323064,0.0181834,0.06558271,0.0238636,0.08621968,0.02852646,0.01856666,0.0722608
3772.563,0.09320392,0.01809974,0.06559732,0.0237255,0.08621044,0.02855965,0.01862286,0.07215714
3773.045,0.09320221,0.0180024,0.06559013,0.02363581,0.08619327,0.02848406,0.01870118,0.07205696
3773.527,0.09324875,0.01790241,0.06556455,0.02360167,0.08615605,0.02832325,0.01879169,0.07199284
3774.01,0.09335504,0.01781207,0.06552818,0.02362611,0.08608968,0.02813067,0.01888142,0.07198812
3774.492,0.09351542,0.01774315,0.0654941,0.02370501,0.08599404,0.02797296,0.01895775,0.07204802
3774.974,0.093713,0.01770569,0.06547789,0.02382781,0.0858786,0.02790749,0.01901009,0.07216047
3775.456,0.0939224,0.01770737,0.06549504,0.0239769,0.0857613,0.02796709,0.01902971,0.07230027
3775.938,0.09411897,0.01775254,0.06555543,0.02413181,0.08566108,0.02814492,0.01901073,0.07243843
3776.42,0.09428371,0.01784172,0.06565931,0.0242728,0.08558935,0.02839668,0.01894988,0.07255103
3776.902,0.09440226,0.01796816,0.06579433,0.02437969,0.08554482,0.02864607,0.01884745,0.07262152
3777.384,0.09446506,0.01811555,0.06593579,0.02443517,0.0855104,0.02880746,0.0187088,0.07264335
3777.866,0.09446465,0.01825712,0.06605087,0.02442669,0.0854593,0.0288138,0.01854781,0.07261743
3778.349,0.09439568,0.01835469,0.06610437,0.02435103,0.08536579,0.02864161,0.01838945,0.07255021
3778.831,0.09425977,0.0183745,0.06607399,0.0242208,0.08522674,0.0283352,0.01826563,0.0724519
3779.313,0.09406897,0.01830353,0.06596219,0.02406454,0.0850704,0.0279934,0.01820198,0.07233519
3779.795,0.09384813,0.01815926,0.06579537,0.02392079,0.08494925,0.02773068,0.01820508,0.07221602
3780.277,0.09362622,0.0179797,0.06560945,0.0238206,0.08491024,0.02761611,0.01825752,0.0721109
3780.759,0.09343012,0.01780406,0.06543185,0.02378248,0.08497435,0.02765656,0.01832951,0.07203576
3781.241,0.09328359,0.01766121,0.06527367,0.02381406,0.08513445,0.02781078,0.01839218,0.07200583
3781.723,0.09320541,0.01756128,0.0651309,0.02391451,0.08536379,0.02801834,0.01842833,0.07203265
3782.206,0.09321114,0.01750134,0.06499267,0.02407631,0.08562612,0.02822242,0.01843044,0.07212436
3782.688,0.09330991,0.01746695,0.06485068,0.02428084,0.08588181,0.02837946,0.01839746,0.07228044
3783.17,0.09349781,0.01743856,0.06470515,0.02449956,0.08609738,0.02846725,0.01833252,0.07248828
3783.652,0.09374914,0.01739762,0.0645686,0.024693,0.08624697,0.02848096,0.0182422,0.07271843
3784.134,0.09401393,0.01733603,0.06446238,0.02482015,0.08631893,0.02843113,0.01813797,0.07292628
3784.616,0.09423184,0.01726373,0.06440581,0.02485531,0.08631881,0.02833679,0.01803451,0.0730681
3785.098,0.09434966,0.01720769,0.06440595,0.02479729,0.08626422,0.02821783,0.01794826,0.07311326
3785.58,0.09434223,0.01720026,0.06445063,0.0246713,0.08617673,0.02808797,0.0178946,0.07305642
3786.063,0.09421906,0.0172618,0.06451387,0.02451641,0.08607296,0.02795295,0.01788239,0.07291544
3786.545,0.0940179,0.01739448,0.06456298,0.02437587,0.08596585,0.02781485,0.01791565,0.07272181
3787.027,0.09379085,0.01757661,0.06456988,0.02428696,0.08586729,0.02767676,0.01799201,0.07251066
3787.509,0.093586,0.01777174,0.06452098,0.0242732,0.0857904,0.02754607,0.01810427,0.07230975
3787.991,0.0934407,0.01793384,0.06441898,0.02434478,0.08575092,0.0274362,0.01824041,0.07213943
3788.473,0.0933708,0.01802128,0.06428588,0.0244972,0.08576208,0.02736386,0.01838789,0.07200967
3788.955,0.09336879,0.01801083,0.06415472,0.02471331,0.08582826,0.02734323,0.01853778,0.07192049
3789.437,0.0934073,0.01790279,0.06406645,0.02496447,0.08594117,0.02738436,0.01868592,0.07186649
3789.919,0.09344932,0.0177236,0.06405653,0.02521697,0.08607773,0.02748813,0.01883256,0.07184052
3790.402,0.09346262,0.01751548,0.06414519,0.0254389,0.0862074,0.02764559,0.01897774,0.07183798
3790.884,0.09342752,0.01732809,0.06433398,0.02560337,0.08629575,0.02783677,0.0191153,0.071858
3791.366,0.09334492,0.01720091,0.06460351,0.02569631,0.08631615,0.02803347,0.01922996,0.07190283
3791.848,0.09323248,0.01715269,0.06492192,0.02571809,0.08625572,0.02820467,0.01929865,0.07197358
3792.33,0.09311955,0.01718118,0.06524846,0.02568207,0.08611551,0.02831805,0.01929665,0.07206686
3792.812,0.09303578,0.01726705,0.06554661,0.02560904,0.08590762,0.02834771,0.0192063,0.07217241
3793.294,0.09300321,0.01738437,0.06578898,0.02551958,0.08565026,0.02827738,0.01902465,0.07227467
3793.776,0.09303576,0.01750818,0.0659571,0.02542967,0.08536755,0.02810385,0.01876612,0.07235456
3794.259,0.09313777,0.01762061,0.06604365,0.02534507,0.08508742,0.02784027,0.01846283,0.07239628
3794.741,0.09330636,0.0177122,0.06605221,0.02526191,0.0848439,0.02751817,0.01815865,0.07239486
3795.223,0.09353138,0.01777703,0.06600141,0.02517046,0.08467826,0.02719028,0.01790504,0.0723639
3795.705,0.09379713,0.01781074,0.06592374,0.02506348,0.08462925,0.02691761,0.01774142,0.07233709
3796.187,0.0940835,0.01780733,0.06586209,0.02494502,0.084717,0.02675236,0.01767941,0.07235958
3796.669,0.09436759,0.01776082,0.06585996,0.02482997,0.08492906,0.02671876,0.01769379,0.07247137
3797.151,0.09462772,0.01766433,0.06594595,0.02473534,0.08522154,0.02680611,0.0177356,0.07268701
3797.633,0.09484548,0.01751509,0.06612995,0.02467308,0.08553708,0.02698151,0.0177561,0.07299668
3798.115,0.09500486,0.01731815,0.06640457,0.02464644,0.08582141,0.02720934,0.01772786,0.07337422
3798.598,0.09509214,0.01709054,0.06675263,0.02465396,0.08603822,0.02746811,0.0176544,0.07379149
3799.08,0.0950919,0.01686648,0.06714668,0.02468971,0.08616536,0.02775527,0.017564,0.07421454
3799.562,0.09498598,0.01670332,0.06754229,0.02474269,0.08618933,0.02808236,0.01750394,0.07459234
3800.044,0.09476167,0.01667186,0.06787466,0.02479963,0.08610196,0.02845869,0.01752951,0.07484954
3800.526,0.09443007,0.01683267,0.06805509,0.02484533,0.08590369,0.02885854,0.01769147,0.07488479
3801.008,0.09404934,0.01718835,0.06800697,0.02487451,0.08561712,0.02920466,0.01800958,0.0746232
3801.49,0.09370582,0.01765506,0.06772929,0.02488953,0.08528941,0.02941187,0.01844224,0.07409099
3801.972,0.09346401,0.01809982,0.06731416,0.02489157,0.08497097,0.02945424,0.01889783,0.07342457
3802.455,0.09332581,0.0184212,0.06688631,0.02487214,0.08468419,0.02937932,0.01928488,0.07278226
3802.937,0.09325222,0.01858574,0.06652611,0.02482421,0.08442062,0.02924786,0.0195587,0.07225924
3803.419,0.09320261,0.01860611,0.06626267,0.02475381,0.08416355,0.02909442,0.01972043,0.07189104
3803.901,0.09315433,0.01851546,0.06609356,0.0246808,0.08390699,0.02892355,0.01979592,0.07167859
3804.383,0.09310479,0.01834946,0.06600765,0.02463458,0.08366244,0.0287244,0.01981802,0.07161058
3804.865,0.09306401,0.01814473,0.06600177,0.02464602,0.08346608,0.02849223,0.01980975,0.07167285
3805.347,0.09304735,0.01793535,0.06607812,0.02473827,0.08337057,0.02823456,0.0197807,0.07184123
3805.829,0.09306698,0.0177484,0.06623213,0.02491329,0.08342671,0.02797387,0.0197269,0.07207536
3806.312,0.09312312,0.01760049,0.06643356,0.02513931,0.08365472,0.02774473,0.01963695,0.0723126
3806.793,0.09320141,0.01749508,0.06662161,0.02535596,0.08401726,0.02758131,0.01950479,0.07249186
3807.276,0.09328008,0.01742416,0.06673128,0.02550143,0.08443144,0.02750362,0.0193337,0.07258469
3807.758,0.09334194,0.01737572,0.06672035,0.02554186,0.08480918,0.02751023,0.01913619,0.07260372
3808.24,0.09338279,0.01734192,0.06658643,0.02548344,0.08509839,0.02758203,0.01892647,0.07258675
3808.722,0.09340983,0.01732268,0.06635392,0.02535813,0.08528808,0.0276929,0.01872104,0.07256874
3809.204,0.0934363,0.01732664,0.06605838,0.0252073,0.0853918,0.02782008,0.01853979,0.07257168
3809.686,0.09347542,0.01736697,0.06573808,0.02506651,0.08543355,0.02794995,0.01840067,0.07260206
3810.168,0.09353673,0.01745502,0.06542939,0.02496051,0.08543814,0.02807757,0.01831453,0.07265626
3810.65,0.09362424,0.01759479,0.0651691,0.02490325,0.08542681,0.02820376,0.0182806,0.07272679
3811.133,0.09373619,0.01777823,0.06498319,0.02489817,0.08541351,0.0283293,0.01828402,0.07280712
3811.615,0.09386725,0.0179856,0.06488372,0.02494355,0.08540453,0.0284506,0.01830056,0.07289456
3812.097,0.09401058,0.01818789,0.06486586,0.02503853,0.0854008,0.0285582,0.01830408,0.07299072
3812.579,0.09416135,0.01835817,0.06491172,0.02518803,0.08540191,0.02864016,0.01827808,0.07310003
3813.061,0.09431558,0.01847517,0.06499516,0.02540231,0.08541172,0.02868587,0.01822082,0.0732268
3813.543,0.09446666,0.01852594,0.06508905,0.02569008,0.08544329,0.02869179,0.01814571,0.07337069
3814.025,0.09460243,0.01850803,0.06517263,0.02604754,0.08552068,0.02866376,0.01807776,0.07352432
3814.507,0.0947003,0.0184297,0.06523418,0.02643791,0.08567353,0.02861408,0.01804561,0.07367023
3814.99,0.09473415,0.01831416,0.0652725,0.02678033,0.08592079,0.02855223,0.01807336,0.07378357
3815.472,0.09469315,0.01819783,0.06529559,0.0269739,0.08625065,0.02847557,0.01817077,0.073843
3815.954,0.09459911,0.01812223,0.06531552,0.02694609,0.08661157,0.0283669,0.01832836,0.07384402
3816.436,0.09450077,0.01810951,0.06534437,0.02669792,0.08693127,0.02820812,0.01852274,0.0738048
3816.918,0.09444162,0.01814713,0.06538938,0.02628939,0.08715039,0.02798958,0.01873112,0.07375048
3817.4,0.09444631,0.01820139,0.06545145,0.0258017,0.08723353,0.02770753,0.0189494,0.07370289
3817.882,0.09451698,0.01823321,0.06552544,0.02530223,0.08716659,0.02736649,0.01919213,0.07367378
3818.364,0.0946436,0.01821589,0.06560157,0.0248339,0.08694655,0.02698242,0.01948356,0.07366874
3818.846,0.09480172,0.01813754,0.06566846,0.02442424,0.08658075,0.02660388,0.01983265,0.07369245
3819.329,0.0949512,0.01800956,0.0657139,0.02409055,0.08609661,0.02631819,0.02020783,0.0737486
3819.811,0.09503826,0.01787314,0.06572755,0.02384454,0.08555349,0.02623194,0.02052485,0.07383508
3820.293,0.09500773,0.0178023,0.06570457,0.02369468,0.08505841,0.02641314,0.0206579,0.0739314
3820.775,0.09484679,0.01787608,0.06564957,0.02363851,0.08472875,0.02680715,0.0205335,0.07399539
3821.257,0.09460266,0.01811914,0.06558104,0.023655,0.08461884,0.02725491,0.02020111,0.07398479
3821.739,0.09434898,0.01848141,0.0655201,0.0237064,0.08468635,0.02759746,0.0197994,0.07388023
3822.221,0.09413072,0.01887082,0.06547952,0.02376271,0.08483744,0.02777772,0.01944481,0.07369201
3822.703,0.09395334,0.01920672,0.06545734,0.02381685,0.08499388,0.02781805,0.01918555,0.07344102
3823.186,0.09380523,0.01943397,0.06544061,0.02388418,0.08511201,0.02776655,0.01902713,0.07314476
3823.667,0.09367281,0.01952422,0.06541467,0.02398804,0.08518098,0.02766991,0.01895176,0.07281585
3824.15,0.09355001,0.01946622,0.06537028,0.02415045,0.08521022,0.02756531,0.01893608,0.07246453
3824.632,0.09343895,0.01926045,0.06530789,0.0243808,0.08521855,0.02748806,0.01894965,0.0721087
3825.114,0.09334826,0.01892376,0.0652391,0.02467068,0.08522807,0.02746243,0.01895965,0.07177673
3825.596,0.09328754,0.01849171,0.06518348,0.0249908,0.08525701,0.02749942,0.01893483,0.07150782
3826.078,0.09326247,0.01802117,0.06516164,0.0252922,0.0853158,0.02759104,0.01885135,0.07134611
3826.56,0.09326896,0.01757369,0.06518254,0.02552537,0.0854027,0.02771557,0.01870432,0.07131813
3827.042,0.09329575,0.01719627,0.06523738,0.02565645,0.08550718,0.02784756,0.01850802,0.0714182
3827.524,0.09333084,0.01690932,0.06530154,0.02567774,0.08561246,0.02796588,0.01829239,0.07160547
3828.007,0.09337034,0.01670577,0.06534625,0.02560341,0.08570175,0.02805932,0.01809037,0.07182061
3828.489,0.09342248,0.01656553,0.0653469,0.02545874,0.08575983,0.02812159,0.01793424,0.07199979
3828.971,0.09350821,0.01646912,0.06528856,0.02527124,0.08577345,0.02814767,0.01785298,0.0720865
3829.453,0.09365362,0.01640753,0.06516848,0.02506429,0.08573469,0.02813295,0.01786833,0.07204505
3829.935,0.09388268,0.01638204,0.06499725,0.02485915,0.08564362,0.02807546,0.01798984,0.07186601
3830.417,0.09420233,0.01640052,0.06479709,0.02467749,0.08551604,0.02798068,0.0182077,0.07157771
3830.899,0.09459276,0.01647154,0.0645951,0.0245379,0.08538427,0.02786473,0.01849141,0.0712426
3831.381,0.09500214,0.01659553,0.06441513,0.02445508,0.08529752,0.02775599,0.01879189,0.07094602
3831.864,0.09535729,0.01676052,0.06426916,0.02443165,0.08530685,0.02768815,0.0190567,0.07076377
3832.346,0.09559102,0.0169455,0.06415416,0.02445558,0.08544402,0.02768658,0.01924984,0.07072792
3832.828,0.0956576,0.01712521,0.06405688,0.02450263,0.0857125,0.02776081,0.01935899,0.07081971
3833.31,0.0955452,0.0172769,0.0639628,0.02454448,0.08608425,0.02790012,0.01939355,0.07098092
3833.792,0.09527265,0.01738655,0.06386443,0.02455863,0.08651216,0.0280797,0.01937437,0.07114544
3834.274,0.09488571,0.017446,0.06376493,0.02453144,0.08693472,0.02826786,0.01932223,0.07125579
3834.756,0.09445078,0.01745284,0.06367867,0.0244616,0.08729015,0.02843492,0.01925001,0.07128419
3835.238,0.09403911,0.01740902,0.06362709,0.02435843,0.08753045,0.02856294,0.01915868,0.07123648
3835.72,0.09372408,0.0173204,0.06363577,0.02423823,0.08762634,0.02864813,0.01903914,0.07114874
3836.203,0.09355802,0.01719773,0.06372646,0.02411579,0.08757643,0.02870175,0.01887868,0.07107128
3836.685,0.0935574,0.01705911,0.06391063,0.02399783,0.08740237,0.02874141,0.01867197,0.07104501
3837.167,0.09369248,0.01693289,0.06418338,0.02388168,0.08714229,0.0287827,0.01843278,0.07108694
3837.649,0.09389427,0.01685479,0.06452166,0.02376075,0.08683399,0.02882731,0.0181995,0.07118154
3838.131,0.09408177,0.01685655,0.06488854,0.02363629,0.08650523,0.02886518,0.01802633,0.07129689
3838.613,0.09419048,0.01695292,0.06524168,0.02352596,0.08617556,0.02888284,0.01796636,0.0714036
3839.095,0.09419977,0.01712723,0.06554957,0.02345622,0.08586215,0.02887661,0.01804174,0.07149298
3839.577,0.09413061,0.01733759,0.06579926,0.02344837,0.08558473,0.02885494,0.01823477,0.07157239
3840.06,0.09402639,0.01753072,0.06599277,0.02350995,0.08536647,0.02883064,0.01850042,0.07165005
3840.542,0.09392983,0.01766417,0.06613915,0.02363168,0.0852287,0.02880996,0.01878639,0.0717228
3841.024,0.09387083,0.01771645,0.06624402,0.02379432,0.08518418,0.02878952,0.01904829,0.07177576
3841.506,0.093867,0.01768721,0.06630743,0.0239745,0.08523652,0.02876052,0.01924785,0.07178856
3841.988,0.09392373,0.01759488,0.06632325,0.02415122,0.08537336,0.02871455,0.01935956,0.0717482
3842.47,0.09403668,0.01747126,0.06628478,0.02430911,0.08556635,0.02865071,0.01937003,0.07165758
3842.952,0.09419261,0.01735189,0.06618999,0.02443943,0.08577214,0.02857762,0.01928297,0.07153841
3843.434,0.0943715,0.0172651,0.06604793,0.02454247,0.08594589,0.02851161,0.01912385,0.0714239
3843.917,0.09455023,0.0172256,0.06587851,0.02462319,0.0860534,0.02846988,0.01893571,0.07134524
3844.399,0.09470631,0.01723262,0.06570914,0.02468893,0.08608276,0.02846154,0.01876767,0.07131927
3844.881,0.09482518,0.0172745,0.06556448,0.024745,0.08604688,0.02848378,0.01865534,0.07134195
3845.363,0.09489967,0.01733886,0.06546149,0.02479408,0.08597517,0.0285235,0.01861614,0.07139517
3845.845,0.09493047,0.01741822,0.06540655,0.02483828,0.08590413,0.02856296,0.01864778,0.07145635
3846.327,0.09492268,0.0175119,0.06539652,0.0248806,0.0858645,0.02858718,0.01873402,0.07150977
3846.809,0.09488316,0.01762417,0.0654224,0.02492636,0.08587936,0.02858776,0.01885054,0.07154811
3847.291,0.09481793,0.01775863,0.06547273,0.02498322,0.08595835,0.02856489,0.01896896,0.07157438
3847.773,0.09473051,0.01791359,0.06553744,0.02506021,0.08609643,0.02852463,0.01906464,0.07159698
3848.256,0.09462101,0.0180786,0.06560838,0.0251658,0.086271,0.02847536,0.01911675,0.07162602
3848.738,0.09448836,0.01823516,0.06568039,0.0253061,0.08644431,0.02842122,0.01911336,0.07166764
3849.22,0.09433176,0.01836334,0.06575142,0.02548313,0.08657167,0.02835677,0.01905238,0.07172135
3849.702,0.09415767,0.01844857,0.06581987,0.02569166,0.08660496,0.0282661,0.01894359,0.07178114
3850.184,0.09398507,0.01848947,0.06588322,0.02591682,0.08650295,0.02812512,0.01880588,0.07183966
3850.666,0.09385043,0.01849947,0.0659375,0.02613023,0.0862372,0.02791193,0.01866237,0.07189471
3851.148,0.09381239,0.01850145,0.06598008,0.02627502,0.08580157,0.02761964,0.01853333,0.07195327
3851.63,0.09393945,0.01850567,0.06601658,0.02626173,0.08522958,0.02727647,0.0184235,0.0720324
3852.113,0.09427021,0.01848336,0.066066,0.0259953,0.08461803,0.02695498,0.01831373,0.07214785
3852.595,0.09473911,0.01836131,0.06615398,0.02547001,0.08414181,0.02675643,0.01817417,0.07229026
3853.077,0.0951599,0.01809217,0.06628454,0.02485768,0.08396311,0.02673805,0.01800571,0.07241198
3853.559,0.09535678,0.01773033,0.06642889,0.02439607,0.08409671,0.02687706,0.0178426,0.07246626
3854.041,0.0952927,0.01739127,0.06655265,0.02418809,0.08440664,0.02710994,0.01770637,0.07245216
3854.523,0.095052,0.01715435,0.06663588,0.0241648,0.08474239,0.0273865,0.01759401,0.07240912
3855.005,0.09474233,0.0170351,0.06667016,0.02420832,0.08502072,0.02767053,0.01750546,0.07238014
3855.487,0.09444696,0.01701608,0.0666504,0.02422705,0.08521509,0.02793298,0.01745736,0.07239494
3855.969,0.09421112,0.0170647,0.06657932,0.02417476,0.08533337,0.0281517,0.01746708,0.07246185
3856.452,0.09404973,0.01714768,0.06646919,0.02404214,0.08539641,0.02831252,0.0175398,0.07257302
3856.934,0.09395595,0.01723586,0.06634246,0.02384588,0.08542763,0.02841005,0.01766082,0.07270765
