absorbance_6.4_1A,6.4_1A,6.4_1AA,6.8_1A,6.8_2A
757.4054,0.05313781,0.02992348,0.08267108,0.05786067
757.8875,0.05325063,0.02973461,0.08292054,0.05766694
758.3696,0.05352568,0.02976967,0.08314772,0.05735695
758.8517,0.05384223,0.03006427,0.08333683,0.0570188
759.3339,0.05408819,0.03062233,0.08348396,0.05673872
759.816,0.05417535,0.03140864,0.08359648,0.05657798
760.2981,0.05406175,0.03234375,0.08369341,0.05655283
760.7802,0.05373905,0.03332009,0.08379258,0.05663526
761.2623,0.05324602,0.03420736,0.08391225,0.05676652
761.7444,0.05265847,0.03487678,0.08406454,0.05687699
762.2266,0.05206747,0.03523351,0.08425308,0.05691115
762.7087,0.05157479,0.03522436,0.08447224,0.05683033
763.1908,0.05127151,0.03485543,0.08470409,0.05661832
763.6729,0.05121951,0.0341858,0.08491992,0.05627762
764.155,0.05144631,0.03332449,0.08507603,0.05582751
764.6371,0.0519324,0.03240639,0.08512034,0.05530575
765.1193,0.05261536,0.03155597,0.08500619,0.05476795
765.6014,0.05338936,0.03087289,0.08470044,0.05429521
766.0835,0.05412439,0.03039892,0.08420155,0.05398195
766.5656,0.05469351,0.03011438,0.08354141,0.05391408
767.0477,0.05498072,0.02994606,0.08278508,0.05415442
767.5298,0.05491267,0.02979475,0.08201218,0.05471177
768.012,0.05447217,0.02957321,0.08129408,0.05553237
768.4941,0.05370437,0.02922701,0.08068352,0.05649513
768.9762,0.05271089,0.0287605,0.08019979,0.05743926
769.4583,0.05162468,0.02823198,0.07983525,0.05820215
769.9404,0.05059159,0.0277423,0.07956862,0.05864347
770.4225,0.04972273,0.02739695,0.07938347,0.05869066
770.9047,0.04907364,0.02727562,0.07927947,0.05834725
771.3868,0.04863784,0.02740814,0.07927361,0.05769051
771.8689,0.0483595,0.02775953,0.07938996,0.05684432
772.351,0.04816314,0.02823855,0.07964546,0.05594783
772.8331,0.04798566,0.02871235,0.08003716,0.0551265
773.3152,0.04780775,0.02905276,0.08053929,0.05445502
773.7974,0.04765568,0.02916149,0.08110853,0.05395337
774.2795,0.04758511,0.02899713,0.08169444,0.05359136
774.7616,0.04764266,0.02858629,0.08225413,0.05331405
775.2437,0.04783471,0.02801575,0.08275187,0.05306508
775.7258,0.04810587,0.02741143,0.08315714,0.05281157
776.2079,0.04835485,0.02689485,0.08344185,0.05255551
776.6901,0.04846047,0.02656376,0.08357526,0.05232822
777.1722,0.04833069,0.0264636,0.08353126,0.0521724
777.6543,0.04794364,0.02658379,0.08330195,0.05211663
778.1364,0.04735601,0.02686759,0.08290921,0.05216037
778.6185,0.04668695,0.0272323,0.08241237,0.05227016
779.1006,0.04606424,0.02759782,0.08189337,0.05239664
779.5828,0.0455912,0.02789241,0.08144508,0.05249611
780.0649,0.04530532,0.02806407,0.08113814,0.05255812
780.547,0.04517813,0.02808049,0.08099528,0.0526135
781.0291,0.04513831,0.02792137,0.08098606,0.05272695
781.5112,0.04511499,0.02758009,0.08103428,0.05296367
781.9933,0.04507558,0.02706644,0.08105256,0.05335009
782.4755,0.04503771,0.02641669,0.08096425,0.05384668
782.9576,0.0450589,0.0256994,0.08073688,0.05434257
783.4397,0.04520052,0.02500793,0.08038738,0.05469072
783.9218,0.04549598,0.02445548,0.07997493,0.05474302
784.4039,0.04592366,0.02413806,0.07957524,0.05441788
784.886,0.0464137,0.02410517,0.07925406,0.05373073
785.3682,0.04686753,0.02434062,0.07905321,0.05279908
785.8503,0.04720258,0.0247584,0.07898202,0.05179841
786.3324,0.04738097,0.02522586,0.07902801,0.0509044
786.8145,0.04742175,0.02558964,0.07916812,0.05024508
787.2966,0.04738905,0.02573144,0.07938131,0.04985405
787.7787,0.04736504,0.02559512,0.0796499,0.0496774
788.2609,0.0474197,0.02520397,0.07995406,0.04960062
788.743,0.04757971,0.02464715,0.08026835,0.04951001
789.2251,0.04782458,0.02405129,0.08055866,0.04933394
789.7072,0.04809302,0.02354152,0.08078694,0.04907157
790.1893,0.04831071,0.02319643,0.08092567,0.0487852
790.6714,0.04840977,0.02303621,0.08096606,0.04857308
791.1536,0.04835156,0.02301923,0.08092305,0.04852713
791.6357,0.04813792,0.02306765,0.08082697,0.04869459
792.1178,0.04781269,0.02309017,0.08071114,0.04906878
792.5999,0.04745233,0.02301405,0.0805936,0.04959384
793.082,0.04714213,0.02280923,0.08046748,0.050194
793.5641,0.04696365,0.02249026,0.0803031,0.05079133
794.0463,0.04696997,0.02211294,0.0800638,0.05132519
794.5284,0.04717079,0.02175285,0.07973111,0.05175876
795.0105,0.04752979,0.02149551,0.07932157,0.05206839
795.4926,0.04797032,0.02141706,0.07889546,0.05223857
795.9747,0.04840171,0.02156965,0.07853635,0.05225992
796.4568,0.04873292,0.02198084,0.07833135,0.05213334
796.939,0.04890251,0.02264547,0.07832915,0.05187783
797.4211,0.04888818,0.02352759,0.07851893,0.05153301
797.9032,0.04870121,0.02455458,0.07882327,0.05115967
798.3853,0.04837305,0.02562316,0.07912107,0.05082307
798.8674,0.04793566,0.02661239,0.0792909,0.05057366
799.3495,0.04741421,0.0273867,0.07924397,0.05043563
799.8317,0.04682643,0.02783293,0.0789652,0.05039481
800.3138,0.04619469,0.02788414,0.07851851,0.05040663
800.7959,0.04556337,0.02753805,0.07803351,0.05040756
801.278,0.04500193,0.0268646,0.07765641,0.0503429
801.7601,0.04459519,0.02599129,0.07750329,0.05018483
802.2422,0.04442605,0.02508625,0.07762625,0.04994539
802.7244,0.04453884,0.02430778,0.07799173,0.04967483
803.2065,0.04492197,0.0237735,0.07849388,0.0494477
803.6886,0.04550377,0.02353781,0.07898109,0.0493438
804.1707,0.04618016,0.02357909,0.07931482,0.04941434
804.6528,0.04684693,0.02381702,0.0794028,0.04966561
805.1349,0.04743396,0.0241403,0.07922698,0.05004806
805.6171,0.04792783,0.02445393,0.07884265,0.0504715
806.0992,0.0483613,0.02470005,0.07836106,0.05082522
806.5813,0.04878733,0.02487484,0.07791814,0.05101479
807.0634,0.04924015,0.02501858,0.07762858,0.05100249
807.5455,0.04971263,0.02519563,0.07756879,0.05082082
808.0276,0.05015052,0.02546359,0.0777568,0.05057059
808.5098,0.05047946,0.025846,0.07815452,0.05037437
808.9919,0.05063114,0.02632308,0.07867719,0.05033831
809.474,0.05057918,0.02683401,0.07921254,0.050496
809.9561,0.05034889,0.02730044,0.079653,0.05079188
810.4382,0.05000844,0.02764018,0.07990465,0.05108812
810.9203,0.0496402,0.02779409,0.0799151,0.05121662
811.4025,0.04930369,0.02773895,0.07968532,0.05105215
811.8846,0.04901988,0.02748658,0.07927396,0.05055687
812.3667,0.04876482,0.02707953,0.0787875,0.04981463
812.8488,0.04849169,0.02657366,0.07835001,0.04899748
813.3309,0.04815381,0.02603174,0.07808517,0.04832414
813.813,0.04773426,0.02550982,0.07807365,0.04797282
814.2952,0.04725363,0.02505004,0.07833188,0.04802155
814.7773,0.04676515,0.02468308,0.07880623,0.04843207
815.2594,0.04632981,0.02442402,0.0793868,0.04906628
815.7415,0.045993,0.02427414,0.07993983,0.04974829
816.2236,0.04577054,0.02422282,0.08033332,0.05031236
816.7057,0.0456459,0.02425098,0.0804795,0.05066369
817.1879,0.04558448,0.02433519,0.0803491,0.05078521
817.67,0.04555066,0.02445017,0.07997394,0.0507194
818.1521,0.04552756,0.02457436,0.07943375,0.05053294
818.6342,0.04552378,0.02469116,0.078835,0.05028785
819.1163,0.04556932,0.02478947,0.07829296,0.05003004
819.5984,0.04569988,0.02486546,0.07789882,0.04979006
820.0806,0.04594013,0.02492255,0.07771248,0.04959819
820.5627,0.04628966,0.02497181,0.07775505,0.0494961
821.0448,0.04671881,0.02503061,0.07800939,0.04952785
821.5269,0.04717442,0.02512117,0.0784261,0.0497281
822.009,0.04759299,0.02526717,0.07893299,0.05009997
822.4911,0.04792497,0.02548565,0.07945417,0.05060796
822.9733,0.04814684,0.02578073,0.07991666,0.05118422
823.4554,0.04827305,0.02613645,0.08026651,0.05175362
823.9375,0.04834987,0.02651657,0.08047862,0.05226617
824.4196,0.04844401,0.02686311,0.08055557,0.05270816
824.9017,0.04861735,0.02710569,0.08052303,0.05309838
825.3839,0.04890068,0.02718044,0.08041718,0.05346192
825.866,0.04928217,0.02703913,0.08027818,0.05380233
826.3481,0.04970396,0.0266702,0.08014152,0.05408363
826.8302,0.05008414,0.02610682,0.08003341,0.05424308
827.3123,0.0503362,0.02543147,0.07997575,0.05421557
827.7944,0.05040511,0.02476271,0.07998424,0.05397778
828.2766,0.05028638,0.02422439,0.08006663,0.05356918
828.7587,0.05002831,0.02393235,0.0802174,0.05309244
829.2408,0.04971683,0.02395658,0.08041222,0.05267558
829.7229,0.04944207,0.02430676,0.08060914,0.05241854
830.205,0.04927612,0.0249296,0.08075193,0.05235912
830.6871,0.04924418,0.02572448,0.08079112,0.05244863
831.1693,0.04932202,0.02657559,0.0807023,0.05257923
831.6514,0.04944608,0.02737549,0.08049994,0.05262259
832.1335,0.04954298,0.0280605,0.08023816,0.05249657
832.6156,0.04955451,0.02861368,0.07999474,0.05219852
833.0977,0.049455,0.02905274,0.07985073,0.05181169
833.5798,0.04925888,0.0294051,0.0798571,0.05147073
834.062,0.04901096,0.02968249,0.08002076,0.05131334
834.5441,0.04877252,0.02986646,0.08030196,0.05143612
835.0262,0.04859579,0.02991552,0.08063389,0.05185831
835.5083,0.04851375,0.02978765,0.08094546,0.05252462
835.9904,0.04853198,0.02947018,0.08118461,0.05332491
836.4725,0.04863186,0.02900091,0.08133392,0.05413638
836.9547,0.04877867,0.02847182,0.08140454,0.05484387
837.4368,0.04893308,0.02800894,0.0814242,0.05535851
837.9189,0.04906753,0.0277236,0.08141872,0.05563037
838.401,0.04917174,0.02768269,0.08140513,0.05564432
838.8831,0.04926032,0.02787749,0.08139224,0.05542351
839.3652,0.04936728,0.02823243,0.08138923,0.05502491
839.8474,0.04953901,0.02862908,0.08141716,0.05453967
840.3295,0.04981732,0.02895352,0.08151203,0.05407828
840.8116,0.05022116,0.02914219,0.08171453,0.05374014
841.2937,0.05073467,0.02919311,0.08205781,0.05359805
841.7758,0.05130212,0.02916159,0.08254945,0.05366914
842.2579,0.05184178,0.02912388,0.08316538,0.05391382
842.7401,0.05225775,0.02914697,0.08385424,0.05424653
843.2222,0.05247195,0.02925635,0.08455568,0.05457243
843.7043,0.05244792,0.02943329,0.08522283,0.0548273
844.1864,0.05219915,0.0296288,0.08582985,0.05499546
844.6685,0.05179013,0.02979283,0.08637455,0.05511655
845.1506,0.05131535,0.02989733,0.08686493,0.05525921
845.6328,0.05088789,0.02994256,0.08730073,0.0554943
846.1149,0.05060679,0.02994931,0.08766099,0.05585669
846.597,0.05054084,0.02993778,0.08790586,0.05633362
847.0791,0.05072396,0.02991286,0.08798549,0.05686903
847.5612,0.05114825,0.02985938,0.08786623,0.05738838
848.0433,0.0517706,0.02975542,0.08754775,0.0578253
848.5255,0.05251276,0.02959515,0.08707471,0.05813324
849.0076,0.05327667,0.02940733,0.08652823,0.05829382
849.4897,0.05395371,0.02925988,0.08600909,0.05830584
849.9718,0.05443739,0.02924861,0.08561719,0.05817591
850.4539,0.0546528,0.02945732,0.08541828,0.05791351
850.936,0.05457176,0.02993017,0.08543399,0.05753808
851.4182,0.05422648,0.03064704,0.08563569,0.05709136
851.9003,0.05370265,0.03152705,0.08595581,0.05663995
852.3824,0.05312698,0.03244485,0.08630015,0.0562757
852.8645,0.05263791,0.03326144,0.08656764,0.05609623
853.3466,0.05233993,0.03386988,0.08667902,0.05616891
853.8287,0.05228714,0.03420714,0.08658829,0.05651231
854.3109,0.05246563,0.03426628,0.08630036,0.05708021
854.793,0.05280787,0.03408604,0.0858693,0.05777904
855.2751,0.05321311,0.03373674,0.08539384,0.05848566
855.7572,0.05358112,0.033302,0.08499175,0.05908263
856.2393,0.05384527,0.03285988,0.08476174,0.05948937
856.7214,0.05397785,0.03248328,0.08476394,0.05966193
857.2036,0.05399542,0.0322285,0.08499226,0.05959429
857.6857,0.0539408,0.03212592,0.08537967,0.0593047
858.1678,0.0538693,0.0321768,0.0858108,0.05882716
858.6499,0.05382726,0.03234776,0.08616327,0.05820878
859.132,0.05383951,0.03258062,0.08634915,0.05750963
859.6141,0.05390943,0.03280057,0.08633157,0.05681715
860.0963,0.05402026,0.03294186,0.08613583,0.05623606
860.5784,0.05414401,0.03296696,0.08582857,0.05586904
861.0605,0.0542458,0.03287344,0.08549599,0.05579771
861.5426,0.05429359,0.03269292,0.0852088,0.05604417
862.0247,0.05426305,0.03247365,0.08500496,0.05655905
862.5068,0.05414188,0.03226432,0.08488952,0.05722255
862.989,0.05393525,0.03209434,0.08484423,0.05788387
863.4711,0.05366676,0.03197236,0.08484625,0.05840517
863.9532,0.05338088,0.031895,0.08488182,0.05869604
864.4353,0.05313364,0.03186127,0.08495368,0.05874566
864.9174,0.05298401,0.03188393,0.08507678,0.05861353
865.3995,0.05298255,0.03199064,0.08526887,0.05840747
865.8817,0.0531522,0.03220952,0.08554025,0.05823231
866.3638,0.05348008,0.03255025,0.08588833,0.0581588
866.8459,0.05391279,0.03298714,0.08629581,0.05820061
867.328,0.05437053,0.03345784,0.08673432,0.05831765
867.8101,0.05475967,0.03387377,0.08716547,0.05843854
868.2922,0.05499741,0.03414487,0.08754177,0.05849374
868.7744,0.05504028,0.03421529,0.08781452,0.05845014
869.2565,0.05489353,0.03407724,0.08793467,0.05832541
869.7386,0.05461689,0.03377788,0.08786477,0.05818942
870.2207,0.05430137,0.03339661,0.0875919,0.05813686
870.7028,0.05405051,0.03302293,0.08713499,0.05826434
871.1849,0.05394467,0.03272252,0.08654749,0.05863173
871.6671,0.05401376,0.03251608,0.08590376,0.0592365
872.1492,0.0542316,0.03237912,0.08528937,0.06000541
872.6313,0.0545231,0.03225465,0.08477736,0.06080326
873.1134,0.05479679,0.03208238,0.08440977,0.06147403
873.5955,0.05496611,0.03181975,0.08419869,0.06186375
874.0776,0.05498251,0.03146553,0.08413068,0.06187306
874.5598,0.05484242,0.03106271,0.08418342,0.06148303
875.0419,0.05457717,0.03069373,0.08433813,0.06075979
875.524,0.05423098,0.03045682,0.08458627,0.05983908
876.0061,0.0538371,0.0304358,0.08492349,0.05888289
876.4882,0.05340983,0.03068299,0.08533493,0.05805409
876.9703,0.05294608,0.03119445,0.08578381,0.05746473
877.4525,0.05244567,0.03190888,0.0862112,0.0571591
877.9346,0.05193129,0.03271333,0.08654097,0.05711794
878.4167,0.05145992,0.03347532,0.08670831,0.05727689
878.8988,0.05111469,0.0340748,0.08668169,0.05755626
879.3809,0.05098623,0.03442813,0.08647918,0.05788097
879.863,0.05113328,0.03451817,0.08616797,0.05819981
880.3452,0.05156047,0.0343929,0.08584889,0.05848211
880.8273,0.05220833,0.03415463,0.08563242,0.05870727
881.3094,0.05297462,0.03391889,0.08560025,0.05885778
881.7915,0.05374299,0.03378429,0.08578867,0.05891363
882.2736,0.05441659,0.03380255,0.08617952,0.05885716
882.7557,0.05494781,0.03396416,0.08670957,0.05868351
883.2379,0.05533462,0.03420754,0.08728521,0.05840942
883.72,0.05560579,0.03443986,0.08780114,0.05807824
884.2021,0.05579204,0.03457631,0.08817036,0.05774778
884.6842,0.05590797,0.03455907,0.08833084,0.05748165
885.1663,0.05594376,0.03437668,0.08826105,0.05733118
885.6484,0.05587832,0.03406226,0.08798277,0.05732087
886.1306,0.05569846,0.03368242,0.08755863,0.05744782
886.6127,0.05541904,0.03331539,0.08708283,0.0576835
887.0948,0.05508466,0.03302583,0.0866552,0.05798524
887.5769,0.05476221,0.03285646,0.08636945,0.05829982
888.059,0.05451524,0.03281644,0.08628605,0.05857336
888.5411,0.05437731,0.03288509,0.0864163,0.05875804
889.0233,0.0543443,0.03301771,0.08672127,0.05881249
889.5054,0.0543761,0.03315931,0.08712129,0.05871235
889.9875,0.05442038,0.03326055,0.08752523,0.05845734
890.4696,0.05443219,0.03328401,0.08784482,0.05807874
890.9517,0.05439454,0.03321484,0.08802497,0.05764031
891.4338,0.05431946,0.03306148,0.08805212,0.05722646
891.916,0.05423798,0.03285146,0.08795027,0.05693228
892.3981,0.0541792,0.03262103,0.0877691,0.05683137
892.8802,0.05415547,0.03240283,0.08756392,0.05695412
893.3623,0.05415791,0.03221798,0.08738421,0.05727882
893.8444,0.05416461,0.0320692,0.08726025,0.05773573
894.3265,0.05415537,0.03194538,0.0872024,0.05823029
894.8087,0.05412485,0.03182766,0.0872051,0.05866571
895.2908,0.05408763,0.03170121,0.08725112,0.05897859
895.7729,0.05407243,0.03156146,0.08731502,0.05914987
896.255,0.05410994,0.03141634,0.08736428,0.05920512
896.7371,0.05421782,0.03128216,0.08736558,0.05919671
897.2192,0.05439512,0.03117743,0.0872878,0.05917933
897.7014,0.05462348,0.03111782,0.08711095,0.05918692
898.1835,0.05487762,0.03111133,0.08683562,0.05921786
898.6656,0.05513222,0.03116114,0.08648926,0.05923752
899.1477,0.05536811,0.0312669,0.08612664,0.05919216
899.6298,0.05557377,0.0314255,0.08581562,0.0590362
900.1119,0.05574007,0.03162944,0.08562478,0.0587485
900.5941,0.05585809,0.03186209,0.08560207,0.05834645
901.0762,0.05592105,0.03209623,0.08575621,0.05787999
901.5583,0.05592698,0.03229222,0.08605334,0.05742157
902.0404,0.05588391,0.03240564,0.0864213,0.05704292
902.5225,0.05580946,0.03240117,0.08677365,0.05679167
903.0046,0.05572665,0.03226188,0.08702296,0.05668375
903.4868,0.05565345,0.03200034,0.08710717,0.05669878
903.9689,0.05559309,0.03165589,0.08700567,0.05679262
904.451,0.05553142,0.03129163,0.08673898,0.05690873
904.9331,0.05544349,0.03097548,0.08636231,0.05699895
905.4152,0.05530849,0.03076317,0.08594383,0.05703694
905.8973,0.05512331,0.0306923,0.08555249,0.05702042
906.3795,0.05491214,0.03077336,0.0852359,0.05696937
906.8616,0.05472013,0.03099252,0.08501317,0.05691487
907.3437,0.05460115,0.0313154,0.08487725,0.05689037
907.8258,0.0545926,0.03169549,0.08480285,0.05691974
908.3079,0.05469984,0.03208126,0.08476052,0.05701288
908.79,0.05489162,0.03242074,0.08472546,0.05716463
909.2722,0.05511181,0.03267369,0.08468741,0.05735774
909.7543,0.05530035,0.03281919,0.08464833,0.05756763
910.2364,0.05541116,0.03286061,0.08461657,0.05776495
910.7185,0.05542781,0.03282543,0.08459781,0.05792351
911.2006,0.05536112,0.03275706,0.08458829,0.0580244
911.6827,0.05523787,0.0327016,0.08457309,0.05806098
912.1649,0.05508246,0.03268669,0.08453271,0.05804368
912.647,0.05490782,0.03271271,0.08445155,0.05799937
913.1291,0.05471264,0.03275058,0.08432757,0.05796882
913.6112,0.0544904,0.03275876,0.08417659,0.05799197
914.0933,0.05424073,0.0327026,0.08403065,0.0580982
914.5754,0.05397865,0.03257771,0.08392976,0.05829405
915.0576,0.05373067,0.03241801,0.08390663,0.05855827
915.5397,0.05352798,0.03229085,0.08397838,0.05884699
916.0218,0.05339241,0.03227323,0.08413865,0.05910686
916.5039,0.05332611,0.03241637,0.08436125,0.05929777
916.986,0.05331392,0.03272762,0.08460512,0.05940419
917.4681,0.05333319,0.03316061,0.08482701,0.05944329
917.9503,0.0533701,0.03363673,0.08499409,0.05945516
918.4324,0.05342866,0.03406655,0.08508739,0.05948842
918.9145,0.05353206,0.03438556,0.08510715,0.05957821
919.3966,0.05370838,0.03457405,0.08507016,0.05972976
919.8787,0.05397496,0.03465335,0.08500726,0.05991568
920.3608,0.05431934,0.03466821,0.08495613,0.06008446
920.843,0.05469738,0.03465736,0.08495142,0.0601822
921.3251,0.05503725,0.03463466,0.08502086,0.06016539
921.8072,0.05526307,0.0345801,0.085175,0.06001792
922.2893,0.05531966,0.03445433,0.08540421,0.05975054
922.7714,0.05518495,0.03421776,0.08567877,0.05939486
923.2535,0.0548787,0.03385688,0.08595795,0.05898876
923.7357,0.0544497,0.03339383,0.08620354,0.05856581
924.2178,0.05396213,0.0328839,0.08639085,0.05815283
924.6999,0.05347184,0.03239467,0.0865208,0.0577701
925.182,0.05301389,0.03198494,0.08661937,0.05743635
925.6641,0.05260382,0.03169342,0.08672886,0.05717482
926.1462,0.05224065,0.03153046,0.08688793,0.0570081
926.6284,0.05191894,0.03148773,0.08711518,0.05695287
927.1105,0.05163769,0.03154838,0.08739648,0.05701117
927.5926,0.05140414,0.03169767,0.08768722,0.05716591
928.0747,0.0512332,0.03192521,0.08792389,0.05738464
928.5568,0.05114452,0.03221964,0.08804452,0.05762932
929.0389,0.05115565,0.03256459,0.08801439,0.05787208
929.5211,0.05128013,0.03293316,0.08783673,0.05810275
930.0032,0.05152484,0.0332907,0.08755627,0.05832966
930.4853,0.05188784,0.03360651,0.0872416,0.05856984
930.9674,0.0523553,0.03385969,0.08696985,0.05883572
931.4495,0.05289938,0.03404675,0.0868031,0.05912329
931.9316,0.05348156,0.03417828,0.08677033,0.05941159
932.4138,0.0540514,0.03427246,0.08686715,0.05967037
932.8959,0.05455628,0.03434453,0.08706064,0.05987717
933.378,0.05495504,0.03440048,0.08730619,0.06003306
933.8601,0.05522266,0.03443916,0.08755784,0.06016796
934.3422,0.05535943,0.03445679,0.08778231,0.06033333
934.8243,0.05538814,0.0344543,0.08796541,0.0605781
935.3065,0.05534879,0.03443956,0.08811138,0.06093088
935.7886,0.05528535,0.03442527,0.08824033,0.06137821
936.2707,0.05523206,0.03442084,0.08838075,0.06186758
936.7528,0.0552106,0.03442753,0.08856533,0.06231553
937.2349,0.05522627,0.03443752,0.08882163,0.06263898
937.717,0.05527423,0.03444113,0.08916473,0.062783
938.1992,0.05534667,0.03443658,0.0895922,0.06273432
938.6813,0.05543991,0.03443921,0.09008006,0.06252611
939.1634,0.05555727,0.03448031,0.0905855,0.06222084
