absorbance_2.10_1 (2),2.10_1 (2),2.10_2 (2),2.10_3 (2),2.10_4 (2),2.10_5 (2)
716.4255,0.09677349,0.07900262,0.09641447,0.1001339,0.06553371
716.9076,0.09859928,0.07994786,0.09784529,0.1019674,0.06711987
717.3897,0.100203,0.08094528,0.09953381,0.1037163,0.06841804
717.8718,0.101439,0.08203612,0.1013777,0.1053285,0.06951328
718.3539,0.1022127,0.0831974,0.10319,0.1067623,0.07056215
718.8361,0.1025218,0.0843616,0.1047633,0.1079866,0.07172865
719.3182,0.1024695,0.08543188,0.1059091,0.1089767,0.0731367
719.8003,0.1022353,0.0863068,0.1065309,0.1097209,0.0748034
720.2824,0.1020012,0.08689523,0.106643,0.1102195,0.07662211
720.7645,0.1019,0.08711007,0.1063532,0.1104779,0.07836296
721.2466,0.101955,0.08688027,0.1058119,0.1105053,0.07973473
721.7288,0.1020881,0.08616462,0.1051505,0.1103122,0.08046822
722.2109,0.1021532,0.08496743,0.1044588,0.1099244,0.08036454
722.693,0.1020082,0.08335748,0.1037594,0.1093784,0.07936588
723.1751,0.1015714,0.08146182,0.1030264,0.1087183,0.07755496
723.6572,0.1008423,0.07945572,0.1022111,0.107989,0.07514034
724.1393,0.09989663,0.0775101,0.1012731,0.1072139,0.07238977
724.6215,0.09884815,0.07575358,0.1001998,0.1063847,0.06957212
725.1036,0.09781322,0.07425216,0.09901166,0.105457,0.0669249
725.5857,0.09686911,0.07300017,0.09775297,0.1043681,0.06460099
726.0678,0.09604262,0.07194524,0.09647462,0.1030617,0.06267052
726.5499,0.09531084,0.07102101,0.09521523,0.1015179,0.06112914
727.032,0.09461576,0.07018206,0.09398235,0.09977417,0.05991762
727.5142,0.09387891,0.06941418,0.09274794,0.09792509,0.05894419
727.9963,0.093017,0.06872525,0.09145498,0.09610474,0.05809917
728.4784,0.09196641,0.06812058,0.09004167,0.09443748,0.05727762
728.9605,0.09069522,0.06757553,0.08846667,0.09301119,0.05638014
729.4426,0.08922268,0.06701961,0.08673663,0.09184904,0.05532569
729.9247,0.08762169,0.06635386,0.08491802,0.09090894,0.05407347
730.4069,0.08601521,0.06547303,0.08313429,0.09010091,0.05263383
730.889,0.08454548,0.06430956,0.08153674,0.08932039,0.05108375
731.3711,0.08331843,0.06286563,0.08024717,0.08848853,0.04954767
731.8532,0.08237211,0.06121954,0.0793274,0.08756357,0.04818122
732.3353,0.08164572,0.05950898,0.07874612,0.08654968,0.04712123
732.8174,0.08100253,0.05788141,0.07839473,0.08548279,0.04643441
733.2996,0.08025847,0.05646713,0.07811023,0.08441957,0.04609422
733.7817,0.0792542,0.05533594,0.07773466,0.08342409,0.04597098
734.2638,0.07791739,0.05448451,0.07717074,0.08255744,0.04588056
734.7459,0.0762845,0.05384394,0.0763998,0.08188109,0.04562426
735.228,0.07449356,0.05330471,0.07548235,0.08144149,0.04507098
735.7101,0.07272489,0.05275625,0.07451683,0.08125458,0.04420176
736.1923,0.0711558,0.05210178,0.07360019,0.08128449,0.04311193
736.6744,0.06989388,0.05128457,0.07278115,0.08142982,0.04197595
737.1565,0.06895782,0.05029183,0.07204999,0.0815355,0.04097471
737.6386,0.06828681,0.04914966,0.07135031,0.08140786,0.04024763
738.1207,0.06777308,0.04791543,0.07061386,0.08088388,0.03983548
738.6028,0.06730492,0.04666328,0.06979813,0.07988766,0.03968082
739.085,0.06678835,0.04548053,0.06890911,0.07846984,0.03965044
739.5671,0.06617074,0.04444446,0.06800522,0.07681119,0.03959323
740.0492,0.06543393,0.04361195,0.06717564,0.07517432,0.03938829
740.5313,0.06458281,0.04301057,0.06651405,0.07384522,0.0389687
741.0134,0.06363526,0.04262796,0.06607693,0.07302098,0.0383326
741.4955,0.06262116,0.04241405,0.06586707,0.07275866,0.03751924
741.9777,0.06158846,0.04228865,0.06582788,0.07294895,0.03658236
742.4598,0.06060185,0.0421672,0.06586343,0.07336211,0.03556328
742.9419,0.05974087,0.04197922,0.06586259,0.07371461,0.03448672
743.424,0.05908437,0.04168506,0.06572412,0.07375054,0.03337287
743.9061,0.05867978,0.04128481,0.06538655,0.07332843,0.03225325
744.3882,0.05852541,0.04080974,0.06482895,0.07243297,0.0311872
744.8704,0.0585558,0.04030483,0.06407421,0.07116708,0.0302617
745.3525,0.0586608,0.03980648,0.06317543,0.06969126,0.02956326
745.8346,0.05870657,0.03933188,0.06220946,0.06817883,0.02915795
746.3167,0.05858224,0.03887571,0.06126028,0.06676253,0.02906115
746.7988,0.05824114,0.03842186,0.06039889,0.06550588,0.02923198
747.2809,0.05771245,0.03796046,0.05967798,0.06442012,0.02958075
747.7631,0.05709605,0.03750577,0.05912038,0.06348491,0.02999445
748.2452,0.05651952,0.03709808,0.05871781,0.06267978,0.03037233
748.7273,0.05610941,0.03679867,0.0584363,0.06200219,0.03063478
749.2094,0.05594321,0.03666446,0.05822589,0.06147129,0.03073919
749.6915,0.05602676,0.03671901,0.0580378,0.06111433,0.03067724
750.1736,0.05629174,0.03693794,0.05782962,0.06095237,0.03046308
750.6558,0.05661486,0.03724437,0.05757508,0.06098185,0.03012308
751.1379,0.05685871,0.03753442,0.05726196,0.06116986,0.02968579
751.62,0.05689519,0.03769822,0.05688287,0.06145091,0.02918169
752.1021,0.05664975,0.03766315,0.05642928,0.06173846,0.02864175
752.5842,0.05611689,0.03741658,0.05588856,0.06194041,0.02809668
753.0663,0.05536232,0.03701232,0.05524567,0.06196544,0.02757906
753.5485,0.05450659,0.03655416,0.05449568,0.06174877,0.02711559
754.0306,0.05369003,0.03615949,0.05365225,0.06126586,0.02672129
754.5127,0.05304978,0.03592994,0.05275908,0.06054285,0.02639621
754.9948,0.05267444,0.03591041,0.05188508,0.05965854,0.02612318
755.4769,0.0525905,0.03608137,0.05111481,0.05872969,0.02587266
755.959,0.05275957,0.0363631,0.05053801,0.05789807,0.02560781
756.4412,0.0530952,0.03664583,0.05022324,0.0572865,0.02529575
756.9233,0.05348808,0.03681832,0.05020609,0.05697438,0.02491576
757.4054,0.0538292,0.03679366,0.05048279,0.05697653,0.02446447
757.8875,0.05404331,0.03653549,0.05101117,0.05724109,0.02395919
758.3696,0.05409234,0.03605903,0.051721,0.05766706,0.02343436
758.8517,0.05397572,0.03542558,0.05252526,0.05813664,0.02293632
759.3339,0.05371629,0.03472011,0.05334205,0.05856042,0.02250581
759.816,0.05334646,0.03403582,0.05409605,0.05889283,0.02216979
760.2981,0.05289673,0.03344817,0.05471574,0.05912674,0.02193483
760.7802,0.05239387,0.03301985,0.05516857,0.05931331,0.02177467
761.2623,0.05186547,0.03277241,0.05542823,0.05949784,0.02165002
761.7444,0.05134824,0.03268468,0.05548216,0.05969831,0.02152118
762.2266,0.05088897,0.03270273,0.05533269,0.05989562,0.02136574
762.7087,0.05054693,0.03274957,0.05499756,0.06004161,0.02118564
763.1908,0.0503805,0.0327472,0.0545113,0.06008656,0.02100554
763.6729,0.05042746,0.03264118,0.05392098,0.06001052,0.02085766
764.155,0.05069279,0.03240852,0.05328672,0.05983626,0.02076679
764.6371,0.05113664,0.03206688,0.0526722,0.05963006,0.02073417
765.1193,0.05168349,0.03166335,0.05213206,0.05947229,0.02073645
765.6014,0.05223098,0.03126305,0.05170883,0.05943405,0.02073486
766.0835,0.05268227,0.03092633,0.0514228,0.05954429,0.02069764
766.5656,0.05297455,0.03069049,0.05127301,0.05978435,0.0206196
767.0477,0.05308824,0.03056625,0.05124072,0.0600991,0.02053202
767.5298,0.05305311,0.03053726,0.05129744,0.0604266,0.02049341
768.012,0.05292815,0.03057248,0.05141437,0.06072782,0.02056358
768.4941,0.05278194,0.03063541,0.05156441,0.06099667,0.02078059
768.9762,0.05266086,0.03069839,0.05172782,0.06125629,0.02113418
769.4583,0.05257337,0.03074551,0.05189102,0.06153468,0.02156632
769.9404,0.05248844,0.03077062,0.05204269,0.06183663,0.02198301
770.4225,0.05235304,0.03077197,0.05217092,0.06212407,0.0222919
770.9047,0.05211905,0.03074489,0.05226136,0.06231862,0.02243001
771.3868,0.05176752,0.03067819,0.0522939,0.06231679,0.02238095
771.8689,0.05132506,0.03055789,0.05224911,0.06203426,0.0221759
772.351,0.05085819,0.03037228,0.05211195,0.06143605,0.02187513
772.8331,0.05045263,0.03012183,0.05188007,0.0605569,0.02154473
773.3152,0.05017059,0.02982415,0.05156905,0.05949315,0.02122834
773.7974,0.05002221,0.0295136,0.05121424,0.05837925,0.02094054
774.2795,0.04994686,0.0292346,0.05086729,0.05735311,0.02067337
774.7616,0.04983397,0.02902396,0.05058007,0.05651068,0.02041528
775.2437,0.04955422,0.02889903,0.05039462,0.05589815,0.02016885
775.7258,0.04901429,0.02884585,0.05032863,0.05550911,0.01996253
776.2079,0.04820663,0.02882256,0.05036747,0.05530507,0.01984017
776.6901,0.04722826,0.02876754,0.05046573,0.05523642,0.01984544
777.1722,0.04627051,0.02862268,0.05055588,0.0552613,0.01999625
777.6543,0.0455491,0.02835828,0.05057199,0.05535377,0.02026948
778.1364,0.04525654,0.02798678,0.05046164,0.05549292,0.02059775
778.6185,0.04548631,0.02756758,0.05020455,0.05564921,0.02088468
779.1006,0.04620182,0.02718795,0.04981602,0.05577556,0.02103951
779.5828,0.04724048,0.02694763,0.04934549,0.05580138,0.02099407
780.0649,0.04835756,0.02692507,0.04886249,0.0556485,0.02072985
780.547,0.0493119,0.02715279,0.04843542,0.05525795,0.02027823
781.0291,0.04990475,0.02761035,0.04812196,0.05461073,0.01971173
781.5112,0.05004488,0.02822666,0.04795203,0.05374656,0.01911879
781.9933,0.04975269,0.02890489,0.04792504,0.05275616,0.01857338
782.4755,0.04913948,0.0295339,0.04801259,0.05177473,0.01812432
782.9576,0.04836067,0.03001686,0.04816814,0.05094445,0.01778166
783.4397,0.04756153,0.03028511,0.04834122,0.05038223,0.01752444
783.9218,0.04685572,0.03029597,0.04848515,0.05016932,0.01731328
784.4039,0.04629681,0.03003999,0.04857143,0.05033172,0.01711137
784.886,0.04588686,0.02953759,0.04859452,0.05084684,0.01690038
785.3682,0.04559365,0.02884419,0.04857117,0.05165385,0.01668986
785.8503,0.04537375,0.028046,0.0485311,0.05267141,0.01651646
786.3324,0.04519001,0.02725512,0.04850471,0.05380888,0.01643349
786.8145,0.04501737,0.02660382,0.04850934,0.05496433,0.01649818
787.2966,0.044847,0.02620913,0.04853837,0.05603609,0.01674763
787.7787,0.04468171,0.02614779,0.04856026,0.05692279,0.01718565
788.2609,0.04453192,0.02642725,0.0485247,0.05753069,0.0177723
788.743,0.04441179,0.02697383,0.04838298,0.05779936,0.01843049
789.2251,0.04433706,0.02763978,0.04810257,0.05771338,0.01905688
789.7072,0.0443216,0.02823158,0.047682,0.05731538,0.01953945
790.1893,0.04437282,0.02857563,0.04715376,0.05669416,0.01978967
790.6714,0.04448759,0.02855425,0.04657945,0.05597022,0.01975213
791.1536,0.04464845,0.02814765,0.04603765,0.0552646,0.01941919
791.6357,0.04482637,0.02743838,0.04560117,0.05465917,0.01882939
792.1178,0.04498444,0.02659572,0.04533045,0.05418653,0.01806438
792.5999,0.0450873,0.02583057,0.04526272,0.05382553,0.01723499
793.082,0.04511498,0.02532237,0.04540941,0.05352529,0.01645307
793.5641,0.04506936,0.02518953,0.04575972,0.0532313,0.01582482
794.0463,0.04497895,0.02545092,0.04628092,0.05291694,0.01542817
794.5284,0.04489098,0.02603367,0.04692246,0.05259593,0.01529817
795.0105,0.04486543,0.02679049,0.04760951,0.0523155,0.01542424
795.4926,0.04495569,0.02754413,0.04824883,0.05213123,0.01574516
795.9747,0.04518912,0.02814216,0.04874774,0.05207461,0.01616395
796.4568,0.04555516,0.02847445,0.04902434,0.05213261,0.01655439
796.939,0.04599636,0.02850533,0.04903921,0.05224409,0.01679276
797.4211,0.04642143,0.02826877,0.04880872,0.05232412,0.01679128
797.9032,0.04671482,0.02785745,0.04840828,0.05228809,0.01651315
798.3853,0.04677537,0.0273941,0.04795125,0.05209136,0.01599251
798.8674,0.04654947,0.02699843,0.04755145,0.0517474,0.01532266
799.3495,0.04605148,0.02677241,0.04730105,0.05132831,0.01464343
799.8317,0.04537185,0.02677018,0.04723632,0.05094295,0.01409579
800.3138,0.04465356,0.02699157,0.04734037,0.050702,0.01378355
800.7959,0.04406657,0.02738211,0.04755877,0.05069652,0.01375347
801.278,0.0437457,0.02784935,0.04783359,0.05097014,0.01398056
801.7601,0.0437566,0.02828551,0.04813072,0.05151841,0.01438638
802.2422,0.04407916,0.02858505,0.0484499,0.05229479,0.01486103
802.7244,0.04461829,0.02867668,0.04881505,0.05322702,0.01530701
803.2065,0.04523932,0.02853431,0.04924854,0.05422985,0.01566125
803.6886,0.04581,0.02818218,0.04974134,0.05521265,0.01590634
804.1707,0.04625231,0.02768383,0.05024065,0.056098,0.0160649
804.6528,0.04655466,0.02712613,0.05065626,0.05682547,0.01617911
805.1349,0.04676256,0.02659711,0.05088739,0.05735799,0.01628625
805.6171,0.04694007,0.02615697,0.05086807,0.05768798,0.01639818
806.0992,0.04713287,0.02583107,0.05059079,0.05783437,0.01650015
806.5813,0.04733806,0.02560511,0.05012022,0.05783773,0.01655963
807.0634,0.04750424,0.02543908,0.04956938,0.05774434,0.01654973
807.5455,0.04755171,0.02528487,0.04907314,0.05759602,0.01646531
808.0276,0.04741251,0.02511129,0.04874379,0.05741659,0.01633384
808.5098,0.0470683,0.02492161,0.04863336,0.05720662,0.01620638
808.9919,0.04656351,0.02475797,0.04873163,0.05695025,0.01614318
809.474,0.04599609,0.0246908,0.04897444,0.05662775,0.01619067
809.9561,0.04547578,0.02478815,0.04927921,0.05623112,0.01636408
810.4382,0.04509534,0.02509595,0.04956423,0.05577399,0.01664552
810.9203,0.04489288,0.02561141,0.04977316,0.05529109,0.01699063
811.4025,0.04484502,0.02628212,0.04988139,0.05482505,0.01734912
811.8846,0.04487945,0.02701621,0.04988746,0.05441522,0.01767514
812.3667,0.0449079,0.02771611,0.04980614,0.05408186,0.01794104
812.8488,0.04486222,0.02831455,0.04965907,0.05382363,0.01813863
813.3309,0.04471051,0.02878901,0.04947504,0.05362468,0.01826929
813.813,0.04446667,0.02916773,0.0492877,0.05346833,0.01833661
814.2952,0.04417522,0.02950438,0.04913279,0.05334942,0.01834148
814.7773,0.04389552,0.02984947,0.04904567,0.0532776,0.01828467
815.2594,0.04367837,0.03021233,0.0490461,0.053272,0.01817385
815.7415,0.04355503,0.03054752,0.0491301,0.0533479,0.01802987
816.2236,0.04353928,0.03075716,0.04926369,0.05350558,0.01788804
816.7057,0.0436317,0.03072783,0.04939167,0.05372622,0.01778643
817.1879,0.04382912,0.03037105,0.04945341,0.05397893,0.01775307
817.67,0.04412822,0.02965877,0.04939841,0.05423264,0.01779232
818.1521,0.04452415,0.02864733,0.04920689,0.05447338,0.01788034
818.6342,0.04500271,0.02747133,0.04889208,0.05470846,0.01797381
819.1163,0.04553227,0.02632309,0.0484977,0.05496287,0.01802517
819.5984,0.04606439,0.02538997,0.04807978,0.05526319,0.01800637
820.0806,0.04653757,0.02481802,0.04769243,0.0556199,0.01792022
820.5627,0.04688739,0.02467853,0.04737807,0.05601518,0.01780099
821.0448,0.0470676,0.02495304,0.04715968,0.05640637,0.01769675
821.5269,0.04705835,0.02554642,0.04704887,0.0567353,0.01765139
822.009,0.04687586,0.02630716,0.04705115,0.05694801,0.01768647
822.4911,0.046567,0.02707347,0.04717072,0.05701518,0.01779281
822.9733,0.04620247,0.02768904,0.04740935,0.05693593,0.01793882
823.4554,0.04585768,0.02803567,0.0477617,0.05673435,0.0180859
823.9375,0.04558967,0.02805895,0.04821102,0.05644414,0.01820812
824.4196,0.04542828,0.02776825,0.04872639,0.05609713,0.01829798
824.9017,0.04536974,0.027239,0.04926603,0.05571479,0.01836443
825.3839,0.04538629,0.0265864,0.04978795,0.05531093,0.01841952
825.866,0.04544091,0.02595236,0.05025209,0.05490406,0.01846632
826.3481,0.04550908,0.02546903,0.05062766,0.05452748,0.01849344
826.8302,0.0455922,0.02522476,0.05089482,0.05422926,0.01848287
827.3123,0.04572115,0.02525699,0.05104141,0.0540675,0.01842394
827.7944,0.04594411,0.02554353,0.05106323,0.05409122,0.01832894
828.2766,0.04630113,0.02602056,0.05096428,0.05432187,0.01823555
828.7587,0.04680434,0.02659957,0.05076141,0.05474713,0.01820175
829.2408,0.04741894,0.02719655,0.05048735,0.05532231,0.0182816
829.7229,0.04806877,0.02775008,0.05018805,0.05598689,0.01850257
830.205,0.048647,0.02822184,0.04992093,0.05667341,0.01885492
830.6871,0.04905512,0.02859924,0.04973781,0.05732463,0.01929224
831.1693,0.04923652,0.02888725,0.04967171,0.05789644,0.01975239
831.6514,0.0491925,0.02910263,0.04972912,0.05834918,0.02017749
832.1335,0.04898474,0.029271,0.04988927,0.05864622,0.02053862
832.6156,0.04871035,0.02942656,0.05011528,0.05875394,0.02083882
833.0977,0.04847463,0.02961417,0.05036904,0.05864969,0.02110335
833.5798,0.04835004,0.02987986,0.05062919,0.05833961,0.02135761
834.062,0.04836078,0.030261,0.0508984,0.05787143,0.02160943
834.5441,0.04848231,0.03077311,0.05120038,0.0573399,0.02184142
835.0262,0.04866116,0.03139721,0.05156477,0.05685889,0.02201958
835.5083,0.04884025,0.03207865,0.05200967,0.05653552,0.022109
835.9904,0.04898447,0.03273228,0.05252536,0.05643317,0.0220916
836.4725,0.04909552,0.03326936,0.05306948,0.0565452,0.02197548
836.9547,0.04920773,0.03361106,0.05357189,0.05679917,0.02178978
837.4368,0.04937454,0.03370771,0.05394808,0.05708132,0.02157202
837.9189,0.04964321,0.03355092,0.05412769,0.05729042,0.02134882
838.401,0.05004166,0.03317185,0.05406658,0.05737084,0.0211299
838.8831,0.05056638,0.03263664,0.05376168,0.05734181,0.02090755
839.3652,0.0511854,0.03202873,0.0532497,0.05728268,0.02067112
839.8474,0.05184278,0.03144529,0.05260053,0.05730515,0.02041867
840.3295,0.05247056,0.03098335,0.05190081,0.05750139,0.02016928
840.8116,0.05300337,0.0307208,0.05123038,0.05790147,0.01995823
841.2937,0.05338012,0.03071294,0.05065745,0.05846157,0.01983026
841.7758,0.05355497,0.03097237,0.05022295,0.05907424,0.0198231
842.2579,0.05350659,0.03146421,0.04993679,0.05961519,0.01995545
842.7401,0.0532412,0.03210519,0.04978374,0.0599753,0.02022585
843.2222,0.05279676,0.03278306,0.04973128,0.06010351,0.0206169
843.7043,0.05223599,0.0333929,0.04974678,0.06001335,0.0211058
844.1864,0.0516425,0.03385958,0.04980781,0.05976914,0.02166798
844.6685,0.05110091,0.03416951,0.04991444,0.05945635,0.02227931
845.1506,0.05067962,0.03436944,0.05008776,0.05915014,0.02291235
845.6328,0.05042496,0.03455026,0.05036289,0.05890665,0.02352812
846.1149,0.05035047,0.03480349,0.05077017,0.05875576,0.02408075
846.597,0.05044173,0.03517843,0.05131986,0.05871157,0.02452706
847.0791,0.05066337,0.03565652,0.05199137,0.05878463,0.02483622
847.5612,0.050972,0.03615021,0.05273546,0.05898433,0.02500515
848.0433,0.05132534,0.03653408,0.05348669,0.05931465,0.02505932
848.5255,0.05168457,0.03668317,0.05417774,0.05976238,0.02504595
849.0076,0.05202138,0.03652947,0.05476278,0.06029031,0.02501408
849.4897,0.05231704,0.03608344,0.05522468,0.06083542,0.02499691
849.9718,0.05256338,0.03543555,0.05557381,0.06131763,0.0250017
850.4539,0.05276425,0.03471839,0.05583582,0.06166646,0.02500949
850.936,0.05293472,0.03406681,0.05603477,0.06183578,0.02498771
851.4182,0.05309541,0.03357835,0.05617806,0.06181759,0.02490749
851.9003,0.05326251,0.03328519,0.05625114,0.06164077,0.02476042
852.3824,0.05343939,0.03316477,0.05622277,0.06135927,0.02456293
852.8645,0.05360772,0.03315946,0.05605975,0.06103613,0.02435204
853.3466,0.05373116,0.03321258,0.05574607,0.06072178,0.02416742
853.8287,0.05376309,0.0332849,0.05529588,0.06045011,0.02403931
854.3109,0.05366568,0.03336288,0.05475836,0.06023446,0.02397526
854.793,0.05343053,0.03344969,0.05420452,0.06007269,0.02395771
855.2751,0.05308852,0.0335488,0.05371881,0.05995387,0.02394842
855.7572,0.05271003,0.0336516,0.05337805,0.05986536,0.02389939
856.2393,0.05238079,0.03373748,0.0532332,0.05979799,0.0237691
856.7214,0.05218513,0.03378182,0.05330798,0.05974799,0.02353062
857.2036,0.05217091,0.03377253,0.05359387,0.05971897,0.02318531
857.6857,0.05233343,0.03372075,0.05405806,0.05972043,0.02276562
858.1678,0.05261243,0.03366191,0.05464804,0.05976475,0.02233867
858.6499,0.05291051,0.03364418,0.0553031,0.05985953,0.02199375
859.132,0.05312995,0.03370772,0.05596574,0.06000032,0.02181763
859.6141,0.05319708,0.03387222,0.05658149,0.06016432,0.02187767
860.0963,0.05309359,0.03412643,0.0571071,0.06031325,0.02218973
860.5784,0.05285905,0.03443552,0.05751276,0.06040563,0.02270728
861.0605,0.05258147,0.03475203,0.05777841,0.06041043,0.02331994
861.5426,0.05236303,0.03503612,0.05789645,0.06032797,0.02388505
862.0247,0.05228335,0.03526805,0.05786953,0.06019572,0.02427129
862.5068,0.05237725,0.0354517,0.05771101,0.06008484,0.02439187
862.989,0.05261753,0.03560853,0.05744413,0.06007116,0.02424115
863.4711,0.05292671,0.03576486,0.05710027,0.06020593,0.02388754
863.9532,0.05319711,0.03593909,0.0567214,0.06049065,0.02345251
864.4353,0.05333416,0.03612996,0.05635061,0.06086814,0.02305683
864.9174,0.05328406,0.03631296,0.05602724,0.0612396,0.02278317
865.3995,0.05305286,0.03644283,0.05577976,0.06149486,0.0226544
865.8817,0.05270407,0.03646726,0.05561481,0.06156287,0.02263583
866.3638,0.05233946,0.03634029,0.0555163,0.06143638,0.02266286
866.8459,0.05207027,0.03603939,0.05544735,0.06117995,0.02267519
867.328,0.05197632,0.03557941,0.05536415,0.06089971,0.02264679
