absorbance_2.9_1A (2),2.9_1A (2),2.9_1A,2.9_2,2.9_2A,2.9_3A (2),2.9_3A,2.9_4A (2),2.9_4A,6.4_1A,6.4_1AA,6.8_1A,6.8_2A
3305.874,0.03766935,0.02660996,0.05523901,0.02646227,0.0635488,0.05902989,0.02052079,0.08270738,0.05232837,0.02714323,0.08665711,0.05890897
3306.356,0.03781874,0.02666928,0.05523242,0.02653923,0.06365482,0.05879664,0.02053703,0.08290963,0.05170663,0.02726642,0.08695476,0.05907078
3306.838,0.0379546,0.02671118,0.05535002,0.02661484,0.06384452,0.05861965,0.02059152,0.0830672,0.05113393,0.02747862,0.08713837,0.05922266
3307.321,0.03805768,0.02671888,0.05558746,0.02668554,0.06410868,0.05853416,0.02067788,0.0831694,0.05066303,0.02776446,0.08717307,0.05931079
3307.803,0.03811141,0.02668251,0.05591921,0.02676426,0.06441374,0.05855321,0.02078391,0.08320312,0.05031945,0.02809747,0.08706188,0.05929973
3308.285,0.03810039,0.02660819,0.05629782,0.02687297,0.06470706,0.05866816,0.02089152,0.08314959,0.05010486,0.02844156,0.086852,0.05917969
3308.767,0.03801192,0.02652428,0.05666117,0.02702817,0.06493448,0.05885318,0.02097844,0.08298969,0.05000496,0.02875705,0.08662204,0.0589704
3309.249,0.03784022,0.02647305,0.05694675,0.02722788,0.0650604,0.05907531,0.02102466,0.08271328,0.05000177,0.02900993,0.08645005,0.05871034
3309.731,0.03759049,0.02650179,0.05710022,0.02744729,0.06507812,0.05930036,0.02101619,0.08232582,0.05008043,0.0291738,0.0863918,0.05844703
3310.213,0.03728285,0.02664226,0.05709192,0.02764248,0.06501335,0.05950142,0.02095385,0.08185368,0.05023158,0.02923794,0.08645692,0.05822118
3310.695,0.03694937,0.02689607,0.05692719,0.02776866,0.06491235,0.05966409,0.02085646,0.0813385,0.05044649,0.02921024,0.08661157,0.05805788
3311.177,0.03662968,0.02722835,0.05664781,0.02779104,0.0648311,0.05978545,0.02076042,0.08083233,0.05070731,0.02911854,0.08679088,0.05796774
3311.66,0.03636007,0.02757473,0.05632348,0.02770042,0.06481642,0.05987433,0.02071001,0.08038495,0.050984,0.02900606,0.08692949,0.05795124
3312.142,0.03616088,0.02786311,0.05602875,0.02751552,0.06489174,0.05994609,0.02074017,0.08003098,0.05124074,0.02891952,0.08698785,0.05800429
3312.624,0.03603448,0.02802909,0.05582855,0.02727692,0.06505665,0.06001927,0.02086422,0.07978716,0.0514442,0.02890168,0.08696422,0.0581233
3313.106,0.03596324,0.02804372,0.05575203,0.02703124,0.06528734,0.06010703,0.02106055,0.07965025,0.05157993,0.02897573,0.08689494,0.0583037
3313.588,0.03592243,0.02792171,0.0557869,0.02681289,0.0655453,0.06021165,0.02127781,0.07960153,0.0516581,0.0291396,0.0868341,0.05853748
3314.07,0.03588768,0.02772039,0.05588469,0.0266369,0.06578176,0.06032157,0.02144277,0.07961339,0.05171228,0.02936669,0.08683489,0.05880584
3314.552,0.03584839,0.02752114,0.05598244,0.02649603,0.06594889,0.06041414,0.02148762,0.07965852,0.05178196,0.0296147,0.08692431,0.05908019
3315.034,0.03580966,0.02740166,0.05602795,0.02637082,0.06600562,0.06046275,0.02137286,0.07971566,0.05189457,0.02983889,0.08709551,0.05932631
3315.517,0.03578894,0.02741963,0.05599373,0.0262419,0.06592135,0.06044217,0.02109814,0.07977077,0.0520536,0.02999938,0.0873095,0.05951259
3315.999,0.03580632,0.02758904,0.05588755,0.0261039,0.06568532,0.06034072,0.02070477,0.07981933,0.05223704,0.03007046,0.087511,0.05962209
3316.481,0.03587594,0.02787996,0.05574138,0.02597017,0.06531183,0.06016251,0.02025999,0.07986391,0.05241226,0.03004036,0.08764575,0.05966114
3316.963,0.03600113,0.02822461,0.05559711,0.02587075,0.06484453,0.05992844,0.0198409,0.07991074,0.05255369,0.02990702,0.08767091,0.05965878
3317.445,0.03617379,0.02854268,0.05548432,0.02584004,0.06434985,0.05966989,0.01950545,0.07996547,0.05266248,0.02967497,0.08756816,0.05965613
3317.927,0.0363797,0.02876327,0.05541012,0.02590322,0.06390459,0.05942064,0.01928221,0.08002728,0.05276841,0.02935545,0.0873408,0.05969114
3318.409,0.03660178,0.02884418,0.05535847,0.02606633,0.06358162,0.059212,0.01916832,0.08008657,0.05291868,0.02896967,0.08701245,0.05978343
3318.891,0.03682469,0.02878604,0.0553011,0.02630984,0.06342485,0.0590656,0.01913906,0.08012486,0.05314788,0.02855206,0.08661831,0.05992153
3319.374,0.03703323,0.02862817,0.05521328,0.02659353,0.06343968,0.05899341,0.0191629,0.08011891,0.0534552,0.02815251,0.08620132,0.0600652
3319.856,0.03720894,0.02843757,0.05508551,0.02686358,0.06358901,0.05899847,0.0192125,0.08004873,0.05378985,0.02783354,0.08580957,0.06015462
3320.338,0.0373316,0.02828041,0.05492843,0.02706997,0.06380963,0.05907645,0.01927371,0.07990869,0.05406643,0.02765103,0.0854878,0.06013484
3320.82,0.03738077,0.02820551,0.05476704,0.02717545,0.06402802,0.0592157,0.01934069,0.07971373,0.05419081,0.02764165,0.08527604,0.05997066
3321.302,0.03734288,0.02822638,0.05463018,0.02716392,0.06418193,0.05939648,0.0194109,0.07950165,0.05409779,0.02780374,0.08520256,0.05966157
3321.784,0.03721917,0.02831879,0.05453658,0.02704325,0.06424029,0.05959295,0.01947786,0.07932318,0.0537849,0.02809343,0.08527643,0.05924224
3322.266,0.03703107,0.02842731,0.05449063,0.02684314,0.06420432,0.05977289,0.01953125,0.0792333,0.05332016,0.02842834,0.08548422,0.05877527
3322.748,0.0368164,0.02848429,0.05448279,0.02660849,0.06410328,0.05990218,0.01955878,0.07927577,0.05282747,0.02870836,0.08578854,0.05833486
3323.23,0.03661691,0.0284354,0.05449818,0.02638629,0.06397746,0.05995413,0.01955441,0.07947014,0.0524358,0.02885036,0.08613657,0.05798207
3323.713,0.03646684,0.02825212,0.05452539,0.02622088,0.06386706,0.05991252,0.01952164,0.07980906,0.05224756,0.0288073,0.08646438,0.05775608
3324.195,0.03637988,0.02794191,0.05456407,0.02614287,0.06379882,0.05977672,0.01947341,0.08026129,0.05229754,0.02858817,0.08671016,0.05766347
3324.677,0.03634563,0.02754205,0.0546248,0.0261627,0.06378131,0.05955908,0.0194247,0.08078541,0.05254627,0.02824978,0.08682864,0.05768101
3325.159,0.03633618,0.0271099,0.05472484,0.02627093,0.06380812,0.05928245,0.01938616,0.081335,0.05289311,0.02788376,0.08679482,0.05776439
3325.641,0.03632168,0.02670627,0.05487893,0.02643909,0.06386346,0.05897233,0.01935738,0.08186914,0.05321388,0.02758361,0.08661264,0.05786078
3326.123,0.03628647,0.02637815,0.05509171,0.02662929,0.0639314,0.05865141,0.01932822,0.08235697,0.05340815,0.0274111,0.08631237,0.0579265
3326.605,0.03623727,0.02615679,0.05535458,0.02679813,0.0639977,0.05833979,0.01928584,0.08277155,0.05341622,0.02738439,0.08595101,0.05793228
3327.087,0.03620134,0.0260532,0.05564676,0.02690799,0.06405497,0.05805383,0.01922565,0.08308996,0.05324004,0.02746967,0.08560268,0.05787376
3327.57,0.03621183,0.02606208,0.05594239,0.02693458,0.0641029,0.05780879,0.01915791,0.08329262,0.05292849,0.02760061,0.08534108,0.0577694
3328.052,0.03629419,0.02616695,0.05621405,0.02686808,0.06414758,0.0576208,0.01910968,0.08336529,0.0525635,0.02769532,0.08523296,0.05765844
3328.534,0.03644986,0.02634319,0.05644098,0.02671538,0.06420105,0.05750524,0.01911624,0.08330467,0.0522299,0.02768898,0.08531567,0.05758866
3329.016,0.03665594,0.0265633,0.05661192,0.02649443,0.06427649,0.05747253,0.01920719,0.0831214,0.05199096,0.02755474,0.08558816,0.05760135
3329.498,0.03687026,0.02679523,0.05672511,0.02623233,0.06438443,0.05752678,0.01939575,0.0828406,0.05188354,0.02730823,0.08600558,0.05772275
3329.98,0.03704992,0.02700922,0.05678859,0.0259582,0.06452609,0.05766288,0.01967172,0.0824965,0.05190737,0.02700369,0.08648775,0.05795168
3330.462,0.03716671,0.02718471,0.05681772,0.0256963,0.06469005,0.05786848,0.02000426,0.08212321,0.05203048,0.02671338,0.08694065,0.05825865
3330.944,0.03721391,0.02731418,0.05683453,0.02546721,0.06484985,0.05812653,0.0203494,0.08175178,0.05219474,0.02651197,0.0872706,0.0585903
3331.427,0.0372069,0.02740739,0.0568632,0.02528135,0.06497229,0.05842017,0.0206647,0.0814034,0.05233354,0.0264496,0.08741567,0.05888718
3331.909,0.03717075,0.0274889,0.05692489,0.02514037,0.06502878,0.05873363,0.020919,0.08109444,0.05238879,0.02654126,0.08735994,0.05910178
3332.391,0.0371293,0.02759065,0.05703435,0.02503803,0.06500384,0.05904868,0.02109263,0.08084167,0.05232532,0.02676356,0.08713587,0.05921113
3332.873,0.03709209,0.02773536,0.05719342,0.02496379,0.06490545,0.0593442,0.0211768,0.08066727,0.05214746,0.02706424,0.0868149,0.05922848
3333.355,0.03705339,0.02792776,0.0573881,0.02490653,0.06476231,0.05959149,0.02116683,0.08059869,0.05189908,0.02737847,0.08648623,0.05919834
3333.837,0.03699759,0.02814555,0.05758793,0.02485811,0.06461606,0.05975501,0.02105908,0.08066376,0.05165651,0.02764276,0.08623821,0.059187
3334.319,0.03691049,0.02834515,0.05775219,0.02481606,0.06450247,0.0598024,0.02085149,0.08087534,0.05149969,0.02781758,0.08612846,0.05925693
3334.801,0.03678872,0.02847304,0.05783529,0.02478352,0.06443774,0.05971393,0.02055018,0.0812211,0.05148684,0.02789056,0.08617426,0.05944945
3335.283,0.03664411,0.02848149,0.05779694,0.02476594,0.06441132,0.05949527,0.02017752,0.08165349,0.05162974,0.02787803,0.08634772,0.0597708
3335.766,0.03649833,0.02834872,0.0576145,0.02476717,0.0643921,0.05917888,0.01977287,0.08209921,0.05188414,0.02781173,0.08658869,0.06018828
3336.248,0.03637571,0.02808534,0.0572889,0.02478517,0.06434345,0.05882259,0.01938895,0.08247047,0.05216029,0.02772815,0.08681828,0.06063842
3336.73,0.03629252,0.02773416,0.05684812,0.02481206,0.06424265,0.05849598,0.01908212,0.08268686,0.05235081,0.02765528,0.08696041,0.06104239
3337.212,0.03625203,0.02735513,0.05634084,0.02483747,0.06409577,0.0582558,0.01889284,0.08270141,0.05237558,0.02760673,0.08696596,0.06133157
3337.694,0.03624578,0.02701513,0.05583111,0.02485389,0.06393875,0.05813766,0.01883981,0.08250792,0.05220246,0.02758442,0.08681888,0.06145603
3338.176,0.0362604,0.0267725,0.05538542,0.02486404,0.06382691,0.05814803,0.01891516,0.08214421,0.05186393,0.02758771,0.08654249,0.06139412
3338.658,0.0362872,0.02666452,0.05505464,0.02488319,0.06380893,0.05826995,0.01909294,0.08167557,0.05144082,0.02761977,0.08618876,0.06115234
3339.14,0.03632449,0.02670755,0.05486937,0.02493753,0.06391302,0.05847303,0.01933835,0.08118404,0.05104125,0.02769073,0.08582965,0.06075978
3339.623,0.03637765,0.02689406,0.05482986,0.02505662,0.06413161,0.05872682,0.01961911,0.08074906,0.05076661,0.02781402,0.08553753,0.0602616
3340.104,0.03645271,0.02719582,0.05491031,0.0252598,0.06442624,0.05901117,0.01991336,0.08042926,0.05067979,0.02799622,0.08536489,0.05970697
3340.587,0.03654939,0.02756344,0.05506399,0.02554675,0.0647376,0.0593126,0.02020452,0.08026257,0.05079906,0.0282275,0.08533612,0.05914847
3341.069,0.03665489,0.027933,0.0552377,0.0258911,0.06500571,0.05962067,0.02047534,0.08025827,0.0510947,0.02847663,0.08543825,0.05863289
3341.551,0.03674638,0.02823889,0.05538868,0.02624644,0.06519171,0.0599216,0.02070355,0.08040079,0.05150815,0.02869862,0.08563019,0.05819416
3342.033,0.0367937,0.02842162,0.05548988,0.02655422,0.0652815,0.06019179,0.02085761,0.0806509,0.05196379,0.02884232,0.08585164,0.05785292
3342.515,0.03677172,0.02844734,0.0555355,0.02676597,0.06528804,0.06040107,0.02090526,0.08095305,0.0523894,0.02887053,0.0860455,0.0576128
3342.997,0.03667029,0.02831896,0.05553456,0.02686076,0.06523865,0.06052205,0.02082804,0.08124737,0.05273187,0.02877428,0.0861778,0.05746373
3343.479,0.03649887,0.02807962,0.05550179,0.02685205,0.06516562,0.06053737,0.02063073,0.08147469,0.05295499,0.0285761,0.08624366,0.05738691
3343.961,0.0362863,0.02780247,0.05544778,0.02678746,0.06509259,0.06044823,0.0203497,0.08159263,0.05304694,0.02832364,0.08626896,0.0573627
3344.444,0.03607361,0.02756702,0.05537409,0.02672907,0.06503063,0.06027393,0.02004343,0.08158401,0.05301775,0.02807087,0.08629618,0.05737768
3344.926,0.03590726,0.02744229,0.05527577,0.02673816,0.06498069,0.06004529,0.01978354,0.08146017,0.05289693,0.02786605,0.08636954,0.05742534
3345.408,0.03582598,0.02745945,0.05514838,0.02684724,0.06493624,0.05979424,0.01962927,0.08125786,0.05272923,0.02773401,0.08651575,0.057506
3345.89,0.03585319,0.02760495,0.05499551,0.02705025,0.06489009,0.05954324,0.01961052,0.08102643,0.05256482,0.02767481,0.08673419,0.05762051
3346.372,0.03599503,0.02782463,0.05483258,0.02730024,0.06483521,0.05930395,0.019722,0.08081993,0.05245285,0.02767,0.08699636,0.05776484
3346.854,0.03623835,0.02804443,0.05468497,0.02752783,0.06476727,0.05907776,0.01992643,0.08067818,0.05242449,0.02769539,0.0872565,0.05792661
3347.336,0.0365549,0.02819513,0.05457809,0.0276639,0.06468441,0.05886456,0.02017346,0.08062085,0.05248684,0.02773297,0.08746694,0.05808828
3347.818,0.03690375,0.02822801,0.05453046,0.02765897,0.06458651,0.05867017,0.0204116,0.08064861,0.05262294,0.02777511,0.08758964,0.05823124
3348.301,0.03723869,0.02812949,0.05454658,0.02750301,0.06447775,0.0585101,0.02060759,0.08074811,0.05279849,0.02782305,0.0876085,0.05834515
3348.783,0.03751327,0.02791535,0.05461784,0.02722394,0.06436487,0.05840698,0.02074754,0.08090087,0.05297783,0.02787864,0.08752954,0.05843121
3349.265,0.03768331,0.02762178,0.05472868,0.0268776,0.06425801,0.05838513,0.02083027,0.08108965,0.05313453,0.02793395,0.08737841,0.05850128
3349.747,0.03771831,0.02728886,0.05486657,0.02652374,0.0641663,0.05845924,0.02085602,0.08130234,0.05326265,0.02797016,0.08718985,0.05856992
3350.229,0.03760531,0.02695309,0.05502524,0.02620843,0.06409464,0.05862834,0.02081739,0.08152848,0.0533731,0.02796092,0.08700334,0.05864585
3350.711,0.03735606,0.0266456,0.05520393,0.02595208,0.06404027,0.05887304,0.02069741,0.08175439,0.0534835,0.02788258,0.0868564,0.05872408
3351.193,0.03700596,0.02639068,0.05540077,0.02574844,0.06399447,0.05916014,0.02047784,0.08196052,0.05360291,0.0277284,0.08677923,0.05878647
3351.675,0.03661208,0.02621109,0.05560334,0.02557579,0.06394635,0.05944805,0.02015173,0.08212084,0.05372215,0.02751558,0.08679231,0.05880931
3352.157,0.03624385,0.02612784,0.05578435,0.02541207,0.06388859,0.05969358,0.01973685,0.08220661,0.05380899,0.027286,0.08690374,0.05877631
3352.64,0.03596159,0.02615307,0.05590922,0.02525103,0.06382324,0.05986329,0.01927622,0.0821971,0.0538225,0.02709321,0.08710527,0.05869171
3353.122,0.03580809,0.02628445,0.05594539,0.02510428,0.06376164,0.05993496,0.01883606,0.08208472,0.05372672,0.02699136,0.0873688,0.05858663
3353.604,0.03579378,0.02649742,0.0558806,0.02499898,0.06372104,0.05990322,0.01848848,0.08188128,0.05351096,0.02701837,0.08764651,0.05851419
3354.086,0.03589529,0.02675043,0.05573251,0.02496213,0.06371556,0.05978103,0.01828717,0.08161582,0.0531996,0.02718307,0.08788045,0.05852987
3354.568,0.0360622,0.02698932,0.05555,0.02501001,0.06374898,0.05960065,0.01825691,0.08133154,0.05285386,0.02746377,0.08800901,0.05867418
3355.05,0.03623181,0.02716429,0.05539806,0.02513775,0.06381167,0.0594109,0.01838366,0.08107582,0.0525567,0.02781124,0.08798391,0.058951
3355.532,0.03635248,0.02724788,0.0553304,0.02532242,0.06388404,0.05926277,0.01862513,0.08088641,0.0523815,0.02816608,0.08778656,0.05932274
3356.014,0.03639462,0.02723971,0.05537177,0.02552945,0.06394333,0.05920509,0.0189204,0.08078785,0.05237759,0.02846524,0.08743586,0.05971454
3356.497,0.03635892,0.0271669,0.05550148,0.02572726,0.06397525,0.05926561,0.01921036,0.08078355,0.05254927,0.02865871,0.08699124,0.06003804
3356.979,0.03626784,0.02706966,0.05566511,0.02589854,0.063979,0.05944362,0.01945352,0.08085886,0.05285794,0.02871832,0.08653687,0.06022266
3357.461,0.03615429,0.0269894,0.05578852,0.02604068,0.06396814,0.05970749,0.0196269,0.08098307,0.05323102,0.02863762,0.08617526,0.06023112
3357.943,0.03604196,0.02695275,0.05581045,0.02616181,0.06396315,0.06000175,0.01972665,0.08111905,0.05358447,0.02843166,0.08600027,0.0600736
3358.425,0.03593586,0.02696645,0.05570707,0.02626991,0.06398109,0.06026643,0.01976139,0.08123375,0.05384826,0.02812983,0.08607437,0.05979916
3358.907,0.03582048,0.02701999,0.05549791,0.02636412,0.06403105,0.06044663,0.01974867,0.08130263,0.053973,0.02777279,0.08641964,0.05948543
3359.389,0.03567176,0.0270934,0.05524094,0.02643126,0.06411041,0.06051227,0.01971141,0.08131677,0.05394258,0.02740237,0.087003,0.05921298
3359.871,0.03547193,0.02716636,0.05500795,0.02645145,0.0642106,0.06046298,0.0196763,0.0812837,0.05376953,0.02705418,0.08774321,0.05904371
3360.354,0.03522429,0.02722138,0.0548664,0.02640552,0.06432372,0.06032606,0.0196773,0.08122297,0.05348793,0.02675435,0.08851446,0.05901506
3360.835,0.03495836,0.02724546,0.05485239,0.02628835,0.06444867,0.06014558,0.01974809,0.08115853,0.05314212,0.02651522,0.08917826,0.05912932
3361.318,0.03472045,0.02722934,0.05496445,0.0261132,0.06459255,0.05996589,0.01991219,0.08110884,0.05277558,0.02633618,0.08961681,0.05936045
3361.8,0.03456133,0.02716371,0.05516622,0.02591163,0.06476483,0.05982472,0.02017665,0.08108218,0.05242838,0.02620905,0.08975379,0.05965876
3362.282,0.03451139,0.027043,0.05540249,0.02572296,0.06496858,0.05974112,0.02052311,0.08107265,0.05212919,0.02612581,0.08958171,0.05996486
3362.764,0.03456984,0.02687013,0.05561773,0.02558308,0.06519424,0.05971734,0.02091058,0.08106688,0.05189587,0.0260832,0.08915848,0.06022082
3363.246,0.03470417,0.02666309,0.05576537,0.0255172,0.06541511,0.05974389,0.02128166,0.08105132,0.05173883,0.02608473,0.08859563,0.0603759
3363.728,0.03486497,0.02645513,0.05582067,0.02553453,0.0655947,0.05980476,0.02158289,0.08102196,0.05166153,0.02613677,0.08801881,0.06040095
3364.21,0.03500511,0.02629027,0.0557811,0.02563081,0.06569595,0.0598819,0.02177707,0.08098874,0.05166341,0.02624188,0.08753631,0.06029305
3364.692,0.03509789,0.02621376,0.05566464,0.02579335,0.06568959,0.05995549,0.0218522,0.08097459,0.05174243,0.02639132,0.08721578,0.06008105
3365.175,0.03514966,0.0262528,0.05550383,0.02600742,0.06556457,0.06000607,0.02182187,0.08100478,0.05189639,0.02656394,0.08706424,0.05981973
3365.657,0.0351962,0.02640617,0.05534212,0.02625684,0.06532785,0.06001426,0.02171413,0.08109723,0.05212229,0.02672818,0.08703799,0.05957957
3366.139,0.03529118,0.02663881,0.0552258,0.02652254,0.06500231,0.05996355,0.02155785,0.08125116,0.05241669,0.02685153,0.08706322,0.05942981
3366.621,0.03548067,0.02689459,0.05519177,0.0267829,0.06461703,0.05984634,0.02136832,0.08144592,0.05277098,0.02691435,0.08707253,0.05941032
3367.103,0.03578943,0.02711048,0.05526143,0.02701223,0.0642043,0.0596672,0.02114546,0.08164506,0.05316922,0.02691588,0.08702767,0.05952043
3367.585,0.03620975,0.02723759,0.05543381,0.0271841,0.06379863,0.05944675,0.02087862,0.0818072,0.05358434,0.02687729,0.08693402,0.05971351
3368.067,0.03670654,0.02725789,0.05568659,0.02727991,0.0634331,0.05921548,0.02056135,0.08190022,0.05398256,0.02683104,0.08683158,0.0599156
3368.549,0.03722309,0.02718687,0.05598102,0.02729397,0.06314391,0.05900942,0.02020025,0.08190692,0.05432383,0.02681078,0.08677696,0.0600447
3369.031,0.03769633,0.02706593,0.0562719,0.02723644,0.06296664,0.05886024,0.01982172,0.08182666,0.05457144,0.02683799,0.0868157,0.0600426
3369.514,0.03807291,0.0269439,0.05652282,0.02712845,0.0629254,0.05878538,0.01946252,0.08166995,0.05470426,0.02691417,0.08696118,0.05989734
3369.996,0.03831201,0.02686306,0.05670976,0.02699638,0.06302703,0.05878552,0.01915996,0.08145121,0.05472076,0.02702202,0.087189,0.05964724
3370.478,0.03839137,0.02684537,0.05682396,0.02685978,0.06325245,0.05884528,0.01893666,0.08118369,0.05464181,0.0271342,0.08744395,0.05937093
3370.96,0.03830901,0.02688691,0.05686742,0.02672534,0.06356063,0.05894205,0.01879247,0.08087767,0.05450478,0.02722626,0.08766589,0.05915388
3371.442,0.03808149,0.02696476,0.05684612,0.0265871,0.06389408,0.05904996,0.01870803,0.08054624,0.05435311,0.02728419,0.08780444,0.05906726
3371.924,0.03774299,0.0270451,0.05676476,0.02643299,0.06419667,0.05914922,0.01865533,0.08021116,0.05422053,0.02730955,0.08783877,0.05913794
3372.406,0.03733892,0.02709835,0.05662688,0.02625705,0.06443259,0.05922926,0.01861458,0.07990342,0.05411894,0.02731524,0.0877808,0.05934184
3372.888,0.03692429,0.02710441,0.05644055,0.02606559,0.06459316,0.05928756,0.0185822,0.07966416,0.05403414,0.0273181,0.08766755,0.05961034
3373.371,0.03655204,0.02705911,0.05622296,0.0258814,0.06469955,0.059327,0.0185746,0.07953309,0.05392944,0.02732896,0.08754646,0.05985467
3373.853,0.03626037,0.02697219,0.05600193,0.02573405,0.06478926,0.05935138,0.01861867,0.07953353,0.053761,0.0273477,0.08745559,0.06000126
3374.335,0.03606986,0.02686456,0.05581276,0.02565266,0.06490237,0.05936394,0.01874098,0.07966604,0.05349255,0.02736449,0.08741811,0.06000695
