absorbance_2.3_1_oilA,2.3_1_oilA,2.3_2_oilA,2.3_3_oilA
813.813,0.07001814,0.04409214,0.03335105
814.2952,0.07014073,0.04421765,0.0331633
814.7773,0.07002735,0.04435493,0.03304215
815.2594,0.06965321,0.04450541,0.03301491
815.7415,0.06905834,0.04467117,0.03307014
816.2236,0.06835224,0.04485513,0.03315861
816.7057,0.06768154,0.04506645,0.03320966
817.1879,0.06718773,0.04532196,0.03315142
817.67,0.0669731,0.04564337,0.03292592
818.1521,0.0670612,0.0460447,0.03250981
818.6342,0.06739833,0.04651784,0.03191785
819.1163,0.06786768,0.04702134,0.03120528
819.5984,0.06833557,0.04748566,0.03045366
820.0806,0.06868341,0.04782756,0.02976065
820.5627,0.06883536,0.04797354,0.029227
821.0448,0.06877429,0.04789139,0.02893184
821.5269,0.06853231,0.04760003,0.02892865
822.009,0.06817733,0.04716947,0.02923381
822.4911,0.06778686,0.04669385,0.02982569
822.9733,0.0674379,0.04627087,0.03064773
823.4554,0.06719223,0.04597136,0.03161884
823.9375,0.06708299,0.04582132,0.03265425
824.4196,0.0671148,0.04580805,0.03366988
824.9017,0.06725931,0.04589283,0.03459235
825.3839,0.06746583,0.04603666,0.0353646
825.866,0.06766834,0.04621311,0.03593663
826.3481,0.06780851,0.04641772,0.03626884
826.8302,0.06785671,0.04666129,0.03633879
827.3123,0.06782267,0.04695771,0.03614995
827.7944,0.06775755,0.04730974,0.0357456
828.2766,0.0677328,0.04770284,0.03520812
828.7587,0.06782024,0.04810544,0.03466085
829.2408,0.06805814,0.04847844,0.03423822
829.7229,0.06843507,0.04878645,0.034049
830.205,0.06888919,0.04900283,0.03415288
830.6871,0.06933027,0.04911641,0.03452787
831.1693,0.06967379,0.04912898,0.03507531
831.6514,0.06986585,0.04905241,0.03563383
832.1335,0.0699062,0.04890423,0.0360345
832.6156,0.06984208,0.04870553,0.03614762
833.0977,0.06975281,0.04848272,0.03591561
833.5798,0.06971478,0.0482668,0.03537492
834.062,0.06978022,0.04809378,0.03464006
834.5441,0.0699653,0.04800539,0.03387554
835.0262,0.07025201,0.04804012,0.03323501
835.5083,0.07060367,0.04822929,0.0328288
835.9904,0.07098229,0.04858936,0.03270206
836.4725,0.07136434,0.04911464,0.03283424
836.9547,0.07173853,0.04977177,0.03316273
837.4368,0.07209752,0.05049586,0.03360944
837.9189,0.07242549,0.05120129,0.03411172
838.401,0.07268654,0.05178454,0.03462498
838.8831,0.07282719,0.05214572,0.03512102
839.3652,0.07279356,0.05221795,0.03557721
839.8474,0.07254879,0.05198032,0.03596108
840.3295,0.07209709,0.05147544,0.03622758
840.8116,0.07149173,0.05079997,0.03633306
841.2937,0.07083733,0.05009848,0.03624951
841.7758,0.07026824,0.04952987,0.03598895
842.2579,0.06990917,0.04922484,0.03560921
842.7401,0.06985619,0.04926976,0.03521349
843.2222,0.07014152,0.04967734,0.03492173
843.7043,0.07072828,0.05039199,0.03483132
844.1864,0.07151464,0.05129764,0.03499639
844.6685,0.07236258,0.05224849,0.03540263
845.1506,0.07313665,0.05310279,0.03597679
845.6328,0.07372256,0.05373056,0.03660064
846.1149,0.07406298,0.05404382,0.03715241
846.597,0.07416084,0.05400328,0.03754156
847.0791,0.07407171,0.0536209,0.0377251
847.5612,0.0738785,0.0529597,0.03771902
848.0433,0.07366405,0.05212346,0.03758268
848.5255,0.07349199,0.05125108,0.03739966
849.0076,0.07338751,0.050482,0.03724679
849.4897,0.07333988,0.04993556,0.03717976
849.9718,0.07331233,0.0496886,0.03722714
850.4539,0.07326282,0.04975065,0.0373909
850.936,0.07315996,0.05006708,0.03765464
851.4182,0.07299519,0.05053119,0.03799031
851.9003,0.0727859,0.05102517,0.03836441
852.3824,0.07256827,0.05144573,0.03873507
852.8645,0.07238626,0.05173265,0.03905021
853.3466,0.07227425,0.05187914,0.03925526
853.8287,0.07225075,0.05191888,0.03929625
854.3109,0.07231329,0.051902,0.0391372
854.793,0.07244313,0.05186306,0.03877644
855.2751,0.07261104,0.05180874,0.0382576
855.7572,0.0727881,0.05171463,0.03767107
856.2393,0.07295468,0.05154498,0.03713023
856.7214,0.07310144,0.05127572,0.03675926
857.2036,0.0732304,0.05091807,0.03665334
857.6857,0.07335073,0.05052121,0.03684963
858.1678,0.07347454,0.05016561,0.03731542
858.6499,0.07361174,0.04993311,0.03794812
859.132,0.07376653,0.04987612,0.03860651
859.6141,0.07393708,0.05000409,0.03913107
860.0963,0.07411604,0.05027958,0.03939398
860.5784,0.07429298,0.050639,0.03932755
861.0605,0.07445665,0.05101322,0.03893161
861.5426,0.07459866,0.05135971,0.03827224
862.0247,0.0747174,0.05167402,0.03745566
862.5068,0.07481961,0.05198783,0.03660966
862.989,0.07492056,0.05235023,0.03584605
863.4711,0.07504091,0.05280427,0.03524541
863.9532,0.07520111,0.0533696,0.03485516
864.4353,0.07541136,0.05403217,0.03468664
864.9174,0.07566576,0.05474883,0.03472558
865.3995,0.07593504,0.05545645,0.03493699
865.8817,0.07617281,0.05609237,0.035273
866.3638,0.07632379,0.05660044,0.03567109
866.8459,0.07633835,0.05693623,0.03605409
867.328,0.07619314,0.05707026,0.03634551
867.8101,0.07590059,0.05698287,0.03647551
868.2922,0.07551229,0.05666722,0.03640353
868.7744,0.07510111,0.05613381,0.03613592
869.2565,0.07474604,0.05541809,0.03573453
869.7386,0.0745042,0.05458562,0.03531112
870.2207,0.07439062,0.05372198,0.03499161
870.7028,0.07437578,0.05292866,0.03489291
871.1849,0.07439652,0.05230107,0.03508195
871.6671,0.07438631,0.05190437,0.035556
872.1492,0.07429655,0.05176619,0.03624617
872.6313,0.0741219,0.05186713,0.0370402
873.1134,0.07390108,0.0521494,0.03782574
873.5955,0.0737071,0.05252368,0.03851162
874.0776,0.07361767,0.05288923,0.03905685
874.5598,0.07368261,0.05315696,0.03946763
875.0419,0.07390919,0.05325323,0.03977839
875.524,0.07425454,0.05313681,0.0400247
876.0061,0.07464465,0.05280227,0.04022207
876.4882,0.07499083,0.05227879,0.04035952
876.9703,0.07522322,0.05162527,0.04040997
877.4525,0.07530721,0.05091905,0.0403511
877.9346,0.07524808,0.05025038,0.04018628
878.4167,0.07508383,0.04969873,0.03995536
878.8988,0.07486718,0.04932047,0.03972704
879.3809,0.07464867,0.04914074,0.03957954
879.863,0.07445866,0.04915031,0.039566
880.3452,0.07430542,0.04931574,0.03969578
880.8273,0.07418217,0.04959134,0.0399292
881.3094,0.07407834,0.04993602,0.04019596
881.7915,0.07398894,0.05031806,0.04041699
882.2736,0.07391701,0.05071384,0.0405273
882.7557,0.07387023,0.05110399,0.04049598
883.2379,0.07385217,0.05146529,0.04032492
883.72,0.07385485,0.05176856,0.0400441
884.2021,0.07385704,0.05198633,0.03969441
884.6842,0.07382672,0.05210156,0.03931919
885.1663,0.07373235,0.05212009,0.03895557
885.6484,0.07355694,0.05207487,0.03863007
886.1306,0.07330694,0.05202488,0.03836626
886.6127,0.07301911,0.0520414,0.03818468
887.0948,0.0727524,0.0521835,0.03810062
887.5769,0.07258427,0.05248573,0.03812241
888.059,0.07259026,0.05294126,0.03824398
888.5411,0.07282274,0.05350531,0.03844465
889.0233,0.07329963,0.05410264,0.03869075
889.5054,0.07399142,0.05465168,0.03894544
889.9875,0.07482678,0.05508932,0.0391799
890.4696,0.0756946,0.05538062,0.03937951
890.9517,0.07647049,0.05552879,0.03954725
891.4338,0.07704633,0.05556367,0.03969819
891.916,0.077346,0.05552799,0.03985213
892.3981,0.07735228,0.05545402,0.04002232
892.8802,0.07710476,0.05534981,0.04020827
893.3623,0.07669108,0.05519653,0.0403946
893.8444,0.07621571,0.05495927,0.04055465
894.3265,0.07577517,0.05460475,0.04065805
894.8087,0.07544216,0.05411965,0.04067552
895.2908,0.07524776,0.05352561,0.04058979
895.7729,0.07518517,0.05287995,0.04039847
896.255,0.07521664,0.05227,0.040118
896.7371,0.07529154,0.05178621,0.03977912
897.2192,0.0753613,0.05150414,0.03942163
897.7014,0.07539169,0.05146743,0.03908466
898.1835,0.07537165,0.0516787,0.03879335
898.6656,0.07531112,0.05210401,0.03855331
899.1477,0.07523598,0.05268165,0.03834818
899.6298,0.07517675,0.05334209,0.03814744
900.1119,0.07516257,0.05401143,0.03791649
900.5941,0.07521215,0.05461974,0.03763183
901.0762,0.07532855,0.05511013,0.03729454
901.5583,0.07549831,0.05543263,0.03693441
902.0404,0.07569106,0.05555153,0.0366062
902.5225,0.07586598,0.05545302,0.03637275
903.0046,0.07597417,0.05515245,0.0362941
903.4868,0.07596907,0.05470215,0.03640823
903.9689,0.07581944,0.05418195,0.03671956
904.451,0.07551523,0.05369424,0.03719757
904.9331,0.07507685,0.05333082,0.03778087
905.4152,0.0745513,0.05314543,0.03839238
905.8973,0.07401057,0.05313876,0.0389435
906.3795,0.07353319,0.05325285,0.03935355
906.8616,0.07318611,0.05339467,0.03956368
907.3437,0.07301553,0.0534585,0.03954265
907.8258,0.07303143,0.05337095,0.03930109
908.3079,0.07320962,0.05311529,0.03889001
908.79,0.07349839,0.05273755,0.03839933
909.2722,0.07383756,0.05233018,0.03793278
909.7543,0.07417358,0.05199858,0.03758596
910.2364,0.07446984,0.0518328,0.03742732
910.7185,0.07471484,0.05187164,0.03747597
911.2006,0.07491596,0.05209838,0.03770306
911.6827,0.07509359,0.05244737,0.03804219
912.1649,0.07526927,0.052834,0.03841845
912.647,0.07546155,0.0531802,0.03876976
913.1291,0.0756839,0.05343555,0.03906309
913.6112,0.07594598,0.05358835,0.03929728
914.0933,0.07625633,0.05365815,0.03948906
914.5754,0.07662133,0.05368119,0.0396528
915.0576,0.07704145,0.05369142,0.03978478
915.5397,0.07750527,0.05371352,0.03986069
916.0218,0.07798479,0.0537578,0.03984609
916.5039,0.07844098,0.05382472,0.03972039
916.986,0.07882811,0.05391105,0.03949268
917.4681,0.07910692,0.05401471,0.03921145
917.9503,0.0792578,0.0541348,0.03894718
918.4324,0.07928205,0.05426837,0.03877342
918.9145,0.07919972,0.05440658,0.03873163
919.3966,0.07903592,0.05453476,0.03881096
919.8787,0.07881014,0.05463295,0.03894627
920.3608,0.07852641,0.0546843,0.03903919
920.843,0.07817662,0.05468005,0.03899889
921.3251,0.07775034,0.05462319,0.03876858
921.8072,0.07725101,0.05452742,0.03835369
922.2893,0.07670484,0.05441067,0.03781748
922.7714,0.07616325,0.0542911,0.03726665
923.2535,0.07568628,0.05418042,0.03681057
923.7357,0.07532086,0.05408268,0.03652677
924.2178,0.07508514,0.05399808,0.03644667
924.6999,0.07495789,0.05392664,0.0365484
925.182,0.07489005,0.0538718,0.03677561
925.6641,0.0748238,0.05384161,0.0370575
926.1462,0.07472174,0.05384562,0.03733826
926.6284,0.07458305,0.05389132,0.03758783
927.1105,0.07444549,0.053981,0.03780466
927.5926,0.07436605,0.05411115,0.03800787
928.0747,0.07439674,0.05427605,0.03822552
928.5568,0.07456034,0.05447292,0.03848203
929.0389,0.0748385,0.05470478,0.03878877
929.5211,0.07517986,0.05498213,0.03914111
930.0032,0.07551975,0.05531732,0.03951806
930.4853,0.07580972,0.05571569,0.0398875
930.9674,0.07603163,0.05616809,0.04020933
931.4495,0.07620099,0.05664467,0.04044238
931.9316,0.07635164,0.05710146,0.04055619
932.4138,0.0765167,0.05748315,0.04053578
932.8959,0.07670888,0.0577398,0.04039081
933.378,0.07691508,0.05784173,0.04015525
933.8601,0.0771044,0.05778509,0.0398877
934.3422,0.0772468,0.05759544,0.03965981
934.8243,0.07733168,0.0573177,0.03953794
935.3065,0.07737462,0.05700649,0.03957469
935.7886,0.07741311,0.05670729,0.03979171
936.2707,0.07748726,0.05644424,0.04017641
936.7528,0.07762622,0.05621791,0.04068337
937.2349,0.07783169,0.05600996,0.04124553
937.717,0.07808062,0.05579749,0.04179219
938.1992,0.07833449,0.05556588,0.04225686
938.6813,0.07855858,0.05532222,0.04259541
939.1634,0.07873629,0.0550971,0.04279269
939.6455,0.0788731,0.05494111,0.04286198
940.1276,0.07899106,0.0549074,0.04283977
940.6097,0.07911438,0.0550355,0.04277483
941.0919,0.07925653,0.05533966,0.04272051
941.574,0.07941071,0.05580077,0.04271815
942.0561,0.07955173,0.05637144,0.04279207
942.5382,0.07964379,0.05698486,0.04294491
943.0203,0.07965683,0.05757626,0.04315927
943.5024,0.07957646,0.05809386,0.04340348
943.9846,0.07941231,0.0585072,0.04364025
944.4667,0.07919498,0.05881016,0.04383945
944.9488,0.07897206,0.05901334,0.04398362
945.4309,0.07879835,0.05913565,0.04407258
945.913,0.07872005,0.05919458,0.04412145
946.3951,0.07876902,0.05920403,0.0441556
946.8773,0.07895349,0.05917336,0.04420192
947.3594,0.07925658,0.05911034,0.04427811
947.8415,0.07963862,0.0590259,0.04438877
948.3236,0.08004661,0.05893643,0.0445231
948.8057,0.08043176,0.05886135,0.04466031
949.2878,0.0807577,0.05882289,0.04477621
949.77,0.08101315,0.05883966,0.04485459
950.2521,0.08121258,0.05892251,0.04489334
950.7342,0.08138903,0.05907295,0.0449085
951.2163,0.0815777,0.05928149,0.04492924
951.6984,0.08179963,0.0595304,0.04498748
952.1805,0.08205253,0.05979398,0.04510903
952.6627,0.08230957,0.06004375,0.04530214
953.1448,0.08253209,0.06025301,0.04555495
953.6269,0.082683,0.06039919,0.04583705
954.109,0.08274557,0.06047012,0.04611018
954.5911,0.0827307,0.06046654,0.04634149
955.0732,0.08267526,0.06040352,0.04651031
955.5554,0.08262644,0.0603076,0.04661582
956.0375,0.08262618,0.06021152,0.04667269
956.5196,0.08269879,0.06015159,0.04670468
957.0017,0.08284308,0.060158,0.04673202
957.4838,0.08303723,0.06025296,0.04676595
957.9659,0.0832463,0.06044796,0.04680534
958.4481,0.08343664,0.06074242,0.04684076
958.9302,0.08358216,0.0611235,0.04686196
959.4123,0.08366732,0.06156452,0.04686525
959.8944,0.08368822,0.06202821,0.04685787
960.3765,0.08364936,0.06246568,0.04685718
960.8586,0.08356304,0.06282106,0.04688536
961.3408,0.08344671,0.06304491,0.04696018
961.8229,0.08332422,0.06310083,0.04708915
962.305,0.08322194,0.06297919,0.04726546
962.7871,0.08316058,0.06270159,0.04747057
963.2692,0.08315015,0.06232142,0.04767722
963.7513,0.08318364,0.06191412,0.04785706
964.2335,0.08323862,0.061555,0.04798779
964.7156,0.0832819,0.06130984,0.04805436
965.1977,0.08328266,0.06121572,0.0480523
965.6798,0.08322422,0.06127403,0.04798587
966.1619,0.08310933,0.06145353,0.04786704
966.644,0.08295963,0.06169992,0.04771256
967.1262,0.08280492,0.06195483,0.04754064
967.6083,0.08267376,0.06216294,0.04737112
968.0904,0.08258111,0.06228709,0.04722156
968.5725,0.08252534,0.06231207,0.04710608
969.0546,0.08249252,0.06224288,0.04703538
969.5367,0.0824651,0.06210085,0.04701478
970.0189,0.08243193,0.06191841,0.04704459
970.501,0.08239344,0.06173478,0.0471189
970.9831,0.08236176,0.06158691,0.04722571
971.4652,0.0823549,0.06150448,0.0473459
971.9473,0.08239126,0.06150507,0.04745321
972.4294,0.08248197,0.06158784,0.04751829
972.9116,0.0826291,0.06173313,0.04751442
973.3937,0.08282509,0.06190359,0.04742264
973.8758,0.08305532,0.06205483,0.04724169
974.3579,0.08329879,0.0621445,0.04698985
974.84,0.08352847,0.06214309,0.04670517
975.3221,0.08371624,0.0620438,0.0464344
975.8043,0.08383369,0.0618638,0.04622436
976.2864,0.08385943,0.06164207,0.04611029
976.7685,0.08378707,0.06142569,0.04610468
977.2506,0.08362922,0.06126342,0.04619732
977.7327,0.08341821,0.06119276,0.04635926
978.2148,0.0831948,0.06123006,0.04655541
978.697,0.08300002,0.06137054,0.04675188
979.1791,0.08285978,0.06158764,0.04692539
979.6612,0.08277754,0.06184295,0.04706562
980.1433,0.08273576,0.06209014,0.04716981
980.6254,0.08270504,0.06228749,0.04723881
981.1075,0.08265981,0.06240735,0.0472717
981.5897,0.08258743,0.06244055,0.04726566
982.0718,0.0824953,0.06239837,0.04721914
982.5539,0.08240496,0.06230739,0.04713572
983.036,0.0823434,0.06220344,0.047028
983.5181,0.08232963,0.06211871,0.04691608
984.0002,0.0823684,0.06207234,0.04682162
984.4824,0.08245005,0.0620665,0.04676304
984.9645,0.08255892,0.06208643,0.04674736
985.4466,0.08268341,0.06210785,0.04676967
985.9287,0.08282273,0.06210507,0.04681611
986.4108,0.08298781,0.06206237,0.04687228
986.8929,0.08319447,0.0619776,0.04692961
987.3751,0.08345369,0.06186175,0.04698952
987.8572,0.08376183,0.0617329,0.04706152
988.3393,0.0840975,0.06160849,0.04715707
988.8214,0.0844239,0.06150113,0.04728141
989.3035,0.08470186,0.06141651,0.04742774
989.7856,0.08489908,0.06135754,0.0475768
990.2678,0.08499873,0.061331,0.04770128
990.7499,0.08500319,0.06135087,0.04777744
991.232,0.08493052,0.06143778,0.04779306
991.7141,0.08480759,0.06161278,0.04775504
992.1962,0.08465932,0.06188485,0.04768838
992.6783,0.08450475,0.06224199,0.04763142
993.1605,0.08435252,0.06264479,0.04762577
993.6426,0.08420135,0.06303687,0.04770091
994.1247,0.08404473,0.06335103,0.04786877
994.6068,0.08387676,0.06353033,0.0481175
995.0889,0.08369845,0.06354557,0.04841664
995.571,0.08352309,0.06340107,0.04872248
996.0532,0.08337764,0.06313575,0.04899102
996.5353,0.08329619,0.06280833,0.04919213
997.0174,0.08331479,0.06248727,0.04931353
997.4995,0.0834576,0.06222987,0.0493658
997.9816,0.08372641,0.06206958,0.04937442
998.4637,0.08409549,0.06201579,0.04937268
998.9459,0.08451493,0.06205497,0.04938651
999.428,0.08492488,0.06216142,0.04942528
999.9101,0.08526623,0.06230461,0.04947864
1000.392,0.0855014,0.06246002,0.04952092
1000.874,0.08562249,0.06261346,0.04952348
1001.356,0.08564959,0.06276024,0.04946615
1001.839,0.08561961,0.06290269,0.04935049
1002.321,0.08556956,0.06304656,0.04920227
1002.803,0.08552571,0.06319601,0.04906847
1003.285,0.0854946,0.06335124,0.04900098
1003.767,0.08546837,0.06350917,0.04904108
1004.249,0.08543496,0.06366336,0.049206
1004.731,0.08539049,0.06380845,0.04948094
1005.213,0.08534602,0.06394153,0.04982147
1005.695,0.08532609,0.0640635,0.05016208
1006.178,0.08535744,0.06417865,0.05043791
1006.66,0.08545911,0.06429129,0.0505941
1007.142,0.08563302,0.06440246,0.05059842
1007.624,0.08586348,0.06450731,0.05044802
1008.106,0.08612297,0.06459421,0.05016962
1008.588,0.08638168,0.06464757,0.04981637
1009.07,0.08661842,0.06465486,0.04945374
1009.552,0.08682038,0.06461232,0.04915562
1010.035,0.08698185,0.06453229,0.04898735
1010.517,0.08709843,0.06444129,0.04899
1010.999,0.08716267,0.06437959,0.04917362
1011.481,0.08716589,0.06438923,0.04951004
1011.963,0.08710527,0.06450067,0.04994205
1012.445,0.08699086,0.06472506,0.05039127
1012.927,0.08685005,0.06504637,0.05078446
1013.409,0.08672098,0.06542798,0.05107635
1013.891,0.08664685,0.06581767,0.05125915
1014.374,0.08666043,0.06616475,0.05136656
1014.856,0.08677532,0.06643351,0.05145568
1015.338,0.08698691,0.06660902,0.05159027
1015.82,0.08727753,0.06670003,0.05181021
1016.302,0.08762801,0.06673136,0.05211621
1016.784,0.08802149,0.06673453,0.05246664
1017.266,0.08844431,0.06673355,0.05279291
1017.748,0.08887631,0.06673818,0.05302304
1018.231,0.08927876,0.06674426,0.05310377
1018.713,0.08959492,0.06674026,0.0530228
1019.195,0.08975938,0.06671849,0.05281173
1019.677,0.08971895,0.06668639,0.05253839
1020.159,0.08946329,0.06667053,0.05228063
1020.641,0.08904021,0.06671339,0.05210598
1021.123,0.08855775,0.06686191,0.05205394
1021.605,0.08814913,0.06714708,0.05212517
1022.087,0.08794308,0.06756923,0.05228742
1022.57,0.08802094,0.06808857,0.05248519
1023.052,0.088388,0.06863461,0.05266301
1023.534,0.08897316,0.06911623,0.05277558
1024.016,0.08964751,0.06944621,0.05280156
1024.498,0.09027286,0.06956952,0.05274643
1024.98,0.09072304,0.06947173,0.05263897
1025.462,0.09091888,0.06918908,0.05252209
1025.944,0.09084043,0.06879597,0.05243739
1026.427,0.09052857,0.06839561,0.05241638
1026.909,0.09007387,0.06808666,0.05246633
1027.391,0.08958592,0.06792764,0.05256938
1027.873,0.08917462,0.06792179,0.05268939
1028.355,0.08891696,0.068017,0.05279084
1028.837,0.08884666,0.0681386,0.05285622
1029.319,0.08896346,0.06821498,0.05289096
1029.801,0.08924168,0.06820566,0.0529184
1030.283,0.08964103,0.06810667,0.05296534
1030.766,0.09010512,0.06794336,0.05305026
1031.248,0.09056617,0.06775878,0.05317158
1031.73,0.09095065,0.0675995,0.05330801
1032.212,0.09118289,0.06751025,0.05342361
1032.694,0.09120794,0.0675237,0.05348502
1033.176,0.09100322,0.06766109,0.05347683
1033.658,0.09058706,0.06793314,0.05340942
1034.14,0.09001324,0.06833823,0.05331533
1034.623,0.08935964,0.06885859,0.05323421
1035.105,0.0887163,0.06944933,0.05319464
1035.587,0.08815741,0.07003744,0.05319666
1036.069,0.08773079,0.0705223,0.0532097
1036.551,0.08744537,0.07078928,0.05318434
1037.033,0.08727275,0.07074881,0.05308124
1037.515,0.08715686,0.07036303,0.05289655
1037.997,0.08703458,0.06967084,0.05267794
1038.479,0.08686349,0.06877699,0.05250937
1038.962,0.08663321,0.06783244,0.0524873
1039.444,0.08637133,0.06699059,0.05267946
1039.926,0.08612987,0.0663586,0.05309296
1040.408,0.08597244,0.06598834,0.05366569
1040.89,0.08595248,0.06586936,0.0542756
1041.372,0.08609631,0.06595167,0.05478244
1041.854,0.08639879,0.06616805,0.055053
1042.336,0.0868253,0.0664636,0.05500557
1042.818,0.08732742,0.06681132,0.05463056
1043.301,0.08785501,0.06720787,0.05399007
1043.783,0.08837199,0.06765835,0.0531963
1044.265,0.08886205,0.06815466,0.0523712
1044.747,0.0893212,0.06865873,0.05163183
1045.229,0.08974874,0.06910355,0.05106075
1045.711,0.09013765,0.06941114,0.05070259
1046.193,0.09047123,0.06951398,0.05057167
1046.675,0.09072872,0.06938601,0.05065919
1047.157,0.09089594,0.06905237,0.05094206
1047.64,0.0909736,0.06858514,0.05138833
