absorbance_1.1_1A,1.1_1A,1.1_2A,1.1_3A,1.1_4A,1.3_1,1.3_1A,1.3_2,1.3_2A,1.3_3,1.3_3A,1.3_4,1.3_4A,1.3_5,3.11_1,3.11_2,3.11_3,3.11_4,3.11_5,3.11_6,3.11_7,3.3_1A,3.3_2A,3.3_3A,3.3_4A,3.3_5A,6.6_1A (2),6.6_1A,6.6_2A (2),6.6_2A,6.6_3A (2),6.6_3A,6.6_4A (2),6.6_4A,6.6_5A,6.7_1A,6.7_2A,6.7_3A,6.7_4A,6.7_5A
1935.217,0.04719485,0.07753152,0.04951823,0.06250237,0.08616701,0.07585311,0.04571052,0.08176665,0.05746141,0.02561774,0.02264454,0.03816386,0.0570218,0.030058,0.04617908,0.04170091,0.01538986,0.03666863,0.05440236,0.05666116,0.05329816,0.05399798,0.006964606,0.04288511,0.0528414,0.07687607,0.04434135,0.01481241,0.0504043,0.03632273,0.02941703,0.04988865,0.01506459,0.01321176,0.02541678,0.06180467,0.02756319,0.07888915,0.02418615
1935.699,0.04714853,0.0775178,0.04995256,0.06240108,0.08586086,0.07573263,0.04595348,0.08186728,0.05744931,0.02539498,0.02294607,0.03815399,0.05704018,0.02982369,0.04617641,0.04204325,0.0154418,0.03664013,0.05444781,0.05710776,0.05343999,0.05312471,0.006683217,0.04258387,0.05299874,0.07650801,0.04454577,0.01432035,0.05050403,0.03610896,0.02969579,0.04982747,0.01463336,0.01293297,0.02530778,0.06126639,0.02762423,0.07860856,0.02426673
1936.181,0.04709196,0.07748426,0.05042004,0.06229503,0.08553115,0.07574064,0.04618732,0.08202314,0.0574072,0.02525064,0.02320496,0.03826188,0.05684637,0.0296893,0.04627681,0.04231152,0.01552592,0.0365185,0.05456956,0.05736914,0.05370474,0.05224634,0.006489159,0.04231643,0.05320846,0.07622454,0.04490847,0.01369849,0.05060645,0.03578654,0.02991603,0.04979681,0.01415846,0.01260545,0.02514122,0.06076493,0.02777437,0.07841865,0.02432286
1936.663,0.04706594,0.07738654,0.0508554,0.06221323,0.08519962,0.07580429,0.046353,0.08224908,0.05737125,0.02521019,0.02333353,0.03845721,0.05647532,0.02968475,0.04644045,0.04243215,0.01563146,0.03633052,0.05477855,0.0574466,0.05407317,0.05152713,0.006404638,0.04214606,0.05343158,0.0760609,0.04536744,0.01302026,0.05066769,0.03540936,0.03004932,0.0498068,0.01369369,0.01227109,0.02493072,0.06030883,0.02798939,0.07835814,0.0243474
1937.145,0.04713065,0.0772223,0.05122542,0.06217918,0.08489182,0.07586183,0.04639911,0.08252387,0.05737738,0.0252889,0.0232777,0.03867738,0.05599774,0.02979897,0.04663839,0.04236974,0.01574438,0.03614565,0.05506897,0.05738869,0.05449413,0.05109529,0.006413244,0.04212706,0.05359719,0.07603887,0.04582582,0.0123805,0.05066345,0.03504802,0.03010722,0.04985435,0.01327713,0.01195468,0.02469473,0.05990934,0.02821763,0.07844305,0.02436106
1937.627,0.04734255,0.07702747,0.05153117,0.06220919,0.08463079,0.07588659,0.04629479,0.08279336,0.05744577,0.02548653,0.02303137,0.038857,0.05549611,0.02998809,0.04686233,0.04213708,0.0158617,0.03605571,0.05542027,0.05726116,0.05489661,0.05099737,0.006477267,0.04229091,0.05362349,0.07616324,0.04619106,0.01186866,0.05060296,0.03476828,0.03013463,0.04992148,0.01293056,0.01166695,0.02444923,0.05958243,0.02839536,0.0786636,0.02440341
1938.109,0.04773238,0.07686336,0.05179762,0.06231553,0.08443038,0.07589354,0.04603611,0.0829747,0.05757583,0.025789,0.0226355,0.03894512,0.05504864,0.0301865,0.04711985,0.04179352,0.01599723,0.03615642,0.05580162,0.05712557,0.05519528,0.05118341,0.006554292,0.04263706,0.05343444,0.07641745,0.0463996,0.01155628,0.05053005,0.03462048,0.03020093,0.04997407,0.01266307,0.01141647,0.02420361,0.05934778,0.02845564,0.07898311,0.02451956
1938.591,0.0482769,0.07678554,0.05204981,0.06250169,0.08428752,0.07593795,0.04565395,0.08298166,0.057749,0.02616751,0.02216585,0.03892691,0.05470193,0.03033666,0.04742666,0.04143044,0.01617783,0.03650584,0.05618053,0.05701235,0.05531541,0.05151945,0.006618734,0.04312767,0.05299308,0.07676305,0.04644794,0.01147277,0.05050974,0.0346202,0.03037279,0.04996799,0.01247668,0.01121439,0.02395415,0.05921915,0.0283506,0.07934902,0.0247375
1939.073,0.04889794,0.07681804,0.05229316,0.06275817,0.08418505,0.07609218,0.0452048,0.08274968,0.05794178,0.02658647,0.02170483,0.03882236,0.05446172,0.03041119,0.04779482,0.04114267,0.01642881,0.03709847,0.05653151,0.05691635,0.05521188,0.05184368,0.006670585,0.04369754,0.05231595,0.07714659,0.04638927,0.01160283,0.05060323,0.03474926,0.03068985,0.04986141,0.01237041,0.01107294,0.02368374,0.05919849,0.02806308,0.07971005,0.02505453
1939.556,0.0494649,0.07694659,0.05249964,0.06305579,0.084099,0.07642871,0.04476272,0.08224962,0.05813784,0.02700309,0.0213301,0.0386778,0.05430461,0.0304181,0.04822645,0.04101915,0.01676061,0.03785538,0.0568339,0.05680737,0.05487594,0.05200437,0.006729457,0.04425758,0.05148327,0.07750201,0.04632106,0.01189282,0.05084891,0.03496106,0.03115194,0.04962477,0.01233981,0.01099891,0.02336678,0.05927277,0.02761351,0.08002453,0.0254334
1940.038,0.04983176,0.077129,0.05260983,0.06334686,0.0840159,0.07699057,0.04439709,0.08150217,0.05833779,0.0273751,0.02109379,0.03854711,0.0541994,0.0303963,0.04871097,0.04112059,0.01715846,0.03863697,0.05706886,0.05665366,0.05433945,0.05191989,0.00681763,0.04471423,0.05062766,0.07776782,0.04634831,0.01227003,0.05124131,0.03520044,0.03171243,0.0492559,0.01237744,0.01098194,0.02298238,0.05941867,0.02706082,0.0802742,0.02581448
1940.52,0.04987681,0.07731739,0.05255152,0.06357045,0.08394463,0.0777747,0.04415366,0.08057471,0.05855699,0.02766392,0.02101968,0.03847268,0.05413274,0.03039807,0.04922647,0.04147579,0.01758221,0.0392793,0.05721229,0.05644721,0.05366368,0.05159758,0.006938481,0.04498297,0.0499074,0.07789978,0.04654846,0.01266484,0.05172855,0.03542569,0.03228967,0.04878652,0.01247244,0.01099152,0.02252767,0.05961281,0.02649339,0.08046112,0.02613731
1941.002,0.04953774,0.07748026,0.05226163,0.06365852,0.08392364,0.07871184,0.04404815,0.07959225,0.05881207,0.02783447,0.02110486,0.03847713,0.05412102,0.03047342,0.04973602,0.04207361,0.01796703,0.03961835,0.05722521,0.05622258,0.05294215,0.05113446,0.007059664,0.04499415,0.04949424,0.07787992,0.04695148,0.01301666,0.05220862,0.03562219,0.03277175,0.04829207,0.01260678,0.01098123,0.02203073,0.05984022,0.02603051,0.08059958,0.02635524
1941.484,0.04885806,0.0776199,0.05172573,0.06356072,0.08400965,0.07966679,0.04406059,0.07871562,0.05909834,0.0278639,0.02132342,0.03855264,0.05420621,0.03064913,0.05019074,0.04285445,0.01824171,0.03955509,0.05705779,0.05605875,0.0522804,0.05068599,0.007111597,0.04471563,0.04951689,0.07772872,0.04752031,0.013288,0.05255324,0.03581476,0.03304963,0.04787591,0.01275867,0.01091118,0.02155202,0.0601008,0.02579488,0.08069903,0.02645806
1941.966,0.04799305,0.07776416,0.0510027,0.06326401,0.08425231,0.08046443,0.04414723,0.07810658,0.05937531,0.02775043,0.02162943,0.0386648,0.0544248,0.03092298,0.05053735,0.04370953,0.01834868,0.03910154,0.05666747,0.05605285,0.05177705,0.05041023,0.007013412,0.04417173,0.05001092,0.07750052,0.04816354,0.01346646,0.05264541,0.03605933,0.03304905,0.04764061,0.01290734,0.01077376,0.02116877,0.06040703,0.02587893,0.08075269,0.02647433
1942.448,0.04718653,0.07794486,0.05022942,0.06280591,0.08466493,0.08093374,0.04425674,0.07788148,0.05956262,0.02752266,0.02195921,0.03876115,0.05476949,0.03126835,0.05073068,0.04448421,0.01826506,0.03840984,0.05604451,0.05627987,0.05150399,0.05041414,0.006711354,0.04345982,0.0508771,0.07727083,0.0487535,0.01356176,0.05241441,0.03642043,0.03275881,0.04764889,0.0130337,0.01061621,0.02094935,0.06077029,0.02631247,0.08073165,0.02646323
1942.93,0.04665792,0.07816216,0.04956748,0.06225791,0.08520611,0.08099087,0.0443595,0.07805093,0.05957261,0.02723419,0.02224884,0.03879738,0.05516658,0.03165396,0.05075685,0.04502941,0.01801203,0.03771789,0.05523644,0.05674182,0.05147831,0.05070066,0.006224243,0.04272753,0.05190538,0.07709759,0.04918116,0.01359721,0.05187422,0.03692828,0.03224147,0.04788622,0.01312545,0.01052885,0.02091707,0.06118264,0.02704084,0.08060031,0.02648149
1943.412,0.04651183,0.07837388,0.04913747,0.06169301,0.0857954,0.0806706,0.04445913,0.0785183,0.05935009,0.02694383,0.02244912,0.03875778,0.05549522,0.03206235,0.05064369,0.04524839,0.01763942,0.03725209,0.05433841,0.05736225,0.05166537,0.05118369,0.005642367,0.04212466,0.05285244,0.07699486,0.04938727,0.01359598,0.05111211,0.03755424,0.03160169,0.04826634,0.01317537,0.010604,0.02104337,0.0616072,0.02794954,0.08033709,0.02655586
1943.895,0.04671102,0.07851323,0.04898387,0.06116289,0.08634201,0.08011044,0.0445868,0.07911536,0.0588966,0.02669928,0.02253177,0.03866253,0.05562726,0.03249085,0.05045461,0.04511583,0.01720399,0.03715156,0.05346998,0.05801694,0.05199641,0.05173778,0.005093495,0.04175978,0.05352146,0.07692693,0.04936051,0.01357343,0.05025586,0.03820879,0.03094717,0.04866678,0.01317501,0.01089372,0.02126439,0.06198127,0.02890515,0.07995017,0.02667462
1944.377,0.04712088,0.07853001,0.04907548,0.06069358,0.08678377,0.07948218,0.0447784,0.07967883,0.05827041,0.02652265,0.0224924,0.03855824,0.0554848,0.03293705,0.05026316,0.0446743,0.01674739,0.03742757,0.05273454,0.05859134,0.05240171,0.0522653,0.004681388,0.0416659,0.05382572,0.0768339,0.04911692,0.0135318,0.04942144,0.0387731,0.0303462,0.04898685,0.01311413,0.01137683,0.02152106,0.06223647,0.0298053,0.07947809,0.0268004
1944.859,0.04757895,0.07841767,0.04934178,0.06030648,0.08709592,0.07894271,0.04505487,0.08008524,0.05756325,0.02641412,0.0223421,0.03850555,0.05506071,0.03337955,0.05013282,0.04400891,0.01629674,0.0379962,0.05220929,0.05901103,0.05282248,0.05271767,0.004456515,0.0418083,0.05377794,0.07666276,0.04867775,0.01346737,0.04869594,0.03913044,0.02982663,0.04917508,0.01298508,0.01196329,0.02178157,0.06231664,0.03058748,0.0789796,0.02689083
1945.341,0.04794452,0.07823031,0.04969931,0.06004266,0.08728099,0.07860909,0.0454096,0.08026386,0.0568785,0.02636179,0.02210302,0.03856722,0.05442299,0.03376476,0.05010127,0.0432368,0.01587764,0.0387159,0.05194846,0.05924769,0.05321167,0.05308998,0.004410847,0.04209765,0.05346523,0.07639405,0.04806558,0.01337617,0.04814011,0.03919282,0.02939614,0.04923604,0.0127924,0.01251222,0.02204967,0.06219563,0.03121611,0.07852418,0.02691573
1945.823,0.04814421,0.07806621,0.05007932,0.05996353,0.08735327,0.07853293,0.04580795,0.08020258,0.05629791,0.0263526,0.02180179,0.03878776,0.05369172,0.03401727,0.05016495,0.0424842,0.0155187,0.03943775,0.05197544,0.05931615,0.05353797,0.05340213,0.004493224,0.04241958,0.0530129,0.07605751,0.04731131,0.01326044,0.04778719,0.03893306,0.02906255,0.04921826,0.01256452,0.01288024,0.02235214,0.06189156,0.03167126,0.07816993,0.02686518
1946.305,0.04817622,0.07804167,0.05043037,0.06013658,0.08732139,0.07870343,0.04619506,0.07993605,0.05586896,0.02637767,0.02146916,0.03918039,0.05301164,0.03405992,0.05027786,0.04188167,0.01525301,0.04002624,0.05228367,0.05925765,0.0537836,0.05367873,0.004637149,0.04265497,0.05255976,0.07572739,0.04647021,0.01313035,0.04764824,0.03839445,0.02885131,0.04918928,0.01235965,0.01295606,0.02271641,0.061469,0.03193472,0.077955,0.02674689
1946.787,0.04810781,0.0782511,0.05072086,0.06060185,0.08717755,0.07904918,0.04650949,0.07953582,0.05559475,0.02643809,0.02113898,0.03971282,0.05251515,0.03384492,0.050359,0.04154412,0.0151088,0.0403818,0.05282898,0.05912418,0.05395153,0.05393584,0.004793663,0.04271166,0.05223462,0.07550284,0.04562741,0.01300231,0.04770891,0.03769257,0.02881069,0.04920738,0.01226311,0.01270258,0.02314592,0.06103016,0.03198957,0.07788723,0.02657581
1947.269,0.04804152,0.07872251,0.05093995,0.06133775,0.08690229,0.07946831,0.04670698,0.07908241,0.05544116,0.02654401,0.02084219,0.04031269,0.05227552,0.03338284,0.05032518,0.0415359,0.01509443,0.04046125,0.05353895,0.05895666,0.05406776,0.05417707,0.0049599,0.0425585,0.05212104,0.07546394,0.04487497,0.01289136,0.04792885,0.03697213,0.02899374,0.04929227,0.01235825,0.0121752,0.02360837,0.06067592,0.03182964,0.07794673,0.02636315
1947.751,0.04808268,0.07941249,0.05109101,0.06225021,0.08647715,0.0798537,0.04676748,0.0786513,0.05535599,0.02670954,0.0206089,0.04088151,0.05230142,0.03274456,0.05011767,0.04186421,0.01519343,0.04027153,0.05432305,0.0587782,0.05417746,0.0543949,0.005181282,0.04223126,0.05224821,0.07564732,0.04429225,0.01280588,0.04824736,0.03637058,0.0294411,0.04941888,0.01270528,0.01150729,0.02403928,0.06048014,0.03146676,0.07809783,0.02611052
1948.234,0.04830204,0.08022074,0.05118603,0.06318809,0.08590299,0.08012367,0.04670008,0.07829738,0.05529542,0.02694442,0.02046898,0.0413196,0.05254543,0.03204089,0.04972889,0.04247499,0.01536856,0.03985959,0.05508954,0.05859319,0.05433029,0.05457461,0.005532117,0.04182161,0.05259107,0.07602989,0.04392047,0.01274327,0.04859697,0.03597123,0.03015847,0.04952906,0.01331545,0.01087089,0.0243637,0.06046424,0.03093679,0.07830783,0.02581214
1948.716,0.04871132,0.08103626,0.05123951,0.06399684,0.08521179,0.08024146,0.04653471,0.0780505,0.05524399,0.02724728,0.02044993,0.04155969,0.05294095,0.03137707,0.04920445,0.04327624,0.01558204,0.03928952,0.05576622,0.05839685,0.05455732,0.05469747,0.006072491,0.04143338,0.05308823,0.07654537,0.04375354,0.01269161,0.04892671,0.03578059,0.03110795,0.04956293,0.01414242,0.0104151,0.02453032,0.06059687,0.03029238,0.07856261,0.02546489
1949.198,0.04926139,0.08175778,0.0512658,0.06454861,0.08447288,0.08020981,0.04631555,0.07792687,0.05521476,0.02759724,0.02057649,0.04157371,0.05342683,0.03083285,0.04863365,0.04414745,0.01580511,0.03863708,0.05629773,0.05818849,0.05485741,0.05474162,0.00681342,0.04115517,0.05365503,0.07710536,0.043749,0.01263422,0.04921138,0.03574216,0.03220311,0.04948182,0.0150835,0.0102418,0.02452778,0.06081237,0.02959991,0.07886876,0.02507987
1949.68,0.0498486,0.08231782,0.05127867,0.06478377,0.08378391,0.08006075,0.04609529,0.07793766,0.05523805,0.02795397,0.02086093,0.04138082,0.05396322,0.03044254,0.0481229,0.0449553,0.0160309,0.03798496,0.05664809,0.05798057,0.0551862,0.05468707,0.007684559,0.04102305,0.05420138,0.07762934,0.04384719,0.01255757,0.04945844,0.03576419,0.03331656,0.0492902,0.01599398,0.01038015,0.02439959,0.06104057,0.02892778,0.07924613,0.02469051
1950.162,0.05034873,0.08269062,0.05128978,0.06472854,0.08323873,0.0798367,0.04592482,0.0780913,0.0553398,0.02827067,0.02129265,0.04103548,0.05453157,0.03019563,0.0477564,0.04557966,0.01627228,0.03741229,0.05680186,0.05779638,0.05546933,0.0545263,0.008544724,0.0410087,0.05465149,0.07807176,0.04399958,0.01245712,0.04969989,0.03576738,0.03431401,0.04903458,0.01672719,0.01078955,0.02422993,0.06123943,0.0283284,0.0797143,0.02434381
1950.644,0.05063742,0.08288077,0.05131141,0.06448646,0.08290842,0.07957917,0.0458513,0.0783921,0.05552686,0.02850328,0.0218269,0.04061453,0.05511521,0.03005754,0.04757913,0.04591956,0.01655116,0.03699465,0.05676667,0.05766521,0.05561711,0.05427747,0.009198391,0.04102555,0.05494559,0.07842662,0.04418067,0.01234209,0.04997756,0.03571008,0.03506841,0.0487927,0.01715633,0.01136837,0.02412788,0.06141214,0.02783303,0.08028046,0.02409405
1951.126,0.05063291,0.08291295,0.0513554,0.06420214,0.08281111,0.07931621,0.04590675,0.07882986,0.05578004,0.02863393,0.0223881,0.04019214,0.05568258,0.02999441,0.04758038,0.04591857,0.01688082,0.03678714,0.05657583,0.05760896,0.05555943,0.05399302,0.009455443,0.04096398,0.0550493,0.07872467,0.04439578,0.01223273,0.05031941,0.03560838,0.03549796,0.04864372,0.0172169,0.01198568,0.02419142,0.0616095,0.02744466,0.080932,0.02398101
1951.608,0.05032101,0.08281646,0.05143287,0.06399965,0.08290982,0.07905851,0.04609678,0.079376,0.05606665,0.02868311,0.0228907,0.03981675,0.05618236,0.02999793,0.04771079,0.04557727,0.01725334,0.03680888,0.05628247,0.05763128,0.05527473,0.05374821,0.009197986,0.04074183,0.05495322,0.07901105,0.04466943,0.01215329,0.0507235,0.0355208,0.03558352,0.04863688,0.0169229,0.01252488,0.02447315,0.0619051,0.02714578,0.0816391,0.02401735
1952.091,0.0497575,0.08262195,0.0515526,0.0639527,0.08312636,0.07880515,0.0463963,0.07997701,0.0563547,0.02871083,0.02325399,0.03951009,0.05654047,0.03009104,0.04790567,0.04495599,0.01763129,0.03703823,0.05595927,0.05771693,0.05479727,0.05362882,0.008404375,0.04033679,0.0546618,0.07932781,0.04502807,0.01212585,0.0511559,0.03552603,0.03536142,0.04878155,0.01636587,0.01289942,0.02496839,0.06236965,0.02691162,0.0823579,0.02418628
1952.573,0.04905505,0.0823638,0.05171886,0.06405971,0.08337067,0.07855141,0.04674891,0.08056115,0.05663101,0.02880306,0.02342664,0.0392712,0.05667942,0.03031693,0.04811802,0.04416816,0.01795486,0.03741112,0.05568426,0.05783729,0.05421153,0.05369749,0.007166755,0.0398082,0.05418882,0.07969441,0.04547989,0.01216338,0.05156334,0.03568682,0.03490764,0.0490467,0.01569305,0.0130745,0.02561312,0.06303427,0.02672898,0.08303656,0.02444742
1953.055,0.04834714,0.08208283,0.05192897,0.06425805,0.08357432,0.07829567,0.04708134,0.08105499,0.05690414,0.02904132,0.02339696,0.03909341,0.05654095,0.03070898,0.04833371,0.04335243,0.01815891,0.03783757,0.05552252,0.05796136,0.0536241,0.05396689,0.005660587,0.03927588,0.0535539,0.08010432,0.04600668,0.01226779,0.05189856,0.03602588,0.03430787,0.04938091,0.01506541,0.01306561,0.02630877,0.06387402,0.0266037,0.08362303,0.02475019
1953.537,0.04777251,0.08183495,0.05216972,0.06444302,0.08369847,0.0780434,0.04731109,0.08139298,0.05719864,0.02948146,0.02319241,0.0389767,0.05610507,0.03126502,0.04856728,0.0426701,0.01818194,0.03820404,0.05551762,0.05806015,0.05315112,0.05438368,0.004137658,0.03889921,0.05279281,0.0805265,0.04656222,0.01243211,0.05213656,0.03652302,0.03365296,0.04972379,0.01464554,0.01293007,0.02693066,0.06480035,0.02656056,0.08406326,0.02503729
1954.019,0.04743436,0.08168038,0.05241929,0.06450219,0.08374192,0.07780543,0.04737461,0.08154383,0.057537,0.03011861,0.02287078,0.03893163,0.05540904,0.03192325,0.04884282,0.04226501,0.01798893,0.03840215,0.05566759,0.05811551,0.052886,0.05483336,0.002865615,0.03881808,0.05196638,0.08091559,0.04708713,0.01264464,0.05228838,0.03712352,0.03302059,0.05002364,0.01455248,0.01274895,0.02736574,0.06568078,0.02662796,0.0843147,0.02525482
1954.501,0.0473754,0.08166414,0.05265496,0.06434812,0.08373033,0.0775912,0.04724707,0.08152426,0.05792339,0.03088188,0.02249906,0.03897154,0.05454304,0.03257287,0.04916736,0.04222575,0.01757929,0.03835832,0.05592008,0.05812074,0.05287945,0.05517811,0.002058286,0.0391019,0.05115815,0.08122393,0.0475301,0.01289433,0.05239198,0.0377654,0.03246781,0.05024682,0.01483173,0.01260045,0.02754174,0.06638226,0.02682124,0.08435956,0.02536135
1954.983,0.04757114,0.08179853,0.05286217,0.06392505,0.08370349,0.07740517,0.04695232,0.08140508,0.05833773,0.03163309,0.02214341,0.03909706,0.05364292,0.03306986,0.04951333,0.04256771,0.01698839,0.0380504,0.05617109,0.05808099,0.05313364,0.05529058,0.001831723,0.03972535,0.05047148,0.08140419,0.04785934,0.01317344,0.05249286,0.03839862,0.0320289,0.05037396,0.01543971,0.01254576,0.02744344,0.06680139,0.02712832,0.08421483,0.0253346
1955.465,0.04794142,0.08204926,0.05304667,0.06321975,0.08369837,0.07724254,0.04655734,0.08129008,0.05874112,0.03221016,0.02184784,0.03928594,0.05284985,0.03329022,0.04981649,0.04322258,0.01627497,0.03752005,0.0562968,0.05801112,0.05360145,0.05510882,0.002152974,0.04057194,0.04999933,0.08141767,0.0480728,0.01347916,0.05261291,0.0390047,0.0317039,0.05040094,0.01624719,0.0126057,0.02712183,0.06690704,0.02750972,0.08393317,0.02518387
1955.948,0.04838606,0.08234778,0.0532362,0.06225345,0.08373943,0.07709546,0.04614504,0.08128034,0.05909232,0.03247739,0.02163135,0.03949299,0.05227105,0.03316717,0.04999658,0.04406876,0.0155002,0.03685167,0.05619563,0.05793323,0.05420494,0.05465058,0.002862966,0.0414834,0.04980002,0.08123758,0.04818742,0.01380991,0.05273379,0.03959142,0.0314617,0.05033525,0.01707887,0.01276422,0.02667449,0.06674088,0.02791206,0.08358294,0.02495205
1956.43,0.04880491,0.0826004,0.05347538,0.06108343,0.083842,0.07695556,0.04579625,0.08144971,0.05935947,0.03234991,0.0214938,0.0396571,0.05196825,0.03270326,0.04997599,0.04495475,0.01472294,0.03615375,0.05581777,0.05787653,0.05483861,0.05400511,0.003706803,0.0422924,0.04988721,0.08085293,0.0482282,0.01416118,0.05280034,0.04017433,0.03123788,0.05020034,0.01773927,0.01297831,0.02622796,0.06640407,0.02827933,0.08323112,0.02471774
1956.912,0.04912535,0.08272038,0.05380734,0.05980389,0.08401407,0.07682166,0.04556255,0.08181424,0.05952943,0.03182512,0.02142578,0.03972302,0.05194234,0.03196897,0.04970973,0.04574558,0.01398882,0.03551899,0.05519699,0.05787296,0.05538741,0.05329709,0.004421416,0.04287548,0.05022927,0.08027683,0.04821447,0.01452301,0.05274908,0.04075253,0.03095392,0.0500369,0.0180762,0.01320259,0.0258971,0.06601939,0.0285698,0.08291164,0.02457601
1957.394,0.04930517,0.082646,0.05425272,0.05854828,0.08426179,0.07670053,0.04545863,0.08232994,0.05960276,0.03097964,0.02141262,0.0396578,0.05214593,0.03107778,0.04920001,0.04634303,0.01333419,0.03500377,0.05444839,0.05794881,0.05573781,0.05264674,0.00480765,0.04316985,0.05076646,0.07955515,0.04815575,0.01487967,0.0525456,0.04129649,0.03053776,0.04990466,0.01801488,0.01340954,0.02575909,0.06569692,0.02875906,0.08261314,0.02461035
