absorbance_1.10_1A,1.10_1A,1.10_2A,1.10_3A,1.9_1A (2),1.9_1A,1.9_2A (2),1.9_2A,1.9_3A (2),1.9_3A,1.9_4A (2),1.9_4A,2.5_1A,2.5_2A,2.5_3A,2.5_4A,4.2_1A,4.2_2A
3790.402,0.0389014,0.07736973,0.06995039,0.02463555,0.01647427,0.02298851,0.02150448,0.03669751,0.02231077,0.04094417,0.05866618,0.06486395,0.0423266,0.04963666,0.02910813,0.03921969,0.08792533
3790.884,0.03901756,0.07748926,0.06994191,0.02462096,0.01655415,0.02269749,0.02153164,0.03675032,0.02250797,0.0409209,0.05881246,0.06461218,0.04225726,0.04951921,0.0290959,0.03905777,0.0878597
3791.366,0.03907933,0.0776535,0.06991896,0.02456954,0.01661887,0.02232966,0.02155668,0.03672708,0.02268338,0.04086779,0.05893692,0.06440162,0.04214126,0.04933804,0.02905392,0.03891917,0.08779826
3791.848,0.03908218,0.0778482,0.06988969,0.02448116,0.01666536,0.02194345,0.02157752,0.03664475,0.02280744,0.04080324,0.05904023,0.06426908,0.04199753,0.04910367,0.02898535,0.03882352,0.08774485
3792.33,0.03902899,0.07805346,0.06985924,0.02435708,0.01669499,0.02161168,0.02159234,0.03653508,0.02286104,0.04074583,0.05911853,0.06423972,0.04185529,0.04882543,0.02889496,0.03878755,0.08770645
3792.812,0.03892822,0.07824887,0.06982832,0.02419759,0.0167131,0.02139593,0.02160107,0.03643263,0.02284026,0.0407093,0.05916272,0.06432003,0.04174848,0.04851093,0.02878741,0.03881897,0.08769626
3793.294,0.03879184,0.07841489,0.06979427,0.02400034,0.01672966,0.02133475,0.02160664,0.03636399,0.02275511,0.04070267,0.05915972,0.0644988,0.04170857,0.04816905,0.02866616,0.03891484,0.08773423
3793.776,0.03863905,0.07853094,0.06975144,0.02376154,0.01675952,0.02143998,0.02161393,0.03634413,0.02263056,0.04073337,0.05909475,0.0647473,0.0417611,0.04781716,0.02853123,0.03905997,0.08784528
3794.259,0.03849732,0.07857749,0.06969199,0.02348017,0.01682068,0.02169483,0.02162559,0.03637286,0.02249965,0.04080946,0.05895891,0.06502401,0.04191652,0.04748254,0.02837756,0.03922991,0.08804993
3794.741,0.03840289,0.07853813,0.06960782,0.02316411,0.01692882,0.02205947,0.02163505,0.03643678,0.02239598,0.04093818,0.05875872,0.06527885,0.0421643,0.04720418,0.02819634,0.03939579,0.08835232
3795.223,0.03839963,0.07840686,0.06949122,0.02283589,0.01708835,0.02246913,0.02162041,0.03651439,0.02234176,0.04111901,0.05852843,0.06545776,0.04246357,0.04702995,0.02797883,0.03952955,0.0887228
3795.705,0.0385191,0.0781974,0.0693425,0.02253089,0.01728376,0.02285458,0.02155123,0.03658614,0.02233917,0.04133243,0.05832913,0.06552206,0.04275073,0.04699712,0.02772996,0.03961567,0.08909838
3796.187,0.03876202,0.07794633,0.06917375,0.0222873,0.01747859,0.02316113,0.02140164,0.03664456,0.02237094,0.04153517,0.05823289,0.06546527,0.04295866,0.04711106,0.02747942,0.03965613,0.08939911
3796.669,0.03908572,0.0777076,0.06900889,0.02212828,0.01762533,0.02336696,0.02116891,0.03670024,0.02241026,0.0416659,0.05829382,0.06532229,0.0430458,0.04733303,0.02728453,0.03966631,0.0895614
3797.151,0.03942095,0.07752953,0.06887124,0.02205079,0.01768455,0.02348162,0.02087371,0.03677577,0.0224322,0.04167131,0.05851916,0.06515129,0.0430176,0.04759703,0.02720734,0.03966063,0.08956587
3797.633,0.03969427,0.07744285,0.06877643,0.02203072,0.01763638,0.02352823,0.02054949,0.03689598,0.02242226,0.04152187,0.0588713,0.06500957,0.04291688,0.04783672,0.02729757,0.03963908,0.08943178
3798.115,0.03984708,0.07745688,0.068731,0.02203733,0.01748388,0.02352501,0.02023072,0.03707914,0.02238229,0.04121816,0.05928455,0.06493422,0.04280445,0.0480042,0.02758539,0.03958532,0.08919578
3798.598,0.03984768,0.07756611,0.06873668,0.02205084,0.01724822,0.02347539,0.01994543,0.03733244,0.02233257,0.04078307,0.05969191,0.06493443,0.04273343,0.04807803,0.02808548,0.03947388,0.0888854
3799.08,0.03969276,0.07775556,0.06879809,0.02207111,0.01696783,0.02337123,0.01972114,0.03765044,0.02231446,0.0402615,0.06002811,0.06499556,0.04274531,0.0480583,0.02879686,0.03928122,0.08851478
3799.562,0.03941918,0.07799906,0.0689204,0.02211834,0.0166983,0.02319793,0.01958577,0.03800752,0.02237657,0.03972261,0.06023357,0.06508333,0.04286375,0.04796461,0.02967555,0.03900313,0.08808476
3800.044,0.03910886,0.07825993,0.0691032,0.02221977,0.01650415,0.02294642,0.01956363,0.03835389,0.02254861,0.03925353,0.06026462,0.06515331,0.0430859,0.04783635,0.03060658,0.03867358,0.08759777
3800.526,0.03889523,0.07848372,0.06932496,0.02238346,0.01644328,0.02262715,0.0196593,0.03860936,0.02279823,0.03895171,0.06011582,0.06516381,0.0433658,0.04773571,0.03135913,0.03838131,0.08708451
3801.008,0.03890948,0.07861487,0.06954395,0.02256983,0.0165343,0.02229378,0.01985009,0.03869241,0.02303139,0.03887355,0.05985174,0.06510282,0.04361576,0.04772351,0.03166594,0.0382418,0.08663356
3801.49,0.03918746,0.07862926,0.06972461,0.02270711,0.01673904,0.02203229,0.02009749,0.03857755,0.02317296,0.03898956,0.05958676,0.06500203,0.0437557,0.04781212,0.03142486,0.03831274,0.08636371
3801.972,0.03963836,0.07855056,0.06986191,0.02274201,0.01697841,0.02191232,0.02036222,0.03831958,0.02323009,0.03919592,0.05942581,0.06491751,0.0437667,0.04794936,0.03079306,0.03854468,0.08634805
3802.455,0.04011111,0.07843062,0.06997518,0.02267626,0.01718087,0.02193487,0.02060985,0.03801342,0.02326503,0.03939751,0.05940296,0.06489085,0.04369425,0.04805667,0.03004235,0.03882988,0.08656152
3802.937,0.04049611,0.07831087,0.07007875,0.02254469,0.01730818,0.02204146,0.02080397,0.03773071,0.02330904,0.0395622,0.05949338,0.06493422,0.04359682,0.04808072,0.02935145,0.03908988,0.0869174
3803.419,0.04073924,0.07821105,0.07017682,0.02238504,0.01735031,0.02215751,0.02091043,0.03750663,0.02335531,0.03971022,0.05965698,0.06503935,0.0435143,0.04799663,0.02878189,0.03929691,0.08732899
3803.901,0.04083157,0.07813167,0.07026568,0.02222424,0.01731491,0.02222409,0.02090619,0.03734747,0.02337578,0.03988532,0.05986108,0.06518584,0.04345892,0.04780592,0.02832045,0.03946378,0.08773924
3804.383,0.04078325,0.07806186,0.0703399,0.02207781,0.01721985,0.02221179,0.0207889,0.03724406,0.02334864,0.04012885,0.06008416,0.06534627,0.043421,0.04752753,0.02793614,0.03962085,0.08812526
3804.865,0.0406122,0.07798636,0.07039344,0.02196019,0.01709212,0.02211642,0.02058404,0.03718003,0.02326697,0.04046755,0.06030219,0.06548136,0.0433738,0.04720456,0.02761589,0.03979718,0.08848028
3805.347,0.04034192,0.07789037,0.07041462,0.02188241,0.01696369,0.02195783,0.02034729,0.03713173,0.02313059,0.04089732,0.06047846,0.0655444,0.04327781,0.04690985,0.027371,0.04000318,0.08880083
3805.829,0.04000352,0.0777669,0.07038686,0.02185047,0.01686771,0.02177295,0.02015534,0.03706973,0.02294183,0.04137299,0.0605635,0.06549635,0.04309658,0.04673486,0.02723019,0.04021782,0.08907323
3806.312,0.0396401,0.07762226,0.07029166,0.02186168,0.01682912,0.02160729,0.02008227,0.03696237,0.02269916,0.04180708,0.06050457,0.06532632,0.04281494,0.04676731,0.02721792,0.04038525,0.08926862
3806.793,0.03929501,0.07747826,0.07013299,0.02190963,0.0168559,0.02150013,0.02015929,0.03679363,0.02242279,0.04210716,0.06028438,0.06506966,0.04246123,0.04702799,0.02733166,0.04044466,0.08936716
3807.276,0.03899863,0.07736012,0.06994512,0.02199106,0.01693438,0.02146784,0.02035321,0.03657421,0.02215865,0.0422283,0.05994019,0.06479527,0.04209708,0.04745187,0.02753346,0.04037382,0.08937844
3807.758,0.03876249,0.07728509,0.06977964,0.02210571,0.0170343,0.0214992,0.0205824,0.03633803,0.02195163,0.04218745,0.05954816,0.06457155,0.04178562,0.04792339,0.02776327,0.04020168,0.08934057
3808.24,0.0385857,0.07725471,0.06967495,0.02225056,0.01712043,0.02156464,0.02076302,0.03612466,0.0218133,0.04203995,0.05918181,0.06443654,0.04156136,0.0483451,0.02796471,0.0399858,0.08929453
3808.722,0.03846486,0.07726002,0.06964302,0.02241474,0.01716383,0.0216338,0.02084387,0.03596576,0.02171978,0.04183832,0.05888534,0.06439742,0.04142811,0.04866704,0.02810152,0.03977916,0.08926577
3809.204,0.03840058,0.07728773,0.0696765,0.02258261,0.01714641,0.02168757,0.02081401,0.03588256,0.02163845,0.04161718,0.05867654,0.06444309,0.0413737,0.04887588,0.02815934,0.03961742,0.0892662
3809.686,0.03839707,0.07732517,0.06975292,0.02273823,0.01706518,0.02172157,0.02069874,0.03588242,0.02154515,0.04139186,0.05855161,0.06455226,0.04137908,0.04897941,0.02814305,0.03951517,0.08929303
3810.168,0.0384581,0.07736228,0.06984144,0.02287158,0.01693061,0.02174123,0.02054487,0.03595917,0.02143313,0.04116713,0.05849479,0.06470133,0.04142497,0.04898975,0.02806976,0.03947324,0.08933256
3810.65,0.038583,0.07738995,0.06990356,0.0229809,0.01676593,0.02175462,0.02040703,0.03609097,0.02130959,0.04094795,0.0584855,0.06486549,0.04149281,0.04891512,0.02796175,0.03948576,0.08936055
3811.133,0.03876168,0.07740267,0.06990118,0.02307401,0.01660068,0.02176432,0.02032506,0.03624286,0.02118576,0.04074081,0.05850375,0.06502579,0.04156761,0.04875774,0.0278379,0.039545,0.08934706
3811.615,0.03897491,0.07739725,0.06980267,0.02316493,0.01646429,0.02176243,0.02031356,0.0363718,0.02106949,0.04055349,0.05853475,0.06517143,0.04163834,0.04851419,0.02770934,0.03964556,0.08926395
3812.097,0.03919573,0.07737356,0.06959131,0.02326939,0.01638211,0.02173201,0.02035865,0.03643357,0.0209652,0.04039245,0.05857069,0.06530033,0.04169845,0.04818003,0.02758045,0.0397835,0.0890939
3812.579,0.03939752,0.07733415,0.06927189,0.02339993,0.01637006,0.02165456,0.02042916,0.03639565,0.02087906,0.04025729,0.05861078,0.06541826,0.04174741,0.04775194,0.02745327,0.03995492,0.08883932
3813.061,0.03955682,0.07728419,0.06887267,0.02356286,0.01643587,0.02151867,0.02049165,0.0362418,0.02083091,0.04014065,0.05865658,0.06553336,0.04178957,0.04723433,0.02733629,0.04015004,0.08852717
3813.543,0.03965693,0.07723156,0.06844985,0.02375715,0.01657617,0.02132923,0.02052361,0.03597961,0.02086144,0.04003049,0.05870558,0.06565022,0.04183258,0.04664885,0.02725135,0.04034474,0.08821141
3814.025,0.03968921,0.07718612,0.06808002,0.02397376,0.01677558,0.02111465,0.02052598,0.03564271,0.02103103,0.03991695,0.05874588,0.06576226,0.04188474,0.04603915,0.02723427,0.04049936,0.08796446
3814.507,0.03965726,0.07715821,0.06785347,0.02419036,0.01699502,0.02092733,0.02052287,0.03529977,0.02139314,0.03980082,0.05875185,0.06584856,0.04195201,0.0454825,0.02732325,0.040559,0.08786324
3814.99,0.03957788,0.07715505,0.0678473,0.02436947,0.01716966,0.02083484,0.02055708,0.0350481,0.02195185,0.03970212,0.05869121,0.06587473,0.04203144,0.0450788,0.02753528,0.04047467,0.08795675
3815.472,0.03947574,0.07717486,0.06808648,0.0244716,0.01723802,0.02089035,0.02067389,0.0349733,0.0226413,0.03965378,0.0585455,0.06580755,0.04210841,0.04490394,0.0278478,0.04023889,0.08823291
3815.954,0.03937363,0.0772047,0.06852151,0.02447536,0.01718121,0.02110264,0.02090458,0.03509961,0.02334327,0.03968312,0.0583306,0.06563658,0.04216154,0.04495253,0.02820219,0.03990823,0.08860882
3816.436,0.0392817,0.07722713,0.06905181,0.02439149,0.01704503,0.0214224,0.02124865,0.0353657,0.02395197,0.03978775,0.0580963,0.06538661,0.04217516,0.04512594,0.02853955,0.03957403,0.08897528
3816.918,0.03919633,0.07723235,0.0695831,0.0242472,0.01690032,0.02176746,0.02167332,0.03567006,0.02440436,0.03993701,0.05789612,0.06510239,0.04214856,0.04530201,0.02882906,0.03930086,0.08925252
3817.4,0.03910369,0.07722014,0.07005759,0.02406467,0.0168123,0.02205477,0.02213699,0.0359161,0.0246748,0.04008569,0.05776767,0.06482998,0.04209425,0.04538459,0.02907373,0.03910503,0.08940315
3817.882,0.03898777,0.0772,0.0704579,0.02385239,0.01682019,0.02222137,0.02260653,0.03604089,0.0247516,0.04018952,0.05772715,0.06460088,0.04203356,0.0453292,0.02929581,0.03896666,0.08941785
3818.364,0.0388333,0.07718426,0.07079165,0.02361063,0.01694353,0.02223096,0.02306667,0.03601461,0.02462804,0.04021307,0.05777723,0.06443082,0.04199187,0.04512925,0.0295234,0.03886085,0.08929406
3818.846,0.03863421,0.0771858,0.07107053,0.02334809,0.01718706,0.02206773,0.02350693,0.03582827,0.02430543,0.0401231,0.05791445,0.06432699,0.04200269,0.04480354,0.02977922,0.03878633,0.08902705
3819.329,0.03840244,0.07721052,0.07129256,0.02308808,0.01752537,0.02174325,0.02389789,0.0355022,0.02379377,0.03989554,0.0581263,0.06428926,0.04210426,0.04439866,0.03005595,0.03878886,0.08861383
3819.811,0.03817395,0.0772521,0.07143365,0.02286651,0.01788547,0.02130658,0.02417588,0.03509834,0.02312459,0.03953195,0.05838472,0.06430853,0.04232406,0.04399501,0.03029823,0.03895955,0.08807556
3820.293,0.03801253,0.07728695,0.07145004,0.02271451,0.01813192,0.02086419,0.02424254,0.03474214,0.0223703,0.03908843,0.05863324,0.064362,0.0426462,0.04370945,0.03039811,0.03939301,0.08749624
3820.775,0.03797438,0.07728546,0.07132804,0.02263469,0.0181425,0.02056231,0.0240474,0.03457776,0.02167288,0.03867957,0.05880415,0.06441248,0.04298978,0.0436369,0.03027869,0.040078,0.08702775
3821.257,0.03806623,0.07723621,0.07112118,0.02260269,0.01790955,0.02050774,0.02365921,0.03467337,0.02119718,0.03841941,0.05886042,0.06442744,0.04325025,0.04378118,0.02998395,0.04085306,0.0868066
3821.739,0.03824118,0.07715929,0.07092714,0.022589,0.01754618,0.02070635,0.02322762,0.03498219,0.02103266,0.03835763,0.05881814,0.0644009,0.04336656,0.04405906,0.02965178,0.04150213,0.08686187
3822.221,0.03843565,0.07709197,0.07081779,0.0225828,0.01718468,0.0210689,0.02286566,0.0353923,0.02113842,0.0384672,0.05872651,0.06435533,0.04334856,0.04437609,0.0293982,0.04189193,0.08710848
3822.703,0.03860518,0.07706571,0.07080594,0.02258595,0.01689562,0.02148022,0.02259839,0.03580566,0.0213953,0.03869123,0.05863122,0.0643214,0.04324122,0.04468078,0.02925601,0.04200169,0.08742536
3823.186,0.03872466,0.07709957,0.0708679,0.02260437,0.01669334,0.02184342,0.02239724,0.03616025,0.02168225,0.03897692,0.05856449,0.06432421,0.04309173,0.04496234,0.0292038,0.04186917,0.08770852
3823.667,0.03878557,0.07719556,0.07096551,0.02264034,0.01655641,0.02209815,0.02221764,0.03642792,0.02191958,0.03928606,0.05854271,0.06437571,0.04293595,0.04523751,0.02919764,0.04155594,0.08789341
3824.15,0.03878899,0.07734185,0.07106343,0.0226911,0.01645486,0.02221724,0.02202605,0.03660068,0.02207769,0.03959159,0.05857182,0.06447257,0.0427965,0.04553382,0.02919788,0.04112295,0.08795298
3824.632,0.03874502,0.07751147,0.07113181,0.0227472,0.01635922,0.02219851,0.02180846,0.03667948,0.0221662,0.03986741,0.05864945,0.06459726,0.04268935,0.04588085,0.02917842,0.04063258,0.08788852
3825.114,0.038673,0.07766704,0.07114858,0.0227921,0.0162489,0.02206492,0.02157108,0.0366756,0.02221783,0.04009163,0.05876267,0.06472078,0.04262112,0.04629849,0.02913036,0.04014082,0.08772834
3825.596,0.03860162,0.07776807,0.07110097,0.02280741,0.01611608,0.02185989,0.02133522,0.03661076,0.02226739,0.04024963,0.05888974,0.06481013,0.04258879,0.04678513,0.02906136,0.03969309,0.08752002
3826.078,0.0385649,0.07778379,0.07098614,0.02278349,0.01596939,0.02164088,0.02112868,0.0365163,0.02233407,0.04034063,0.05900206,0.06483998,0.04258049,0.04730703,0.02899032,0.03932172,0.08732039
3826.56,0.03858902,0.07771022,0.07081591,0.02273126,0.01583301,0.02146045,0.02097455,0.03642277,0.02241701,0.04038052,0.05907754,0.0648069,0.04257914,0.04780459,0.02893529,0.03903634,0.08717466
3827.042,0.0386836,0.07757244,0.07061122,0.02268305,0.01573469,0.02134804,0.02088141,0.03634999,0.022499,0.04039488,0.05910963,0.06473126,0.04256997,0.04821402,0.02890169,0.03882778,0.08710224
3827.524,0.03883957,0.07741359,0.07039489,0.02268159,0.01569481,0.02130313,0.02084261,0.03630118,0.02255929,0.04040771,0.05910839,0.06464953,0.04254489,0.04848808,0.02887485,0.03867921,0.08709545
3828.007,0.03903657,0.07727426,0.07018123,0.02275791,0.01571701,0.02130044,0.02084355,0.03626615,0.02258259,0.04042876,0.05909209,0.06459592,0.04250391,0.04861221,0.02882533,0.03857676,0.08713063
3828.489,0.03925086,0.07718024,0.0699776,0.02292437,0.01579187,0.0213066,0.02087122,0.03622996,0.02256538,0.04045421,0.05907711,0.06459279,0.04245088,0.04859738,0.02872203,0.0385127,0.0871833
3828.971,0.03946121,0.07713988,0.06978751,0.02317037,0.01590287,0.02129217,0.02092031,0.03618163,0.02251566,0.04047019,0.05906971,0.06464746,0.04238929,0.04847226,0.02854481,0.03848237,0.08723602
3829.453,0.03965271,0.07714646,0.06961489,0.02346756,0.01603444,0.02124156,0.02099318,0.03611986,0.02244801,0.04046257,0.05906354,0.0647533,0.04232017,0.04827135,0.02829525,0.03847987,0.0872805
3829.935,0.03981633,0.0771834,0.06946698,0.02377174,0.01617125,0.02115323,0.02109116,0.03605377,0.02237408,0.04042317,0.05904072,0.06489346,0.04224247,0.04803378,0.02800179,0.03849385,0.08731113
3830.417,0.03994801,0.07723057,0.06935129,0.02403052,0.01629982,0.02103896,0.02120507,0.03600096,0.02229388,0.04035589,0.05897749,0.0650444,0.04215701,0.04779966,0.02772015,0.03850802,0.08731988
3830.899,0.04004918,0.07727209,0.06927361,0.02419977,0.01641013,0.02092005,0.02131277,0.03597903,0.02219548,0.04027589,0.05885577,0.06518389,0.04207087,0.04760045,0.0275149,0.03850806,0.08729704
3831.381,0.04012406,0.07729934,0.06923268,0.02425453,0.01649491,0.02082549,0.02138052,0.03599561,0.0220599,0.04020474,0.05867275,0.06529394,0.04200132,0.04745413,0.02744002,0.0384886,0.08723499
3831.864,0.04017943,0.07731299,0.06922013,0.02420066,0.01655106,0.02078476,0.02137716,0.036042,0.02187626,0.04015914,0.05844682,0.06536642,0.04197599,0.04735911,0.0275123,0.03845909,0.08713719
3832.346,0.04022184,0.07731851,0.0692226,0.02406837,0.0165789,0.02082194,0.02128845,0.03609629,0.02164989,0.04014202,0.05821017,0.06540346,0.04202327,0.04729831,0.02770141,0.03843828,0.08701836
3832.828,0.0402573,0.07731957,0.06922785,0.02389943,0.0165822,0.02095348,0.02112166,0.0361318,0.02140449,0.040143,0.0579983,0.06541259,0.04216659,0.04724656,0.02794158,0.03844625,0.08690208
3833.31,0.04028994,0.07731242,0.06923018,0.02373105,0.01656877,0.02118785,0.02090156,0.03613091,0.0211741,0.0401466,0.05783787,0.06540412,0.04241566,0.0471806,0.02815664,0.03849457,0.08680777
3833.792,0.04032259,0.07728429,0.06923388,0.02358574,0.01654955,0.02152334,0.02065868,0.03609369,0.02099151,0.04014133,0.0577411,0.06538863,0.04276442,0.0470831,0.028289,0.03858241,0.08674076
3834.274,0.04035627,0.07721456,0.06925481,0.02347519,0.01654274,0.02194549,0.02042443,0.0360405,0.02088835,0.04012566,0.05770736,0.06537906,0.04318853,0.04693985,0.02830908,0.03869968,0.086687
3834.756,0.04038972,0.07707936,0.06931724,0.0234024,0.01657051,0.02242159,0.02022351,0.03601043,0.0208894,0.04010929,0.05772551,0.06539147,0.04364697,0.04673543,0.02822659,0.03883318,0.08661246
3835.238,0.04041936,0.07685956,0.06944569,0.02336491,0.01665383,0.02290293,0.02007321,0.03604939,0.02101437,0.04010653,0.05778047,0.06544124,0.04409163,0.04645204,0.02808538,0.03897514,0.08647607
3835.72,0.04043965,0.0765494,0.06965524,0.02335605,0.0168039,0.02332034,0.01998371,0.0362022,0.02127459,0.04012946,0.05785525,0.06553522,0.04446925,0.04607042,0.02795952,0.03912434,0.08624418
3836.203,0.04044446,0.07616734,0.06993673,0.0233651,0.01701021,0.02360131,0.01996082,0.03649213,0.02167206,0.04017769,0.05793665,0.06565776,0.04473843,0.04558063,0.02793277,0.03928364,0.08591989
3836.685,0.0404307,0.07576082,0.070251,0.02337958,0.01723877,0.02369161,0.02000932,0.03690973,0.022198,0.04023805,0.05801785,0.06576324,0.04487663,0.04499492,0.02807019,0.03944742,0.0855583
3837.167,0.04040124,0.07540997,0.07052363,0.02338664,0.01743126,0.02357573,0.02012601,0.03740233,0.02281681,0.0402897,0.05809953,0.06577478,0.04488327,0.04436681,0.02839399,0.03958747,0.08527179
3837.649,0.04036564,0.0752081,0.07066819,0.02338042,0.01752947,0.02329213,0.02029407,0.03788553,0.0234641,0.04032068,0.05818748,0.06561755,0.04477079,0.04379309,0.02886419,0.03965079,0.08519011
3838.131,0.04033661,0.07522719,0.0706217,0.02336527,0.01750449,0.02292193,0.0204778,0.03827186,0.02405242,0.04034114,0.05828751,0.0652672,0.04455597,0.04338698,0.02938837,0.03958423,0.08539434
3838.613,0.04032266,0.07548739,0.07037441,0.02335276,0.01737599,0.02256563,0.02062507,0.03849893,0.0244937,0.04038256,0.05840199,0.06478534,0.04425589,0.04324229,0.02984839,0.03936772,0.08586776
3839.095,0.04032153,0.07593875,0.06997932,0.02335247,0.01720616,0.02229442,0.02068844,0.03855676,0.02473338,0.04047873,0.05852597,0.06430766,0.043892,0.04338425,0.03015261,0.03904293,0.08648968
3839.577,0.0403219,0.07648264,0.069525,0.02336233,0.01706483,0.02212905,0.0206469,0.03848156,0.02476525,0.04064258,0.05864915,0.06397858,0.04349444,0.04376858,0.03026305,0.0386962,0.08710227
3840.06,0.04030533,0.07700213,0.06910573,0.02336796,0.01700513,0.02204838,0.02051443,0.03833233,0.02462531,0.04085919,0.05875958,0.06389736,0.04310254,0.0443149,0.03018924,0.038423,0.08757719
