absorbance_1,2.6_4A.CSV_1,absorbance_3,2.6_4A.CSV_2,absorbance_5,2.6_4A.CSV_3,absorbance_7,2.6_4A.CSV_4
3639.981,0.04390739,3639.981,0.07492106,3639.981,0.06764888,3639.981,0.07671153
3640.463,0.0441743,3640.463,0.0747795,3640.463,0.06789394,3640.463,0.0764927
3640.945,0.04453819,3640.945,0.07470729,3640.945,0.06814222,3640.945,0.07627056
3641.427,0.04496057,3641.427,0.07473075,3641.427,0.06835417,3641.427,0.07608076
3641.91,0.04537665,3641.91,0.07484101,3641.91,0.06850033,3641.91,0.07595298
3642.392,0.04571248,3642.392,0.07499478,3642.392,0.06856739,3642.392,0.07590869
3642.874,0.04591443,3642.874,0.07513612,3642.874,0.06856167,3642.874,0.07596031
3643.356,0.04596052,3643.356,0.07521217,3643.356,0.06850217,3643.356,0.07611529
3643.838,0.04585943,3643.838,0.07518823,3643.838,0.06841425,3643.838,0.07637712
3644.32,0.04563844,3644.32,0.07505265,3644.32,0.06831901,3644.32,0.07674819
3644.802,0.0453342,3644.802,0.07481565,3644.802,0.06823029,3644.802,0.07722295
3645.284,0.04498828,3645.284,0.07450853,3645.284,0.06815045,3645.284,0.0777766
3645.767,0.04464177,3645.767,0.07417617,3645.767,0.06806875,3645.767,0.07835999
3646.249,0.04434575,3646.249,0.07388155,3646.249,0.06795753,3646.249,0.07888386
3646.731,0.04416275,3646.731,0.07369851,3646.731,0.06777602,3646.731,0.07922434
3647.213,0.04415916,3647.213,0.07369561,3647.213,0.06748854,3647.213,0.0792571
3647.695,0.04437414,3647.695,0.07391116,3647.695,0.06709578,3647.695,0.07892866
3648.177,0.04477201,3648.177,0.07433094,3648.177,0.06667106,3648.177,0.07832739
3648.659,0.0452331,3648.659,0.07489024,3648.659,0.0663467,3648.659,0.07765781
3649.141,0.04559631,3649.141,0.07549033,3649.141,0.06624213,3649.141,0.07713416
3649.624,0.04576512,3649.624,0.07603337,3649.624,0.06637786,3649.624,0.07684395
3650.105,0.04575562,3650.105,0.07645042,3650.105,0.0666746,3650.105,0.07674148
3650.588,0.04565534,3650.588,0.0767125,3650.588,0.0670229,3650.588,0.07673522
3651.07,0.04555642,3651.07,0.07682285,3651.07,0.06734561,3651.07,0.07676205
3651.552,0.04551509,3651.552,0.07680196,3651.552,0.06761278,3651.552,0.07680424
3652.034,0.0455578,3652.034,0.07666899,3652.034,0.06782042,3652.034,0.07687281
3652.516,0.04568521,3652.516,0.07643984,3652.516,0.06797542,3652.516,0.0769871
3652.998,0.04588316,3652.998,0.07612494,3652.998,0.06808405,3652.998,0.07716145
3653.48,0.04612264,3653.48,0.0757371,3653.48,0.06814395,3653.48,0.07739409
3653.962,0.04635814,3653.962,0.07529547,3653.962,0.06814537,3653.962,0.07766359
3654.445,0.0465282,3654.445,0.07483228,3654.445,0.06807553,3654.445,0.07792907
3654.927,0.04655555,3654.927,0.0744023,3654.927,0.06792865,3654.927,0.0781311
3655.409,0.04637975,3655.409,0.074068,3655.409,0.06772138,3655.409,0.07821543
3655.891,0.04599453,3655.891,0.07387496,3655.891,0.0674994,3655.891,0.07815771
3656.373,0.04546444,3656.373,0.0738272,3656.373,0.06732584,3656.373,0.07797679
3656.855,0.04489469,3656.855,0.07388767,3656.855,0.06724814,3656.855,0.07771845
3657.337,0.04438072,3657.337,0.07400337,3657.337,0.06728304,3657.337,0.07742998
3657.819,0.04398298,3657.819,0.07412948,3657.819,0.06741969,3657.819,0.07714625
3658.302,0.04372147,3658.302,0.0742415,3658.302,0.06763268,3658.302,0.07688984
3658.784,0.04359265,3658.784,0.07433002,3658.784,0.06789353,3658.784,0.07667883
3659.266,0.04357796,3659.266,0.07439488,3659.266,0.06817392,3659.266,0.07653327
3659.748,0.04364982,3659.748,0.07443928,3659.748,0.06844947,3659.748,0.07647279
3660.23,0.04377269,3660.23,0.0744678,3660.23,0.06869859,3660.23,0.07651272
3660.712,0.04390787,3660.712,0.07448668,3660.712,0.06890153,3660.712,0.07665507
3661.194,0.04402267,3661.194,0.07450469,3661.194,0.06904315,3661.194,0.07688214
3661.676,0.04409604,3661.676,0.07453544,3661.676,0.06911183,3661.676,0.07715598
3662.158,0.04412381,3662.158,0.07459628,3662.158,0.06910062,3662.158,0.0774257
3662.641,0.04411757,3662.641,0.07470233,3662.641,0.06900911,3662.641,0.07764389
3663.123,0.04409969,3663.123,0.07486275,3663.123,0.06884561,3663.123,0.0777758
3663.605,0.04409315,3663.605,0.075073,3663.605,0.0686281,3663.605,0.07781133
3664.087,0.04411237,3664.087,0.07531423,3664.087,0.0683807,3664.087,0.07776526
3664.569,0.0441586,3664.569,0.07555318,3664.569,0.06813315,3664.569,0.07767336
3665.051,0.04421893,3665.051,0.07575019,3665.051,0.06791417,3665.051,0.07758092
3665.533,0.04427283,3665.533,0.07587045,3665.533,0.06774453,3665.533,0.07752842
3666.015,0.04429601,3666.015,0.07588797,3666.015,0.06763726,3666.015,0.07754719
3666.498,0.0442692,3666.498,0.07579473,3666.498,0.06759463,3666.498,0.07765013
3666.98,0.0441848,3666.98,0.07560106,3666.98,0.06760961,3666.98,0.0778334
3667.462,0.04405489,3667.462,0.07534441,3667.462,0.06766488,3667.462,0.0780702
3667.944,0.04391972,3667.944,0.07509034,3667.944,0.06773201,3667.944,0.07831191
3668.426,0.04385017,3668.426,0.07492439,3668.426,0.06777547,3668.426,0.07849362
3668.908,0.04393807,3668.908,0.07492983,3668.908,0.06775852,3668.908,0.07855172
3669.39,0.04423933,3669.39,0.07512414,3669.39,0.06766779,3669.39,0.07846786
3669.872,0.0447176,3669.872,0.07542688,3669.872,0.06752773,3669.872,0.07828867
3670.354,0.04525744,3670.354,0.07570112,3670.354,0.06738818,3670.354,0.07809659
3670.837,0.04575104,3670.837,0.07585237,3670.837,0.06728733,3670.837,0.07794801
3671.319,0.04615413,3671.319,0.07585367,3671.319,0.06723633,3671.319,0.07786066
3671.801,0.04647516,3671.801,0.07571349,3671.801,0.06722982,3671.801,0.07783341
3672.283,0.04675028,3672.283,0.0754445,3672.283,0.06725764,3672.283,0.07786193
3672.765,0.04702308,3672.765,0.07505272,3672.765,0.0673137,3672.765,0.07793788
3673.247,0.04733507,3673.247,0.07455273,3673.247,0.06739873,3673.247,0.0780386
3673.729,0.04771159,3673.729,0.07398995,3673.729,0.0675207,3673.729,0.07812309
3674.211,0.04813094,3674.211,0.07348254,3674.211,0.06768972,3674.211,0.07813398
3674.694,0.0484833,3674.694,0.07322624,3674.694,0.06790177,3674.694,0.07803373
3675.176,0.04860247,3675.176,0.07336584,3675.176,0.06812146,3675.176,0.07785175
3675.658,0.04839116,3675.658,0.07383781,3675.658,0.06829398,3675.658,0.07767504
3676.14,0.04790467,3676.14,0.07440569,3676.14,0.06838459,3676.14,0.0775658
3676.622,0.0472757,3676.622,0.07487316,3676.622,0.0683948,3676.622,0.0775266
3677.104,0.04661538,3677.104,0.07515879,3677.104,0.06834327,3677.104,0.07753564
3677.586,0.04599344,3677.586,0.07527127,3677.586,0.06825142,3677.586,0.07756946
3678.068,0.04545127,3678.068,0.07526264,3678.068,0.0681399,3678.068,0.07760666
3678.551,0.04502394,3678.551,0.07520045,3678.551,0.06803095,3678.551,0.07762054
3679.033,0.04473602,3679.033,0.07514986,3679.033,0.06794763,3679.033,0.07758554
3679.515,0.04459039,3679.515,0.07515255,3679.515,0.06790618,3679.515,0.07748914
3679.997,0.0445669,3679.997,0.07522007,3679.997,0.0679141,3679.997,0.07733664
3680.479,0.0446247,3680.479,0.07533289,3680.479,0.06796604,3680.479,0.07715332
3680.961,0.04471851,3680.961,0.07545592,3680.961,0.06804775,3680.961,0.07697331
3681.443,0.04480732,3681.443,0.07555557,3681.443,0.06814159,3681.443,0.07683226
3681.925,0.04486449,3681.925,0.07561549,3681.925,0.06823228,3681.925,0.07675316
3682.407,0.04487987,3682.407,0.07564279,3682.407,0.06831072,3682.407,0.07673905
3682.89,0.04485635,3682.89,0.07566498,3682.89,0.06837457,3682.89,0.07677102
3683.372,0.04480713,3683.372,0.07571808,3683.372,0.06842699,3683.372,0.0768113
3683.854,0.04474949,3683.854,0.07582916,3683.854,0.06847518,3683.854,0.07681704
3684.336,0.04470183,3684.336,0.07600405,3684.336,0.06852569,3684.336,0.07675079
3684.818,0.04467842,3684.818,0.07621998,3684.818,0.06858195,3684.818,0.07659678
3685.3,0.04468846,3685.3,0.07643385,3685.3,0.06864256,3685.3,0.07636605
3685.782,0.04473556,3685.782,0.07658961,3685.782,0.06870076,3685.782,0.07609765
3686.264,0.04481614,3686.264,0.07664048,3686.264,0.06874676,3686.264,0.07585235
3686.747,0.04491797,3686.747,0.07656608,3686.747,0.06876927,3686.747,0.07570242
3687.229,0.04501266,3687.229,0.07639512,3687.229,0.06875975,3687.229,0.0757223
3687.711,0.04505791,3687.711,0.07620982,3687.711,0.06871717,3687.711,0.07595389
3688.193,0.0450107,3688.193,0.0761241,3688.193,0.06865215,3688.193,0.07637177
3688.675,0.0448552,3688.675,0.07621699,3688.675,0.06858623,3688.675,0.07686008
3689.157,0.0446278,3689.157,0.07646028,3689.157,0.06853738,3689.157,0.07726723
3689.639,0.04440288,3689.639,0.07672641,3689.639,0.06850928,3689.639,0.0774912
3690.121,0.04425149,3690.121,0.07687292,3690.121,0.06848931,3690.121,0.07753405
3690.604,0.04420196,3690.604,0.07683257,3690.604,0.06846094,3690.604,0.07747091
3691.085,0.04424077,3691.085,0.07661957,3691.085,0.06841247,3691.085,0.07738876
3691.568,0.04433061,3691.568,0.07629703,3691.568,0.06834193,3691.568,0.07734574
3692.05,0.04443344,3692.05,0.07593352,3692.05,0.06825569,3692.05,0.07735848
3692.532,0.04452197,3692.532,0.07557951,3692.532,0.06816448,3692.532,0.07741692
3693.014,0.04458588,3693.014,0.07525951,3693.014,0.06808092,3693.014,0.07749876
3693.496,0.04462912,3693.496,0.07497608,3693.496,0.0680158,3693.496,0.07758299
3693.978,0.04466368,3693.978,0.07472289,3693.978,0.06797738,3693.978,0.07765052
3694.46,0.04470148,3694.46,0.07449619,3694.46,0.06796888,3694.46,0.07768835
3694.942,0.04474621,3694.942,0.07430029,3694.942,0.06798779,3694.942,0.0776905
3695.425,0.04478956,3695.425,0.07415202,3695.425,0.06802455,3695.425,0.07765684
3695.907,0.04481234,3695.907,0.07407331,3695.907,0.06806542,3695.907,0.07759499
3696.389,0.0447944,3696.389,0.07408105,3696.389,0.06809775,3696.389,0.07751889
3696.871,0.04472408,3696.871,0.07417986,3696.871,0.06811418,3696.871,0.07744584
3697.353,0.044609,3697.353,0.07435759,3697.353,0.0681164,3697.353,0.07739126
3697.835,0.04447521,3697.835,0.07459039,3697.835,0.06811292,3697.835,0.07736242
3698.317,0.04436493,3698.317,0.07484626,3698.317,0.06811627,3698.317,0.07735368
3698.799,0.04432509,3698.799,0.07509108,3698.799,0.06813673,3698.799,0.0773449
3699.281,0.04439423,3699.281,0.07529161,3699.281,0.06817751,3699.281,0.07730296
3699.764,0.04459236,3699.764,0.07541183,3699.764,0.0682326,3699.764,0.07718653
3700.246,0.04490477,3700.246,0.07541936,3700.246,0.06828763,3700.246,0.07696596
3700.728,0.04528058,3700.728,0.07529448,3700.728,0.06832678,3700.728,0.0766452
3701.21,0.0456397,3701.21,0.07504281,3701.21,0.06834337,3701.21,0.07627897
3701.692,0.04591199,3701.692,0.07470364,3701.692,0.068348,3701.692,0.07595602
3702.174,0.04606723,3702.174,0.07433819,3702.174,0.06836354,3702.174,0.0757586
3702.656,0.04612024,3702.656,0.07401152,3702.656,0.06841376,3702.656,0.07572781
3703.138,0.04610956,3703.138,0.07376891,3703.138,0.06850828,3703.138,0.07585036
3703.621,0.04607071,3703.621,0.07363176,3703.621,0.06863968,3703.621,0.07607686
3704.103,0.04602186,3704.103,0.07360309,3704.103,0.06878551,3704.103,0.07634201
3704.585,0.04596039,3704.585,0.07367154,3704.585,0.06891705,3704.585,0.076589
3705.067,0.04587226,3705.067,0.07381735,3705.067,0.06900527,3705.067,0.07677658
3705.549,0.04574137,3705.549,0.07401361,3705.549,0.06902549,3705.549,0.07688592
3706.031,0.04556053,3706.031,0.07423193,3706.031,0.06896555,3706.031,0.07692315
3706.513,0.04533818,3706.513,0.07444239,3706.513,0.06882545,3706.513,0.07691555
3706.995,0.04509978,3706.995,0.07461694,3706.995,0.06861975,3706.995,0.07690299
3707.478,0.04487842,3707.478,0.0747356,3707.478,0.06837266,3707.478,0.07692137
3707.959,0.04470844,3707.959,0.0747878,3707.959,0.06811821,3707.959,0.07699189
3708.442,0.04461005,3708.442,0.07477641,3708.442,0.06789973,3708.442,0.07710829
3708.924,0.04458079,3708.924,0.0747186,3708.924,0.06776557,3708.924,0.07723538
3709.406,0.04459044,3709.406,0.07464803,3709.406,0.06776556,3709.406,0.07731459
3709.888,0.04459041,3709.888,0.07460796,3709.888,0.06792954,3709.888,0.07729263
3710.37,0.04454422,3710.37,0.0746315,3710.37,0.06824005,3710.37,0.07716041
3710.852,0.04445649,3710.852,0.07471935,3710.852,0.06860949,3710.852,0.07697728
3711.334,0.04437858,3711.334,0.0748326,3711.334,0.06891324,3711.334,0.07683998
3711.816,0.04436792,3711.816,0.07492065,3711.816,0.06906229,3711.816,0.07681007
3712.299,0.04445163,3712.299,0.07494915,3712.299,0.06903826,3712.299,0.07688319
3712.781,0.04461461,3712.781,0.0749153,3712.781,0.06888738,3712.781,0.07700307
3713.263,0.04481959,3713.263,0.07483824,3713.263,0.06867906,3713.263,0.07710946
3713.745,0.04502916,3713.745,0.07474384,3713.745,0.06847629,3713.745,0.07715972
3714.227,0.04521975,3714.227,0.07465536,3714.227,0.06831685,3714.227,0.07714196
3714.709,0.04538513,3714.709,0.07458899,3714.709,0.06821099,3714.709,0.07706905
3715.191,0.04553155,3715.191,0.07455682,3715.191,0.06814596,3715.191,0.07696874
3715.673,0.04567302,3715.673,0.07456755,3715.673,0.0680931,3715.673,0.07687605
3716.156,0.04582415,3716.156,0.07462808,3716.156,0.06801877,3716.156,0.07682377
3716.638,0.0459949,3716.638,0.0747456,3716.638,0.06789426,3716.638,0.07683831
3717.12,0.046186,3717.12,0.07492365,3717.12,0.06771003,3717.12,0.07693019
3717.602,0.046389,3717.602,0.07515807,3717.602,0.0674824,3717.602,0.07709218
3718.084,0.04658831,3718.084,0.07543121,3718.084,0.06725435,3718.084,0.07729787
3718.566,0.04676736,3718.566,0.07571205,3718.566,0.06708087,3718.566,0.07751033
3719.048,0.04691235,3719.048,0.07596142,3719.048,0.06701083,3719.048,0.07769179
3719.53,0.04701139,3719.53,0.07613867,3719.53,0.06707402,3719.53,0.07781201
3720.012,0.04705076,3720.012,0.07621661,3720.012,0.06727316,3720.012,0.07785542
3720.495,0.04701029,3720.495,0.07619008,3720.495,0.06759002,3720.495,0.07781933
3720.977,0.04686356,3720.977,0.07608251,3720.977,0.06799161,3720.977,0.07771357
3721.459,0.04658967,3721.459,0.07594092,3721.459,0.06844192,3721.459,0.07755608
3721.941,0.04618939,3721.941,0.07582346,3721.941,0.06890292,3721.941,0.07737222
3722.423,0.04570225,3722.423,0.07577635,3722.423,0.06933412,3722.423,0.07719367
3722.905,0.04520028,3722.905,0.075813,3722.905,0.06969237,3722.905,0.07705084
3723.387,0.0447757,3723.387,0.07590938,3723.387,0.06992917,3723.387,0.07697282
3723.869,0.04451261,3723.869,0.07601751,3723.869,0.06999524,3723.869,0.07698262
3724.352,0.04445872,3724.352,0.07609061,3724.352,0.06985587,3724.352,0.07709152
3724.834,0.04461316,3724.834,0.0760985,3724.834,0.06950892,3724.834,0.07729419
3725.316,0.04491415,3725.316,0.07604207,3725.316,0.06900835,3725.316,0.07755921
3725.798,0.04525878,3725.798,0.07594866,3725.798,0.06845947,3725.798,0.07783373
3726.28,0.04552789,3726.28,0.07585898,3726.28,0.06799875,3726.28,0.07805286
3726.762,0.04563807,3726.762,0.07580291,3726.762,0.06773499,3726.762,0.07816675
3727.244,0.04557027,3727.244,0.07578631,3727.244,0.06770542,3727.244,0.07815947
3727.726,0.04535714,3727.726,0.07579374,3727.726,0.0678827,3727.726,0.07804844
3728.208,0.04505906,3728.208,0.07579955,3728.208,0.06819721,3728.208,0.07787353
3728.691,0.04473544,3728.691,0.07578041,3728.691,0.06857375,3728.691,0.07767949
3729.173,0.04443907,3729.173,0.07571848,3729.173,0.06894105,3729.173,0.0775094
3729.655,0.0442086,3729.655,0.07560501,3729.655,0.06924473,3729.655,0.07739532
3730.137,0.04406813,3730.137,0.07543648,3730.137,0.06944806,3730.137,0.07735471
3730.619,0.04402965,3730.619,0.07521354,3730.619,0.06952839,3730.619,0.07738948
3731.101,0.04408943,3731.101,0.07493658,3731.101,0.0694785,3731.101,0.07748563
3731.583,0.04423201,3731.583,0.0746053,3731.583,0.06930191,3731.583,0.07761976
3732.065,0.04443248,3732.065,0.07422195,3732.065,0.06900999,3732.065,0.07777065
3732.548,0.04467358,3732.548,0.07379979,3732.548,0.06861009,3732.548,0.07793543
3733.03,0.04495744,3733.03,0.07337134,3733.03,0.06810387,3733.03,0.07813708
3733.512,0.04530382,3733.512,0.07299472,3733.512,0.0675031,3733.512,0.07841589
3733.994,0.04573223,3733.994,0.07274362,3733.994,0.066855,3733.994,0.07880008
3734.476,0.04622773,3734.476,0.07267889,3734.476,0.06626675,3734.476,0.07926802
3734.958,0.04671393,3734.958,0.07280789,3734.958,0.0658914,3734.958,0.07972305
3735.44,0.04707544,3735.44,0.07306574,3735.44,0.06584257,3735.44,0.08003206
3735.922,0.04722588,3735.922,0.0733562,3735.922,0.06611478,3735.922,0.08010209
3736.405,0.04715528,3736.405,0.07361905,3736.405,0.06659711,3736.405,0.07993243
3736.887,0.04691912,3736.887,0.07385645,3736.887,0.06715739,3736.887,0.07959461
3737.369,0.04659216,3737.369,0.07410385,3737.369,0.06770195,3737.369,0.07918157
3737.851,0.04624177,3737.851,0.07439479,3737.851,0.06818502,3737.851,0.07877208
3738.333,0.04591531,3738.333,0.07473645,3738.333,0.06859663,3738.333,0.07841368
3738.815,0.0456481,3738.815,0.07510571,3738.815,0.06893785,3738.815,0.078128
3739.297,0.04546354,3739.297,0.07545137,3739.297,0.06921259,3739.297,0.07791133
3739.779,0.04536979,3739.779,0.07571622,3739.779,0.06942304,3739.779,0.07774165
3740.261,0.04536521,3740.261,0.07584877,3740.261,0.06956699,3740.261,0.07758655
3740.744,0.04543922,3740.744,0.07582538,3740.744,0.06964052,3740.744,0.07741261
3741.226,0.04558041,3741.226,0.07565609,3741.226,0.06963872,3741.226,0.07719405
3741.708,0.04578209,3741.708,0.07538451,3741.708,0.06955548,3741.708,0.07691765
3742.19,0.04604792,3742.19,0.07507502,3742.19,0.06938472,3742.19,0.07659081
3742.672,0.04639128,3742.672,0.07478934,3742.672,0.0691243,3742.672,0.07624858
3743.154,0.04681877,3743.154,0.07456707,3743.154,0.06879233,3743.154,0.07597597
3743.636,0.04730012,3743.636,0.07438911,3743.636,0.06844454,3743.636,0.07589916
3744.118,0.04775076,3744.118,0.07418377,3744.118,0.06817047,3744.118,0.0761188
3744.601,0.04805678,3744.601,0.07387315,3744.601,0.06805303,3744.601,0.07661942
3745.083,0.04814947,3745.083,0.07345818,3745.083,0.06810772,3745.083,0.07725205
3745.565,0.04803484,3745.565,0.07301556,3745.565,0.06828465,3745.565,0.0778522
3746.047,0.04776243,3746.047,0.07264338,3746.047,0.06850564,3746.047,0.07831831
3746.529,0.04738547,3746.529,0.0724151,3746.529,0.06869853,3746.529,0.07862551
3747.011,0.04694379,3747.011,0.07237109,3747.011,0.06880476,3747.011,0.07878058
3747.493,0.04647536,3747.493,0.07252768,3747.493,0.06876731,3747.493,0.07878463
3747.975,0.04602072,3747.975,0.07286993,3747.975,0.06854197,3747.975,0.07862954
3748.458,0.04563342,3748.458,0.07334656,3748.458,0.06811473,3748.458,0.07830616
3748.939,0.04538391,3748.939,0.07385323,3748.939,0.06754612,3748.939,0.07784265
3749.422,0.04533352,3749.422,0.07425899,3749.422,0.06699814,3749.422,0.0773339
3749.904,0.04548865,3749.904,0.0744606,3749.904,0.06670412,3749.904,0.07694362
3750.386,0.04576538,3750.386,0.07445787,3750.386,0.06684522,3750.386,0.07683749
3750.868,0.04602307,3750.868,0.07435946,3750.868,0.0673963,3750.868,0.07705888
3751.35,0.04614441,3751.35,0.07429991,3751.35,0.06814519,3751.35,0.07750148
3751.832,0.0460906,3751.832,0.07435204,3751.832,0.06884331,3751.832,0.07798927
3752.314,0.04589568,3752.314,0.07450759,3752.314,0.06935133,3752.314,0.07838544
3752.796,0.04561773,3752.796,0.07472204,3752.796,0.06964772,3752.796,0.0786256
3753.279,0.04530881,3753.279,0.07494937,3753.279,0.06978597,3753.279,0.07870618
3753.761,0.04500008,3753.761,0.07516079,3753.761,0.06984027,3753.761,0.07865922
3754.243,0.04470478,3754.243,0.07534058,3754.243,0.06987556,3754.243,0.07852396
3754.725,0.04442088,3754.725,0.07548259,3754.725,0.06993186,3754.725,0.07833532
3755.207,0.04413415,3755.207,0.07558669,3755.207,0.07001839,3755.207,0.07811722
3755.689,0.04382496,3755.689,0.07565548,3755.689,0.07011552,3755.689,0.07788349
3756.171,0.04347423,3756.171,0.07569513,3756.171,0.07017931,3756.171,0.07764257
3756.653,0.04307481,3756.653,0.07571571,3756.653,0.0701578,3756.653,0.07740133
3757.135,0.04264516,3757.135,0.07573192,3757.135,0.0700072,3757.135,0.0771745
3757.618,0.04223835,3757.618,0.07575805,3757.618,0.06971824,3757.618,0.07698492
3758.1,0.0419316,3758.1,0.07580151,3758.1,0.06932675,3758.1,0.0768567
3758.582,0.04180916,3758.582,0.07585728,3758.582,0.06891217,3758.582,0.0768061
3759.064,0.0419203,3759.064,0.07590727,3759.064,0.06856599,3759.064,0.07682674
3759.546,0.04225123,3759.546,0.07592922,3759.546,0.06835011,3759.546,0.07688735
3760.028,0.04272904,3760.028,0.07590771,3760.028,0.06827881,3760.028,0.07693975
3760.51,0.04325463,3760.51,0.07584265,3760.51,0.06831971,3760.51,0.07694109
3760.992,0.04374601,3760.992,0.0757464,3760.992,0.06842112,3760.992,0.0768694
3761.475,0.04415365,3761.475,0.07563581,3761.475,0.06853352,3761.475,0.07672723
