absorbance_6.10_1 (1),6.10_1 (1),6.10_2,6.10_3,6.10_4
3130.866,0.08481001,0.02658024,0.01959283,0.07232609
3131.348,0.0847974,0.02649218,0.01982865,0.07246877
3131.83,0.08476778,0.02635383,0.02012635,0.07260223
3132.312,0.08471626,0.02619679,0.02044823,0.07270941
3132.794,0.08464295,0.02605684,0.02074475,0.07277511
3133.276,0.08454983,0.02596807,0.02096363,0.07279122
3133.759,0.08443781,0.02595246,0.0210674,0.0727618
3134.241,0.08430853,0.02601549,0.02103885,0.07270318
3134.723,0.0841696,0.02614367,0.02088443,0.07264117
3135.205,0.08403754,0.02631078,0.02062915,0.07260195
3135.687,0.08394026,0.02648371,0.02030791,0.07260594
3136.169,0.08391063,0.02663052,0.01995891,0.07266295
3136.651,0.08397344,0.02672994,0.01961356,0.07277058
3137.133,0.08413413,0.02677089,0.01929782,0.07291827
3137.615,0.08436906,0.02675274,0.01903316,0.07309151
3138.098,0.08463062,0.02668055,0.0188364,0.07327782
3138.58,0.08485561,0.02656079,0.01872313,0.07346604
3139.062,0.08498784,0.02639967,0.01870414,0.07364511
3139.544,0.08500009,0.02620247,0.01878096,0.07380136
3140.026,0.08490162,0.02597759,0.01894192,0.07391506
3140.508,0.08473813,0.02573944,0.01916023,0.0739639
3140.99,0.08457033,0.0255081,0.01939981,0.07392934
3141.472,0.08445723,0.02530979,0.01962049,0.07380308
3141.955,0.08443123,0.02517007,0.01979146,0.07359356
3142.437,0.08448853,0.02510782,0.01990157,0.07332344
3142.919,0.08459275,0.02513169,0.01996199,0.073027
3143.401,0.08469167,0.02523735,0.02000297,0.07273773
3143.883,0.0847417,0.02541076,0.02006076,0.07247926
3144.365,0.08472003,0.025629,0.02016697,0.07226467
3144.847,0.08463442,0.02586707,0.02033405,0.0720977
3145.329,0.084516,0.02610232,0.02055139,0.07198046
3145.812,0.08440628,0.02631491,0.02078813,0.0719201
3146.294,0.08433793,0.02649252,0.02100457,0.07193049
3146.776,0.08432315,0.02663089,0.02116488,0.07202564
3147.258,0.08435065,0.02673405,0.02124609,0.07221007
3147.74,0.08439132,0.02681168,0.02124302,0.07246822
3148.222,0.08441053,0.02687597,0.02116544,0.07276216
3148.704,0.08437849,0.02693648,0.02103092,0.07303409
3149.186,0.08428165,0.02699449,0.02085616,0.07322699
3149.668,0.08412535,0.02704206,0.02065259,0.0732991
3150.151,0.08393251,0.02706357,0.02042662,0.07323878
3150.633,0.08373517,0.02704323,0.02018168,0.07306854
3151.115,0.08356963,0.0269726,0.01992441,0.07283727
3151.597,0.08346822,0.02685735,0.01966725,0.07260522
3152.079,0.0834508,0.02671701,0.01942771,0.07242146
3152.561,0.08352254,0.0265808,0.01922544,0.07231603
3153.043,0.0836713,0.02647649,0.01907734,0.07229475
3153.525,0.08387109,0.02641757,0.01899167,0.07234604
3154.008,0.08408591,0.02639817,0.01896686,0.07244853
3154.49,0.08427903,0.02639323,0.01899208,0.07257943
3154.972,0.08442491,0.02636981,0.01905077,0.0727184
3155.454,0.08451273,0.02629872,0.0191228,0.0728429
3155.936,0.08454989,0.02616886,0.01918828,0.07292576
3156.418,0.0845556,0.02599208,0.01923173,0.07293811
3156.9,0.08455335,0.02580229,0.01924157,0.07285267
3157.382,0.08455963,0.02564315,0.01921447,0.0726579
3157.865,0.08457707,0.02555203,0.01915591,0.07236712
3158.347,0.08459491,0.02555198,0.01908124,0.07202393
3158.829,0.08459512,0.025644,0.01901341,0.07169418
3159.311,0.08456352,0.02581012,0.01897548,0.07144579
3159.793,0.08449694,0.02601956,0.01898577,0.07133496
3160.275,0.08440816,0.02623885,0.01904895,0.07138453
3160.757,0.08432052,0.02643921,0.01915398,0.07158063
3161.239,0.08426141,0.02659693,0.01927594,0.07187746
3161.721,0.08424927,0.02669763,0.01938649,0.07221552
3162.204,0.0842881,0.02673497,0.01946463,0.07254003
3162.686,0.08436635,0.02671175,0.01950545,0.07280928
3163.168,0.0844639,0.0266413,0.01952234,0.07300316
3163.65,0.08456037,0.02654551,0.01954044,0.07311644
3164.132,0.08464187,0.02645339,0.01958427,0.07315186
3164.614,0.08470462,0.02639016,0.0196626,0.07311416
3165.096,0.08475058,0.02636978,0.01976147,0.07301137
3165.578,0.08478134,0.02638786,0.01984468,0.07286003
3166.061,0.08479287,0.02642115,0.01986933,0.07268815
3166.542,0.08477364,0.02643527,0.01980079,0.07253553
3167.025,0.08470923,0.02639789,0.01962958,0.07244604
3167.507,0.08459137,0.02629523,0.01937789,0.07244938
3167.989,0.08442477,0.02613907,0.01909463,0.0725501
3168.471,0.08423109,0.02596685,0.01884075,0.07271837
3168.953,0.08404236,0.02582501,0.01866475,0.07290099
3169.435,0.08389396,0.02575418,0.01859179,0.07303464
3169.917,0.08381109,0.02576946,0.01861527,0.0730723
3170.399,0.08379978,0.02585379,0.01870601,0.07300299
3170.882,0.08384573,0.02596143,0.01882387,0.07285606
3171.364,0.08391953,0.02603487,0.01893518,0.07269172
3171.846,0.08398935,0.02602897,0.01902368,0.07257344
3172.328,0.08402867,0.02592371,0.01908987,0.07254942
3172.81,0.08402604,0.02573384,0.01914404,0.07262986
3173.292,0.08398571,0.02549949,0.01919548,0.07278726
3173.774,0.08392397,0.02527401,0.01924594,0.0729658
3174.256,0.08386123,0.02510044,0.01928701,0.07310666
3174.739,0.08381603,0.0249976,0.0193066,0.07317048
3175.221,0.08380225,0.02495714,0.01929599,0.07314634
3175.703,0.08382772,0.02494917,0.01925646,0.07305332
3176.185,0.08389601,0.02493825,0.01919979,0.07292584
3176.667,0.08400677,0.02489611,0.01914299,0.07280058
3177.149,0.08415489,0.02481458,0.01909855,0.0726989
3177.631,0.08432849,0.02470727,0.01906795,0.07262383
3178.113,0.08450633,0.02460406,0.01903983,0.07256457
3178.595,0.08466087,0.02453631,0.01899691,0.07250834
3179.078,0.08476315,0.02452572,0.01892667,0.07244993
3179.56,0.08478855,0.02457667,0.01883063,0.07239683
3180.042,0.08472612,0.0246757,0.0187267,0.072364
3180.524,0.08458117,0.02479707,0.01864505,0.07236608
3181.006,0.08437488,0.02491147,0.01861661,0.07240784
3181.488,0.08413661,0.02499754,0.0186581,0.07248047
3181.97,0.08389713,0.02504578,0.01876581,0.07256345
3182.452,0.08368152,0.02506254,0.01891329,0.07263186
3182.935,0.08350284,0.02506437,0.01906336,0.07266739
3183.417,0.08336534,0.02507374,0.01917871,0.07266279
3183.899,0.08326871,0.02511043,0.01923721,0.07262363
3184.381,0.08321436,0.02518389,0.01923993,0.07256251
3184.863,0.08320963,0.025291,0.01920924,0.07249282
3185.345,0.08326735,0.0254161,0.0191796,0.07242275
3185.827,0.08340021,0.02553788,0.01918123,0.07235289
3186.309,0.08361393,0.0256337,0.0192314,0.07228075
3186.792,0.08390032,0.02568729,0.01932642,0.07220551
3187.273,0.08423688,0.02569324,0.01944704,0.07213229
3187.756,0.08458755,0.02565696,0.01956374,0.07207305
3188.238,0.0849113,0.02559345,0.01964916,0.07204219
3188.72,0.08517335,0.02552168,0.01968628,0.07204962
3189.202,0.08534939,0.02546201,0.0196693,0.07209574
3189.684,0.08543238,0.0254304,0.01960344,0.07216945
3190.166,0.08543161,0.02543497,0.01949904,0.07225156
3190.648,0.0853695,0.02547501,0.0193681,0.07232012
3191.13,0.08527531,0.0255409,0.0192205,0.07235876
3191.613,0.0851782,0.02561599,0.01906562,0.07236118
3192.095,0.08510542,0.02567926,0.01891621,0.07233016
3192.577,0.085076,0.02571107,0.01879018,0.07227509
3193.059,0.0850996,0.02569762,0.01871033,0.07220554
3193.541,0.08517423,0.02563433,0.01870226,0.07212816
3194.023,0.08528596,0.02552763,0.01878513,0.07204518
3194.505,0.08541018,0.02539234,0.01896519,0.07195604
3194.987,0.08551289,0.025248,0.0192296,0.07186095
3195.469,0.08556014,0.02511159,0.01954755,0.07176313
3195.952,0.08552448,0.02499238,0.01987491,0.0716695
3196.434,0.08539234,0.02489088,0.02016275,0.07158835
3196.916,0.08516981,0.02480018,0.02037466,0.07152536
3197.398,0.08488151,0.0247107,0.02049353,0.07148257
3197.88,0.08456621,0.02461714,0.02052676,0.07145786
3198.362,0.08426376,0.02452225,0.02050074,0.07144874
3198.844,0.08400943,0.02443578,0.02045112,0.07145577
3199.326,0.08382638,0.02437076,0.02040894,0.07148557
3199.809,0.08372375,0.02433648,0.02038913,0.07154882
3200.291,0.08370053,0.02433295,0.02038812,0.07165663
3200.773,0.08374955,0.02434966,0.02038767,0.07181424
3201.255,0.08386204,0.02437034,0.0203666,0.07201549
3201.737,0.08402797,0.02437742,0.02031088,0.07224063
3202.219,0.08423469,0.02436044,0.02022382,0.07245936
3202.701,0.08446668,0.02432069,0.02012565,0.07263967
3203.183,0.08470123,0.02427077,0.02004985,0.07275341
3203.666,0.08491166,0.02423053,0.02002823,0.07278628
3204.148,0.08507295,0.02421857,0.0200769,0.07274082
3204.63,0.08516512,0.02424854,0.02018873,0.07263695
3205.112,0.08518004,0.02432347,0.02033049,0.07250704
3205.594,0.08512212,0.02443696,0.02045442,0.07238617
3206.076,0.08500723,0.02457478,0.02050723,0.07230851
3206.558,0.08485602,0.02471876,0.02045036,0.0722969
3207.04,0.0846879,0.0248506,0.02027126,0.07235848
3207.522,0.08451858,0.02495125,0.01998716,0.07248325
3208.005,0.08435758,0.02500546,0.0196409,0.07264509
3208.487,0.08421082,0.02500373,0.01928852,0.07280752
3208.969,0.0840841,0.02494585,0.01898777,0.07292978
3209.451,0.08398459,0.02484342,0.01877934,0.07298066
3209.933,0.08392041,0.02472004,0.01867928,0.0729458
3210.415,0.08389737,0.02460769,0.01867828,0.0728339
3210.897,0.0839146,0.02453572,0.01874804,0.07267401
3211.379,0.08396328,0.02452291,0.01885139,0.07250735
3211.862,0.08402631,0.02456954,0.01895235,0.07237744
3212.344,0.08408495,0.02465572,0.01902706,0.07231367
3212.826,0.08412386,0.02474668,0.01906528,0.07232546
3213.308,0.08413667,0.02480169,0.0190704,0.07239924
3213.79,0.08412905,0.02479116,0.01905415,0.07250617
3214.272,0.08411472,0.02470465,0.01903156,0.07261202
3214.754,0.08411012,0.02455508,0.0190156,0.07268949
3215.236,0.08412535,0.02437209,0.0190135,0.07272967
3215.719,0.08416098,0.02419284,0.01902777,0.07274096
3216.201,0.08420758,0.02404809,0.01905814,0.07274508
3216.683,0.0842509,0.02395259,0.01910479,0.07276503
3217.165,0.08427884,0.02390412,0.01917009,0.07281842
3217.647,0.08428835,0.02388545,0.0192582,0.07290988
3218.129,0.08428824,0.02387398,0.01937243,0.07303151
3218.611,0.08429765,0.02384696,0.01951313,0.07316524
3219.093,0.08433954,0.02378996,0.01967436,0.07328933
3219.575,0.08443145,0.02369958,0.01984423,0.07338514
3220.058,0.08458037,0.02358289,0.02000562,0.0734376
3220.54,0.08477903,0.02345402,0.02014012,0.07343919
3221.022,0.08500992,0.02333013,0.02023156,0.0733887
3221.504,0.0852495,0.02322896,0.02026616,0.07329109
3221.986,0.08547716,0.02316357,0.0202353,0.07315816
3222.468,0.08568023,0.02314047,0.02013467,0.07300744
3222.95,0.08585484,0.02315819,0.0199655,0.07286239
3223.432,0.08600443,0.02320797,0.01973715,0.0727459
3223.915,0.08613469,0.02327669,0.01946753,0.07267445
3224.396,0.08624803,0.02335117,0.01918727,0.07265318
3224.879,0.08633913,0.02342478,0.0189338,0.07267205
3225.361,0.08639431,0.02350027,0.01874606,0.07270878
3225.843,0.08639307,0.02359048,0.01865709,0.07273399
3226.325,0.08631621,0.02371299,0.01868083,0.07272308
3226.807,0.08615226,0.02388387,0.01880744,0.07266361
3227.289,0.08590453,0.02410994,0.01900204,0.07255798
3227.771,0.08559342,0.02438477,0.01921696,0.07242086
3228.253,0.08525416,0.02468987,0.01940318,0.07227238
3228.736,0.08492996,0.02499963,0.01952603,0.07212971
3229.218,0.08465829,0.02529094,0.0195782,0.07200039
3229.7,0.08446424,0.02554633,0.01957874,0.07188375
3230.182,0.08435444,0.02575652,0.01956644,0.07177556
3230.664,0.0843181,0.02591762,0.01958099,0.07167465
3231.146,0.08433322,0.0260255,0.01965121,0.07158787
3231.628,0.08437581,0.02607233,0.01978141,0.07152974
3232.11,0.08443024,0.02604786,0.01995113,0.07151534
3232.593,0.08448936,0.02594346,0.02011929,0.07155304
3233.075,0.08455298,0.02575961,0.02023741,0.07163575
3233.557,0.08461974,0.02551056,0.02026661,0.07174154
3234.039,0.08467885,0.02522613,0.02018209,0.07183614
3234.521,0.08470695,0.02494572,0.01998284,0.07188616
3235.003,0.08467457,0.02470626,0.01968869,0.0718721
3235.485,0.08455553,0.02453669,0.01933898,0.07179637
3235.967,0.08434343,0.02444857,0.01898421,0.07168646
3236.449,0.08406009,0.0244367,0.0186755,0.07158609
3236.932,0.08375835,0.02448342,0.01846098,0.07154619
3237.414,0.08350722,0.02456571,0.01837197,0.07160461
3237.896,0.0833694,0.02466268,0.01841632,0.07177441
3238.378,0.08338523,0.02475546,0.01857354,0.07203782
3238.86,0.08355433,0.02482865,0.018798,0.07234892
3239.342,0.08383796,0.02486903,0.01902851,0.07264686
3239.824,0.08416843,0.02486299,0.0191992,0.07286704
3240.306,0.08447699,0.02480176,0.01926225,0.07296477
3240.789,0.08471334,0.02468487,0.01919837,0.07292507
3241.271,0.08485849,0.0245256,0.01902309,0.07276869
3241.753,0.08492781,0.02434894,0.01877955,0.07254414
3242.235,0.08495905,0.02418853,0.01852558,0.07231639
3242.717,0.0849968,0.0240778,0.01831832,0.07214933
3243.199,0.08507284,0.02403744,0.01819457,0.07208294
3243.681,0.08520013,0.02407007,0.01816696,0.07212437
3244.163,0.08537115,0.02415846,0.01822417,0.07224342
3244.646,0.08556694,0.02427287,0.01834099,0.07238553
3245.127,0.08576441,0.02438008,0.01848801,0.07248746
3245.61,0.08594389,0.02445489,0.01864129,0.07249977
3246.092,0.08609185,0.02448702,0.01878705,0.07240549
3246.574,0.08619631,0.02447929,0.01891673,0.07222283
3247.056,0.08624313,0.02444167,0.01902333,0.07199922
3247.538,0.08621777,0.02438189,0.019098,0.07179057
3248.02,0.08610764,0.02430157,0.01912988,0.07164906
3248.502,0.08590997,0.02419521,0.01911087,0.07160498
3248.984,0.08563758,0.02405525,0.01904145,0.07165977
3249.467,0.08532155,0.02387863,0.01893336,0.07178878
3249.949,0.08500496,0.02367345,0.01880913,0.07194944
3250.431,0.08472951,0.02345979,0.01869421,0.07209785
3250.913,0.08453007,0.02326896,0.01861206,0.07219556
3251.395,0.08442353,0.02313491,0.01857605,0.07222117
3251.877,0.08441023,0.023085,0.01858749,0.07217243
3252.359,0.08447845,0.02313535,0.01863808,0.07206379
3252.841,0.08461272,0.0232839,0.01871497,0.07192205
3253.323,0.08479957,0.02351146,0.01880593,0.07177668
3253.806,0.08502737,0.0237838,0.01890079,0.07165512
3254.288,0.08528478,0.02406034,0.01899287,0.07157257
3254.77,0.08555596,0.02430311,0.01907549,0.07152839
3255.252,0.08581702,0.02448064,0.01913987,0.07150599
3255.734,0.0860416,0.02457669,0.01917533,0.07147784
3256.216,0.0862053,0.02458837,0.01917085,0.07141466
3256.698,0.08629389,0.02452523,0.01911834,0.0712944
3257.18,0.08630832,0.02440251,0.01901584,0.07111223
3257.663,0.08626389,0.02423785,0.01886885,0.07088264
3258.145,0.08618578,0.02404767,0.0186889,0.07063781
3258.627,0.08609749,0.02384573,0.01849092,0.07041513
3259.109,0.08601538,0.02364669,0.01829133,0.07024917
3259.591,0.08594593,0.02346985,0.0181075,0.07016163
3260.073,0.08588754,0.02333973,0.01795516,0.07015862
3260.555,0.08583561,0.02328457,0.01784931,0.0702338
3261.037,0.08578749,0.02332894,0.01780181,0.07037562
3261.52,0.08574364,0.02348336,0.01781662,0.07057516
3262.002,0.08570431,0.02373603,0.01788858,0.07082616
3262.484,0.08566514,0.02405083,0.0180006,0.07112251
3262.966,0.08561601,0.02437793,0.01812978,0.07145169
3263.448,0.08554215,0.02466243,0.01825159,0.07178748
3263.93,0.08543175,0.02486433,0.01834989,0.07209067
3264.412,0.08528359,0.02497101,0.01842355,0.07232003
3264.894,0.08511069,0.0249961,0.01848781,0.07244162
3265.376,0.0849373,0.02497174,0.01856869,0.07244616
3265.859,0.08478691,0.02492769,0.01869204,0.07235238
3266.341,0.08467174,0.02487664,0.01887428,0.07220631
3266.823,0.0845824,0.02480409,0.01911372,0.07206367
3267.305,0.08449204,0.02467654,0.01939067,0.07197004
3267.787,0.08436381,0.02445647,0.01967186,0.07195011
3268.269,0.08417322,0.02412854,0.01992084,0.07199829
3268.751,0.08392148,0.02371412,0.02010862,0.07208674
3269.233,0.08364358,0.02327715,0.02021516,0.07217582
3269.716,0.0833979,0.02290385,0.02023283,0.07223294
3270.198,0.08324506,0.02267419,0.0201619,0.07224339
3270.68,0.08322755,0.02263558,0.02000788,0.07221203
3271.162,0.08334761,0.02277872,0.01977929,0.0721586
3271.644,0.08356638,0.02304001,0.01949059,0.07210676
3272.126,0.08381341,0.02331593,0.01916727,0.07207561
3272.608,0.08401746,0.02350583,0.01884402,0.07207243
3273.09,0.08413137,0.02354139,0.01856367,0.07209347
3273.573,0.08414973,0.02341003,0.01836819,0.07212669
3274.055,0.08410901,0.0231565,0.01828358,0.07215787
3274.537,0.0840724,0.02286539,0.01831274,0.07217351
3275.019,0.08410343,0.02263003,0.01842984,0.0721628
3275.501,0.08423718,0.02251605,0.01859096,0.07212023
3275.983,0.0844708,0.02254825,0.01874349,0.07204695
3276.465,0.08476408,0.02270509,0.01884302,0.07195421
3276.947,0.08506072,0.0229362,0.01886787,0.0718633
3277.429,0.08530477,0.02317959,0.01882154,0.07180572
3277.912,0.08546156,0.02338419,0.01872912,0.07181592
3278.394,0.08552607,0.02352448,0.01862469,0.07191822
3278.876,0.08551826,0.02359889,0.01854265,0.07212069
3279.358,0.08547138,0.0236238,0.01850628,0.07240684
3279.84,0.08541548,0.02362182,0.01852294,0.07274278
3280.322,0.08537125,0.02361512,0.01858694,0.07308245
3280.804,0.08534443,0.02361962,0.01868304,0.07338621
3281.286,0.08532975,0.02364489,0.01879371,0.07363256
3281.769,0.0853178,0.02369872,0.01890148,0.07382024
3282.25,0.08530095,0.02378873,0.01899244,0.07396378
3282.733,0.0852766,0.0239223,0.01905707,0.07407902
3283.215,0.08524605,0.02410529,0.01908936,0.07417145
3283.697,0.08521146,0.02433795,0.01908745,0.07422879
3284.179,0.08517426,0.02461283,0.01905261,0.07422613
3284.661,0.08513358,0.02491269,0.01898951,0.0741367
3285.143,0.08508867,0.02521365,0.01890366,0.07394894
3285.625,0.08504008,0.02548701,0.01879949,0.07367549
3286.107,0.08499231,0.02570152,0.0186784,0.07335492
3286.59,0.08495256,0.02582791,0.01853708,0.0730383
3287.072,0.08492755,0.02584169,0.0183707,0.07277512
3287.554,0.0849208,0.02572679,0.01817549,0.07259963
3288.036,0.08493005,0.02548083,0.01795405,0.07251958
3288.518,0.08494615,0.02511898,0.01771893,0.07251931
3289.0,0.08495535,0.02467676,0.01749461,0.07256617
3289.482,0.08494391,0.02420279,0.01731232,0.07262526
3289.964,0.08490074,0.02375479,0.01720632,0.07266523
3290.447,0.08482029,0.02338785,0.01720602,0.07266197
3290.929,0.0847034,0.02313903,0.01732629,0.07259984
3291.411,0.08455581,0.02302124,0.0175639,0.0724681
3291.893,0.08438715,0.02301871,0.01789404,0.0722627
3292.375,0.08420842,0.02309452,0.01827586,0.07199045
3292.857,0.08403305,0.02319837,0.01865685,0.07167448
3293.339,0.08387639,0.02328317,0.01898361,0.07135653
3293.821,0.08375537,0.02331915,0.01921682,0.07108705
3294.303,0.08368871,0.02329695,0.01933448,0.07092031
3294.786,0.08369423,0.02322794,0.01933884,0.07089584
3295.268,0.08378416,0.02313525,0.01925419,0.07102608
3295.75,0.08396263,0.02304474,0.01912313,0.07129204
3296.232,0.0842213,0.02297521,0.01899648,0.07164568
3296.714,0.08454203,0.02293232,0.01891917,0.07202684
3297.196,0.08489672,0.02290929,0.01892447,0.07237153
3297.678,0.0852557,0.02289041,0.01902417,0.07263151
3298.16,0.08559536,0.02285862,0.01920687,0.07278157
3298.643,0.08590014,0.02280032,0.01944062,0.07281645
3299.125,0.0861649,0.02271091,0.01968017,0.07274772
3299.607,0.08639205,0.02259538,0.01987688,0.07259529
3300.089,0.08658499,0.02246847,0.01998216,0.07238553
3300.571,0.08674204,0.02235032,0.01995968,0.07214735
3301.053,0.08685399,0.02226256,0.01979048,0.07191102
3301.535,0.0869033,0.02222619,0.01947717,0.07170898
3302.017,0.08687059,0.02225448,0.0190476,0.07156824
3302.5,0.08674192,0.02235127,0.01855282,0.07150575
3302.981,0.0865157,0.02250768,0.01806493,0.0715248
3303.464,0.08620605,0.02270446,0.01766026,0.07161399
3303.946,0.08584261,0.02291485,0.01740662,0.0717515
3304.428,0.08546533,0.02310982,0.01734955,0.07191271
3304.91,0.08511228,0.02326783,0.0174971,0.07208002
3305.392,0.08481379,0.02337878,0.01781938,0.07224526
3305.874,0.08458637,0.02344684,0.01825206,0.07240935
3306.356,0.08443048,0.02348622,0.01871913,0.07257554
3306.838,0.0843344,0.02351658,0.01914315,0.07274354
3307.321,0.08427951,0.02355421,0.01946684,0.07290298
3307.803,0.08424793,0.02360394,0.01966742,0.07303607
3308.285,0.08422653,0.02365821,0.01975591,0.07312179
3308.767,0.0842106,0.02369925,0.01977202,0.07314513
3309.249,0.08420359,0.02370773,0.0197653,0.07310441
3309.731,0.08421518,0.02366891,0.01978277,0.0730131
3310.213,0.0842561,0.02358037,0.01985253,0.07289696
3310.695,0.08433373,0.02345028,0.01997812,0.07278392
3311.177,0.08444787,0.02329518,0.02013927,0.07270153
3311.66,0.0845874,0.02313192,0.02029926,0.07266715
3312.142,0.08473183,0.02297007,0.02041747,0.07268623
3312.624,0.08485223,0.02281057,0.02045594,0.0727516
3313.106,0.08491921,0.02264707,0.02039134,0.07284524
3313.588,0.08491162,0.02247198,0.02021867,0.07294293
3314.07,0.08482202,0.02228434,0.01994974,0.07301737
3314.552,0.08466031,0.02209609,0.01960894,0.07304718
3315.034,0.08445118,0.0219312,0.01922372,0.07302294
3315.517,0.08423051,0.02182377,0.01882099,0.07295261
3315.999,0.08403409,0.02180579,0.01841936,0.07286142
3316.481,0.08389014,0.02189688,0.01802891,0.07278653
3316.963,0.08381716,0.02209553,0.01765549,0.07276621
3317.445,0.08382168,0.0223771,0.01730506,0.07282308
3317.927,0.08390182,0.0226962,0.01698926,0.07295254
3318.409,0.08405079,0.02299442,0.01672902,0.07311752
3318.891,0.0842586,0.02321888,0.0165498,0.07325988
3319.374,0.08451026,0.02333056,0.01647705,0.07331529
3319.856,0.08478067,0.02331392,0.01652851,0.07323514
3320.338,0.08503655,0.02317923,0.0167071,0.07300535
3320.82,0.08523566,0.02295765,0.01699971,0.07265169
3321.302,0.08533651,0.02269412,0.0173792,0.07223428
3321.784,0.08531421,0.02243317,0.01781278,0.07182398
3322.266,0.085171,0.02221356,0.01826601,0.07148846
3322.748,0.0849452,0.02206238,0.01870604,0.07127289
3323.23,0.08470148,0.02199294,0.01910659,0.07119153
3323.713,0.08452107,0.02200874,0.01944282,0.07123271
3324.195,0.08447669,0.0221065,0.01969231,0.0713698
3324.677,0.08460814,0.02228044,0.01983774,0.07157423
3325.159,0.08491378,0.02251974,0.01986996,0.07182098
3325.641,0.08534853,0.02280666,0.01979373,0.07209134
3326.123,0.08584253,0.02311458,0.01962968,0.07237068
3326.605,0.08631372,0.02340317,0.01941346,0.07264224
3327.087,0.08669221,0.02362323,0.01918706,0.07288548
3327.57,0.08693517,0.02372923,0.01898457,0.07308041
3328.052,0.08702465,0.02368516,0.01882723,0.07320844
3328.534,0.08696624,0.02348171,0.01871685,0.07325943
3329.016,0.0867785,0.02314074,0.01864174,0.07323155
3329.498,0.08648782,0.02271709,0.0185877,0.07313056
3329.98,0.0861237,0.02228596,0.01854939,0.07296533
3330.462,0.08571685,0.02192542,0.01853652,0.0727443
3330.944,0.08530218,0.02170389,0.01857165,0.07247569
3331.427,0.08491255,0.0216578,0.01867786,0.07216795
3331.909,0.08457428,0.02178628,0.01886508,0.07183298
3332.391,0.08430317,0.02205001,0.01911808,0.07148972
3332.873,0.0840997,0.022384,0.0193971,0.07116389
3333.355,0.08395276,0.02271322,0.01964707,0.07088579
3333.837,0.08384465,0.02296545,0.01981171,0.07068983
3334.319,0.08376209,0.02309409,0.01985634,0.0706064
3334.801,0.08370083,0.02308343,0.01977653,0.07065965
3335.283,0.08366793,0.0229524,0.01959999,0.07086072
3335.766,0.08367591,0.02274434,0.01937311,0.07120156
3336.248,0.08373646,0.02251611,0.01914583,0.07165102
3336.73,0.08385461,0.02232029,0.01895656,0.07214885
3337.212,0.08402824,0.02218802,0.01882136,0.07261922
3337.694,0.08425237,0.02212546,0.01873851,0.07297465
3338.176,0.08452596,0.02211347,0.01869599,0.07313833
3338.658,0.0848551,0.02212079,0.01868168,0.07306856
3339.14,0.0852493,0.02211693,0.01868882,0.07276998
3339.623,0.08571151,0.02208593,0.01871446,0.07230006
3340.104,0.0862285,0.02203449,0.01875514,0.07175063
3340.587,0.08676055,0.02199112,0.01880004,0.071233
3341.069,0.08724541,0.02199549,0.01882878,0.0708427
3341.551,0.08761534,0.02208131,0.01881634,0.07063142
3342.033,0.08781097,0.022265,0.01873939,0.07060204
3342.515,0.08780506,0.02253562,0.0185877,0.07071071
3342.997,0.08761014,0.02285935,0.01836949,0.07089309
3343.479,0.08727656,0.02318763,0.018115,0.07108258
3343.961,0.08687593,0.02347413,0.01786886,0.07123584
3344.444,0.08647668,0.02368833,0.01767918,0.07133842
3344.926,0.08613559,0.02381898,0.01759068,0.07139712
3345.408,0.08588386,0.02387309,0.01763256,0.07142615
3345.89,0.08573063,0.02386592,0.0178127,0.07143428
3346.372,0.08567181,0.02381229,0.01811833,0.07141813
3346.854,0.08569722,0.02371828,0.01851767,0.0713672
3347.336,0.08579405,0.02358183,0.0189672,0.07127271
3347.818,0.08594232,0.02339805,0.01941413,0.07113707
3348.301,0.08611238,0.02316807,0.01980945,0.07097669
3348.783,0.08626223,0.02290296,0.02011199,0.07081765
3349.265,0.08634118,0.02262737,0.02029359,0.07068668
3349.747,0.08630745,0.02237217,0.02034421,0.07060074
3350.229,0.08614065,0.02216748,0.02027005,0.07056405
3350.711,0.08585486,0.02203524,0.02009149,0.07057076
3351.193,0.08549589,0.02198339,0.01983603,0.07061346
3351.675,0.08513208,0.02200671,0.01953485,0.07068896
3352.157,0.0848338,0.02208829,0.01921956,0.07080189
3352.64,0.08464871,0.02220612,0.01891815,0.07096104
3353.122,0.08459282,0.02233308,0.01865728,0.07117305
3353.604,0.08464584,0.02244114,0.01845986,0.07143741
3354.086,0.08476523,0.0225053,0.01833915,0.0717447
3354.568,0.08489745,0.02250701,0.01829548,0.07208031
3355.05,0.08499619,0.02244138,0.01831007,0.07242907
3355.532,0.08503532,0.0223222,0.018349,0.0727791
3356.014,0.08500782,0.0221839,0.01836636,0.07311815
3356.497,0.08492492,0.02207437,0.01831982,0.07342792
3356.979,0.08480805,0.02203831,0.01818565,0.07368098
3357.461,0.08468734,0.02210469,0.01796704,0.07383715
3357.943,0.08459659,0.02226989,0.01769561,0.07385504
3358.425,0.08457001,0.02249743,0.01741869,0.07370829
3358.907,0.08464088,0.02272247,0.01718882,0.0733977
3359.389,0.08483115,0.02287373,0.01704289,0.07296025
3359.871,0.08514372,0.02289832,0.01699091,0.0724598
3360.354,0.08555433,0.02277543,0.01701656,0.07197742
3360.835,0.08601189,0.022526,0.01708435,0.07158133
3361.318,0.08644931,0.02220345,0.01715763,0.07131036
3361.8,0.08679344,0.0218781,0.01720877,0.0711688
3362.282,0.08698858,0.02160999,0.01723109,0.07113222
