absorbance_1.7_1A,1.7_1A,1.7_2A,1.7_3A,1.7_4A,1.7_5
554.9164,0.0271061,0.0,0.04633355,0.05404069,0.02957384
555.3985,0.02273471,6.369501e-05,0.04337627,0.05648784,0.03061374
555.8806,0.02121896,0.001167454,0.04257917,0.05914449,0.03217392
556.3627,0.02207315,0.004578166,0.04266898,0.06487551,0.0335566
556.8448,0.02577591,0.00970801,0.04432052,0.0688255,0.03361218
557.327,0.03119095,0.01574225,0.0467793,0.06995907,0.03182273
557.8091,0.03680922,0.02144539,0.04919182,0.06792362,0.02827512
558.2912,0.04116731,0.02567986,0.05094384,0.06309801,0.02356933
558.7733,0.0419772,0.02986776,0.04911448,0.06391495,0.01959152
559.2554,0.04242658,0.03077096,0.04619365,0.05603483,0.01915687
559.7375,0.04008101,0.03015288,0.04561929,0.04895454,0.01672057
560.2197,0.03629385,0.02977637,0.04465069,0.04376699,0.01615355
560.7018,0.03202833,0.03059385,0.04311672,0.04120967,0.01758578
561.1839,0.02826805,0.03319746,0.0412636,0.0416121,0.02011515
561.666,0.02467705,0.03454509,0.03997542,0.04245548,0.0219638
562.1481,0.02421672,0.0379593,0.03508084,0.04324668,0.02795149
562.6302,0.02398352,0.04205406,0.02741099,0.04925248,0.03427909
563.1124,0.02483619,0.04596998,0.01932051,0.05515482,0.03956571
563.5945,0.02628725,0.0498652,0.01222228,0.06018253,0.04260386
564.0766,0.02769237,0.0539908,0.007538863,0.06403786,0.04261496
564.5587,0.0284372,0.058349,0.006201155,0.06682779,0.03970746
565.0408,0.02819269,0.06253949,0.008462634,0.06892116,0.03503537
565.5229,0.02703015,0.06582551,0.01378221,0.07066951,0.03043767
566.0051,0.02537385,0.06747106,0.0211472,0.07220282,0.02768254
566.4872,0.02388122,0.06703183,0.02932647,0.07342245,0.02794298
566.9693,0.02322675,0.06468531,0.03727561,0.07410056,0.03121892
567.4514,0.02391792,0.06127831,0.04433364,0.07413084,0.0364009
567.9335,0.02612223,0.05800733,0.05009615,0.07369077,0.04161865
568.4156,0.02887699,0.05470078,0.05071296,0.07422706,0.04873459
568.8978,0.0332123,0.05393311,0.0534467,0.07437,0.04948091
569.3799,0.03653523,0.0547893,0.05265326,0.08051009,0.04835116
569.862,0.04140742,0.05470682,0.0523833,0.08088113,0.04562483
570.3441,0.04626454,0.05395025,0.05121748,0.08071475,0.0431633
570.8262,0.05016783,0.05299566,0.04869982,0.08303122,0.04236943
571.3083,0.0539857,0.05182825,0.04681429,0.0837632,0.04335421
571.7905,0.05778802,0.05129872,0.04650602,0.08207279,0.04559242
572.2726,0.06144785,0.05207831,0.04826206,0.07769071,0.04807536
572.7547,0.0633599,0.05504885,0.05011442,0.076293,0.05027821
573.2368,0.0656278,0.05795503,0.05436871,0.06862412,0.05117768
573.7189,0.06664672,0.06049496,0.05798931,0.06077958,0.05138468
574.201,0.06626594,0.06179579,0.05971685,0.0538869,0.0516191
574.6832,0.06466348,0.06154753,0.05896417,0.0487319,0.05252802
575.1653,0.06239227,0.06024285,0.05612183,0.04568074,0.05435108
575.6474,0.06014786,0.05884876,0.05234724,0.0446883,0.05676027
576.1295,0.05867603,0.05834794,0.04912669,0.04530571,0.05909568
576.6116,0.05851089,0.05919106,0.04757691,0.04684249,0.06073853
577.0938,0.05978321,0.06112062,0.04798905,0.04869157,0.06140446
577.5759,0.06224281,0.0633958,0.04985955,0.05036262,0.06121531
578.058,0.06538545,0.06515886,0.05220775,0.05160224,0.06060378
578.5401,0.06870182,0.06588501,0.05409755,0.05235113,0.05998461
579.0222,0.07176258,0.06559073,0.05494552,0.05267634,0.05963843
579.5043,0.07430455,0.06472855,0.05473423,0.0527821,0.0596823
579.9865,0.07623725,0.06386989,0.05389348,0.05288038,0.06024297
580.4686,0.07756367,0.06331445,0.05305678,0.05325522,0.06158207
580.9507,0.07840644,0.06308106,0.05275559,0.0540638,0.06410544
581.4328,0.0789241,0.06304207,0.05320811,0.0552526,0.06817497
581.9149,0.07925344,0.06315221,0.05431375,0.05655367,0.07387844
582.397,0.07943281,0.06358071,0.05574458,0.05760785,0.08078791
582.8792,0.07938462,0.06465426,0.05713077,0.05814307,0.08795407
583.3613,0.0789955,0.06674866,0.05815242,0.05803649,0.09403466
583.8434,0.07817358,0.06995297,0.05860611,0.05741121,0.09778511
584.3255,0.0769285,0.07392626,0.05838075,0.0566093,0.09853692
584.8076,0.07541461,0.07793739,0.05743996,0.05612242,0.09644598
585.2897,0.07389224,0.08117315,0.05585457,0.05643575,0.09248434
585.7719,0.07267871,0.08307879,0.05382034,0.05788786,0.08807188
586.254,0.07207549,0.08357026,0.05169036,0.06062573,0.08462636
586.7361,0.07228731,0.08310252,0.04987508,0.06452903,0.08300334
587.2182,0.0738124,0.08331911,0.04894516,0.06894654,0.08162554
587.7003,0.07594606,0.08357399,0.04892468,0.07379074,0.0818596
588.1824,0.07828875,0.08413003,0.04962548,0.07835791,0.08316772
588.6646,0.08029811,0.08506671,0.0507005,0.08201788,0.08483301
589.1467,0.08138943,0.08625881,0.05173188,0.08431868,0.08623558
589.6288,0.08112957,0.08743585,0.05237006,0.08506078,0.08709274
590.1109,0.07933792,0.08824819,0.05239012,0.08424536,0.08747746
590.593,0.07621992,0.08836751,0.05176215,0.08205034,0.08774664
591.0751,0.07234262,0.08761775,0.05065862,0.07877587,0.08831561
591.5573,0.06857628,0.08603284,0.04942548,0.0748409,0.08947763
592.0394,0.0658502,0.08389124,0.04848421,0.07073153,0.09123745
592.5215,0.06480842,0.08159925,0.04817712,0.06689773,0.09331828
593.0036,0.06566477,0.07957925,0.04870732,0.06373018,0.09525751
593.4857,0.06811059,0.07810235,0.05008028,0.0614914,0.09657734
593.9678,0.07148957,0.07721627,0.05212989,0.06029517,0.09694205
594.45,0.07496385,0.07678193,0.05455568,0.06012402,0.09617241
594.9321,0.07778673,0.0765678,0.05698436,0.06082126,0.09428255
595.4142,0.07951704,0.07638707,0.05905875,0.06212357,0.09144658
595.8963,0.08005772,0.07617544,0.06046936,0.06367195,0.08798172
596.3784,0.07968801,0.07603282,0.06105171,0.06510641,0.08428308
596.8605,0.07891526,0.07615135,0.06081824,0.0661788,0.08073174
597.3427,0.07835408,0.07671479,0.05994996,0.06681655,0.0776675
597.8248,0.0784976,0.07775495,0.0587396,0.06717874,0.07530896
598.3069,0.07956683,0.07908728,0.05749066,0.06759629,0.0737505
598.789,0.08145776,0.08029818,0.05645586,0.0684965,0.07299372
599.2711,0.08376702,0.08088084,0.05574298,0.07021013,0.07298245
599.7532,0.08595273,0.08042292,0.0553019,0.07282452,0.07364639
600.2354,0.08748785,0.07875018,0.05496024,0.07609227,0.07491864
600.7175,0.0880852,0.07603448,0.05452526,0.07947838,0.07673523
601.1996,0.08776341,0.07271238,0.05388393,0.08232655,0.07900417
601.6817,0.08682007,0.06935713,0.05306607,0.08402865,0.08155994
602.1638,0.08568602,0.0664487,0.05224079,0.08425632,0.08415645
602.6459,0.08477287,0.06427638,0.05164839,0.08301531,0.08648094
603.1281,0.08435081,0.06291369,0.05152084,0.08063547,0.08819616
603.6102,0.08446164,0.06226962,0.05198285,0.07763214,0.08905929
604.0923,0.08495353,0.06219739,0.0530313,0.074568,0.08898529
604.5744,0.0855584,0.06258707,0.05454936,0.07189679,0.0880964
605.0565,0.08603213,0.06340944,0.0563748,0.06982126,0.08667161
605.5386,0.08622594,0.06467348,0.0583484,0.06830501,0.08506376
606.0208,0.08612551,0.06634258,0.0603478,0.06713421,0.0835774
606.5029,0.08581299,0.06826919,0.06228894,0.06607004,0.08235825
606.985,0.08539169,0.07016631,0.06407669,0.06495292,0.08139593
607.4671,0.08490632,0.07166269,0.06557166,0.06377848,0.08057432
607.9492,0.08430514,0.07244736,0.06660581,0.06267442,0.07978542
608.4313,0.08345018,0.07234812,0.06700639,0.06183413,0.07901321
608.9135,0.08218109,0.07141975,0.06668022,0.06141286,0.07837005
609.3956,0.08040224,0.06990805,0.06567934,0.06144923,0.07802752
609.8777,0.07813592,0.06818254,0.06422499,0.06184327,0.07812888
610.3598,0.07554871,0.06659777,0.06266464,0.06238072,0.07867444
610.8419,0.07290177,0.06536984,0.06134374,0.06282073,0.07949378
611.324,0.07050889,0.06455076,0.06051309,0.06295741,0.08026934
611.8062,0.06864385,0.06403195,0.06020514,0.06270826,0.08065794
612.2883,0.0674767,0.06363498,0.06023077,0.06213375,0.08042812
612.7704,0.06707604,0.06318671,0.06022619,0.0614205,0.07953251
613.2525,0.06740557,0.06260429,0.05980774,0.06081296,0.07814014
613.7346,0.06835774,0.06191516,0.05872315,0.06052452,0.07654589
614.2167,0.06975777,0.06124598,0.05693485,0.06068468,0.07507631
614.6989,0.07137933,0.06077592,0.05465931,0.0612702,0.07393687
615.181,0.07295436,0.06068683,0.05229107,0.06211103,0.0731533
615.6631,0.07417078,0.06113148,0.05031214,0.06291009,0.07258772
616.1452,0.07476073,0.0621823,0.04910767,0.06335117,0.07203451
616.6273,0.07457355,0.06381014,0.04886221,0.06320105,0.07133634
617.1094,0.07364053,0.06586951,0.04950789,0.0623928,0.07046943
617.5916,0.07220088,0.06812525,0.05075536,0.06107042,0.06956999
618.0737,0.07064768,0.07030056,0.05218268,0.05955283,0.06887884
618.5558,0.06944785,0.07213661,0.05333267,0.05825602,0.06866166
619.0379,0.06897679,0.07348867,0.0538659,0.05753302,0.06909098
619.52,0.06944802,0.0743542,0.05361156,0.05758618,0.07021078
620.0021,0.07084392,0.07487507,0.0526013,0.05840038,0.07193159
620.4843,0.07292179,0.07526366,0.05103118,0.05976114,0.07408769
620.9664,0.07527755,0.07571428,0.04921306,0.06131901,0.07649345
621.4485,0.0774515,0.076294,0.04750221,0.06269093,0.07899486
621.9306,0.07908958,0.07689119,0.04619412,0.06359288,0.08150275
622.4127,0.07999213,0.07723184,0.04550029,0.06387328,0.0839664
622.8948,0.08015835,0.07698464,0.04550108,0.06354398,0.08634222
623.377,0.07973792,0.07593237,0.04614345,0.06273352,0.08856256
623.8591,0.07895394,0.07409245,0.04726057,0.06164069,0.09049934
624.3412,0.07800163,0.07179297,0.04861631,0.06046858,0.09196462
624.8233,0.07696986,0.06956518,0.04998328,0.05936992,0.09275216
625.3054,0.07584013,0.06801813,0.051181,0.05844958,0.09266125
625.7875,0.07452726,0.06758646,0.05213028,0.0577569,0.09156559
626.2697,0.07296693,0.06837189,0.05285173,0.05729773,0.08946294
626.7518,0.07118451,0.0701413,0.05343264,0.05705122,0.08649126
627.2339,0.06933181,0.07242522,0.05396642,0.05697794,0.08292768
627.716,0.06764445,0.07472679,0.05449542,0.05703343,0.07912903
628.1981,0.06640113,0.07663064,0.05498796,0.05717568,0.0755129
628.6802,0.06581584,0.07793393,0.05534251,0.05738278,0.0724524
629.1624,0.06596812,0.07864416,0.05543393,0.05766077,0.07019871
629.6445,0.06677663,0.07892053,0.05515364,0.0580449,0.06885398
630.1266,0.06801499,0.07898605,0.05446706,0.05858018,0.06833713
630.6087,0.06938934,0.07904301,0.05343003,0.05928989,0.06844003
631.0908,0.07060684,0.07924603,0.05218591,0.06014195,0.06889512
631.5729,0.07148587,0.07967325,0.05091646,0.0610305,0.06949592
632.0551,0.07199013,0.08034439,0.04979127,0.06178188,0.07016295
632.5372,0.07222454,0.08122888,0.04893408,0.06217541,0.07096264
633.0193,0.07237431,0.08224666,0.04839157,0.06201706,0.07205909
633.5014,0.07262829,0.08326477,0.04814795,0.06119165,0.0736234
633.9835,0.07311384,0.08410038,0.04815929,0.05971465,0.07573439
634.4656,0.07384767,0.08457799,0.04839255,0.05774878,0.07830284
634.9478,0.07474955,0.08458316,0.04884555,0.055585,0.08106475
635.4299,0.07568492,0.08412615,0.04954645,0.05359013,0.08362544
635.912,0.07653894,0.08335941,0.05052067,0.05209373,0.08560406
636.3941,0.07725208,0.08254353,0.05175127,0.0513405,0.08671463
636.8762,0.07783732,0.08196034,0.05314041,0.05143656,0.08684862
637.3583,0.07834638,0.08178267,0.05451797,0.05233593,0.08608219
637.8405,0.07882045,0.08201316,0.05565485,0.05385889,0.08462765
638.3226,0.07923348,0.08245683,0.05632329,0.05572335,0.08275737
638.8047,0.07947662,0.08280979,0.05637602,0.05762139,0.08071086
639.2868,0.07936282,0.08274651,0.05578049,0.05924936,0.0786749
639.7689,0.07868508,0.08206131,0.05465415,0.0603907,0.07675934
640.251,0.07730407,0.080744,0.05322824,0.06097547,0.07501049
640.7332,0.075194,0.07897371,0.05181516,0.06108639,0.07345019
641.2153,0.07248251,0.07704385,0.05071661,0.06093589,0.0721052
641.6974,0.06941123,0.07523058,0.05013629,0.06077098,0.07102441
642.1795,0.0663039,0.0737292,0.05015357,0.06080844,0.07029152
642.6616,0.06348015,0.0725927,0.05069967,0.06113943,0.07000802
643.1437,0.06118064,0.07176419,0.05160078,0.06170786,0.07026417
643.6259,0.05955204,0.07114042,0.0526151,0.06233193,0.07111511
644.108,0.05860959,0.07064721,0.05351009,0.06278851,0.07253939
644.5901,0.0582576,0.07027691,0.05412082,0.06291948,0.07442195
645.0722,0.05831559,0.07007587,0.05436368,0.06269856,0.0765377
645.5543,0.05857836,0.07009951,0.05425308,0.06226747,0.07859098
646.0364,0.0588671,0.07036089,0.0538746,0.06187728,0.08027273
646.5186,0.05904989,0.07081135,0.05336148,0.06180718,0.08130322
647.0007,0.05906996,0.07135844,0.05285002,0.06222736,0.08152498
647.4828,0.05893711,0.07191378,0.05245367,0.06312862,0.08094019
647.9649,0.05871159,0.0724366,0.05224553,0.06430689,0.07972676
648.447,0.05847981,0.07296028,0.05224114,0.0654482,0.07818681
648.9291,0.05832995,0.07357082,0.05240237,0.06624258,0.07666967
649.4113,0.05833627,0.07436237,0.05264614,0.06649232,0.07548822
649.8934,0.05854443,0.0753743,0.05287586,0.06619024,0.07481085
650.3755,0.05897716,0.07656226,0.05300459,0.06549422,0.0746456
650.8576,0.05963857,0.07779945,0.052979,0.06465811,0.07484693
651.3397,0.06051273,0.07893505,0.0527925,0.0639094,0.07518996
651.8218,0.06156115,0.07984032,0.05248395,0.06338616,0.07543408
652.304,0.06271365,0.08045858,0.05212263,0.06310175,0.07539816
652.7861,0.06387646,0.08081348,0.0517788,0.06297562,0.07501698
653.2682,0.06493184,0.08097851,0.05150951,0.06289387,0.0743385
653.7503,0.06576363,0.08102833,0.05134372,0.06277622,0.0735039
654.2324,0.06629291,0.08099501,0.05128423,0.06261281,0.07268665
654.7145,0.06649424,0.08086114,0.05132054,0.06245795,0.07206161
655.1967,0.06641433,0.0805808,0.05144385,0.06239338,0.07175911
655.6788,0.06615687,0.08012351,0.05165295,0.06247724,0.07183923
656.1609,0.06586836,0.07950789,0.05195266,0.06271823,0.07229201
656.643,0.06569394,0.07881469,0.05233892,0.06306583,0.07303834
657.1251,0.06573828,0.07815681,0.05278756,0.06343748,0.07395634
657.6072,0.06605709,0.07765046,0.05324348,0.06373687,0.07488962
658.0894,0.0666483,0.0773675,0.05363149,0.06388004,0.07568045
658.5715,0.06746756,0.07731842,0.05388,0.06380565,0.07620198
659.0536,0.06844221,0.07746287,0.05394502,0.06346357,0.07636625
659.5357,0.06948438,0.07773948,0.05383607,0.0628221,0.07615156
660.0178,0.0704992,0.07810391,0.05361496,0.06187889,0.07560109
660.4999,0.07137542,0.0785414,0.05338247,0.06068099,0.07481743
660.9821,0.07199864,0.07906342,0.05323824,0.05934224,0.07393488
661.4642,0.07226738,0.07967785,0.0532476,0.05803735,0.07309324
661.9463,0.07211368,0.08036034,0.05342881,0.05699082,0.07242566
662.4284,0.07154693,0.08104011,0.0537525,0.0564018,0.0720251
662.9105,0.07067013,0.08161693,0.05416426,0.05638494,0.07193188
663.3926,0.06968128,0.08198965,0.054611,0.05692368,0.07212731
663.8748,0.06881033,0.08210489,0.05506835,0.05787069,0.07253809
664.3569,0.06826228,0.0819723,0.05554309,0.05899887,0.07306015
664.839,0.06816733,0.08166349,0.05605723,0.0600603,0.07358705
665.3211,0.06853809,0.08128456,0.05661894,0.06087175,0.07404803
665.8032,0.06926872,0.08095964,0.05719408,0.06132682,0.07442517
666.2853,0.07014464,0.08080445,0.05769913,0.06140711,0.07476287
666.7675,0.07089323,0.08089732,0.05801883,0.06117544,0.07515837
667.2496,0.07128336,0.08123042,0.05809099,0.06077471,0.07571108
667.7317,0.07130739,0.0816607,0.05802585,0.06039183,0.07644324
668.2138,0.07134492,0.08192291,0.0581603,0.06012835,0.07728476
668.6959,0.07191178,0.08180933,0.05882706,0.05995876,0.07812304
669.178,0.07303153,0.08141842,0.05992509,0.05983918,0.0788774
669.6602,0.07418521,0.08106574,0.06097692,0.05981969,0.07949809
670.1423,0.07487294,0.08098289,0.06155658,0.0599867,0.07998109
670.6244,0.07491864,0.08118737,0.06150097,0.06039871,0.08036032
671.1065,0.07436871,0.08157252,0.060825,0.06107981,0.08068516
671.5886,0.07337371,0.08198629,0.05963067,0.06201791,0.08102533
672.0707,0.07214248,0.08229535,0.05809848,0.06315798,0.08143473
672.5529,0.07091001,0.08242808,0.05647138,0.06441416,0.08192759
673.035,0.06994628,0.08238673,0.05506822,0.06567863,0.08246161
673.5171,0.06947301,0.08225954,0.05418291,0.06687067,0.08294552
673.9992,0.06960202,0.08217943,0.05398639,0.06797263,0.08328159
674.4813,0.07031107,0.08228291,0.05447492,0.06903981,0.08339773
674.9634,0.07145361,0.08263674,0.05546152,0.07017547,0.08329283
675.4456,0.07282045,0.08320795,0.0566571,0.07147908,0.08303791
675.9277,0.07417778,0.08386537,0.05773906,0.07300968,0.08276264
676.4098,0.07533956,0.08443034,0.05847963,0.07475049,0.08260532
676.8919,0.07619703,0.08474997,0.05880681,0.07661636,0.08266445
677.374,0.07671863,0.08475436,0.05881159,0.0784736,0.0829729
677.8561,0.07694446,0.08449972,0.05869566,0.08018383,0.08348987
678.3383,0.07695945,0.08414727,0.0586801,0.08163093,0.08412975
678.8204,0.07687822,0.08392179,0.05893186,0.08272314,0.08479732
679.3025,0.07681556,0.08401831,0.05949349,0.08340579,0.08542901
679.7846,0.07687503,0.08454452,0.06028698,0.08365619,0.08600348
680.2667,0.07713021,0.08548057,0.06114213,0.08349624,0.08653106
680.7488,0.07759701,0.08669072,0.06187429,0.08299765,0.08702798
681.231,0.07822497,0.08797086,0.06234144,0.08228595,0.08748646
681.7131,0.07889588,0.08911802,0.062488,0.08152612,0.08785717
682.1952,0.07946114,0.09000677,0.06235426,0.08087178,0.08806111
682.6773,0.07977109,0.09060234,0.06205281,0.08043469,0.08801004
683.1594,0.07972287,0.09095418,0.06173122,0.08024525,0.08764598
683.6415,0.07930004,0.09114974,0.06152068,0.08023937,0.08697598
684.1237,0.07858603,0.09127326,0.06152186,0.08027203,0.08608716
684.6058,0.0777529,0.09136793,0.06178681,0.08015929,0.08514182
685.0879,0.07700209,0.09142345,0.06232095,0.07974967,0.08432564
685.57,0.07653196,0.0913901,0.06309605,0.07896089,0.08382393
686.0521,0.07648274,0.09120697,0.06405996,0.07782035,0.08377216
686.5342,0.07690869,0.09083493,0.06514761,0.07645547,0.08422738
687.0164,0.0777828,0.09027102,0.06627278,0.07508685,0.08516589
687.4985,0.07900365,0.08955655,0.0673313,0.07398005,0.08647865
687.9806,0.08042704,0.08876368,0.06821366,0.07337422,0.08799859
688.4627,0.08187941,0.08798677,0.06881138,0.07345063,0.08950958
688.9448,0.08319933,0.08732084,0.06904998,0.07426526,0.09080198
689.4269,0.08427136,0.08684443,0.0689127,0.07573729,0.09172356
689.9091,0.0850281,0.08662477,0.068451,0.07765505,0.09219509
690.3912,0.08546582,0.08670637,0.06778418,0.07972586,0.09223327
690.8733,0.08563114,0.08710641,0.06707264,0.08164558,0.09193067
691.3554,0.08561584,0.08780597,0.06650532,0.08312993,0.09143688
691.8375,0.08553228,0.08873818,0.0662441,0.08399759,0.09091131
692.3196,0.0854891,0.08979128,0.06638415,0.08419892,0.09048479
692.8018,0.08557366,0.09081322,0.06692672,0.08382072,0.0902429
693.2839,0.08582281,0.09165595,0.0677637,0.08305171,0.0902068
693.766,0.08621912,0.09221094,0.06870153,0.08211824,0.09035084
694.2481,0.08670008,0.09243666,0.06949051,0.08123176,0.0906276
694.7302,0.08718742,0.09237541,0.06990917,0.0805199,0.09099936
695.2123,0.08761406,0.09214109,0.0698154,0.08001879,0.09145711
695.6945,0.08794817,0.0918939,0.06919249,0.07969068,0.09202109
696.1766,0.08820143,0.09178457,0.06815869,0.07946812,0.09272358
696.6587,0.08841693,0.09192342,0.06693777,0.07929775,0.0935822
697.1408,0.08864596,0.09235352,0.06580447,0.07917263,0.09457333
697.6229,0.08892006,0.09304242,0.06498838,0.07913093,0.09562635
698.105,0.08923754,0.09389818,0.06463942,0.07923015,0.09663014
698.5872,0.08956628,0.09479231,0.06479865,0.07950921,0.09745926
699.0693,0.08986545,0.09560136,0.06541126,0.07995713,0.09801964
699.5514,0.09010864,0.09621945,0.0663645,0.08050963,0.09827154
700.0335,0.09030743,0.09657832,0.06752929,0.08107045,0.09825121
700.5156,0.09051283,0.09665444,0.06880365,0.08155864,0.09805698
700.9977,0.09080316,0.0964616,0.07010944,0.08193498,0.09783433
701.4799,0.09125544,0.09604794,0.07138807,0.08222281,0.09773466
701.962,0.09191113,0.0954845,0.07258706,0.08248965,0.09787505
702.4441,0.09276143,0.09487099,0.07364334,0.08282077,0.09832753
702.9262,0.09374041,0.0943269,0.07449784,0.0832792,0.09909815
703.4083,0.09474929,0.09397422,0.07512318,0.08388019,0.1001317
703.8904,0.09567644,0.09393461,0.07554993,0.08458898,0.1013138
704.3726,0.09643906,0.09429842,0.07588089,0.08533834,0.1024923
704.8547,0.0970107,0.09510558,0.07626262,0.08606055,0.1035127
705.3368,0.09742808,0.09633726,0.07685347,0.08670305,0.10423
705.8189,0.09778665,0.09791547,0.07775539,0.08724338,0.1045516
706.301,0.09821254,0.09972104,0.07897522,0.08768345,0.1044568
706.7831,0.09884641,0.101606,0.08041824,0.08803917,0.1040079
707.2653,0.09980156,0.1034328,0.08192378,0.08833643,0.1033444
707.7474,0.1011374,0.1051032,0.08333199,0.08861103,0.1026516
708.2295,0.1028426,0.1065699,0.0845349,0.08892044,0.1021362
708.7116,0.1048258,0.1078487,0.08552346,0.08933906,0.1019634
709.1937,0.1069287,0.1090019,0.08637488,0.08994691,0.1022264
709.6758,0.1089371,0.1101197,0.08721435,0.09081022,0.102936
710.158,0.1106421,0.1112865,0.08814779,0.09194881,0.1040274
710.6401,0.1118837,0.1125626,0.08922146,0.09332322,0.1053934
711.1222,0.112598,0.1139741,0.09040875,0.09483607,0.10692
711.6043,0.1128527,0.1155132,0.09164142,0.09637319,0.1085364
712.0864,0.1128421,0.1171497,0.09285991,0.09784436,0.1102321
712.5685,0.1128559,0.1188429,0.09406571,0.09922583,0.1120605
713.0507,0.1131824,0.1205542,0.09533785,0.1005745,0.1141088
713.5328,0.1140542,0.1222451,0.09681533,0.1020073,0.1164627
714.0149,0.1155754,0.1238733,0.09863862,0.1036508,0.1191629
714.497,0.1176909,0.1253951,0.1008734,0.1055754,0.1221781
714.9791,0.1201984,0.1267623,0.1034679,0.1077646,0.1253984
715.4612,0.1227966,0.127937,0.1062387,0.1101087,0.1286532
715.9434,0.1251885,0.128908,0.1089331,0.1124583,0.131763
716.4255,0.1271245,0.1297015,0.1112778,0.1146694,0.1345578
716.9076,0.1284631,0.1303843,0.1130608,0.116661,0.1369123
717.3897,0.1291778,0.1310456,0.1141815,0.1184317,0.1387594
717.8718,0.1293337,0.1317775,0.1146462,0.1200288,0.1400771
718.3539,0.1290562,0.1326396,0.1145542,0.1214962,0.1408827
718.8361,0.1284934,0.1336287,0.1140524,0.1228182,0.1412177
719.3182,0.127807,0.1346662,0.1133169,0.123892,0.1411427
719.8003,0.1271487,0.1356074,0.1125156,0.1245459,0.1407252
720.2824,0.1266418,0.136286,0.1117871,0.1246082,0.140029
720.7645,0.126372,0.1365494,0.1112406,0.123969,0.1391139
721.2466,0.1263657,0.1363156,0.1109397,0.1226469,0.1380268
721.7288,0.1265823,0.1355944,0.1108929,0.1207872,0.1368037
722.2109,0.126918,0.1344786,0.1110495,0.1186328,0.135477
722.693,0.127221,0.1331116,0.1112942,0.1164372,0.1340744
723.1751,0.1273275,0.131637,0.111467,0.1143926,0.1326179
723.6572,0.1270912,0.1301647,0.1113825,0.1125982,0.1311222
724.1393,0.1264338,0.1287369,0.1108921,0.1110472,0.1295899
724.6215,0.1253638,0.1273337,0.1099229,0.1096668,0.1280138
725.1036,0.1239743,0.1258946,0.1084981,0.1083637,0.1263849
725.5857,0.1224094,0.1243558,0.1067309,0.1070729,0.1247046
726.0678,0.1208185,0.1226803,0.1047846,0.1057751,0.1229946
726.5499,0.1193174,0.1208736,0.1028251,0.1044946,0.1213004
727.032,0.1179478,0.1189798,0.1009579,0.1032749,0.1196783
727.5142,0.116683,0.1170636,0.09921204,0.1021583,0.118182
727.9963,0.1154472,0.115193,0.09754656,0.1011712,0.1168449
728.4784,0.114164,0.1134191,0.0958918,0.1003193,0.1156673
728.9605,0.1127888,0.1117831,0.09419195,0.09959534,0.114619
729.4426,0.111335,0.1103273,0.09244314,0.09898342,0.1136508
729.9247,0.1098647,0.1091011,0.09069903,0.09846154,0.112717
730.4069,0.1084647,0.1081657,0.0890526,0.09799316,0.1117876
730.889,0.1072038,0.1075757,0.08759405,0.09752262,0.1108571
731.3711,0.1060988,0.1073458,0.08636709,0.09698132,0.1099353
731.8532,0.1051068,0.107425,0.08535402,0.09629504,0.1090348
732.3353,0.1041434,0.1076787,0.0844835,0.09540592,0.1081553
732.8174,0.1031282,0.1079199,0.08366903,0.09429497,0.1072805
733.2996,0.1020179,0.1079326,0.08283734,0.09298794,0.1063876
733.7817,0.1008383,0.1075445,0.08195904,0.09155184,0.1054657
734.2638,0.09967522,0.106684,0.08104915,0.09007038,0.1045316
734.7459,0.09865201,0.1053966,0.08014882,0.08862747,0.1036336
735.228,0.09787426,0.1038362,0.0792968,0.08728315,0.1028329
735.7101,0.09738529,0.1021996,0.07850765,0.08606838,0.1021728
736.1923,0.09714495,0.1006826,0.07776731,0.08499663,0.1016524
736.6744,0.09703241,0.0994083,0.07704487,0.08407339,0.1012094
737.1565,0.09688741,0.09840701,0.07631563,0.08330447,0.1007377
737.6386,0.09653982,0.09762861,0.07557487,0.08269362,0.1001113
738.1207,0.095873,0.09697872,0.07484381,0.08223116,0.09924179
738.6028,0.09485294,0.09636831,0.07415956,0.08188559,0.09811683
739.085,0.09353854,0.09574289,0.07356176,0.08160014,0.09681945
739.5671,0.09206455,0.09510034,0.07307531,0.08130932,0.0955069
740.0492,0.09060404,0.09447339,0.0727046,0.08095977,0.09436283
740.5313,0.08933493,0.09390167,0.07243477,0.08052588,0.09354778
741.0134,0.08838097,0.09340046,0.07223974,0.08001496,0.09313236
741.4955,0.08779052,0.09294956,0.0720855,0.07945277,0.09308029
741.9777,0.08752529,0.09250115,0.07192843,0.0788569,0.09325552
742.4598,0.08747881,0.09200982,0.07171656,0.07821169,0.09348123
742.9419,0.08750966,0.09145845,0.07138875,0.0774618,0.09359347
743.424,0.08748285,0.09087254,0.07088336,0.07652796,0.09349763
743.9061,0.08731841,0.09030707,0.07016348,0.07535155,0.093201
744.3882,0.08699954,0.08982094,0.06923577,0.07393044,0.09280048
744.8704,0.08656805,0.08944066,0.06816922,0.07234778,0.09244543
745.3525,0.08608872,0.08914036,0.06707975,0.07074933,0.09226745
745.8346,0.08561755,0.08884432,0.06611301,0.06931267,0.09234002
746.3167,0.08516904,0.0884552,0.06539577,0.06818341,0.09264159
746.7988,0.08471227,0.08790447,0.06498857,0.06741902,0.09306878
747.2809,0.08418484,0.08718008,0.06487197,0.06698153,0.09346312
747.7631,0.08352873,0.08634429,0.06495101,0.06675463,0.09366673
