absorbance_2.4_1A,2.4_1A,2.4_2A,2.4_3A
817.1879,0.04973872,0.04230066,0.05604211
817.67,0.05042205,0.04186373,0.05547841
818.1521,0.051062,0.04133061,0.05497121
818.6342,0.05162958,0.04077856,0.05462666
819.1163,0.05212271,0.04026147,0.05450796
819.5984,0.05255989,0.03979353,0.05461547
820.0806,0.05296128,0.03935402,0.05489079
820.5627,0.05332891,0.03890245,0.05523235
821.0448,0.05363736,0.03840616,0.0555338
821.5269,0.0538374,0.03786131,0.05570498
822.009,0.0538763,0.03730804,0.05569845
822.4911,0.05372702,0.03681891,0.05552287
822.9733,0.05340395,0.03648371,0.05524035
823.4554,0.05296914,0.0363749,0.05495471
823.9375,0.05250932,0.0365172,0.05477853
824.4196,0.05211549,0.03687676,0.05481617
824.9017,0.05185237,0.03736396,0.0551318
825.3839,0.05174216,0.03786566,0.05573023
825.866,0.05176973,0.03826606,0.05655118
826.3481,0.05189458,0.03848362,0.05747571
826.8302,0.05207217,0.03849149,0.05836038
827.3123,0.05225841,0.03831486,0.05905525
827.7944,0.05241524,0.03802034,0.05945036
828.2766,0.0525053,0.03768795,0.05950203
828.7587,0.05248369,0.03739961,0.05923761
829.2408,0.05230705,0.03721716,0.05874887
829.7229,0.05194978,0.03717948,0.05816018
830.205,0.05142321,0.03730821,0.0576072
830.6871,0.05079014,0.0376114,0.05719436
831.1693,0.05015523,0.03808846,0.05697484
831.6514,0.04964773,0.03872927,0.05694862
832.1335,0.04937239,0.03950892,0.05707008
832.6156,0.04937837,0.04038206,0.05727062
833.0977,0.04964287,0.04127308,0.05747557
833.5798,0.05008204,0.04208641,0.05762727
834.062,0.05058499,0.04271626,0.05768982
834.5441,0.05105284,0.04306379,0.05764771
835.0262,0.05144259,0.04306932,0.05750286
835.5083,0.051775,0.04272662,0.05726886
835.9904,0.0521223,0.0420934,0.05696836
836.4725,0.05256544,0.04127712,0.05663148
836.9547,0.05316053,0.04042231,0.05629793
837.4368,0.05390685,0.03968325,0.05601734
837.9189,0.05474561,0.03918179,0.05583932
838.401,0.05557343,0.03899569,0.05581035
838.8831,0.05627394,0.03913824,0.05596155
839.3652,0.05675827,0.03956274,0.05629989
839.8474,0.05697401,0.04017481,0.05680554
840.3295,0.05691426,0.04085877,0.05743273
840.8116,0.05660677,0.04151306,0.05812068
841.2937,0.05610315,0.04206198,0.05879657
841.7758,0.05546714,0.04247594,0.05938894
842.2579,0.05476333,0.04276918,0.05984138
842.7401,0.05406017,0.0429909,0.06011279
843.2222,0.05341845,0.04320283,0.06018535
843.7043,0.05288255,0.04345217,0.06006309
844.1864,0.05247816,0.04375694,0.05976886
844.6685,0.05220555,0.04409169,0.059341
845.1506,0.05204761,0.04439592,0.05882704
845.6328,0.05198052,0.04458619,0.05828639
846.1149,0.05198881,0.04458959,0.05778261
846.597,0.05207487,0.04436998,0.05737698
847.0791,0.05225683,0.0439447,0.05712724
847.5612,0.05255514,0.04338592,0.05707294
848.0433,0.05297524,0.0428008,0.05722941
848.5255,0.05349227,0.04231127,0.0575837
849.0076,0.05405132,0.04201002,0.05809715
849.4897,0.05457965,0.04194076,0.05871416
849.9718,0.05500676,0.0420884,0.05937482
850.4539,0.05529368,0.04239034,0.06003524
850.936,0.05544117,0.04276037,0.06067384
851.4182,0.05548767,0.04311682,0.06128999
851.9003,0.05548703,0.04341127,0.06189074
852.3824,0.05548902,0.04362956,0.06247019
852.8645,0.05552154,0.04378369,0.06299147
853.3466,0.05558601,0.04389109,0.06338799
853.8287,0.05566616,0.04395796,0.06357159
854.3109,0.05574214,0.04397159,0.06346396
854.793,0.05580257,0.04391062,0.06303465
855.2751,0.05584547,0.04376125,0.06232162
855.7572,0.05587208,0.04353836,0.0614391
856.2393,0.05587828,0.04328995,0.0605436
856.7214,0.05584969,0.04309274,0.05981134
857.2036,0.05576747,0.04302474,0.05938096
857.6857,0.05562157,0.04313136,0.05931401
858.1678,0.05542339,0.04340734,0.05958639
858.6499,0.05521043,0.04378875,0.06009544
859.132,0.05503454,0.04417866,0.06070331
859.6141,0.05494767,0.04447,0.06126446
860.0963,0.0549764,0.04459053,0.06167312
860.5784,0.05511147,0.04452469,0.06188249
861.0605,0.0553086,0.04431538,0.0619012
861.5426,0.05550724,0.04404538,0.06178202
862.0247,0.05565412,0.0438043,0.06159559
862.5068,0.05571676,0.04366536,0.06141448
862.989,0.05569176,0.04366278,0.06129005
863.4711,0.05559514,0.04379664,0.06124569
863.9532,0.05544936,0.04404732,0.06127664
864.4353,0.05527134,0.04439493,0.06135266
864.9174,0.05507454,0.04482925,0.06142666
865.3995,0.0548809,0.04534552,0.06144387
865.8817,0.05472911,0.04593126,0.06136097
866.3638,0.05467992,0.04654954,0.06115693
866.8459,0.05480456,0.0471286,0.06084437
867.328,0.05515089,0.04757735,0.06046629
867.8101,0.05571872,0.04780252,0.06008826
868.2922,0.05643617,0.04774008,0.05977963
868.7744,0.0571763,0.04738358,0.05958682
869.2565,0.05777861,0.04679142,0.05952398
869.7386,0.05810175,0.04607673,0.05956815
870.2207,0.05807592,0.04536631,0.05967461
870.7028,0.05771735,0.04477791,0.05979531
871.1849,0.05712473,0.04438362,0.05990151
871.6671,0.05643084,0.04419807,0.0599949
872.1492,0.0557693,0.04418804,0.060102
872.6313,0.05522631,0.04429067,0.06025765
873.1134,0.05482439,0.04444168,0.06048083
873.5955,0.05453636,0.0445853,0.06076056
874.0776,0.05431378,0.04468583,0.06105067
874.5598,0.05412021,0.04472551,0.06128644
875.0419,0.05394753,0.04469469,0.06139839
875.524,0.05381792,0.04458917,0.06133989
876.0061,0.05376375,0.04440889,0.06110013
876.4882,0.0538095,0.04416329,0.06070612
876.9703,0.0539537,0.04387547,0.06021425
877.4525,0.05416955,0.04358054,0.05969359
877.9346,0.0544156,0.04332285,0.05921755
878.4167,0.05465594,0.04314054,0.05884711
878.8988,0.0548729,0.04305521,0.05862616
879.3809,0.05506801,0.04306597,0.05858065
879.863,0.05525517,0.04315103,0.05871239
880.3452,0.05544687,0.04327784,0.05899841
880.8273,0.0556426,0.04341423,0.05938817
881.3094,0.05582744,0.04354276,0.0598149
881.7915,0.0559773,0.04366277,0.06020436
882.2736,0.056069,0.04378682,0.06049089
882.7557,0.05609212,0.04393052,0.060638
883.2379,0.05605149,0.04410321,0.06064334
883.72,0.05596571,0.04430088,0.0605377
884.2021,0.05586036,0.04450845,0.06037051
884.6842,0.05576222,0.04470433,0.06019479
885.1663,0.05569633,0.0448699,0.06005164
885.6484,0.05568145,0.04499716,0.05995896
886.1306,0.05573307,0.04508907,0.05991714
886.6127,0.05586075,0.04515579,0.05991614
887.0948,0.05606613,0.04520635,0.0599478
887.5769,0.05633938,0.04524171,0.06000983
888.059,0.05665864,0.04525056,0.06010667
888.5411,0.05699505,0.04521252,0.06024282
889.0233,0.05731669,0.04510276,0.06041718
889.5054,0.05759852,0.04490223,0.06061932
889.9875,0.05782724,0.04460701,0.06083429
890.4696,0.05799856,0.04423243,0.06104589
890.9517,0.05811148,0.04381432,0.06124337
891.4338,0.05816173,0.04340084,0.06142186
891.916,0.05813617,0.04304824,0.06157691
892.3981,0.05801773,0.04280347,0.06169974
892.8802,0.05779449,0.04269229,0.06177429
893.3623,0.05747076,0.04271312,0.0617806
893.8444,0.05707423,0.04283385,0.06170672
894.3265,0.0566549,0.04300001,0.06156049
894.8087,0.05627806,0.04314487,0.06137884
895.2908,0.056003,0.04321117,0.06122077
895.7729,0.05586948,0.04316558,0.06115346
896.255,0.05588683,0.04300876,0.06122988
896.7371,0.05603236,0.04277483,0.06146283
897.2192,0.05625861,0.04252295,0.06181691
897.7014,0.05650452,0.04232058,0.06221048
898.1835,0.05671505,0.04221898,0.06254619
898.6656,0.05684527,0.04224373,0.06273404
899.1477,0.05686855,0.04238687,0.06272087
899.6298,0.05677974,0.04261439,0.06250862
900.1119,0.05659457,0.04287781,0.06215244
900.5941,0.05634864,0.04313006,0.0617472
901.0762,0.0560881,0.04334104,0.06139259
901.5583,0.055866,0.04349777,0.06117796
902.0404,0.05572684,0.04360188,0.0611565
902.5225,0.05569401,0.04365991,0.06133601
903.0046,0.05576451,0.04367427,0.06168257
903.4868,0.05590741,0.04363988,0.06212896
903.9689,0.05607723,0.04354747,0.06259696
904.451,0.05622519,0.04339272,0.06300651
904.9331,0.05631932,0.04318639,0.06329834
905.4152,0.0563541,0.04295762,0.06344543
905.8973,0.05634901,0.04275418,0.06345292
906.3795,0.05633818,0.04262963,0.06335279
906.8616,0.05635362,0.04262568,0.06318752
907.3437,0.05641564,0.04276239,0.06299622
907.8258,0.05652542,0.04302816,0.06279802
908.3079,0.05666995,0.04338508,0.06258902
908.79,0.05683116,0.04377916,0.06234914
909.2722,0.05699686,0.04416205,0.0620597
909.7543,0.05716323,0.04450518,0.06172074
910.2364,0.05733256,0.04480595,0.06136255
910.7185,0.05750538,0.04508549,0.06104051
911.2006,0.05767411,0.04537506,0.06081839
911.6827,0.05782126,0.04570059,0.06074716
912.1649,0.05792495,0.04606642,0.06084029
912.647,0.05796744,0.04644946,0.06106878
913.1291,0.05794019,0.04680157,0.06136926
913.6112,0.05784599,0.04706725,0.06167321
914.0933,0.05769179,0.04719661,0.06192867
914.5754,0.05748104,0.0471625,0.06212014
915.0576,0.05720836,0.04697101,0.06226996
915.5397,0.05686174,0.04665951,0.06242204
916.0218,0.05643266,0.04628903,0.06261688
916.5039,0.05592898,0.04592279,0.06286576
916.986,0.05538319,0.04561677,0.06314074
917.4681,0.05485204,0.04540534,0.06338042
917.9503,0.05439712,0.04529659,0.06351699
918.4324,0.05407186,0.045277,0.06349557
918.9145,0.05389807,0.04531869,0.06330098
919.3966,0.05386027,0.04539083,0.06296174
919.8787,0.05391192,0.04546373,0.06254455
920.3608,0.05399615,0.04551525,0.06213255
920.843,0.05407175,0.04553315,0.06179859
921.3251,0.05412427,0.04551274,0.06159552
921.8072,0.05416922,0.04545811,0.06154288
922.2893,0.0542368,0.04538046,0.06163014
922.7714,0.05435274,0.04529827,0.06182308
923.2535,0.05451852,0.04523419,0.06207578
923.7357,0.05470853,0.04521045,0.06234093
924.2178,0.0548774,0.04524558,0.06257355
924.6999,0.05498394,0.04534765,0.06274192
925.182,0.05501034,0.04551338,0.06282947
925.6641,0.05497317,0.04572748,0.06283661
926.1462,0.05491797,0.04596861,0.06277895
926.6284,0.05490201,0.04621392,0.06268194
927.1105,0.05497358,0.04644346,0.06257341
927.5926,0.05514935,0.04664358,0.0624731
928.0747,0.05541101,0.0468055,0.06239011
928.5568,0.05571028,0.04692087,0.0623244
929.0389,0.05599143,0.04698082,0.06227376
929.5211,0.05620748,0.04697412,0.0622435
930.0032,0.05633666,0.0468924,0.0622529
930.4853,0.05638765,0.04673612,0.06233136
930.9674,0.0563943,0.04652263,0.06251099
931.4495,0.05640289,0.04628885,0.06281083
931.9316,0.05645368,0.04608379,0.0632243
932.4138,0.05657316,0.04596388,0.06371439
932.8959,0.05676498,0.04597643,0.06421919
933.378,0.05701112,0.046145,0.06467243
933.8601,0.05727752,0.04646477,0.06501529
934.3422,0.05752319,0.04689945,0.06521627
934.8243,0.0577141,0.04739388,0.06527706
935.3065,0.05782853,0.0478809,0.0652284
935.7886,0.05786571,0.04829981,0.06511843
936.2707,0.0578437,0.04860969,0.06499465
936.7528,0.05779434,0.04879026,0.06489843
937.2349,0.05775163,0.0488461,0.0648544
937.717,0.0577397,0.04880019,0.0648715
938.1992,0.05776771,0.04869055,0.06494679
938.6813,0.05782767,0.0485614,0.06506884
939.1634,0.05790159,0.04845597,0.06522063
939.6455,0.05797026,0.04841337,0.0653806
940.1276,0.05802473,0.04845903,0.06552707
940.6097,0.05806999,0.04860136,0.06564213
941.0919,0.05812328,0.04882873,0.06571683
941.574,0.05820469,0.04911241,0.06575591
942.0561,0.05832807,0.04941122,0.06577815
942.5382,0.05849445,0.04967915,0.06581236
943.0203,0.05869232,0.04988017,0.06588547
943.5024,0.05890354,0.04999374,0.06601308
943.9846,0.05911184,0.05002008,0.06619117
944.4667,0.05931076,0.04997695,0.06639649
944.9488,0.05950387,0.04989452,0.06659219
945.4309,0.05970059,0.04980638,0.0667402
945.913,0.05990815,0.04973881,0.06681742
946.3951,0.06012601,0.04970837,0.06682351
946.8773,0.06034417,0.04971986,0.0667843
947.3594,0.06054957,0.04976965,0.06674324
947.8415,0.06073191,0.04984989,0.06675197
948.3236,0.0608905,0.04995299,0.06685472
948.8057,0.06103392,0.05007389,0.06707336
949.2878,0.06117529,0.05020864,0.06740355
949.77,0.0613227,0.0503522,0.06781192
950.2521,0.06147193,0.0504972,0.06824744
950.7342,0.06160488,0.0506318,0.06864663
951.2163,0.06169517,0.0507431,0.06895205
951.6984,0.06172034,0.05082107,0.06912729
952.1805,0.06167028,0.05086264,0.06916221
952.6627,0.06155431,0.05087654,0.06907901
953.1448,0.06139868,0.05088205,0.06892368
953.6269,0.0612406,0.05090931,0.06875878
954.109,0.0611166,0.05099048,0.06864174
954.5911,0.06105339,0.05115154,0.06860964
955.0732,0.06106798,0.05140663,0.06867243
955.5554,0.06116717,0.0517512,0.06881069
956.0375,0.06135205,0.052163,0.06898749
956.5196,0.06161975,0.05260339,0.06916033
957.0017,0.06196256,0.05302823,0.06929918
957.4838,0.0623637,0.05339522,0.06939357
957.9659,0.06279157,0.05367061,0.06945217
958.4481,0.06320407,0.05383754,0.06949421
958.9302,0.06355218,0.05389465,0.06953949
959.4123,0.06378959,0.05385528,0.06959789
959.8944,0.06388835,0.05374006,0.06966607
960.3765,0.06384306,0.05357402,0.06973038
960.8586,0.0636742,0.05338386,0.06977395
961.3408,0.06341933,0.05319361,0.06978562
961.8229,0.0631264,0.05302706,0.06976226
962.305,0.06284231,0.05290638,0.06970862
962.7871,0.06260239,0.05284734,0.06963166
963.2692,0.0624321,0.05285689,0.06953616
963.7513,0.06234627,0.05292785,0.06942283
964.2335,0.06234948,0.05303746,0.06929043
964.7156,0.06243789,0.0531471,0.06914087
965.1977,0.06259608,0.05321088,0.06898366
965.6798,0.06279702,0.05318895,0.06883512
966.1619,0.06300096,0.05305624,0.06871632
966.644,0.0631629,0.0528146,0.06864416
967.1262,0.06324506,0.05249225,0.06862482
967.6083,0.0632228,0.05214181,0.06865106
968.0904,0.06309473,0.05182397,0.06870361
968.5725,0.06287991,0.05159042,0.06875943
969.0546,0.06261329,0.05147423,0.06879634
969.5367,0.06233173,0.0514782,0.06880101
970.0189,0.06206298,0.05157763,0.06877074
970.501,0.06182305,0.05172786,0.06871216
970.9831,0.06161512,0.05188221,0.06863783
971.4652,0.0614384,0.05200548,0.06856307
971.9473,0.06129638,0.05208283,0.06850484
972.4294,0.06120168,0.05212243,0.06847886
972.9116,0.06117517,0.05214816,0.06849709
973.3937,0.06123881,0.05218786,0.06856522
973.8758,0.06140375,0.05225882,0.06867775
974.3579,0.06166318,0.05235875,0.06881572
974.84,0.06198794,0.0524648,0.06894701
975.3221,0.06233372,0.05254312,0.06903708
975.8043,0.0626488,0.05255994,0.06905665
976.2864,0.06288569,0.05249736,0.06899438
976.7685,0.06301542,0.05236269,0.06886288
977.2506,0.06303056,0.05219023,0.06869747
977.7327,0.06294692,0.05203284,0.0685465
978.2148,0.06279688,0.05194169,0.06845235
978.697,0.06262396,0.05195453,0.0684412
979.1791,0.06247257,0.05208079,0.06851351
979.6612,0.06237653,0.05229936,0.06864805
980.1433,0.06235745,0.05256486,0.06881061
980.6254,0.06241746,0.05282282,0.06896865
981.1075,0.06254146,0.0530297,0.06910422
981.5897,0.06269938,0.05316144,0.06921432
982.0718,0.06285451,0.05322235,0.06930728
982.5539,0.06297469,0.05323815,0.06939241
983.036,0.06303729,0.05324713,0.06947078
983.5181,0.06303721,0.05328447,0.06953066
984.0002,0.06298591,0.05336974,0.06955282
984.4824,0.06290861,0.05350269,0.0695176
984.9645,0.06283513,0.05366349,0.06941737
985.4466,0.06279097,0.05382055,0.06926171
985.9287,0.06279279,0.05393641,0.06907709
986.4108,0.06284253,0.05397945,0.0688979
986.8929,0.06292997,0.05392847,0.06875543
987.3751,0.06303409,0.05377474,0.06867015
987.8572,0.06312947,0.05352358,0.06864568
988.3393,0.06319097,0.05319399,0.06867185
988.8214,0.06319657,0.05281847,0.06873035
989.3035,0.06313426,0.05243648,0.06880386
989.7856,0.06300403,0.05209141,0.06888065
990.2678,0.0628207,0.05182435,0.06895712
990.7499,0.0626119,0.05166345,0.06903525
991.232,0.06241487,0.05162166,0.06911948
991.7141,0.0622698,0.05169367,0.06921318
992.1962,0.06220653,0.05186009,0.06931649
992.6783,0.06223947,0.05209202,0.06942715
993.1605,0.06236147,0.05235857,0.06954148
993.6426,0.0625491,0.05263481,0.0696561
994.1247,0.06276728,0.05290216,0.06976877
994.6068,0.06298194,0.05314773,0.06987819
995.0889,0.06317096,0.05336271,0.06998368
995.571,0.06332541,0.05353801,0.07008459
996.0532,0.06344983,0.05366542,0.07018021
996.5353,0.06355384,0.05374093,0.07026976
997.0174,0.06364573,0.05376837,0.07035214
997.4995,0.06372563,0.05376311,0.07042588
997.9816,0.06378571,0.05374903,0.07048989
998.4637,0.06381462,0.05375604,0.07054356
998.9459,0.06380557,0.05380887,0.07058865
999.428,0.06376177,0.05392012,0.07062988
999.9101,0.06369861,0.05408632,0.07067561
1000.392,0.06363916,0.05428996,0.07073607
1000.874,0.06360576,0.05450742,0.07081923
1001.356,0.06361355,0.05471677,0.07092807
1001.839,0.0636642,0.05490728,0.07105689
1002.321,0.06374705,0.05508173,0.0711926
1002.803,0.06384383,0.05525235,0.07131724
1003.285,0.06393731,0.05543274,0.07141548
1003.767,0.06401747,0.05562902,0.07148052
1004.249,0.06408505,0.05583414,0.07151706
1004.731,0.06414951,0.05602907,0.07153995
1005.213,0.06422493,0.05618809,0.07156815
1005.695,0.06432416,0.05628719,0.07161665
1006.178,0.0644542,0.05631403,0.07168899
1006.66,0.06461529,0.05627085,0.07177512
1007.142,0.06480253,0.05617497,0.07185513
1007.624,0.06500857,0.05605173,0.07190961
1008.106,0.06522563,0.05592991,0.07192824
1008.588,0.06544599,0.05583514,0.07191834
1009.07,0.0656627,0.05578424,0.07190396
1009.552,0.06586634,0.05578724,0.07192199
1010.035,0.06604524,0.05584703,0.07200923
1010.517,0.06618786,0.05596094,0.07218899
1010.999,0.06628456,0.05612057,0.07246439
1011.481,0.06633253,0.05631192,0.07281534
1011.963,0.06633861,0.05651648,0.07320677
1012.445,0.06631935,0.05671097,0.07359482
1012.927,0.06629774,0.05687195,0.07394173
1013.409,0.06629571,0.05698192,0.07422429
1013.891,0.06632878,0.05703047,0.07443339
1014.374,0.06640036,0.05701805,0.07457231
1014.856,0.06650071,0.05695273,0.0746494
1015.338,0.06661079,0.05684781,0.07467291
1015.82,0.06671073,0.05671614,0.07464709
1016.302,0.06678937,0.05656837,0.07457507
1016.784,0.06684987,0.05641504,0.07446502
1017.266,0.06691129,0.05627011,0.07433592
1017.748,0.0670018,0.05615523,0.07421994
1018.231,0.06714911,0.056104,0.07416159
1018.713,0.06736598,0.05615457,0.07420309
1019.195,0.06764206,0.05634221,0.07437184
1019.677,0.06794125,0.05668537,0.07466684
1020.159,0.06821349,0.05717465,0.07505469
1020.641,0.0684085,0.05776918,0.07547528
1021.123,0.06849307,0.05840024,0.07585719
1021.605,0.06846644,0.05899286,0.07614541
1022.087,0.0683624,0.05947956,0.07631537
1022.57,0.06824319,0.05981883,0.07638338
1023.052,0.06817756,0.06000605,0.0763966
1023.534,0.06822662,0.06007087,0.07641834
1024.016,0.068425,0.06006686,0.07650213
1024.498,0.06877188,0.06004904,0.07666935
1024.98,0.06923416,0.06006274,0.07690376
1025.462,0.06975535,0.06013021,0.0771562
1025.944,0.07027553,0.06024802,0.0773679
1026.427,0.0707387,0.06039513,0.07748747
1026.909,0.07110669,0.06054287,0.07749249
1027.391,0.07136505,0.06066818,0.07739429
1027.873,0.07152056,0.06075732,0.07723189
1028.355,0.07159824,0.06080886,0.07705535
1028.837,0.07163119,0.06082764,0.07690609
1029.319,0.07165641,0.06081995,0.07681212
1029.801,0.0717025,0.06078963,0.07678402
1030.283,0.07178245,0.06073672,0.07682253
1030.766,0.07188856,0.06066325,0.07692705
1031.248,0.07199063,0.06057651,0.07709816
1031.73,0.0720434,0.06049176,0.07733352
1032.212,0.07199419,0.06043172,0.07762003
1032.694,0.07180319,0.06041954,0.07792784
1033.176,0.07145862,0.06047082,0.07821094
1033.658,0.07098626,0.06058747,0.07841457
1034.14,0.0704466,0.06075419,0.07849589
1034.623,0.06992187,0.06094118,0.07843871
1035.105,0.06949744,0.06110838,0.07826304
1035.587,0.0692307,0.06121865,0.0780189
1036.069,0.06913851,0.06124306,0.07777149
1036.551,0.06919189,0.06116571,0.07758074
1037.033,0.06933091,0.06098612,0.07747799
1037.515,0.06948271,0.06071549,0.07746178
1037.997,0.06958552,0.06037448,0.07750031
1038.479,0.0696098,0.05998737,0.07755065
1038.962,0.06955963,0.05958092,0.07757189
1039.444,0.06946706,0.05918216,0.07754034
1039.926,0.06937163,0.05881422,0.07745436
1040.408,0.06930599,0.05849658,0.07732853
1040.89,0.06928127,0.05824298,0.07718632
1041.372,0.06928708,0.05805979,0.07705003
1041.854,0.06929831,0.05794766,0.07693927
1042.336,0.06929008,0.05790362,0.07686976
1042.818,0.06925108,0.05792426,0.0768532
1043.301,0.06918947,0.05800751,0.07689908
1043.783,0.06913202,0.05815537,0.07700972
1044.265,0.06911203,0.05837123,0.07717799
1044.747,0.06916058,0.05865739,0.07738363
1045.229,0.0692916,0.05901076,0.0775971
1045.711,0.06949691,0.05942018,0.07778801
1046.193,0.06974688,0.05986509,0.07793128
1046.675,0.07000026,0.0603201,0.07801709
1047.157,0.07021894,0.06076098,0.07805105
